rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/n_updates,train/clip_range,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
424.9,507904,22.5115,190,2671,248,0.02522345,-1.1051121765747667,-0.02392437682574382,1.3382315727416425,2470,0.2,0.20933187007904053,0.0003,0.5869526267051697,0.197216796875,,
432.46,509952,23.486199999999993,190,2681,249,0.016449802,-1.1044478591531515,-0.017008180113043635,1.9297011827118695,2480,0.2,0.08774912357330322,0.0003,0.2691715359687805,0.1583984375,,
,510000,,,,,0.021179173,-1.0998680014163256,-0.023166320237214676,2.536951734824106,2490,0.2,0.07462803274393082,0.0003,0.1983216404914856,0.170947265625,37.222,527.4
417.33,512000,22.63579999999999,189,2701,250,,,,,,,,,,,,
422.33,514048,23.485199999999995,189,2710,251,0.018224638,-1.0903049558401108,-0.023889872460858896,2.6493891765829174,2500,0.2,0.14340437948703766,0.0003,0.19166624546051025,0.161669921875,,
430.3,516096,24.563900000000004,189,2720,252,0.020373736,-1.1868897452950478,-0.02293703637551516,1.965550812613219,2510,0.2,0.07544116675853729,0.0003,0.20841914415359497,0.192041015625,,
434.21,518144,24.902700000000003,189,2731,253,0.018802356,-1.0275326296687126,-0.02105026934441412,1.9832349521573633,2520,0.2,0.04876859486103058,0.0003,0.06842070817947388,0.168017578125,,
,520000,,,,,0.028141381,-1.0071402296423912,-0.026316865952685474,1.508747745398432,2530,0.2,0.09751691669225693,0.0003,0.07456642389297485,0.1955078125,26.203999999999997,424.6
440.59,520192,24.8664,189,2750,254,,,,,,,,,,,,
430.34,522240,23.5649,189,2760,255,0.022196215,-1.0930647097527981,-0.02072391233523376,1.8150317928520963,2540,0.2,0.05233406648039818,0.0003,-0.00206148624420166,0.1908203125,,
441.37,524288,24.873999999999995,189,2771,256,0.023275975,-1.1055938549339772,-0.02591398280055728,1.6118411940056832,2550,0.2,0.0621681809425354,0.0003,0.26044708490371704,0.23486328125,,
445.88,526336,25.518499999999996,189,2782,257,0.022792835,-1.0279588049277664,-0.017208464490249754,1.6865817849524318,2560,0.2,0.18056032061576843,0.0003,0.03638547658920288,0.15947265625,,
439.5,528384,24.855299999999996,189,2792,258,0.020601675,-0.9996883891522884,-0.024640951878973284,2.346305991942063,2570,0.2,0.251430869102478,0.0003,0.294425904750824,0.183837890625,,
,530000,,,,,0.019689813,-1.0493919592350722,-0.02523853579477873,1.6795309480745346,2580,0.2,0.057891421020030975,0.0003,0.2848149538040161,0.175732421875,11.303999999999998,333.2
450.35,530432,26.062899999999996,188,2807,259,,,,,,,,,,,,
432.15,532480,24.282899999999998,188,2818,260,0.02385916,-1.0498766520991922,-0.03540131845511496,1.4456274965312332,2590,0.2,0.04715074598789215,0.0003,0.3179139494895935,0.20458984375,,
439.67,534528,24.857599999999998,188,2828,261,0.021084221,-1.0493465231731534,-0.019959261934855022,1.4579373805201612,2600,0.2,0.12051704525947571,0.0003,0.417377769947052,0.17275390625,,
447.48,536576,25.6352,188,2840,262,0.026380878,-1.0775026539340615,-0.02849633262376301,1.1156532099703327,2610,0.2,-0.009088154882192612,0.0003,0.3851485848426819,0.212255859375,,
455.43,538624,26.1143,188,2850,263,0.024155477,-0.9157749736681581,-0.01918135075538885,0.9112949198810384,2620,0.2,0.15070363879203796,0.0003,0.5828806757926941,0.1775390625,,
,540000,,,,,0.022400998,-0.9671074334532023,-0.02334268249978777,1.2264573423657565,2630,0.2,0.211062490940094,0.0003,0.34219592809677124,0.171923828125,31.99,603.6
429.49,540672,24.256500000000006,188,2871,264,,,,,,,,,,,,
433.97,542720,24.501099999999997,188,2880,265,0.01826968,-1.1030241122469306,-0.022305792232509704,3.4862134609371425,2640,0.2,0.20061993598937988,0.0003,-0.09644341468811035,0.150244140625,,
448.83,544768,26.348000000000003,188,2891,266,0.020007141,-1.0991123862564565,-0.02310514413693454,1.8223025432322175,2650,0.2,0.0853554904460907,0.0003,0.045915424823760986,0.1740234375,,
449.22,546816,25.9521,188,2901,267,0.021721931,-0.9941369043663144,-0.021844415929808746,1.261726276949048,2660,0.2,0.05973909795284271,0.0003,0.4950900077819824,0.194140625,,
439.71,548864,24.857999999999997,188,2910,268,0.020826094,-1.0652348462492227,-0.02627462272066623,1.8970748773543165,2670,0.2,0.23782570660114288,0.0003,0.06217092275619507,0.181298828125,,
,550000,,,,,0.021443788,-0.9954829353839159,-0.024329184112139045,1.4773283876711503,2680,0.2,0.05777892470359802,0.0003,0.2160733938217163,0.17216796875,37.5,555.2
434.16,550912,24.3028,188,2929,269,,,,,,,,,,,,
428.68,552960,23.8484,188,2938,270,0.021670524,-1.1644404880702495,-0.028331956081092357,2.359304872946814,2690,0.2,0.13501760363578796,0.0003,0.046816110610961914,0.1853515625,,
444.9,555008,24.909900000000004,188,2948,271,0.019927144,-1.1154181899502873,-0.019084459450095893,2.0262651005759835,2700,0.2,0.09427665919065475,0.0003,-0.01921522617340088,0.178564453125,,
449.45,557056,25.055099999999996,188,2959,272,0.026375063,-1.0172542734071612,-0.030410702078370377,0.8970210357801989,2710,0.2,0.03524555265903473,0.0003,0.44612032175064087,0.22265625,,
441.42,559104,23.975600000000004,188,2968,273,0.020884912,-1.0730414517223834,-0.02502823037211783,2.082658301782794,2720,0.2,0.20118650794029236,0.0003,0.352328360080719,0.164892578125,,
,560000,,,,,0.02510041,-1.0782203627750278,-0.027141715332982132,1.5169499388895928,2730,0.2,-0.001825336366891861,0.0003,0.12238210439682007,0.18876953125,20.328,436.4
436.46,561152,23.626299999999997,187,2986,274,,,,,,,,,,,,
440.62,563200,24.0675,187,2996,275,0.022521827,-1.141764786094427,-0.026018383573682514,2.0640282173641027,2740,0.2,0.1123042106628418,0.0003,-0.09666836261749268,0.193798828125,,
441.62,565248,24.4771,188,3006,276,0.021815069,-1.0148386424407363,-0.02458849592076149,1.6311177141498774,2750,0.2,0.02585805207490921,0.0003,0.15728658437728882,0.1732421875,,
432.55,567296,23.787,188,3015,277,0.02309343,-1.0740781128406525,-0.024793723356560805,1.2289838479831814,2760,0.2,0.08159284293651581,0.0003,0.4306120276451111,0.2005859375,,
446.77,569344,25.527599999999996,188,3026,278,0.018145397,-0.9790933072566986,-0.025755806529195978,1.30202967338264,2770,0.2,0.08899644017219543,0.0003,0.2937232255935669,0.179736328125,,
,570000,,,,,0.021799298,-0.9923853665590286,-0.023130169269279577,1.6185076594119892,2780,0.2,0.14403249323368073,0.0003,0.27614229917526245,0.175537109375,22.188,422.6
438.71,571392,25.1475,187,3042,279,,,,,,,,,,,,
440.53,573440,25.4654,187,3051,280,0.023465,-1.184416612610221,-0.028128572314744815,1.9844143222551793,2790,0.2,0.05780512094497681,0.0003,0.12776482105255127,0.2005859375,,
442.11,575488,24.9813,188,3060,281,0.018899556,-1.0629330882802606,-0.026871545790345407,2.517416113009676,2800,0.2,0.1615409404039383,0.0003,0.07323318719863892,0.16376953125,,
448.34,577536,25.443,188,3070,282,0.022369482,-1.1427206594496966,-0.02334763379476499,1.8956206999719143,2810,0.2,0.05353719741106033,0.0003,0.04129374027252197,0.1736328125,,
453.89,579584,25.998000000000005,188,3081,283,0.017691769,-0.9187927804887295,-0.02513927292311564,1.5864007433876395,2820,0.2,0.24193379282951355,0.0003,0.27986961603164673,0.1716796875,,
,580000,,,,,0.021158094,-0.9813153263181448,-0.019127288294839673,1.6742752409307287,2830,0.2,0.5144104361534119,0.0003,0.3227870464324951,0.165380859375,32.506,655.2
437.52,581632,24.235699999999998,187,3105,284,,,,,,,,,,,,
445.94,583680,25.1191,187,3115,285,0.02374984,-0.971259037591517,-0.030952304290258324,1.286586627131328,2840,0.2,0.07499373704195023,0.0003,0.25908833742141724,0.208935546875,,
439.8,585728,24.1588,187,3123,286,0.021394398,-1.039221310056746,-0.02677741561201401,1.487269091187045,2850,0.2,0.07522612810134888,0.0003,0.5133167505264282,0.18671875,,
419.26,587776,22.455100000000005,187,3133,287,0.025480786,-1.10573269482702,-0.028029346890980376,2.119624678674154,2860,0.2,0.08955293893814087,0.0003,0.078774094581604,0.192333984375,,
432.32,589824,23.784499999999998,187,3143,288,0.019407786,-1.018926892057061,-0.028515343432081862,1.6171430805232376,2870,0.2,0.06597036123275757,0.0003,0.2061293125152588,0.176416015625,,
,590000,,,,,0.020218767,-1.0002710169181228,-0.02546160003985278,1.468350659054704,2880,0.2,0.04704736918210983,0.0003,0.2370220422744751,0.186962890625,39.906,595.6
428.75,591872,23.449099999999998,187,3164,289,,,,,,,,,,,,
435.49,593920,24.1159,187,3172,290,0.026994627,-1.024685926362872,-0.030759862359263934,1.3821989668998866,2890,0.2,0.10816692560911179,0.0003,0.4953741431236267,0.20693359375,,
435.04,595968,23.811699999999995,187,3182,291,0.022866338,-1.1000644352287055,-0.028440814383793624,1.8212484396295623,2900,0.2,0.0905022919178009,0.0003,0.1672014594078064,0.198876953125,,
451.96,598016,25.5795,187,3192,292,0.024513308,-1.0685754800215364,-0.0266382142319344,2.0067706842673942,2910,0.2,0.23608212172985077,0.0003,0.10693466663360596,0.192236328125,,
,600000,,,,,0.027245503,-1.1240011390298605,-0.027001685195136814,1.20499497205019,2920,0.2,0.014800436794757843,0.0003,0.31529486179351807,0.216259765625,12.588,261.8
444.34,600064,25.3035,187,3206,293,,,,,,,,,,,,
426.29,602112,23.125000000000004,187,3214,294,0.018902704,-1.1374051921069621,-0.022243073376012036,1.5113979399902746,2930,0.2,0.10275068879127502,0.0003,0.26992160081863403,0.17998046875,,
444.02,604160,24.9007,187,3225,295,0.022838227,-1.1766940623521804,-0.02522737387334928,2.503571141092107,2940,0.2,0.18498525023460388,0.0003,-0.1495264768600464,0.187646484375,,
442.53,606208,24.88600000000001,187,3234,296,0.024195168,-1.085193632170558,-0.032654079754138365,1.1713928019627928,2950,0.2,0.05540002882480621,0.0003,0.4047197103500366,0.200830078125,,
432.73,608256,24.188599999999997,187,3244,297,0.02567638,-1.1386802889406682,-0.0282984232500894,1.121592002431862,2960,0.2,0.016528882086277008,0.0003,0.4235830307006836,0.233935546875,,
,610000,,,,,0.01995795,-1.128588043153286,-0.02255445252667414,1.463666702876799,2970,0.2,0.04260547086596489,0.0003,0.42750614881515503,0.185986328125,6.963999999999999,298.8
432.94,610304,24.290599999999998,187,3258,298,,,,,,,,,,,,
414.36,612352,21.207499999999996,187,3268,299,0.016818713,-1.24391725435853,-0.021916679290006867,2.483319045882672,2980,0.2,0.5328744053840637,0.0003,0.16944944858551025,0.146826171875,,
415.76,614400,21.62109999999999,187,3277,300,0.022504754,-1.0963369773700833,-0.026361121295485644,1.6257866307627409,2990,0.2,0.07260486483573914,0.0003,0.2834359407424927,0.179931640625,,
424.92,616448,22.8116,187,3287,301,0.019335581,-1.1742371935397387,-0.029355088225565852,1.8276447469368577,3000,0.2,0.09373660385608673,0.0003,0.21739691495895386,0.17255859375,,
431.94,618496,23.780900000000003,187,3297,302,0.019512128,-1.1477824665606022,-0.025849138443300036,1.7669388103764505,3010,0.2,0.03365428000688553,0.0003,0.3185861110687256,0.1833984375,,
,620000,,,,,0.024157608,-1.0861956994980573,-0.027126687485724686,1.618524479563348,3020,0.2,0.03212091326713562,0.0003,0.17360776662826538,0.196337890625,14.820000000000002,285.2
436.29,620544,24.1241,187,3312,303,,,,,,,,,,,,
415.15,622592,21.8148,187,3322,304,0.018828742,-1.0545591773465275,-0.02301561504427809,2.421101786242798,3030,0.2,0.09603705257177353,0.0003,0.15192121267318726,0.168896484375,,
414.42,624640,22.007299999999997,187,3332,305,0.022116398,-1.1469857957214118,-0.030313428438967095,1.749315270408988,3040,0.2,0.08893481642007828,0.0003,0.2302277684211731,0.2201171875,,
422.23,626688,22.284999999999997,187,3342,306,0.021399647,-1.0876813741400837,-0.020747112344542983,1.182332134130411,3050,0.2,0.09029413759708405,0.0003,0.35567110776901245,0.19287109375,,
422.41,628736,21.886999999999997,187,3351,307,0.019779295,-1.0473125951364637,-0.022205468273023145,2.1432172450236977,3060,0.2,0.1543048620223999,0.0003,0.04535764455795288,0.152880859375,,
,630000,,,,,0.018092204,-1.124524856545031,-0.026753207069123163,1.6227235628059133,3070,0.2,0.3265364468097687,0.0003,0.18430012464523315,0.179736328125,14.514000000000001,454.4
414.44,630784,21.407899999999998,187,3371,308,,,,,,,,,,,,
418.65,632832,21.949499999999997,187,3381,309,0.019512188,-1.1156079122796654,-0.027026496158214286,2.1656302956398576,3080,0.2,0.12655505537986755,0.0003,-0.2379969358444214,0.184521484375,,
423.36,634880,22.296299999999995,187,3390,310,0.019944414,-1.0771588567644357,-0.02532914849725785,1.811944711068645,3090,0.2,0.0966905802488327,0.0003,-0.0399470329284668,0.1662109375,,
421.23,636928,22.1751,187,3399,311,0.022619212,-1.1007248176261784,-0.03194481370737776,1.248455264698714,3100,0.2,0.02701326459646225,0.0003,0.4020846486091614,0.21923828125,,
410.44,638976,21.068,187,3409,312,0.02310187,-1.122522340156138,-0.03119532782875467,1.9895085853524506,3110,0.2,0.07850439846515656,0.0003,-0.06006944179534912,0.189990234375,,
,640000,,,,,0.022927666,-1.0695054648444056,-0.02400275490654167,1.5133118777535857,3120,0.2,0.2825475335121155,0.0003,0.2779529094696045,0.2005859375,7.436000000000002,346.0
411.12,641024,21.074800000000003,187,3425,313,,,,,,,,,,,,
414.36,643072,21.4067,187,3434,314,0.021128837,-1.1343461077660322,-0.022615838330239058,1.1733975015347824,3130,0.2,0.09684017300605774,0.0003,0.3566763997077942,0.19365234375,,
405.44,645120,20.7183,187,3443,315,0.022950603,-1.1103624494746327,-0.030468471310450697,2.268336356244981,3140,0.2,0.09347113966941833,0.0003,0.2684199810028076,0.191064453125,,
404.96,647168,20.4136,187,3453,316,0.021296075,-1.0338652055710553,-0.02566540419938974,1.9775910057127475,3150,0.2,0.2781721353530884,0.0003,0.011460185050964355,0.159814453125,,
416.41,649216,21.527099999999997,187,3463,317,0.021150768,-1.1784026734530926,-0.022238525954890065,1.5424775350606068,3160,0.2,0.06477683782577515,0.0003,0.182009756565094,0.1798828125,,
,650000,,,,,0.022567887,-1.0928038315847517,-0.02279717238561716,1.7755106086842716,3170,0.2,0.3584977388381958,0.0003,0.1758766770362854,0.196826171875,18.988,302.4
420.86,651264,22.2713,187,3479,318,,,,,,,,,,,,
424.27,653312,22.605299999999996,187,3489,319,0.025676955,-1.0650581028312445,-0.029406704477150925,0.9369441963266582,3180,0.2,0.09445754438638687,0.0003,0.39172542095184326,0.21025390625,,
428.78,655360,23.9491,187,3499,320,0.023522697,-1.0158513953909278,-0.027272737011662683,1.089427859405987,3190,0.2,0.049286067485809326,0.0003,0.44348955154418945,0.1884765625,,
418.93,657408,22.751699999999996,187,3508,321,0.016539678,-1.0195543071255089,-0.022563149725465338,2.220820260141045,3200,0.2,0.1408705711364746,0.0003,0.11333000659942627,0.153125,,
411.91,659456,22.6817,187,3519,322,0.019278076,-1.1038095070049168,-0.022518462772131896,2.450901138992049,3210,0.2,0.07863646745681763,0.0003,0.16429877281188965,0.14814453125,,
,660000,,,,,0.024376102,-0.9929560603573918,-0.0250434134301031,1.7018075555097312,3220,0.2,0.06492622196674347,0.0003,0.4087565541267395,0.1943359375,10.574000000000002,460.0
431.45,661504,24.575599999999998,186,3540,323,,,,,,,,,,,,
437.63,663552,25.236800000000002,186,3551,324,0.022978729,-0.9652095232158899,-0.02699151107808575,0.7671284379204735,3230,0.2,0.0124925896525383,0.0003,0.7127337455749512,0.2080078125,,
444.32,665600,25.803199999999997,186,3561,325,0.02244693,-1.080393298715353,-0.02571187366702361,1.3620164600666613,3240,0.2,0.026802722364664078,0.0003,0.5595604181289673,0.1865234375,,
448.09,667648,26.640100000000004,186,3571,326,0.021503054,-1.0390228463336826,-0.025085432798368855,1.3390548238530755,3250,0.2,0.06951278448104858,0.0003,0.44339245557785034,0.19736328125,,
447.08,669696,26.83,187,3581,327,0.02269534,-1.1195159625262021,-0.02223239271552302,1.1256444473750888,3260,0.2,0.09641794860363007,0.0003,0.5286116003990173,0.186865234375,,
,670000,,,,,0.015593549,-1.1011081155389548,-0.023636578238802032,1.9781586283352226,3270,0.2,0.12591350078582764,0.0003,0.35385000705718994,0.1578125,9.33,335.6
449.51,671744,27.453900000000004,186,3597,328,,,,,,,,,,,,
455.58,673792,28.014100000000003,186,3606,329,0.026175726,-1.0686697149649262,-0.031077900747186506,0.968429410783574,3280,0.2,0.006828464567661285,0.0003,0.641420841217041,0.19365234375,,
463.06,675840,28.788200000000003,186,3616,330,0.02015263,-1.0814377756789326,-0.032012342708185315,1.6321628719568253,3290,0.2,0.045404523611068726,0.0003,0.3181565999984741,0.189990234375,,
463.35,677888,28.691200000000002,186,3626,331,0.020061601,-1.0537980629131198,-0.02502291571290698,2.0839262079447507,3300,0.2,0.1431249976158142,0.0003,0.35198044776916504,0.145751953125,,
466.15,679936,29.218699999999995,186,3636,332,0.025562773,-1.0747576419264078,-0.029631231731036677,1.128700265311636,3310,0.2,0.02931448072195053,0.0003,0.45132285356521606,0.218212890625,,
,680000,,,,,0.018658731,-1.1119721483439207,-0.023006717808311806,2.3094586674124002,3320,0.2,0.09884075820446014,0.0003,0.4446747899055481,0.169384765625,28.99,503.4
462.17,681984,28.879400000000004,186,3656,333,,,,,,,,,,,,
466.99,684032,29.3272,186,3667,334,0.022986025,-1.0913471750915051,-0.03273005013761576,0.8453954827971757,3330,0.2,-0.030535731464624405,0.0003,0.5828769207000732,0.229638671875,,
467.91,686080,29.536199999999997,186,3676,335,0.018947478,-1.0663448676466942,-0.02371674823516514,1.2580285117728636,3340,0.2,0.07354940474033356,0.0003,0.20045387744903564,0.189599609375,,
464.05,688128,29.297800000000002,186,3686,336,0.020844128,-0.9968394730240107,-0.027769584453199058,1.8060632752487435,3350,0.2,0.031845059245824814,0.0003,0.4480557441711426,0.191259765625,,
,690000,,,,,0.01938349,-1.076724766008556,-0.022047630164888688,2.901865386683494,3360,0.2,0.11080373078584671,0.0003,-0.005380749702453613,0.15703125,11.378,340.6
472.64,690176,30.083,186,3702,337,,,,,,,,,,,,
479.63,692224,30.952099999999994,186,3711,338,0.020313544,-1.0814933938905598,-0.026111101084097754,1.3925007085548713,3370,0.2,0.020758308470249176,0.0003,0.13945668935775757,0.18125,,
485.01,694272,30.9058,186,3721,339,0.019851442,-1.0930785033851862,-0.0248780468624318,1.356354240886867,3380,0.2,0.06378728151321411,0.0003,0.5217071771621704,0.182373046875,,
473.25,696320,29.7892,186,3730,340,0.020756243,-1.092330989986658,-0.025321477113175207,2.063109382428229,3390,0.2,0.4793544411659241,0.0003,0.23897719383239746,0.20791015625,,
451.38,698368,27.372299999999996,186,3739,341,0.027970063,-1.1043422881513834,-0.028578312721219846,1.5920974011067301,3400,0.2,0.07174699753522873,0.0003,0.14681404829025269,0.200830078125,,
,700000,,,,,0.02182757,-1.1567596405744554,-0.032296664529712873,2.0060740092769267,3410,0.2,0.02794574946165085,0.0003,0.013843834400177002,0.198876953125,20.43,446.6
440.6,700416,25.0667,186,3757,342,,,,,,,,,,,,
451.54,702464,26.275,186,3767,343,0.026722692,-1.1547773886471986,-0.033150006382493304,1.3079975286964327,3420,0.2,0.06349369138479233,0.0003,0.4022505283355713,0.2306640625,,
450.77,704512,25.368,186,3777,344,0.025151629,-1.0348560450598598,-0.023764476235373876,1.7248464896110818,3430,0.2,0.007748022675514221,0.0003,-0.32146215438842773,0.18720703125,,
404.4,706560,20.308899999999998,186,3786,345,0.02673636,-1.0704763893038034,-0.03005972274841042,1.618427318916656,3440,0.2,0.03847664222121239,0.0003,-0.02850484848022461,0.199169921875,,
404.31,708608,20.307999999999996,186,3796,346,0.022537692,-1.142427620664239,-0.0298820341238752,1.093791047774721,3450,0.2,0.051266200840473175,0.0003,0.19694983959197998,0.20078125,,
,710000,,,,,0.020774977,-1.066547441482544,-0.02870433059288189,1.1933238493511453,3460,0.2,0.001907646656036377,0.0003,0.2933623790740967,0.201708984375,22.35,438.8
399.55,710656,19.960299999999997,186,3814,347,,,,,,,,,,,,
406.13,712704,20.925399999999996,186,3824,348,0.01934075,-1.1517787251621485,-0.029264606104698034,1.8000363351311535,3470,0.2,0.09796585887670517,0.0003,0.09721601009368896,0.19052734375,,
400.19,714752,21.266,186,3833,349,0.023627682,-1.049591096304357,-0.027963972816360184,1.1196884713834152,3480,0.2,0.09458564221858978,0.0003,0.46649545431137085,0.21298828125,,
396.23,716800,20.426999999999992,186,3843,350,0.029134464,-1.1498553283512591,-0.031283298807102254,1.4369953376473859,3490,0.2,0.06835955381393433,0.0003,0.30477970838546753,0.211376953125,,
391.91,718848,19.6847,186,3853,351,0.020648815,-1.0002180229872466,-0.023235886372276582,1.7851443757303058,3500,0.2,0.0341377854347229,0.0003,-0.05558919906616211,0.1759765625,,
,720000,,,,,0.0240745,-1.109100965037942,-0.031443114689318465,0.9809383331332355,3510,0.2,0.06272314488887787,0.0003,0.491176962852478,0.215478515625,11.024,305.2
381.12,720896,18.777399999999997,186,3868,352,,,,,,,,,,,,
364.84,722944,17.016199999999998,186,3877,353,0.025024671,-1.1660153307020664,-0.03019972033216618,1.4189049592474476,3520,0.2,0.09466629475355148,0.0003,0.3984742760658264,0.180859375,,
353.47,724992,16.1035,186,3886,354,0.019187246,-1.190729047730565,-0.033522286007064396,1.97479609712027,3530,0.2,0.021917611360549927,0.0003,0.21290826797485352,0.194677734375,,
370.39,727040,17.6713,186,3896,355,0.02348185,-1.2440170291811228,-0.028537510262685827,1.5172349087893964,3540,0.2,0.05103611201047897,0.0003,0.30353260040283203,0.195556640625,,
365.68,729088,16.825,186,3906,356,0.019708961,-1.0058496236801147,-0.023879833619866987,1.2471436253050343,3550,0.2,0.06921768933534622,0.0003,0.40015965700149536,0.17607421875,,
,730000,,,,,0.025134323,-1.2337971825152636,-0.028833497563027777,2.0020634486339985,3560,0.2,0.14385126531124115,0.0003,0.15148824453353882,0.211865234375,35.026,507.6
364.51,731136,17.4127,186,3924,357,,,,,,,,,,,,
368.68,733184,18.153700000000004,186,3934,358,0.020693036,-1.1008142581209541,-0.029742639849428088,2.3741980962455274,3570,0.2,0.25016674399375916,0.0003,0.4025692939758301,0.16875,,
371.16,735232,17.878600000000002,186,3943,359,0.020465044,-1.177123824879527,-0.030467520220554434,1.570123620564118,3580,0.2,0.23095101118087769,0.0003,0.48550570011138916,0.205517578125,,
383.89,737280,19.604300000000002,186,3952,360,0.021285348,-1.2452124990522861,-0.02369029808032792,1.9331154456362127,3590,0.2,0.07254688441753387,0.0003,0.3122329115867615,0.183642578125,,
398.52,739328,20.8495,186,3962,361,0.024832536,-1.1054407689720391,-0.03148317394661717,1.6679777105106042,3600,0.2,0.06499683856964111,0.0003,0.34764355421066284,0.19990234375,,
,740000,,,,,0.025206521,-1.0178332468494773,-0.026464113939437085,1.3464046078035607,3610,0.2,0.14537502825260162,0.0003,0.307334840297699,0.21826171875,38.046,609.8
390.7,741376,20.171900000000004,186,3983,362,,,,,,,,,,,,
388.84,743424,19.953500000000002,186,3993,363,0.023629736,-1.1298039633780719,-0.03013405691308435,1.8356564068701118,3620,0.2,0.08872991800308228,0.0003,0.2991662621498108,0.185546875,,
405.43,745472,21.8175,186,4002,364,0.020115655,-1.1680305823683739,-0.026943028150708415,2.365641868999228,3630,0.2,0.12128778547048569,0.0003,0.4179748296737671,0.176806640625,,
415.62,747520,22.918400000000002,186,4011,365,0.02084696,-1.1697165213525296,-0.02765741866314784,1.6824888264993205,3640,0.2,0.04830693453550339,0.0003,0.39015233516693115,0.202099609375,,
416.99,749568,23.831200000000003,186,4021,366,0.022195145,-1.1389879692345857,-0.032291567912034226,2.1749743768014014,3650,0.2,0.1870710551738739,0.0003,0.49609988927841187,0.18828125,,
,750000,,,,,0.025989242,-1.203934310004115,-0.03767057026270777,1.9902887272648513,3660,0.2,0.11262103915214539,0.0003,0.35587042570114136,0.209521484375,28.688,473.2
422.34,751616,24.0845,186,4039,367,,,,,,,,,,,,
422.91,753664,23.7905,186,4049,368,0.021293812,-1.1956426158547402,-0.02987805962038692,2.2406759223435073,3670,0.2,0.30620652437210083,0.0003,0.5723665952682495,0.20146484375,,
412.62,755712,21.788899999999998,186,4058,369,0.022802569,-1.0566515050828458,-0.023588246658619028,1.9171030891360714,3680,0.2,0.22309403121471405,0.0003,0.5540677309036255,0.1748046875,,
421.22,757760,23.0737,186,4068,370,0.024659589,-1.2388495624065399,-0.029676555830519646,1.8959272562991827,3690,0.2,0.1257622241973877,0.0003,0.48403894901275635,0.22626953125,,
418.92,759808,22.850899999999996,186,4078,371,0.026949674,-1.105070955865085,-0.03362329752417281,1.969795801350847,3700,0.2,0.051045287400484085,0.0003,0.18883705139160156,0.21650390625,,
,760000,,,,,0.022435095,-1.1241587659344077,-0.029676179931266235,1.4821543742204084,3710,0.2,0.0764455795288086,0.0003,0.6273868083953857,0.2095703125,8.906,293.2
424.18,761856,23.403000000000002,186,4092,372,,,,,,,,,,,,
437.25,763904,24.632600000000004,186,4103,373,0.022859495,-1.182159749045968,-0.03006148357235361,1.7067895625950769,3720,0.2,0.13545626401901245,0.0003,0.22850245237350464,0.19521484375,,
444.52,765952,25.104899999999997,186,4112,374,0.025748383,-0.9609729940071702,-0.027905072146677413,1.0849901406327263,3730,0.2,0.025729969143867493,0.0003,0.5500409603118896,0.189306640625,,
452.22,768000,25.881200000000003,186,4121,375,0.023900267,-1.173441895097494,-0.0306068707810482,1.46951549439691,3740,0.2,0.057478733360767365,0.0003,0.6589445471763611,0.202783203125,,
,770000,,,,,0.01907007,-1.2532569982111454,-0.028497684402100276,2.8332648934330793,3750,0.2,0.3272077143192291,0.0003,0.3211926817893982,0.166796875,9.24,326.6
453.8,770048,25.597099999999998,186,4136,376,,,,,,,,,,,,
458.22,772096,26.140999999999995,186,4146,377,0.023589466,-1.1914468267932534,-0.03259913764049997,1.7824323278153316,3760,0.2,0.10057900100946426,0.0003,0.2599392533302307,0.21162109375,,
448.48,774144,25.5441,186,4155,378,0.02181895,-1.0975741881877183,-0.02759858329372946,2.339876090129837,3770,0.2,0.06507381051778793,0.0003,-0.07257211208343506,0.174658203125,,
457.2,776192,25.731199999999994,186,4164,379,0.027295873,-1.0397672343999147,-0.027970965798886027,0.9188995195785538,3780,0.2,0.01792158931493759,0.0003,0.472720205783844,0.2123046875,,
460.48,778240,26.063699999999997,186,4174,380,0.02155383,-1.0743933280929923,-0.03349041082547046,2.101858610380441,3790,0.2,0.34373465180397034,0.0003,0.1857571005821228,0.198876953125,,
,780000,,,,,0.023724686,-1.0566019728779792,-0.028216777177294716,1.4875512899365275,3800,0.2,0.04927784577012062,0.0003,0.4794362187385559,0.189208984375,53.5,756.2
457.96,780288,26.138599999999997,185,4198,381,,,,,,,,,,,,
450.75,782336,25.467100000000002,185,4207,382,0.021409545,-1.1752866934984922,-0.02647835960960947,1.5003786903806031,3810,0.2,0.14137449860572815,0.0003,0.5002771615982056,0.19033203125,,
434.09,784384,24.101899999999997,186,4216,383,0.02531043,-1.2023205757141113,-0.030411271488992496,1.4606043686391785,3820,0.2,0.004418127238750458,0.0003,0.5484219789505005,0.221826171875,,
420.6,786432,22.5686,186,4225,384,0.025573786,-1.1961116392165423,-0.03124454950157087,1.590491943154484,3830,0.2,0.2014724165201187,0.0003,0.3018522262573242,0.2130859375,,
418.05,788480,22.543099999999995,186,4235,385,0.026036166,-1.0819101054221392,-0.03190607718424872,1.1264897829620169,3840,0.2,-0.0011472105979919434,0.0003,0.5190534591674805,0.222607421875,,
,790000,,,,,0.021392582,-1.1898506194353105,-0.03172857581812423,1.9860025900881737,3850,0.2,0.1387488842010498,0.0003,0.05444914102554321,0.1966796875,21.722,376.0
