time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/value_loss,train/clip_range,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
7146,1509376,737,19.0607,211,379.6,1.7639788085361943,0.2,0.19144630432128906,7360,-0.023990447688265703,0.024567648768424988,0.175830078125,-0.9328659994527697,0.0003,0.018675927,,
,1510000,,,,,2.5034256593789905,0.2,0.3985164165496826,7370,-0.02050009814556688,0.09000842273235321,0.17900390625,-1.0650760227814318,0.0003,0.020213448,2.9399999999999995,296.0
7160,1511424,738,19.0503,211,378.56,,,,,,,,,,,,
7169,1513472,739,19.662300000000002,211,379.8,2.7039319049101325,0.2,-0.03734254837036133,7380,-0.019449778817943297,0.067437082529068,0.180029296875,-1.120962100289762,0.0003,0.019237783,,
7178,1515520,740,18.317200000000003,211,365.13,2.401420098775998,0.2,0.4269312024116516,7390,-0.020133722969330848,0.5165103673934937,0.16279296875,-0.9716888435184956,0.0003,0.018392604,,
7187,1517568,741,18.0466,211,368.04,2.0328973662341014,0.2,0.24094289541244507,7400,-0.020003788059693762,0.06818617135286331,0.17705078125,-1.087233996205032,0.0003,0.02798086,,
7196,1519616,742,16.8358,211,356.85,2.086643674550578,0.2,0.5970778465270996,7410,-0.016546128515619783,0.14967124164104462,0.169580078125,-0.9700820110738277,0.0003,0.019153472,,
,1520000,,,,,2.3618071642238645,0.2,0.23627018928527832,7420,-0.01913589120085817,0.38706502318382263,0.158544921875,-1.0081121707335114,0.0003,0.018535644,6.436,245.6
7209,1521664,743,17.373399999999997,211,360.66,,,,,,,,,,,,
7219,1523712,744,17.955799999999996,211,368.95,2.1633784449193625,0.2,-0.02907705307006836,7430,-0.018082604414667004,0.0718592181801796,0.178857421875,-1.0557634424418212,0.0003,0.022781892,,
7230,1525760,745,18.3697,211,370.38,2.100101179210469,0.2,0.39438241720199585,7440,-0.023374669550685213,0.12158414721488953,0.17958984375,-0.9971876805648208,0.0003,0.019287836,,
7240,1527808,746,18.9157,211,375.03,1.6378511339891701,0.2,0.33808207511901855,7450,-0.019261228857794778,0.12907175719738007,0.154345703125,-0.8693249771371484,0.0003,0.018615369,,
7249,1529856,747,19.221899999999998,211,375.68,2.0804849876556544,0.2,0.35122907161712646,7460,-0.022251714846061078,0.15076899528503418,0.16728515625,-1.0754822814837097,0.0003,0.021144502,,
,1530000,,,,,1.7168466873234138,0.2,0.4641870856285095,7470,-0.017480320851609575,0.08799214661121368,0.16962890625,-1.0521167857572435,0.0003,0.018663626,16.206,423.8
7265,1531904,748,19.608400000000003,210,374.35,,,,,,,,,,,,
7274,1533952,749,18.5623,210,369.64,1.372109036357142,0.2,0.5772315263748169,7480,-0.030325932626146822,0.054226353764534,0.2171875,-1.033851516060531,0.0003,0.028746933,,
7285,1536000,750,19.606299999999997,210,374.14,1.4721187647432088,0.2,0.5267624855041504,7490,-0.023730242368765177,0.0360187366604805,0.167822265625,-0.9594364872202277,0.0003,0.017684456,,
7293,1538048,751,18.6247,210,365.89,1.9416369150392712,0.2,0.5270335674285889,7500,-0.017032324004685507,0.34701818227767944,0.149560546875,-0.938113159686327,0.0003,0.022089435,,
,1540000,,,,,2.203745503188111,0.2,0.6055696606636047,7510,-0.019001427303010132,0.13227081298828125,0.1681640625,-1.1335091929882766,0.0003,0.019221375,2.2459999999999996,226.6
7306,1540096,752,20.213199999999997,210,374.83,,,,,,,,,,,,
7316,1542144,753,19.675400000000007,210,371.0,2.3004900086671114,0.2,0.51472008228302,7520,-0.02228542848606594,0.27297839522361755,0.172998046875,-1.0883720401674508,0.0003,0.019954072,,
7325,1544192,754,19.642899999999997,210,367.73,3.0450599940028042,0.2,0.07560169696807861,7530,-0.02060461760556791,0.07348640263080597,0.161474609375,-1.0645937349647283,0.0003,0.01808177,,
7335,1546240,755,20.2719,210,370.69,1.8591978250769898,0.2,0.38410311937332153,7540,-0.024764742230763657,0.24834981560707092,0.190087890625,-1.0915126912295818,0.0003,0.02116696,,
7344,1548288,756,19.410800000000002,210,364.5,2.127333586430177,0.2,0.2220194935798645,7550,-0.024019938122364692,0.03441020846366882,0.191748046875,-1.0883024364709855,0.0003,0.024047669,,
,1550000,,,,,2.634121872205287,0.2,0.1776910424232483,7560,-0.02149281978781801,0.19537930190563202,0.193017578125,-1.0722757998853922,0.0003,0.020800004,6.862,288.6
7358,1550336,757,18.635,210,356.91,,,,,,,,,,,,
7368,1552384,758,18.6257,210,355.98,3.3886700678151103,0.2,0.09863865375518799,7570,-0.02243398567661643,0.1454581469297409,0.149365234375,-1.0588263489305973,0.0003,0.014739011,,
7378,1554432,759,19.790599999999998,210,362.58,1.450332633825019,0.2,0.3123406767845154,7580,-0.029204685517470352,0.14238224923610687,0.2150390625,-1.1314289776608348,0.0003,0.024755238,,
7388,1556480,760,20.8066,210,364.26,2.2465604609344156,0.2,0.4829670786857605,7590,-0.024941083462908863,0.02017088606953621,0.21748046875,-1.1203818028792738,0.0003,0.024244618,,
7397,1558528,761,19.278599999999997,210,351.3,2.8770855958107857,0.2,0.5178180932998657,7600,-0.020645726002112497,0.1548888236284256,0.13095703125,-0.9995901102200151,0.0003,0.016217738,,
,1560000,,,,,2.593932584160939,0.2,0.13867861032485962,7610,-0.01966012087650597,0.07682400196790695,0.189208984375,-1.158662685379386,0.0003,0.020607695,15.776,380.8
7413,1560576,762,18.5182,210,345.19,,,,,,,,,,,,
7422,1562624,763,18.0706,210,340.39,2.548728256812319,0.2,0.26479971408843994,7620,-0.022271134209586308,0.11773405224084854,0.14873046875,-1.0044353244826199,0.0003,0.017184187,,
7432,1564672,764,18.4079,210,344.15,3.480535103008151,0.2,0.0957874059677124,7630,-0.021023113798582925,0.3837975859642029,0.169580078125,-0.999457392282784,0.0003,0.019378792,,
7441,1566720,765,18.414,210,344.76,2.471009175502695,0.2,0.4097859859466553,7640,-0.018894524103961884,0.23267829418182373,0.165576171875,-0.9965132424607873,0.0003,0.01784298,,
7451,1568768,766,16.785100000000003,210,331.68,2.03830248946324,0.2,0.4849904179573059,7650,-0.02305779005982913,0.09907174855470657,0.203955078125,-1.150208917632699,0.0003,0.023821637,,
,1570000,,,,,2.915227424679324,0.2,0.26607102155685425,7660,-0.022989443446567746,0.16340869665145874,0.192724609375,-1.1658002950251103,0.0003,0.025049597,7.206,323.0
7465,1570816,767,17.9872,210,342.0,,,,,,,,,,,,
7474,1572864,768,17.974500000000003,210,340.73,2.6254183661192654,0.2,0.3074684739112854,7670,-0.01966696479066741,0.10008547455072403,0.16640625,-1.1113406032323838,0.0003,0.019345442,,
7483,1574912,769,18.558899999999998,210,349.26,3.5731713249348105,0.2,0.28818637132644653,7680,-0.025450161448679863,1.5044012069702148,0.200537109375,-1.1854961536824704,0.0003,0.017045215,,
7493,1576960,770,19.4673,210,360.2,2.0259468710981308,0.2,0.49193012714385986,7690,-0.021178467184654437,0.10650978237390518,0.19072265625,-1.2263446424156428,0.0003,0.025344389,,
7502,1579008,771,20.4207,210,365.63,2.1281785112805665,0.2,0.07133477926254272,7700,-0.028185432808822953,0.3459688127040863,0.218310546875,-1.0827675549313427,0.0003,0.02453548,,
,1580000,,,,,3.2932629241608082,0.2,0.23478996753692627,7710,-0.020446955849183723,0.10954578965902328,0.1779296875,-1.173488698154688,0.0003,0.021068789,6.531999999999999,255.6
7515,1581056,772,18.835900000000002,210,357.02,,,,,,,,,,,,
7525,1583104,773,19.162400000000005,210,359.68,3.1640748099423943,0.2,0.3269527554512024,7720,-0.02530209769611247,0.12445157021284103,0.175244140625,-1.1686370018869638,0.0003,0.024043255,,
7535,1585152,774,18.9922,210,362.64,2.5496011398267,0.2,0.20686590671539307,7730,-0.022698174070683308,0.6266708970069885,0.185546875,-1.1409054163843393,0.0003,0.019765072,,
7544,1587200,775,19.974899999999998,210,371.0,2.122423488437198,0.2,0.48868757486343384,7740,-0.029582683483022267,0.07180769741535187,0.2154296875,-1.1024555565789342,0.0003,0.029310426,,
7553,1589248,776,20.2005,210,373.58,2.302445930428803,0.2,0.17195916175842285,7750,-0.024674196360865607,0.08974551409482956,0.179931640625,-1.0485060470178724,0.0003,0.024304012,,
,1590000,,,,,2.335830462956801,0.2,0.33627766370773315,7760,-0.022697075869655237,0.012342393398284912,0.201953125,-1.131377519108355,0.0003,0.026684422,26.651999999999997,469.0
7571,1591296,777,19.5112,210,364.55,,,,,,,,,,,,
7580,1593344,778,19.743699999999997,210,367.84,2.1638717394787816,0.2,0.2863668203353882,7770,-0.02383582867914811,0.10930255055427551,0.183935546875,-1.1319797938689589,0.0003,0.021194376,,
7590,1595392,779,21.476599999999998,210,381.29,2.578571700397879,0.2,0.5062359571456909,7780,-0.021603759544086644,0.024977676570415497,0.160791015625,-1.073427052050829,0.0003,0.021410696,,
7599,1597440,780,21.9125,210,384.92,3.1993494680151344,0.2,0.1430150866508484,7790,-0.030706709924561437,0.3205066919326782,0.169384765625,-1.060509038157761,0.0003,0.018858774,,
7608,1599488,781,22.4514,210,388.84,1.5413683942053467,0.2,0.2889217138290405,7800,-0.025226962423766965,0.015069618821144104,0.2185546875,-1.0979831943288445,0.0003,0.027061734,,
,1600000,,,,,1.3298708570655435,0.2,0.6295126080513,7810,-0.021280413438216784,0.14280523359775543,0.200732421875,-1.170789222419262,0.0003,0.019221693,17.612000000000002,364.6
7624,1601536,782,23.1316,210,396.92,,,,,,,,,,,,
7633,1603584,783,23.677700000000005,210,401.58,2.8745836006943137,0.2,0.11119091510772705,7820,-0.026744010354741478,0.1933077722787857,0.198486328125,-1.1895371034741402,0.0003,0.022918005,,
7642,1605632,784,22.51910000000001,210,395.63,2.8474684530403467,0.2,-0.16620922088623047,7830,-0.025500774040119724,0.6911898255348206,0.20830078125,-1.1616586271673441,0.0003,0.021478565,,
7651,1607680,785,22.002300000000005,210,393.94,1.870717406552285,0.2,0.4705420136451721,7840,-0.021425213938346132,0.11752969026565552,0.20537109375,-1.192847853526473,0.0003,0.021678627,,
7660,1609728,786,20.3943,210,382.99,2.088877884647809,0.2,0.03556150197982788,7850,-0.02310253747855313,0.07532697916030884,0.18251953125,-1.0824336979538203,0.0003,0.022260793,,
,1610000,,,,,1.4748750419938006,0.2,0.2797991633415222,7860,-0.024347608943935485,0.5190278887748718,0.204248046875,-1.1755337957292795,0.0003,0.02441759,4.5840000000000005,260.6
7675,1611776,787,20.164,209,379.94,,,,,,,,,,,,
7685,1613824,788,20.029499999999995,209,376.48,2.2919270442798734,0.2,0.30709362030029297,7870,-0.027037007236503995,0.07647862285375595,0.1693359375,-1.1255856066942216,0.0003,0.01719015,,
7695,1615872,789,19.8654,209,370.02,2.1731029223883525,0.2,0.15066397190093994,7880,-0.023851052674581298,0.07973557710647583,0.176904296875,-1.1701600302010775,0.0003,0.019695323,,
7704,1617920,790,20.097699999999996,209,373.27,1.6795114943059162,0.2,0.5311212539672852,7890,-0.025712229224154726,0.08387476205825806,0.18359375,-1.0984469179064036,0.0003,0.019285986,,
7713,1619968,791,20.832100000000004,210,376.78,2.4648462279234082,0.2,0.24451619386672974,7900,-0.026864616907550952,0.15197405219078064,0.20341796875,-1.153633801266551,0.0003,0.022324916,,
,1620000,,,,,2.1326427498832343,0.2,0.2856246829032898,7910,-0.02866345497313887,0.04641076549887657,0.198193359375,-1.1328089052811265,0.0003,0.024853852,15.768,380.0
7729,1622016,792,21.17439999999999,209,381.06,,,,,,,,,,,,
7738,1624064,793,22.048299999999998,209,388.53,3.325034845015034,0.2,-0.09530222415924072,7920,-0.022232781659113243,0.29825907945632935,0.15341796875,-1.0866857392713427,0.0003,0.018251145,,
7747,1626112,794,21.3885,209,382.49,1.885901200864464,0.2,0.34604567289352417,7930,-0.026190057091298513,0.15468023717403412,0.196533203125,-1.0616538051515818,0.0003,0.025138555,,
7756,1628160,795,19.9134,209,374.86,2.8175240995362403,0.2,-0.22453784942626953,7940,-0.023480876779649405,0.17429856956005096,0.16337890625,-1.0707937633618712,0.0003,0.02003209,,
,1630000,,,,,1.4521914281649515,0.2,0.35708075761795044,7950,-0.02779958455648739,0.010902218520641327,0.224560546875,-1.1902698639780283,0.0003,0.024845932,19.398000000000003,343.4
7771,1630208,796,19.0991,209,373.37,,,,,,,,,,,,
7781,1632256,797,18.025699999999997,209,365.91,1.739818404475227,0.2,0.3452550172805786,7960,-0.02150149137014523,0.15702183544635773,0.19326171875,-1.159218567237258,0.0003,0.022204313,,
7790,1634304,798,18.4635,209,369.75,1.943571304064244,0.2,0.40032005310058594,7970,-0.02802402516826987,0.2960895299911499,0.198779296875,-1.1239128069952131,0.0003,0.021847647,,
7799,1636352,799,16.199399999999997,209,353.15,1.6990264649037272,0.2,0.6032085418701172,7980,-0.025558298183023,0.07308916747570038,0.18984375,-1.1051038129255175,0.0003,0.021888252,,
7809,1638400,800,16.7371,209,356.97,1.5685297976946457,0.2,0.2144429087638855,7990,-0.028480185486841947,0.10427932441234589,0.244140625,-1.1584373276680708,0.0003,0.02860052,,
,1640000,,,,,2.0981569159775972,0.2,0.47305190563201904,8000,-0.029784262887551448,0.04964035004377365,0.194677734375,-1.2220412068068982,0.0003,0.023704875,11.158,318.6
7824,1640448,801,16.722,209,355.44,,,,,,,,,,,,
7833,1642496,802,17.3879,209,362.07,1.7915305961854755,0.2,0.40675997734069824,8010,-0.02711682770168409,0.3848020136356354,0.20390625,-1.1192780673503875,0.0003,0.0213254,,
7842,1644544,803,17.6922,209,362.47,3.2659239177126436,0.2,0.05287140607833862,8020,-0.02330576413369272,0.09007886797189713,0.163427734375,-1.0417882069945335,0.0003,0.019412674,,
7852,1646592,804,17.362800000000004,209,359.5,2.0066750096622856,0.2,0.4328705668449402,8030,-0.024394659089739434,0.13052904605865479,0.2056640625,-1.0991035209968687,0.0003,0.024540909,,
7860,1648640,805,17.2367,209,356.84,1.7519798653898762,0.2,0.08579146862030029,8040,-0.035295384895289314,0.3454234004020691,0.200927734375,-1.099396764114499,0.0003,0.025962705,,
,1650000,,,,,2.2998079215409235,0.2,0.07915526628494263,8050,-0.024265138022019527,0.09137769788503647,0.184375,-1.1031147930771112,0.0003,0.021000827,21.478,351.6
7876,1650688,806,15.150799999999997,209,348.09,,,,,,,,,,,,
7886,1652736,807,14.620699999999998,209,345.03,2.1689686663914474,0.2,0.006361067295074463,8060,-0.024895618116715923,0.14967477321624756,0.215673828125,-1.2010653000324965,0.0003,0.028669339,,
7895,1654784,808,14.5909,209,342.05,2.1541877256007864,0.2,0.04938352108001709,8070,-0.022627115389332174,0.038652900606393814,0.15634765625,-1.0140008743852378,0.0003,0.017888341,,
7904,1656832,809,15.258600000000001,209,348.88,2.750791671220213,0.2,0.17988979816436768,8080,-0.02998656400741311,1.0811889171600342,0.183056640625,-1.1554541688412427,0.0003,0.021402203,,
7913,1658880,810,16.116,209,354.7,2.11800072172191,0.2,0.3115677237510681,8090,-0.023893305394449272,0.2581820785999298,0.202880859375,-1.084256943129003,0.0003,0.023057003,,
,1660000,,,,,2.107263673795387,0.2,0.5272663831710815,8100,-0.028437402882263995,0.10469847917556763,0.200244140625,-1.13302122335881,0.0003,0.023432601,1.592,160.4
7925,1660928,811,16.4208,209,355.21,,,,,,,,,,,,
7935,1662976,812,16.690500000000004,209,352.17,2.482892077183351,0.2,0.3003813624382019,8110,-0.02393233187031001,0.01857614517211914,0.18095703125,-1.0349326945841313,0.0003,0.023733485,,
7944,1665024,813,16.3105,209,344.14,3.213105546217412,0.2,0.1353435516357422,8120,-0.0191089240310248,0.26566025614738464,0.155712890625,-1.1016975054517388,0.0003,0.015251231,,
7954,1667072,814,16.854900000000004,209,348.63,2.3090056692017242,0.2,0.3377782106399536,8130,-0.026234058639965953,0.020845741033554077,0.217529296875,-1.1242657244205474,0.0003,0.02204991,,
7963,1669120,815,16.7479,209,347.9,1.8522011391818523,0.2,0.3512879014015198,8140,-0.02208234946883749,0.013255216181278229,0.18349609375,-1.0998255278915168,0.0003,0.022906303,,
,1670000,,,,,3.1365377042908222,0.2,0.305649995803833,8150,-0.023909571615513416,0.13389243185520172,0.185888671875,-1.0844714291393758,0.0003,0.019824544,20.140000000000004,417.6
7980,1671168,816,17.2863,209,351.79,,,,,,,,,,,,
7990,1673216,817,15.882199999999997,209,341.27,2.18797287393827,0.2,0.2877499461174011,8160,-0.029415417090058328,0.1865212321281433,0.213720703125,-1.1533587951213122,0.0003,0.028921388,,
7999,1675264,818,15.750900000000001,209,338.13,2.3117533362004905,0.2,0.27368831634521484,8170,-0.02781442577834241,0.07038076967000961,0.1955078125,-1.0602758839726447,0.0003,0.022254169,,
8008,1677312,819,15.649700000000003,209,338.06,1.9097175009781495,0.2,0.20022296905517578,8180,-0.02396025865455158,0.1460668444633484,0.1833984375,-1.074425094947219,0.0003,0.023155736,,
8018,1679360,820,15.347100000000001,209,337.79,2.687727123266086,0.2,0.1673005223274231,8190,-0.0265810785087524,0.37069085240364075,0.187109375,-1.1310906115919352,0.0003,0.018287294,,
,1680000,,,,,2.560694476729259,0.2,0.20443987846374512,8200,-0.025371670915046707,0.06543929874897003,0.170166015625,-1.170985370874405,0.0003,0.021286152,17.214,324.0
8033,1681408,821,15.3936,209,342.48,,,,,,,,,,,,
8043,1683456,822,14.932600000000003,209,336.34,1.8187842225888744,0.2,0.47995632886886597,8210,-0.031130769912851974,0.11906135082244873,0.247265625,-1.1265470564365387,0.0003,0.028848566,,
8052,1685504,823,16.6464,209,347.88,1.5317622947040945,0.2,0.24112367630004883,8220,-0.029344009928172453,0.0421314612030983,0.22177734375,-1.0816915871575474,0.0003,0.023115661,,
8061,1687552,824,18.1181,209,355.17,2.450655427156016,0.2,0.44061851501464844,8230,-0.025554828759049998,0.4014284312725067,0.161572265625,-1.0835439883172513,0.0003,0.018129647,,
8071,1689600,825,19.437699999999996,209,367.23,1.2788650980452076,0.2,0.47044336795806885,8240,-0.023724433884490283,0.13153527677059174,0.189892578125,-1.0685426242649556,0.0003,0.023557581,,
,1690000,,,,,1.751427400042303,0.2,0.2009350061416626,8250,-0.019048168629524298,0.1064348965883255,0.172412109375,-1.0900176195427775,0.0003,0.020218745,13.266000000000002,329.6
8087,1691648,826,17.9833,209,361.65,,,,,,,,,,,,
8096,1693696,827,18.4183,209,365.19,1.8565780216595158,0.2,0.3588058352470398,8260,-0.027239599195308984,0.05495164543390274,0.2119140625,-1.1448789842426776,0.0003,0.028002795,,
8106,1695744,828,16.250199999999996,209,348.16,1.9614699988858775,0.2,0.14600324630737305,8270,-0.019082357588922606,0.11488693207502365,0.154296875,-1.0094611996784806,0.0003,0.017522832,,
8116,1697792,829,16.3106,209,354.24,2.15290419945959,0.2,0.06685829162597656,8280,-0.024240314119379037,0.07376272976398468,0.17509765625,-1.1285680577158927,0.0003,0.020749053,,
8124,1699840,830,15.183699999999998,209,351.46,3.45120565420948,0.2,0.07743245363235474,8290,-0.0214039387908997,0.12650752067565918,0.150537109375,-1.1214756425470114,0.0003,0.017856915,,
,1700000,,,,,2.2953321076463906,0.2,0.39000993967056274,8300,-0.023494753486011176,0.03152542561292648,0.18212890625,-1.1869366034865378,0.0003,0.021764517,27.776,382.0
8141,1701888,831,15.8488,209,358.03,,,,,,,,,,,,
8150,1703936,832,16.0723,209,360.42,2.5884395057801157,0.2,0.12972491979599,8310,-0.018723230078467167,0.4159412980079651,0.156005859375,-1.071546152420342,0.0003,0.017202826,,
8159,1705984,833,16.258299999999995,209,359.04,2.497929693828337,0.2,0.36565643548965454,8320,-0.021734480591840112,0.12435533106327057,0.17451171875,-1.0974275572225451,0.0003,0.021382522,,
8168,1708032,834,17.355299999999996,209,368.84,2.223859465122223,0.2,0.24571353197097778,8330,-0.024325157442945056,0.049257565289735794,0.169775390625,-1.0982092466205358,0.0003,0.023113307,,
,1710000,,,,,2.279805507743731,0.2,0.40254485607147217,8340,-0.026594957982888447,0.12253482639789581,0.20712890625,-1.2216712128371001,0.0003,0.021941481,28.558,460.2
8185,1710080,835,17.4576,208,369.06,,,,,,,,,,,,
8194,1712128,836,16.915,208,364.73,1.9674343755934387,0.2,0.4381212592124939,8350,-0.024686985329026356,0.02705453336238861,0.193505859375,-1.09860406126827,0.0003,0.0254683,,
8203,1714176,837,17.5115,208,364.42,2.061867954907939,0.2,0.47154003381729126,8360,-0.02735608145594597,0.19337613880634308,0.220751953125,-1.1084814701229333,0.0003,0.035760544,,
8213,1716224,838,18.5851,208,371.88,2.378018071409315,0.2,0.1786670684814453,8370,-0.029052892600884662,0.09279931336641312,0.18984375,-1.0774819707497953,0.0003,0.023139581,,
8222,1718272,839,18.4812,208,371.48,2.3833265061024576,0.2,0.3350346088409424,8380,-0.021372382240951993,0.31704971194267273,0.171533203125,-1.1306159269064664,0.0003,0.019880343,,
,1720000,,,,,2.150242730276659,0.2,0.3021228313446045,8390,-0.030157249042531475,0.03461800515651703,0.20546875,-1.1269918844103812,0.0003,0.023102691,18.466,450.0
8240,1720320,840,20.1376,208,387.27,,,,,,,,,,,,
8249,1722368,841,20.9736,208,390.95,1.6632447919342668,0.2,0.24417144060134888,8400,-0.025141304940916598,0.046935249119997025,0.193115234375,-1.078838441707194,0.0003,0.023128077,,
8258,1724416,842,20.2157,208,385.09,2.948125288914889,0.2,0.18408584594726562,8410,-0.026984466650174,0.05062668025493622,0.17607421875,-1.1456009835004806,0.0003,0.019973334,,
8267,1726464,843,18.1375,208,367.12,2.495027681719512,0.2,0.36124300956726074,8420,-0.024774416381842457,0.09844018518924713,0.185791015625,-1.131929763406515,0.0003,0.020693928,,
8276,1728512,844,18.5452,208,367.93,2.6242417188826948,0.2,0.2630971074104309,8430,-0.027047827342175878,0.19434714317321777,0.19853515625,-1.1272150216624142,0.0003,0.021009747,,
,1730000,,,,,1.970322290668264,0.2,0.3146379590034485,8440,-0.027352851947944144,0.012807082384824753,0.215283203125,-1.1791920214891434,0.0003,0.02496933,15.132,316.4
8291,1730560,845,17.8823,208,361.56,,,,,,,,,,,,
8300,1732608,846,17.4571,208,359.0,3.289243267546408,0.2,0.012296497821807861,8450,-0.02155928896390833,0.00995757058262825,0.184228515625,-1.1957647040486337,0.0003,0.01987721,,
8309,1734656,847,18.336800000000004,208,367.05,3.6104184664320202,0.2,0.07824045419692993,8460,-0.02055450989573728,0.18722259998321533,0.175927734375,-1.1570898801088334,0.0003,0.02134613,,
8318,1736704,848,20.693900000000003,208,382.98,1.9770787504501641,0.2,0.3178900480270386,8470,-0.02373799047782086,0.06565625220537186,0.22353515625,-1.2590605068951846,0.0003,0.022308217,,
8326,1738752,849,21.086100000000002,208,382.24,2.519924026960507,0.2,0.19019752740859985,8480,-0.028139808101695963,0.1669238954782486,0.187548828125,-1.1447677798569202,0.0003,0.022955697,,
,1740000,,,,,2.0231332149356605,0.2,0.15498948097229004,8490,-0.025066244482877663,0.12047001719474792,0.20908203125,-1.1712155193090439,0.0003,0.022296006,15.307999999999998,334.0
8340,1740800,850,21.180999999999997,208,381.74,,,,,,,,,,,,
8348,1742848,851,20.788600000000002,208,382.46,3.223400369938463,0.2,0.3264005780220032,8500,-0.025986430412740447,0.13875991106033325,0.191064453125,-1.1759850140661001,0.0003,0.02096992,,
8357,1744896,852,20.3954,208,383.1,2.086523263901472,0.2,0.3480665683746338,8510,-0.025023546724696644,0.18042004108428955,0.19267578125,-1.2047223757952452,0.0003,0.019552996,,
8365,1746944,853,21.5442,208,388.09,1.5538713017012924,0.2,0.3496819734573364,8520,-0.0332925932307262,0.0443391427397728,0.23505859375,-1.2220581833273172,0.0003,0.027462872,,
8374,1748992,854,21.645899999999997,208,388.27,2.0649250960675998,0.2,0.37793755531311035,8530,-0.025615526601905005,0.10441776365041733,0.2134765625,-1.209928334131837,0.0003,0.023007125,,
,1750000,,,,,2.8737458102870734,0.2,0.3860245943069458,8540,-0.025468922621803357,0.14070811867713928,0.17373046875,-1.1763665117323399,0.0003,0.018549807,21.344,338.2
8388,1751040,855,21.879399999999997,208,391.68,,,,,,,,,,,,
8397,1753088,856,21.464800000000004,208,390.18,1.9005222581326962,0.2,0.18373417854309082,8550,-0.029936782145523467,0.02849561721086502,0.24716796875,-1.2053105536848308,0.0003,0.029322771,,
8405,1755136,857,19.1126,208,374.76,3.407283880119212,0.2,0.22479552030563354,8560,-0.028966711892280728,0.10167820006608963,0.1859375,-1.219717326760292,0.0003,0.02105368,,
8413,1757184,858,18.947,208,368.19,1.918232648144476,0.2,0.008231103420257568,8570,-0.029399858444230632,0.24153228104114532,0.184814453125,-1.1903257817029953,0.0003,0.020882009,,
8422,1759232,859,18.311400000000003,208,364.57,2.651165372924879,0.2,0.009296715259552002,8580,-0.02477880520164035,0.09938086569309235,0.1529296875,-1.1721099350601434,0.0003,0.017814808,,
,1760000,,,,,2.077009661169723,0.2,0.14495635032653809,8590,-0.027960746159078554,0.18207529187202454,0.206396484375,-1.2724908150732517,0.0003,0.024671804,11.672,370.0
8436,1761280,860,18.381600000000002,208,361.58,,,,,,,,,,,,
8445,1763328,861,18.630000000000006,208,366.44,2.5074372090399266,0.2,0.29199618101119995,8600,-0.024710506206611173,0.3287249803543091,0.1873046875,-1.165938089415431,0.0003,0.022136947,,
8453,1765376,862,18.881700000000002,208,371.63,2.065543786343187,0.2,0.08882105350494385,8610,-0.03167684149811976,0.13919609785079956,0.223779296875,-1.2222743365913629,0.0003,0.026129834,,
8461,1767424,863,18.578,208,371.23,1.4929409252945334,0.2,0.48028141260147095,8620,-0.024876749742543326,0.22015807032585144,0.19716796875,-1.1868570264428855,0.0003,0.02443446,,
8469,1769472,864,18.1825,208,371.66,2.284526353003457,0.2,0.16200685501098633,8630,-0.024837582676263993,0.3708242177963257,0.201611328125,-1.291053345426917,0.0003,0.022278098,,
,1770000,,,,,1.80044148680754,0.2,-0.01872539520263672,8640,-0.021477903722552583,0.122538723051548,0.2126953125,-1.3453719951212406,0.0003,0.02605465,6.546000000000001,256.6
8480,1771520,865,19.5784,208,381.38,,,,,,,,,,,,
8488,1773568,866,17.311700000000002,208,364.48,3.9697375207673757,0.2,-0.16644251346588135,8650,-0.024784998506947886,0.2034231275320053,0.172607421875,-1.3869478669017554,0.0003,0.018047623,,
8497,1775616,867,15.8101,208,354.18,2.485352484509349,0.2,0.40685558319091797,8660,-0.0217904404271394,0.2041422724723816,0.1783203125,-1.2866564076393843,0.0003,0.021525336,,
8505,1777664,868,15.610199999999999,208,354.17,3.389757123729214,0.2,-0.25549590587615967,8670,-0.028795461330446415,0.07528707385063171,0.187548828125,-1.2471833474934102,0.0003,0.022114344,,
8513,1779712,869,15.6558,209,348.72,2.622849254542962,0.2,0.2858639359474182,8680,-0.027317253316869027,0.07971634715795517,0.18603515625,-1.1560956444591284,0.0003,0.024676317,,
,1780000,,,,,2.9164954307489097,0.2,-0.38623297214508057,8690,-0.019791520806029438,0.12513525784015656,0.21513671875,-1.3280450731515885,0.0003,0.02551939,4.814,283.6
8526,1781760,870,13.726700000000003,208,335.61,,,,,,,,,,,,
8534,1783808,871,13.472000000000001,209,330.08,2.401985228387639,0.2,0.1090741753578186,8700,-0.02241988960595336,0.08321084827184677,0.1951171875,-1.2579789083451032,0.0003,0.024383612,,
8542,1785856,872,12.861099999999999,209,328.93,3.2868751485832037,0.2,-0.10587763786315918,8710,-0.020372823206707837,0.17661912739276886,0.190673828125,-1.2814161278307439,0.0003,0.024673883,,
8550,1787904,873,12.762000000000002,209,329.01,2.017023225314915,0.2,0.20560407638549805,8720,-0.025760289368918166,0.5021376013755798,0.196240234375,-1.159408175572753,0.0003,0.024453942,,
