time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/value_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/entropy_loss,train/approx_kl,train/n_updates,train/loss,train/policy_gradient_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
275,-10.0,714,788,563200,187.0,5.380197757745009e-05,0.2,0.0003,0.01337890625,-0.11718571664532647,0.0010248639,2740,0.0033840464893728495,0.0002588865449069999,0.9999973177909851,,
276,-10.0,714,790,565248,187.0,3.3302221748954255e-05,0.2,0.0003,0.026220703125,-0.11345347594469786,0.0023195157,2750,-0.0074779679998755455,0.0009314478855230845,0.9999974370002747,,
277,-10.0,715,793,567296,187.0,2.728789948349686e-05,0.2,0.0003,0.02392578125,-0.12325259887147695,0.0016144889,2760,0.006733534391969442,0.0016185516942641698,0.9999970197677612,,
278,-10.0,715,795,569344,187.0,2.5546138774501516e-05,0.2,0.0003,0.024951171875,-0.1125365087413229,0.0013299552,2770,0.007556700147688389,0.0004205103876302019,0.9999974370002747,,
,,,,570000,,6.296858028633778e-05,0.2,0.0003,0.011474609375,-0.12170395073480904,0.0017773419,2780,-0.0030610011890530586,0.0001957420667167753,0.9999946355819702,187.0,-10.0
279,-10.0,715,799,571392,187.0,,,,,,,,,,,,
280,-10.0,715,801,573440,187.0,2.9693608586001118e-05,0.2,0.0003,0.0208984375,-0.12384159641806036,0.0016049684,2790,-0.0023409235291182995,-0.0004637004647520371,0.9999969601631165,,
281,-10.0,715,804,575488,187.0,1.9856027833498047e-05,0.2,0.0003,0.00830078125,-0.11143514113500715,0.0008452523,2800,0.002445946680381894,0.00043650574516505,0.9999973773956299,,
282,-10.0,715,807,577536,187.0,0.00011297792174076448,0.2,0.0003,0.01669921875,-0.10509918616153299,0.0009030262,2810,-0.002518772380426526,0.0003455117461271584,0.999997079372406,,
283,-10.0,715,809,579584,187.0,5.937108162044069e-05,0.2,0.0003,0.0228515625,-0.10534213172504678,0.00065088813,2820,0.008610441349446774,0.0006243400348466821,0.9999974370002747,,
,,,,580000,,2.626129306833036e-05,0.2,0.0003,0.023779296875,-0.11329448977485299,0.0016290413,2830,0.014701971784234047,0.0001518640128779225,0.9999976754188538,187.0,-10.0
284,-10.0,715,812,581632,187.0,,,,,,,,,,,,
285,-10.0,715,815,583680,187.0,3.3522285293940966e-05,0.2,0.0003,0.027197265625,-0.11768419204745442,0.0039361347,2840,-0.0007258231053128839,-0.00011977313261013478,0.9999974966049194,,
286,-10.0,715,818,585728,187.0,2.1252642687841218e-05,0.2,0.0003,0.035009765625,-0.1003394155530259,0.006156754,2850,0.002001797780394554,-0.0003944990952732041,0.9999973177909851,,
287,-10.0,715,820,587776,187.0,3.595460186573973e-05,0.2,0.0003,0.019970703125,-0.11042018305743113,0.0024803076,2860,-0.0007394845597445965,0.0008057012775680051,0.9999973773956299,,
288,-10.0,716,823,589824,187.0,3.479454475865396e-05,0.2,0.0003,0.0193359375,-0.11774263310944662,0.0018439982,2870,-0.005175190512090921,0.0005644651726470328,0.9999976754188538,,
,,,,590000,,2.9050915426864776e-05,0.2,0.0003,0.015576171875,-0.11582887759432196,0.0006719694,2880,0.0005307429237291217,0.0003356306435307488,0.9999974966049194,187.0,-10.0
289,-10.0,715,826,591872,187.0,,,,,,,,,,,,
290,-10.0,716,829,593920,187.0,5.5605571587591386e-05,0.2,0.0003,0.0353515625,-0.11295710478443652,0.0036406114,2890,0.015114760026335716,-1.2325448915362358e-05,0.9999966025352478,,
291,-10.0,716,832,595968,187.0,0.0001883420727892826,0.2,0.0003,0.018701171875,-0.10059396261349321,0.0012463287,2900,0.003721449989825487,0.0008700652411789634,0.9999977350234985,,
292,-10.0,716,834,598016,187.0,1.5998710152587138e-05,0.2,0.0003,0.03828125,-0.13979460076661782,0.007654668,2910,0.010807772167026997,0.0009007163185742684,0.9999951720237732,,
,,,,600000,,1.6101890081188232e-05,0.2,0.0003,0.007177734375,-0.11402442487888038,0.00087472354,2920,0.0035087079741060734,0.0003692050464451313,0.9999971985816956,187.0,-10.0
293,-10.0,716,837,600064,187.0,,,,,,,,,,,,
294,-10.0,716,840,602112,187.0,1.4355364612583799e-05,0.2,0.0003,0.012109375,-0.1235144451376982,0.0004633891,2930,-0.0005869135493412614,0.0008593216087319888,0.9999978542327881,,
295,-10.0,716,843,604160,187.0,5.208698752312557e-05,0.2,0.0003,0.03408203125,-0.1370983101427555,0.0022465442,2940,-0.00342904357239604,0.0005621293414151296,0.9999977946281433,,
296,-10.0,716,845,606208,187.0,3.57394141332179e-05,0.2,0.0003,0.023583984375,-0.11681346994591876,0.0016058856,2950,0.0006850638310424984,0.0010763414524262772,0.9999964833259583,,
297,-10.0,716,848,608256,187.0,3.562254406546117e-05,0.2,0.0003,0.03603515625,-0.13596309162676334,0.0076757995,2960,-0.0020873355679214,0.0013548838876886293,0.9999980330467224,,
,,,,610000,,3.166471763051959e-05,0.2,0.0003,0.025341796875,-0.13416099429596215,0.0027545446,2970,-0.00858796015381813,0.0008140391866618302,0.9999964237213135,187.0,-10.0
298,-10.0,716,851,610304,187.0,,,,,,,,,,,,
299,-10.0,716,854,612352,187.0,3.712181986372798e-05,0.2,0.0003,0.014501953125,-0.13634883331833408,0.0010351461,2980,-0.02310682088136673,0.0008758195981499739,0.999998152256012,,
300,-10.0,717,856,614400,187.0,0.00019614686031559357,0.2,0.0003,0.015673828125,-0.12522096023894846,0.00016986999,2990,-0.0023101912811398506,0.0007867228006944061,0.9999976754188538,,
301,-10.0,717,859,616448,187.0,1.3899682758733434e-05,0.2,0.0003,0.008837890625,-0.11951122619211674,0.00092286704,3000,0.0013305839383974671,7.201510597951711e-05,0.9999979138374329,,
302,-10.0,717,862,618496,187.0,1.8530812334915935e-05,0.2,0.0003,0.0267578125,-0.12983813614118844,0.0019075156,3010,-0.01244789082556963,2.976010291604325e-05,0.999998152256012,,
,,,,620000,,2.4126802067314657e-05,0.2,0.0003,0.018798828125,-0.14782263562083245,0.0011197915,3020,-0.00017749116523191333,-0.00028932029381394385,0.9999977350234985,187.0,-10.0
303,-10.0,717,865,620544,187.0,,,,,,,,,,,,
304,-10.0,717,867,622592,187.0,2.2185749507741548e-05,0.2,0.0003,0.019970703125,-0.13174988590180875,0.0013823013,3030,-0.0009303074912168086,0.00011012940085493028,0.9999982118606567,,
305,-10.0,717,870,624640,187.0,1.825164767694787e-05,0.2,0.0003,0.016259765625,-0.11991633501602336,0.0010252902,3040,-0.02133609540760517,0.000742573470051866,0.9999979734420776,,
306,-10.0,717,873,626688,187.0,2.8777988379147246e-05,0.2,0.0003,0.016552734375,-0.1342944150324911,0.0012262107,3050,0.0009539456223137677,0.0009166827498120256,0.9999977946281433,,
307,-10.0,717,875,628736,187.0,2.83911727038344e-05,0.2,0.0003,0.014892578125,-0.10784356760559603,0.0004607897,3060,-0.0007096093031577766,-0.00012061995221301913,0.9999980926513672,,
,,,,630000,,6.411522832792116e-05,0.2,0.0003,0.014111328125,-0.11600043770158663,0.0005796419,3070,0.00798241887241602,0.000515689721214585,0.9999979734420776,187.0,-10.0
308,-10.0,717,879,630784,187.0,,,,,,,,,,,,
309,-10.0,717,881,632832,187.0,5.500934781537126e-05,0.2,0.0003,0.03369140625,-0.13040733651723713,0.0042304695,3080,0.002194278873503208,0.0010525010147830471,0.999997615814209,,
310,-10.0,717,884,634880,187.0,6.69829913405806e-05,0.2,0.0003,0.030859375,-0.1332346464972943,0.002709408,3090,0.008529093116521835,0.0010897981730522588,0.9999967813491821,,
311,-10.0,717,887,636928,187.0,2.378032504566363e-05,0.2,0.0003,0.010986328125,-0.10293708326062187,0.00064653956,3100,1.299153154832311e-05,-0.0001803584411391057,0.9999972581863403,,
312,-10.0,718,889,638976,187.0,1.5898973667560768e-05,0.2,0.0003,0.013037109375,-0.10328677236102521,0.0008330828,3110,-0.003045029938220978,0.0003384220384759828,0.9999975562095642,,
,,,,640000,,2.3509582501901604e-05,0.2,0.0003,0.01494140625,-0.11952457629377022,0.001403268,3120,-0.0031374574173241854,0.0006735147559083998,0.9999977350234985,187.0,-10.0
313,-10.0,717,892,641024,187.0,,,,,,,,,,,,
314,-10.0,718,895,643072,187.0,1.764920952851412e-05,0.2,0.0003,0.03994140625,-0.1085911269998178,0.0073317713,3130,0.0006672461167909205,-5.1592639647424224e-05,0.9999974370002747,,
315,-10.0,718,898,645120,187.0,5.095037189590812e-05,0.2,0.0003,0.015234375,-0.10713652460835874,0.0006043455,3140,-0.0012889811769127846,0.0007299707838683389,0.9999979734420776,,
316,-10.0,718,900,647168,187.0,0.0001004025409393705,0.2,0.0003,0.015869140625,-0.11470865765586495,0.000970521,3150,-0.0011601867154240608,0.0005431299607153051,0.9999971389770508,,
317,-10.0,718,903,649216,187.0,1.5409595852133863e-05,0.2,0.0003,0.01650390625,-0.10409949751337991,0.0015909185,3160,0.0037902360782027245,0.0005695290776202456,0.9999975562095642,,
,,,,650000,,1.3835735175149465e-05,0.2,0.0003,0.02275390625,-0.12712729164632036,0.0008860753,3170,-0.010438655503094196,-0.00026966206496581435,0.9999977350234985,187.0,-10.0
318,-10.0,718,906,651264,187.0,,,,,,,,,,,,
319,-10.0,718,909,653312,187.0,4.751667546685212e-05,0.2,0.0003,0.02001953125,-0.11721518351696432,0.002322882,3180,-0.004062085412442684,0.0009208048984874039,0.9999978542327881,,
320,-10.0,718,911,655360,187.0,1.8126444079769043e-05,0.2,0.0003,0.0173828125,-0.1094879103358835,0.0006902061,3190,-0.0025290774647146463,0.0008899889682652429,0.9999982714653015,,
321,-10.0,718,914,657408,187.0,1.7810858456357436e-05,0.2,0.0003,0.037890625,-0.12093333455268293,0.0058180257,3200,-0.003124019829556346,-0.0009484182111918927,0.9999979138374329,,
322,-10.0,719,917,659456,187.0,3.800695788171993e-05,0.2,0.0003,0.02041015625,-0.12279392257332802,0.0008538727,3210,-0.0031876834109425545,0.0006130272828158923,0.9999983310699463,,
,,,,660000,,2.6255789472884315e-05,0.2,0.0003,0.0365234375,-0.1454249050701037,0.0027456265,3220,-0.008251356892287731,-0.0005514339311048389,0.9999983310699463,187.0,-10.0
323,-10.0,718,920,661504,187.0,,,,,,,,,,,,
324,-10.0,718,922,663552,187.0,3.680110201997877e-05,0.2,0.0003,0.014501953125,-0.12984042665921153,0.0015349424,3230,0.004500335082411766,0.001099499495467171,0.9999978542327881,,
325,-10.0,719,925,665600,187.0,0.00014290867133297523,0.2,0.0003,0.0169921875,-0.11315607038559392,0.0006888163,3240,-0.0009041118901222944,0.0010220817610388621,0.9999980926513672,,
326,-10.0,719,928,667648,187.0,1.204503842870963e-05,0.2,0.0003,0.0263671875,-0.12428903873078526,0.003613762,3250,-0.0028817353304475546,0.00022980509384069593,0.9999982714653015,,
327,-10.0,719,930,669696,187.0,1.3100611543848117e-05,0.2,0.0003,0.034619140625,-0.14090676207561045,0.003298422,3260,-0.008165597915649414,-0.0012672779383137822,0.9999985098838806,,
,,,,670000,,1.654577147718328e-05,0.2,0.0003,0.02060546875,-0.09622883637202903,0.0024185344,3270,-0.006467245053499937,-0.00037403798487503084,0.9999982118606567,187.0,-10.0
328,-10.0,719,934,671744,187.0,,,,,,,,,,,,
329,-10.0,719,936,673792,187.0,1.4157762255706529e-05,0.2,0.0003,0.01572265625,-0.1286756244720891,0.00094174116,3280,0.013301577419042587,0.00057689233799465,0.9999984502792358,,
330,-10.0,719,939,675840,187.0,3.6379556063792504e-05,0.2,0.0003,0.015625,-0.12396530563710258,0.0025248346,3290,0.001433650148101151,-2.2789898503106086e-05,0.9999983310699463,,
331,-10.0,719,942,677888,187.0,4.933569466913923e-05,0.2,0.0003,0.02412109375,-0.12226156030083075,0.00061028294,3300,0.0003353508946020156,0.0006423443599487654,0.9999985098838806,,
332,-10.0,719,944,679936,187.0,3.533896752827559e-05,0.2,0.0003,0.01630859375,-0.09606506350683049,0.0009469198,3310,-0.010668952018022537,0.00036890497722197324,0.9999985694885254,,
,,,,680000,,1.1211848620007458e-05,0.2,0.0003,0.013818359375,-0.10991611016215756,0.0007807863,3320,-0.000285333429928869,0.0004973347415216268,0.9999987483024597,187.0,-10.0
333,-10.0,719,948,681984,187.0,,,,,,,,,,,,
334,-10.0,719,950,684032,187.0,6.115494378420295e-05,0.2,0.0003,0.022265625,-0.12541298085125163,0.0012487154,3330,0.003591165179386735,0.0001884102850453928,0.9999988079071045,,
335,-10.0,719,953,686080,187.0,3.0568768736571886e-05,0.2,0.0003,0.020068359375,-0.10274468685965985,0.0012341507,3340,-0.00210172520019114,0.00010173907940043136,0.9999960660934448,,
336,-10.0,719,955,688128,187.0,1.1409598842249125e-05,0.2,0.0003,0.01162109375,-0.10483302376233042,0.00076386327,3350,0.0018816189840435982,0.0002372428629314527,0.999998152256012,,
,,,,690000,,6.993541392361636e-05,0.2,0.0003,0.01044921875,-0.11936767121078447,0.0006171325,3360,-0.0014720920007675886,0.00012920019216835498,0.9999982714653015,187.0,-10.0
337,-10.0,719,959,690176,187.0,,,,,,,,,,,,
338,-10.0,719,961,692224,187.0,1.645618824284156e-05,0.2,0.0003,0.01865234375,-0.12195259912405162,0.00062959467,3370,0.009205015376210213,0.0008178217161912471,0.9999986290931702,,
339,-10.0,719,964,694272,187.0,1.2533234913547631e-05,0.2,0.0003,0.01416015625,-0.09488892566878349,0.0004941797,3380,-0.0008766149403527379,0.00022445288486778737,0.9999983310699463,,
340,-10.0,719,967,696320,187.0,3.301619970983438e-05,0.2,0.0003,0.016748046875,-0.11323138091247528,0.00094904634,3390,0.0049858237616717815,0.00044135501084383575,0.9999986290931702,,
341,-10.0,720,969,698368,187.0,0.00022634504278471468,0.2,0.0003,0.0099609375,-0.09162802461069078,0.00038758462,3400,-0.003723545465618372,7.24199169781059e-05,0.9999985694885254,,
,,,,700000,,2.87208337446998e-05,0.2,0.0003,0.0447265625,-0.12965053879888727,0.009561219,3410,-0.009739063680171967,0.004207092907745391,0.9999929666519165,187.0,-10.0
342,-10.0,719,972,700416,187.0,,,,,,,,,,,,
343,-10.0,719,975,702464,187.0,9.306468429315374e-06,0.2,0.0003,0.02568359375,-0.13545018841978163,0.014051679,3420,-0.0023997952230274677,0.0018058439018204808,0.9999972581863403,,
344,-10.0,720,978,704512,187.0,8.378073996340163e-06,0.2,0.0003,0.023291015625,-0.14712896046694368,0.0014811874,3430,-0.004600506741553545,0.0007548704161308706,0.9999980330467224,,
345,-10.0,720,981,706560,187.0,2.629986665994011e-05,0.2,0.0003,0.01865234375,-0.13158144613262265,0.0011852306,3440,0.007577225565910339,0.0014633732906077057,0.9999980926513672,,
346,-10.0,720,983,708608,187.0,8.619185950209384e-06,0.2,0.0003,0.026806640625,-0.13533015372231602,0.0029954943,3450,-0.010948775336146355,-0.0007227630412671715,0.9999987483024597,,
,,,,710000,,1.5589157030859723e-05,0.2,0.0003,0.014501953125,-0.15285680789966136,0.002082265,3460,0.005237226840108633,-0.0001275705377338454,0.9999986886978149,187.0,-10.0
347,-10.0,720,986,710656,187.0,,,,,,,,,,,,
348,-10.0,720,989,712704,187.0,1.5064764045291668e-05,0.2,0.0003,0.033056640625,-0.14705417270306498,0.0028911247,3470,-0.004705021157860756,0.0001515171810751781,0.9999982714653015,,
349,-10.0,720,992,714752,187.0,0.00026320742746896995,0.2,0.0003,0.028173828125,-0.15465722961816936,0.0011461712,3480,-0.003569232299923897,-0.0005139818415045739,0.9999990463256836,,
350,-10.0,720,995,716800,187.0,7.242289080267028e-06,0.2,0.0003,0.021728515625,-0.134490664745681,0.0016483727,3490,-0.008409406989812851,9.25445041502826e-05,0.9999988079071045,,
351,-10.0,720,997,718848,187.0,6.387365652216204e-06,0.2,0.0003,0.03330078125,-0.16205831994302572,0.003730169,3500,-0.003524536732584238,9.118187008425594e-05,0.9999989867210388,,
,,,,720000,,1.1123707415805485e-05,0.2,0.0003,0.040771484375,-0.142955359024927,0.0034149422,3510,0.010225494392216206,-0.002144320763181895,0.9999988675117493,187.0,-10.0
352,-10.0,720,1000,720896,187.0,,,,,,,,,,,,
353,-10.0,720,1003,722944,187.0,1.1126365836844344e-05,0.2,0.0003,0.008349609375,-0.120243772235699,0.00090782205,3520,-0.005055196117609739,0.00023289631644729525,0.9999986290931702,,
354,-10.0,720,1006,724992,187.0,8.2884623417101e-06,0.2,0.0003,0.0150390625,-0.11149948986712843,0.001743488,3530,-0.0007069013663567603,0.0006772266409825533,0.9999987483024597,,
355,-10.0,720,1008,727040,187.0,4.817778121264382e-05,0.2,0.0003,0.01328125,-0.12940313933650033,0.00067662157,3540,-0.0023825508542358875,0.000866587963537313,0.9999986290931702,,
356,-10.0,720,1011,729088,187.0,4.002793866533239e-05,0.2,0.0003,0.038720703125,-0.12698834510520102,0.005199288,3550,-0.016289960592985153,0.0017806149524403736,0.9999983906745911,,
,,,,730000,,4.5595016104016395e-05,0.2,0.0003,0.026708984375,-0.12121221516281366,0.0028164631,3560,0.00040306540904566646,-0.0003586162842111662,0.9999986886978149,187.0,-10.0
357,-10.0,720,1014,731136,187.0,,,,,,,,,,,,
358,-10.0,720,1017,733184,187.0,2.805807950352346e-05,0.2,0.0003,0.03095703125,-0.12088957637315616,0.0063414304,3570,0.007931281812489033,0.005557957635028287,0.9999792575836182,,
359,-10.0,720,1019,735232,187.0,1.0310414897674036e-05,0.2,0.0003,0.038037109375,-0.13153605703264476,0.0068264864,3580,-0.014550560154020786,0.002077051188098267,0.9999931454658508,,
360,-10.0,721,1022,737280,186.99,1.4643011463277844e-05,0.2,0.0003,0.015869140625,-0.11771706999279559,0.0014126715,3590,-0.0006663291133008897,-0.0001306195423239842,0.9999962449073792,,
361,-10.0,721,1025,739328,186.99,7.186359124631281e-05,0.2,0.0003,0.015966796875,-0.13021130416309462,0.0014545573,3600,-0.001891029765829444,0.00023478733492083849,0.9999915957450867,,
,,,,740000,,1.551215688735397e-05,0.2,0.0003,0.029052734375,-0.13813566276803613,0.005052352,3610,-0.0027115780394524336,0.0007907046907348559,0.9999931454658508,187.0,-10.0
362,-10.0,720,1028,741376,186.99,,,,,,,,,,,,
363,-10.0,721,1030,743424,186.99,3.938963822633923e-05,0.2,0.0003,0.03876953125,-0.13422133352141827,0.004002192,3620,-0.002822333946824074,-0.0005846541054779664,0.9999966621398926,,
364,-10.0,721,1033,745472,186.99,8.597761671325087e-06,0.2,0.0003,0.026953125,-0.11363440454006195,0.002194818,3630,0.005025777034461498,6.445141625590622e-05,0.9999977350234985,,
365,-10.0,721,1036,747520,186.99,7.76519339638071e-06,0.2,0.0003,0.009716796875,-0.11797446032287554,0.00065721315,3640,0.0009296595817431808,-0.0002731085318373516,0.9999984502792358,,
366,-10.0,721,1039,749568,186.99,2.5042039155920292e-05,0.2,0.0003,0.01181640625,-0.1261667817248963,0.00049407745,3650,0.0009290212183259428,0.00011791583092417568,0.9999986886978149,,
,,,,750000,,0.0001630479579894484,0.2,0.0003,0.01015625,-0.12066453582374378,0.001991168,3660,0.0004490211431402713,8.13965016277507e-05,0.9999990463256836,187.0,-10.0
367,-10.0,721,1042,751616,186.99,,,,,,,,,,,,
368,-10.0,721,1044,753664,186.98,1.008572741483249e-05,0.2,0.0003,0.05400390625,-0.136088971584104,0.023944017,3670,-0.008171331137418747,0.0052880492672557015,0.999994158744812,,
369,-10.0,721,1047,755712,186.91,7.805813369401448e-05,0.2,0.0003,0.05234375,-0.1565720739774406,0.010376077,3680,-0.001962452894076705,0.011470705189276486,0.9999889135360718,,
370,-10.0,721,1050,757760,186.9,0.001291293394888271,0.2,0.0003,0.012451171875,-0.1338290619663894,0.0005202657,3690,0.00013354560360312462,0.0008869457960827276,0.9997787475585938,,
371,-10.0,721,1052,759808,186.9,7.644457437550045e-05,0.2,0.0003,0.01865234375,-0.12602749664802104,0.0018037945,3700,-0.0029134091455489397,-0.001961323991417885,0.9999663829803467,,
,,,,760000,,1.2864278936319806e-05,0.2,0.0003,0.0546875,-0.14317987584508957,0.0075490787,3710,-0.006283800583332777,-0.001881216061883606,0.9999920725822449,187.0,-10.0
372,-10.0,721,1055,761856,186.9,,,,,,,,,,,,
373,-10.0,721,1058,763904,186.9,1.0562629103816334e-05,0.2,0.0003,0.05634765625,-0.15724199807737022,0.0050640716,3720,-0.007615577895194292,-0.000832175524556078,0.9999958276748657,,
374,-10.0,721,1061,765952,186.83,9.719347455927619e-06,0.2,0.0003,0.03076171875,-0.13319467161782086,0.0037154073,3730,-0.006757334340363741,-0.0009675200271885842,0.9999975562095642,,
375,-10.0,721,1063,768000,186.83,0.0020650709416258906,0.2,0.0003,0.022900390625,-0.11489299901295454,0.0016640507,3740,0.00016846859944052994,-0.0012387678725644946,0.9996625185012817,,
,,,,770000,,9.468718808989252e-05,0.2,0.0003,0.01875,-0.11562181718181819,0.0017940351,3750,0.009119763970375061,-0.0005866295396117494,0.999972403049469,187.0,-10.0
376,-10.0,721,1066,770048,186.83,,,,,,,,,,,,
377,-10.0,721,1069,772096,186.83,3.448947181823314e-05,0.2,0.0003,0.030615234375,-0.1411980797536671,0.0068122507,3760,0.05460508167743683,0.0027669927119859496,0.9999901652336121,,
378,-10.0,721,1072,774144,186.92,1.5555966334090955e-05,0.2,0.0003,0.025048828125,-0.15407793275080622,0.0020048437,3770,-0.004090464673936367,-0.00143445930807502,0.9999955296516418,,
379,-10.0,721,1075,776192,186.92,1.091361376381883e-05,0.2,0.0003,0.0193359375,-0.13645030441693962,0.0014631145,3780,-0.005943892523646355,0.0026152536935114767,0.9999975562095642,,
380,-10.0,722,1077,778240,186.92,5.374715332777669e-05,0.2,0.0003,0.01474609375,-0.14369821413420142,0.0013540317,3790,-0.004387578461319208,-0.000728796467592474,0.9999909400939941,,
,,,,780000,,1.3588709940393073e-05,0.2,0.0003,0.017431640625,-0.14600668218918145,0.0028244776,3800,-0.0022974777966737747,0.0003715812636073679,0.9999974966049194,187.0,-10.0
381,-10.0,721,1080,780288,186.92,,,,,,,,,,,,
382,-10.0,721,1083,782336,186.85,9.541291083792202e-06,0.2,0.0003,0.0220703125,-0.14497097262647002,0.0012985084,3810,0.009287090040743351,-0.00047534605109831316,0.9999986886978149,,
383,-10.0,722,1086,784384,186.75,0.002175129651698171,0.2,0.0003,0.028564453125,-0.14303241148591042,0.0066313245,3820,0.0023846058174967766,0.0042629119183402505,0.9996609687805176,,
384,-10.0,722,1088,786432,186.72,0.0032414482810054325,0.2,0.0003,0.030810546875,-0.15675785960629582,0.005325105,3830,-0.012108316645026207,0.004934087846777402,0.9993871450424194,,
385,-10.0,722,1091,788480,186.57,0.00041469347169140745,0.2,0.0003,0.019580078125,-0.14158880424220116,0.0031219462,3840,-0.0026666568592190742,0.001021765479526948,0.9999039173126221,,
,,,,790000,,0.002956650611395162,0.2,0.0003,0.0115234375,-0.13908836338669062,0.0012245388,3850,-0.00015556532889604568,0.0007383147487416864,0.9993911385536194,187.0,-10.0
386,-10.0,722,1094,790528,186.57,,,,,,,,,,,,
387,-10.0,722,1097,792576,186.48,0.0003666056116571781,0.2,0.0003,0.027880859375,-0.13214103784412146,0.0098547805,3860,-0.000799866218585521,0.0003492732241284102,0.9998222589492798,,
388,-10.0,722,1099,794624,186.49,0.002448740618683587,0.2,0.0003,0.042333984375,-0.1535728596849367,0.008767586,3870,-0.0016269804909825325,-0.0013881045539164915,0.9995793104171753,,
389,-10.0,722,1102,796672,186.49,0.00024996976643478777,0.2,0.0003,0.046875,-0.16479478436522185,0.011119674,3880,-0.002508890349417925,-0.0002942958497442305,0.9998970031738281,,
390,-10.0,722,1105,798720,186.37,9.590293880705758e-05,0.2,0.0003,0.02705078125,-0.12005254678661004,0.0017832759,3890,-0.012617848813533783,-0.0011829409690108151,0.9999313950538635,,
,,,,800000,,0.002263224639955297,0.2,0.0003,0.012353515625,-0.1360809387639165,0.0006456984,3900,0.0006554517894983292,0.0009685808254289441,0.9995388388633728,187.0,-10.0
391,-10.0,722,1108,800768,186.43,,,,,,,,,,,,
392,-10.0,722,1110,802816,186.6,0.0001450842913868655,0.2,0.0003,0.035400390625,-0.15272628776729108,0.012113535,3910,0.025854693725705147,0.0011652372166281566,0.9999309182167053,,
393,-10.0,722,1113,804864,186.62,8.950082472551913e-05,0.2,0.0003,0.017626953125,-0.11169582885922864,0.0015283867,3920,-0.0011152494698762894,-0.0002779678179649636,0.9999375343322754,,
394,-10.0,722,1116,806912,186.71,6.550581957185387e-05,0.2,0.0003,0.049365234375,-0.1724976188968867,0.006473172,3930,-0.011727509088814259,-0.0009298141318140552,0.9999777674674988,,
395,-10.0,722,1118,808960,186.77,1.8565777918411185e-05,0.2,0.0003,0.0630859375,-0.17582094976678492,0.011366946,3940,0.010998950339853764,0.00012168783287052065,0.9999879002571106,,
,,,,810000,,1.616717015622271e-05,0.2,0.0003,0.017529296875,-0.15849400982260703,0.0015991109,3950,-0.0009285106789320707,0.0003820646059466526,0.9999938607215881,187.0,-10.0
396,-10.0,722,1122,811008,186.86,,,,,,,,,,,,
397,-10.0,722,1124,813056,186.86,1.5009858792325304e-05,0.2,0.0003,0.01005859375,-0.1524648798396811,0.0007990586,3960,0.009972117841243744,-9.022935410030187e-06,0.9999955296516418,,
398,-10.0,722,1127,815104,186.86,2.1594976574590417e-05,0.2,0.0003,0.01123046875,-0.1463373273378238,0.00050690107,3970,0.0005613540997728705,0.00023912432952784003,0.9999960660934448,,
399,-10.0,723,1130,817152,186.95,5.81002020638266e-05,0.2,0.0003,0.006396484375,-0.16079899857286364,0.0007498392,3980,0.008607267402112484,0.0007098512243828737,0.9999967217445374,,
400,-10.0,723,1132,819200,186.96,0.0004278357535667965,0.2,0.0003,0.009912109375,-0.15953883812762798,0.0006803731,3990,-0.0010561748640611768,0.00010052401485154406,0.9999373555183411,,
,,,,820000,,2.474748136762628e-05,0.2,0.0003,0.01455078125,-0.15066243368200957,0.0015381738,4000,-0.0043797423131763935,-0.0010670156945707277,0.9999828338623047,187.0,-10.0
401,-10.0,722,1136,821248,186.96,,,,,,,,,,,,
402,-10.0,722,1138,823296,186.97,2.0184979439363816e-05,0.2,0.0003,0.019091796875,-0.14279347145929933,0.0010018934,4010,0.0004061137733515352,-0.00028756938700098545,0.9999947547912598,,
403,-10.0,723,1141,825344,186.97,1.1063377802145168e-05,0.2,0.0003,0.016552734375,-0.15841905979905277,0.0010278086,4020,0.004958700388669968,0.0007784941117279232,0.9999977946281433,,
404,-10.0,723,1144,827392,186.97,1.3233996978101458e-05,0.2,0.0003,0.01181640625,-0.14169877576641737,0.00026272016,4030,-0.0018066950142383575,0.00033683479705359787,0.999997615814209,,
405,-10.0,723,1146,829440,186.97,5.4564590270445025e-05,0.2,0.0003,0.010546875,-0.15877567282877864,0.0010528468,4040,-0.0013489412376657128,0.000424454094900284,0.999997615814209,,
,,,,830000,,1.700469768053381e-05,0.2,0.0003,0.028173828125,-0.14733764610718936,0.002422343,4050,0.0027887949254363775,-0.0024861461730324662,0.9999982714653015,187.0,-10.0
406,-10.0,723,1149,831488,186.97,,,,,,,,,,,,
407,-10.0,723,1152,833536,186.94,1.8917573819976495e-05,0.2,0.0003,0.01611328125,-0.14667627327144145,0.0003653032,4060,-0.008282359689474106,-0.0005896971269976348,0.9999985694885254,,
408,-10.0,723,1155,835584,186.94,0.00047871163668844474,0.2,0.0003,0.02978515625,-0.1675816948991269,0.0072309035,4070,-0.0037296300288289785,0.002570729097351432,0.9999316930770874,,
409,-10.0,723,1157,837632,186.94,0.00017789612567185032,0.2,0.0003,0.030517578125,-0.15357126479502767,0.002646062,4080,-0.00012552933185361326,-0.0013135085406247526,0.9999619722366333,,
