rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,train/value_loss,train/policy_gradient_loss,train/loss,train/clip_range,train/n_updates,train/learning_rate,train/explained_variance,train/clip_fraction,train/entropy_loss,train/approx_kl,eval/mean_ep_length,eval/mean_reward
,490000,,,,,37.52091003060341,-0.0022630044230027126,17.275110244750977,0.2,2390,0.0003,0.2615203857421875,0.043505859375,-0.6668230414390564,0.006867677,1510.0,288.476
204.345,491520,848,579,240,696.53,,,,,,,,,,,,
200.30140000000003,493568,851,579,241,688.29,33.77525332272053,-0.008179363873205147,13.987842559814453,0.2,2400,0.0003,0.33574730157852173,0.083154296875,-0.5817874061875046,0.0071587632,,
200.88099999999994,495616,854,579,242,694.38,28.777136969566346,-0.0014543078767019324,13.629040718078613,0.2,2410,0.0003,0.29655057191848755,0.05869140625,-0.6470920119434596,0.0057173814,,
200.20719999999997,497664,857,580,243,693.0,29.239050337672232,-0.003074474728782661,8.613171577453613,0.2,2420,0.0003,0.2825561761856079,0.0521484375,-0.6590068511664867,0.0055654645,,
203.64520000000005,499712,860,580,244,706.47,24.69309613108635,-0.0028057733448804355,12.994796752929688,0.2,2430,0.0003,0.30744969844818115,0.06328125,-0.6641651749610901,0.004829036,,
,500000,,,,,27.3436162173748,-0.003229900551377796,18.741220474243164,0.2,2440,0.0003,0.295956552028656,0.065185546875,-0.6792614942416548,0.0053410064,666.2,163.068
193.48139999999995,501760,865,579,245,678.59,,,,,,,,,,,,
189.9222,503808,868,579,246,666.17,35.559382593631746,-0.004624697598046623,12.050639152526855,0.2,2450,0.0003,0.2830042839050293,0.052099609375,-0.7535644449293614,0.009027604,,
186.80139999999994,505856,871,580,247,661.89,32.28484782874584,-0.001848534369491972,16.54448699951172,0.2,2460,0.0003,0.19501328468322754,0.035205078125,-0.6188861256465316,0.009029616,,
177.94420000000002,507904,874,580,248,638.82,36.11896142661571,-0.004601937896222807,15.194019317626953,0.2,2470,0.0003,0.30828750133514404,0.05400390625,-0.6927853859961033,0.004580768,,
179.79800000000003,509952,877,581,249,641.32,23.91248209476471,-0.002971590237575583,15.90078353881836,0.2,2480,0.0003,0.3027958869934082,0.0626953125,-0.7086420955136419,0.004904908,,
,510000,,,,,30.783783155679703,-0.0004735620488645509,18.623727798461914,0.2,2490,0.0003,0.3243498206138611,0.040087890625,-0.6465441631153226,0.0062495954,1105.6,192.356
180.2718,512000,883,579,250,642.68,,,,,,,,,,,,
174.8976,514048,886,579,251,625.82,39.83463190793991,-0.005310151219600811,20.925006866455078,0.2,2500,0.0003,0.23040634393692017,0.059716796875,-0.6979858390986919,0.006807822,,
163.33100000000002,516096,889,580,252,587.92,27.342092657089232,-0.006577838960220106,16.378297805786133,0.2,2510,0.0003,0.327026903629303,0.07919921875,-0.7230658423155546,0.007294698,,
159.7604,518144,892,580,253,576.07,40.140568405389786,-0.006583027253509499,14.050891876220703,0.2,2520,0.0003,0.22904276847839355,0.050048828125,-0.6730921097099781,0.0060994844,,
,520000,,,,,31.587449887394904,-0.0019979112985311076,21.225852966308594,0.2,2530,0.0003,0.36745381355285645,0.0341796875,-0.6352492275647819,0.004454039,1226.8,506.56399999999996
161.2252,520192,898,578,254,577.98,,,,,,,,,,,,
167.9204,522240,902,578,255,598.93,25.706364944577217,-0.005068062874488533,11.75203800201416,0.2,2540,0.0003,0.34840822219848633,0.0541015625,-0.6305850366130471,0.0057450067,,
172.44400000000002,524288,905,579,256,613.23,21.241688454151152,-0.003684434705064632,7.85837459564209,0.2,2550,0.0003,0.3666173815727234,0.05380859375,-0.6344303024932743,0.0044035874,,
157.7146,526336,908,579,257,568.14,22.83702655732632,-0.0024635522830067204,6.339511394500732,0.2,2560,0.0003,0.4040910601615906,0.08720703125,-0.6210565498098731,0.008509915,,
161.28359999999998,528384,911,579,258,580.07,42.29725691378117,-0.00805833474296378,23.64055061340332,0.2,2570,0.0003,0.2588357925415039,0.08427734375,-0.6871133912354708,0.0065016635,,
,530000,,,,,20.04018598496914,-0.002523830276913941,7.360273361206055,0.2,2580,0.0003,0.413077175617218,0.05869140625,-0.6589380828663707,0.0054397457,1216.4,456.6719999999999
162.78900000000004,530432,917,578,259,584.96,,,,,,,,,,,,
157.4106,532480,920,578,260,568.31,32.87109131515026,-0.002434508374426514,15.972996711730957,0.2,2590,0.0003,0.2606632709503174,0.05888671875,-0.6638731751590967,0.006265152,,
156.93519999999998,534528,923,578,261,567.03,32.100420504808426,-0.005794245807192055,18.886499404907227,0.2,2600,0.0003,0.16086578369140625,0.08037109375,-0.7262936655431986,0.005528233,,
153.8892,536576,926,579,262,559.01,17.614769214391707,-0.0004620189167326316,7.690364360809326,0.2,2610,0.0003,0.36826616525650024,0.038623046875,-0.619829389359802,0.0034613926,,
154.8866,538624,929,579,263,559.24,27.50732201039791,-0.0036764305346878245,11.843713760375977,0.2,2620,0.0003,0.36620432138442993,0.036669921875,-0.6411246411502362,0.006992918,,
,540000,,,,,47.020930463075636,-0.009966616914607585,25.057815551757812,0.2,2630,0.0003,0.25228172540664673,0.06005859375,-0.6238874194212258,0.0062707514,1029.0,420.34
153.7586,540672,934,578,264,555.52,,,,,,,,,,,,
158.25959999999998,542720,937,578,265,570.95,26.41803123950958,-0.006512908748118207,10.292757034301758,0.2,2640,0.0003,0.38584113121032715,0.06748046875,-0.5758451131172478,0.0056893155,,
162.2864,544768,940,579,266,575.02,27.001221466064454,-0.002656931144883856,15.278736114501953,0.2,2650,0.0003,0.2885890007019043,0.0576171875,-0.577516323607415,0.0053379238,,
162.2864,546816,943,579,267,575.02,23.857930886745454,-0.002130104642128572,10.659170150756836,0.2,2660,0.0003,0.3806760907173157,0.040087890625,-0.572511638328433,0.004247288,,
169.334,548864,946,579,268,598.39,18.878394797444344,-0.002911279886029661,8.895496368408203,0.2,2670,0.0003,0.358581006526947,0.063427734375,-0.6244534060359002,0.0064906864,,
,550000,,,,,22.302839055657387,-0.002677634425344877,5.913873672485352,0.2,2680,0.0003,0.39622700214385986,0.06025390625,-0.6409154817461967,0.0050143893,1099.6,226.544
172.91379999999998,550912,952,578,269,609.78,,,,,,,,,,,,
172.13139999999993,552960,955,578,270,613.83,30.393511965870857,-0.006504356912046205,12.043824195861816,0.2,2690,0.0003,0.37854981422424316,0.072705078125,-0.6895768968388438,0.005656223,,
173.25459999999998,555008,958,579,271,617.79,35.07147613167763,-0.00821266437706072,16.391080856323242,0.2,2700,0.0003,0.27873551845550537,0.076025390625,-0.6603978814557194,0.007812837,,
175.57739999999998,557056,961,579,272,626.9,20.89745306968689,-0.007113432133337483,5.39215087890625,0.2,2710,0.0003,0.34759098291397095,0.0708984375,-0.6039259549230337,0.006837734,,
180.53900000000002,559104,964,579,273,644.35,24.84157451093197,-0.003149499717983417,17.890499114990234,0.2,2720,0.0003,0.3237576484680176,0.049658203125,-0.6054511327296496,0.006126812,,
,560000,,,,,19.03844646215439,-0.0008698670950252563,5.83489465713501,0.2,2730,0.0003,0.4460374712944031,0.0533203125,-0.5905280495993793,0.0049702246,587.6,78.468
183.07,561152,968,579,274,648.06,,,,,,,,,,,,
187.1852,563200,971,579,275,657.73,26.131261292099953,-0.0069442454812815415,7.843868255615234,0.2,2740,0.0003,0.3311220407485962,0.07998046875,-0.5818528354167938,0.008865802,,
189.32219999999998,565248,974,579,276,666.11,24.08583590388298,-0.002555214744643308,13.571426391601562,0.2,2750,0.0003,0.3222803473472595,0.054443359375,-0.6421466832980514,0.0043469043,,
188.27519999999996,567296,977,580,277,658.34,17.785539057850837,-0.003387098421808332,9.379399299621582,0.2,2760,0.0003,0.4014589190483093,0.0662109375,-0.6263840602710843,0.007112588,,
189.07839999999996,569344,980,580,278,658.26,39.1473263412714,-0.003944149607559666,18.303653717041016,0.2,2770,0.0003,0.30512934923171997,0.03310546875,-0.6314449060708285,0.004215058,,
,570000,,,,,27.945746552944183,-0.0016872433596290648,10.117871284484863,0.2,2780,0.0003,0.3556496500968933,0.076708984375,-0.6974717453122139,0.006101716,1699.6,280.676
190.5856,571392,988,578,279,668.07,,,,,,,,,,,,
196.23340000000005,573440,991,578,280,686.28,25.129421374201776,-0.005289884822559543,6.382932662963867,0.2,2790,0.0003,0.3193100690841675,0.07685546875,-0.6376601006835699,0.0055287755,,
200.92100000000002,575488,994,578,281,697.39,26.66546483039856,-0.004285966861061752,9.251750946044922,0.2,2800,0.0003,0.28998351097106934,0.054638671875,-0.6033860758878291,0.005706141,,
203.46220000000002,577536,997,579,282,700.59,24.48956273496151,-0.0036196005123201756,8.636512756347656,0.2,2810,0.0003,0.3644903898239136,0.050537109375,-0.6085390796884894,0.006168412,,
205.34779999999998,579584,1000,579,283,706.51,24.718695813417433,-0.003088448659400456,8.798389434814453,0.2,2820,0.0003,0.35882246494293213,0.06318359375,-0.5954079370014369,0.005542575,,
,580000,,,,,26.66287182569504,-0.002507297816919163,15.924866676330566,0.2,2830,0.0003,0.308357834815979,0.05576171875,-0.6643009001389146,0.008271845,864.0,129.052
206.5632,581632,1005,578,284,710.87,,,,,,,,,,,,
208.317,583680,1008,578,285,718.37,42.76889984607696,-0.006933058604772668,22.608154296875,0.2,2840,0.0003,0.2721189856529236,0.05908203125,-0.6633701894432307,0.0075757937,,
208.217,585728,1011,578,286,718.36,21.90011675655842,-0.002895037646521814,10.725518226623535,0.2,2850,0.0003,0.3403022885322571,0.069970703125,-0.609035658929497,0.006651009,,
212.94419999999994,587776,1014,579,287,727.49,26.973112165927887,-0.0017479865811765194,19.502660751342773,0.2,2860,0.0003,0.30986469984054565,0.04365234375,-0.6400087961927057,0.003441078,,
217.37999999999997,589824,1017,579,288,736.16,22.468572705984116,-0.0011545362169272267,6.40484619140625,0.2,2870,0.0003,0.23274904489517212,0.034765625,-0.6045196552760899,0.004053256,,
,590000,,,,,43.72741153240204,-0.00611980431858683,17.378141403198242,0.2,2880,0.0003,0.2655453085899353,0.06005859375,-0.6031911277212203,0.0051203654,1608.4,426.788
199.26840000000004,591872,1024,577,289,679.82,,,,,,,,,,,,
202.53060000000005,593920,1027,577,290,687.05,45.16104370951653,-0.006606679409742355,20.883577346801758,0.2,2890,0.0003,0.24588477611541748,0.056689453125,-0.5940541016869247,0.0054405923,,
204.44279999999995,595968,1030,578,291,691.64,30.08950797021389,-0.004743965854868293,9.617796897888184,0.2,2900,0.0003,0.23436039686203003,0.05419921875,-0.6146488853730261,0.004669969,,
206.84399999999994,598016,1033,578,292,701.84,25.98398538827896,-0.005423259205417708,14.376062393188477,0.2,2910,0.0003,0.3258032202720642,0.067529296875,-0.6672277435660362,0.0060054422,,
,600000,,,,,15.999588890373706,-0.00490084043412935,8.071759223937988,0.2,2920,0.0003,0.3377668261528015,0.107763671875,-0.7075866106897593,0.008255884,1306.0,549.068
210.8842,600064,1039,576,293,715.26,,,,,,,,,,,,
213.67260000000002,602112,1042,577,294,721.13,27.7314495742321,-0.004485504297190346,17.740856170654297,0.2,2930,0.0003,0.3605063557624817,0.055029296875,-0.6041284440085292,0.0048554502,,
216.8448,604160,1045,577,295,727.85,28.2221382021904,-0.004296537548361812,13.581164360046387,0.2,2940,0.0003,0.32329773902893066,0.058154296875,-0.6169590878300368,0.0062384424,,
222.59099999999998,606208,1048,578,296,746.15,28.874113029241563,-0.004666257029748521,24.365205764770508,0.2,2950,0.0003,0.35702377557754517,0.062890625,-0.654745277389884,0.004955442,,
224.22099999999995,608256,1051,578,297,749.82,33.21273334026337,-0.004148548387456685,13.37722110748291,0.2,2960,0.0003,0.24150854349136353,0.05185546875,-0.6761432008817791,0.007180554,,
,610000,,,,,23.760111245512963,-0.006805771170184017,13.550582885742188,0.2,2970,0.0003,0.38111501932144165,0.0666015625,-0.638200806081295,0.0056511806,679.4,220.92
223.43280000000001,610304,1056,577,298,739.13,,,,,,,,,,,,
222.4436,612352,1059,578,299,738.49,39.97533104121685,-0.0056422417372232305,33.976661682128906,0.2,2980,0.0003,0.20840269327163696,0.046875,-0.5911401957273483,0.0044079856,,
226.313,614400,1062,578,300,750.43,37.967955148220064,-0.003063066632603295,26.35845184326172,0.2,2990,0.0003,0.23120909929275513,0.02353515625,-0.6195964825339615,0.0042545754,,
230.3378,616448,1065,578,301,764.62,18.563839560747148,-0.005415772963897325,10.810542106628418,0.2,3000,0.0003,0.35569512844085693,0.077734375,-0.6178103072568775,0.0075668846,,
227.7996,618496,1068,579,302,756.26,27.45398387312889,-0.0036870396274025553,16.19039535522461,0.2,3010,0.0003,0.26991546154022217,0.05263671875,-0.6137285472825169,0.0053784437,,
,620000,,,,,19.910290952026845,-0.0024799455422908068,16.769086837768555,0.2,3020,0.0003,0.38261663913726807,0.05107421875,-0.5716513052582741,0.0037843506,2105.2,256.53200000000004
222.577,620544,1077,576,303,741.84,,,,,,,,,,,,
221.09539999999998,622592,1080,576,304,735.76,25.96889398097992,-0.0020979950655600987,10.940516471862793,0.2,3030,0.0003,0.3311658501625061,0.055224609375,-0.5766953568905592,0.006968831,,
224.11520000000002,624640,1083,576,305,745.09,25.9562606215477,-0.005604450064129196,11.479158401489258,0.2,3040,0.0003,0.33498144149780273,0.058837890625,-0.6239978983066976,0.0069036083,,
226.36919999999998,626688,1085,577,306,752.63,24.6169519841671,-0.003948100801790133,13.803070068359375,0.2,3050,0.0003,0.3898390531539917,0.054345703125,-0.6250892290845513,0.00543982,,
229.14079999999998,628736,1088,577,307,764.35,21.795449766516686,-0.0006647549947956577,10.10765552520752,0.2,3060,0.0003,0.3239282965660095,0.04541015625,-0.6445308012887836,0.007534002,,
,630000,,,,,27.27455389201641,-0.002431804360821843,9.044034957885742,0.2,3070,0.0003,0.4189191460609436,0.047900390625,-0.5936009771190583,0.004965354,649.2,211.504
233.71899999999997,630784,1093,576,308,775.92,,,,,,,,,,,,
226.3964,632832,1096,577,309,746.26,28.22605844140053,-0.004586412635399028,24.332130432128906,0.2,3080,0.0003,0.3219050168991089,0.05810546875,-0.5947621238417924,0.007668563,,
224.17739999999995,634880,1099,577,310,741.98,28.665220940113066,-0.003597297154192347,17.42397117614746,0.2,3090,0.0003,0.43111956119537354,0.057080078125,-0.6092002112418413,0.0060804132,,
214.22380000000004,636928,1102,577,311,708.6,20.73749683499336,-0.004354619597143028,7.727959632873535,0.2,3100,0.0003,0.3221057653427124,0.05908203125,-0.6429020907729864,0.0070843697,,
219.60420000000002,638976,1105,578,312,725.15,41.21832749247551,-0.005399972652958241,17.73176383972168,0.2,3110,0.0003,0.20110315084457397,0.060205078125,-0.5789096678607166,0.0042378465,,
,640000,,,,,16.34171392470598,-0.0019396898278500885,8.657103538513184,0.2,3120,0.0003,0.3813897371292114,0.052099609375,-0.5840717970393599,0.004954239,1121.4,462.58000000000004
211.22560000000001,641024,1111,576,313,688.17,,,,,,,,,,,,
206.80200000000002,643072,1114,576,314,678.89,55.437666308879855,-0.007063104110420682,11.849957466125488,0.2,3130,0.0003,0.20782345533370972,0.06650390625,-0.6393544263206422,0.0067124497,,
202.7854,645120,1117,577,315,669.3,23.706303226947785,-0.001985641868668608,10.24217700958252,0.2,3140,0.0003,0.35784000158309937,0.0505859375,-0.6594712793827057,0.0048900093,,
197.2818,647168,1120,577,316,658.91,33.3491120070219,-0.005524674078333192,11.423590660095215,0.2,3150,0.0003,0.27238553762435913,0.06337890625,-0.6347003221511841,0.0054813125,,
196.87099999999998,649216,1123,578,317,659.41,30.148230582475662,-0.0071016530433553274,18.37500762939453,0.2,3160,0.0003,0.27996742725372314,0.063037109375,-0.743736157938838,0.0072568585,,
,650000,,,,,28.781763112545015,-0.003972794982837513,15.145280838012695,0.2,3170,0.0003,0.2571713328361511,0.04892578125,-0.6889841362833977,0.006553256,1077.6,50.632000000000005
197.61700000000002,651264,1129,576,318,662.19,,,,,,,,,,,,
199.26919999999998,653312,1131,577,319,669.76,23.10257175564766,-0.004693690966814756,8.625495910644531,0.2,3180,0.0003,0.34375399351119995,0.05234375,-0.6709666593000293,0.004926213,,
195.2058,655360,1134,577,320,662.51,20.37342826128006,-0.008691431731858757,8.927806854248047,0.2,3190,0.0003,0.3575172424316406,0.086376953125,-0.7024285651743412,0.008158952,,
198.17059999999998,657408,1137,577,321,674.59,24.771856486797333,-0.003747287148144096,11.913463592529297,0.2,3200,0.0003,0.2749844789505005,0.036328125,-0.648236739821732,0.0056315768,,
201.24079999999998,659456,1140,578,322,681.4,30.53360757827759,-0.003187977560446598,21.97624969482422,0.2,3210,0.0003,0.29323524236679077,0.037890625,-0.6636301714926958,0.0044387574,,
,660000,,,,,21.37521233856678,-0.004175387049326673,12.506918907165527,0.2,3220,0.0003,0.4150897264480591,0.055615234375,-0.6074195193126798,0.0061878758,1494.6,342.892
206.26260000000002,661504,1148,576,323,695.84,,,,,,,,,,,,
207.301,663552,1151,576,324,709.05,19.545870700478552,-0.004022072235238738,6.714340686798096,0.2,3230,0.0003,0.37498539686203003,0.06484375,-0.6101803410798311,0.005985368,,
207.301,665600,1154,576,325,709.05,23.11348939836025,-0.00527722005645046,12.912764549255371,0.2,3240,0.0003,0.3516339659690857,0.055859375,-0.6049337698146701,0.006238592,,
213.1146,667648,1157,577,326,728.99,13.330069018900394,-0.002546516089932993,5.423610210418701,0.2,3250,0.0003,0.27622926235198975,0.07529296875,-0.6291398923844099,0.006303465,,
212.68820000000002,669696,1159,577,327,730.27,23.879923129081725,-0.007795830862596631,10.549934387207031,0.2,3260,0.0003,0.360953688621521,0.088427734375,-0.6451537672430276,0.009115307,,
,670000,,,,,27.407800722122193,-0.002842331991996616,11.355084419250488,0.2,3270,0.0003,0.25880318880081177,0.0486328125,-0.6491607669740915,0.00466422,1393.2,577.384
209.86780000000002,671744,1167,575,328,720.99,,,,,,,,,,,,
208.35780000000003,673792,1170,575,329,716.33,29.8829227656126,-0.001701195488567464,11.56236457824707,0.2,3280,0.0003,0.22972428798675537,0.05380859375,-0.6148218490183354,0.0051658754,,
208.13179999999997,675840,1173,576,330,717.61,21.197613629698754,-0.006222485325997696,9.557353973388672,0.2,3290,0.0003,0.40150249004364014,0.07646484375,-0.5872975945472717,0.0071151555,,
208.68600000000004,677888,1176,576,331,719.96,33.28476902246475,-0.003599685349036008,12.23957633972168,0.2,3300,0.0003,0.27298009395599365,0.043896484375,-0.6457096749916673,0.0064065494,,
209.52660000000003,679936,1178,576,332,718.01,22.052152824401855,-0.008938978204969316,11.152752876281738,0.2,3310,0.0003,0.3766886591911316,0.087255859375,-0.65868268776685,0.0074991668,,
,680000,,,,,30.46232268512249,-0.004468181633274071,8.90430736541748,0.2,3320,0.0003,0.28950339555740356,0.03603515625,-0.5728849275037646,0.0052057635,1465.4,579.9480000000001
209.31860000000003,681984,1186,574,333,723.4,,,,,,,,,,,,
210.27140000000003,684032,1189,575,334,730.87,35.68217068314552,-0.0029086192342219876,24.93210220336914,0.2,3330,0.0003,0.2915651798248291,0.03125,-0.6331876943819225,0.0044080163,,
212.56939999999997,686080,1191,575,335,736.21,36.33436112999916,-0.006543362082447856,12.771446228027344,0.2,3340,0.0003,0.28776848316192627,0.074609375,-0.6183645596727729,0.0061957194,,
209.2164,688128,1194,575,336,728.51,31.90754143297672,-0.002861637936439365,13.222597122192383,0.2,3350,0.0003,0.23357009887695312,0.048681640625,-0.5908425406552851,0.0036145651,,
,690000,,,,,15.802823184430599,-0.0016617434695945122,5.959847927093506,0.2,3360,0.0003,0.3944470286369324,0.056103515625,-0.6218923880718649,0.0056316415,1223.2,460.54400000000004
212.8094,690176,1201,574,337,739.24,,,,,,,,,,,,
214.31239999999997,692224,1204,574,338,749.26,24.422089523077013,-0.0022511150280479343,12.919451713562012,0.2,3370,0.0003,0.3177167773246765,0.08271484375,-0.663663423806429,0.006674825,,
198.79860000000005,694272,1207,574,339,703.31,23.163997450470923,-0.0031180699064861984,16.7181453704834,0.2,3380,0.0003,0.3437116742134094,0.0517578125,-0.7270452857017518,0.006849519,,
187.15980000000002,696320,1210,575,340,669.02,43.35870667695999,-0.008931847623898648,18.92099380493164,0.2,3390,0.0003,0.2759231925010681,0.0623046875,-0.7382373847067356,0.0068681906,,
174.51059999999998,698368,1213,575,341,630.14,36.15479929149151,-0.005027206093654968,8.174769401550293,0.2,3400,0.0003,0.23693019151687622,0.06728515625,-0.7380224028602242,0.007411777,,
,700000,,,,,39.224628484249116,-0.006670132816361729,22.59850311279297,0.2,3410,0.0003,0.2201940417289734,0.079638671875,-0.7247329514473677,0.014772224,1422.8,548.736
164.601,700416,1220,573,342,609.59,,,,,,,,,,,,
165.1304,702464,1223,574,343,618.19,27.860768777132034,-0.007636152749182656,11.44271183013916,0.2,3420,0.0003,0.19005608558654785,0.104150390625,-0.801681662723422,0.011038506,,
159.96460000000002,704512,1226,574,344,600.93,38.05650061964989,-0.011264750474947505,21.862096786499023,0.2,3430,0.0003,0.2074376344680786,0.0931640625,-0.7294870503246784,0.0095887035,,
155.2578,706560,1229,574,345,580.76,40.48262060880661,-0.007783953404577914,7.927814483642578,0.2,3440,0.0003,0.1820375919342041,0.077392578125,-0.7439744522795081,0.007396688,,
157.58159999999998,708608,1231,575,346,589.82,27.20532090961933,-0.008213219678145834,22.15631866455078,0.2,3450,0.0003,0.22723406553268433,0.077685546875,-0.7511973168700934,0.0060610925,,
,710000,,,,,21.987319126725197,-0.006063679791986942,7.906985759735107,0.2,3460,0.0003,0.3181549906730652,0.06171875,-0.6683555698022247,0.0049478468,1699.4,320.76000000000005
160.5368,710656,1239,573,347,597.37,,,,,,,,,,,,
154.03879999999998,712704,1242,573,348,571.57,17.855820599198342,-0.00513691617816221,4.478344440460205,0.2,3470,0.0003,0.33785480260849,0.088525390625,-0.6698229275643826,0.008790861,,
157.44,714752,1245,574,349,581.87,32.219316583871844,-0.009924884996144101,12.796281814575195,0.2,3480,0.0003,0.30864083766937256,0.0779296875,-0.6628511469811201,0.006201842,,
156.0718,716800,1247,574,350,585.15,20.736665526032446,-0.005113329627783969,7.0116496086120605,0.2,3490,0.0003,0.2743445038795471,0.071533203125,-0.6783044472336769,0.0072702863,,
146.75879999999998,718848,1250,574,351,554.81,23.45103275179863,-0.004960368893807754,5.838222980499268,0.2,3500,0.0003,0.3339565396308899,0.067529296875,-0.6638232128694653,0.005684957,,
,720000,,,,,34.94375412762165,-0.004611200111685321,14.822394371032715,0.2,3510,0.0003,0.30846959352493286,0.0671875,-0.6751422205939889,0.0060936436,1182.4,499.43600000000004
139.13819999999998,720896,1256,573,352,535.04,,,,,,,,,,,,
145.2006,722944,1259,573,353,547.55,25.870066133141517,-0.0037866648461204024,7.470035076141357,0.2,3520,0.0003,0.3417094945907593,0.05791015625,-0.6619151128455997,0.0047926363,,
131.18880000000001,724992,1262,574,354,501.65,25.208976736664773,-0.003103536696289666,12.822604179382324,0.2,3530,0.0003,0.38190120458602905,0.060595703125,-0.5547062057070434,0.006116257,,
134.33800000000002,727040,1265,574,355,509.52,44.98587119579315,-0.006930674856994301,20.031431198120117,0.2,3540,0.0003,0.2195478081703186,0.070068359375,-0.6317118978127837,0.0069021382,,
128.1076,729088,1268,574,356,485.37,33.02097359597683,-0.004500362373073585,17.9216365814209,0.2,3550,0.0003,0.1807694435119629,0.0572265625,-0.5859179099090397,0.005329752,,
,730000,,,,,37.12838172018528,-0.004984706381219439,29.06825828552246,0.2,3560,0.0003,0.2066144347190857,0.055615234375,-0.6324946164153517,0.005387036,794.8,352.88
130.4612,731136,1273,574,357,492.94,,,,,,,,,,,,
134.42839999999998,733184,1276,574,358,505.0,29.208726719021797,-0.0026506852358579636,9.622801780700684,0.2,3570,0.0003,0.2798721194267273,0.0435546875,-0.6121078100055456,0.0048967935,,
134.4032,735232,1278,574,359,501.25,24.67479498386383,-0.008231243799673393,7.576995849609375,0.2,3580,0.0003,0.258861243724823,0.06875,-0.6332296598702669,0.0050925347,,
139.09140000000002,737280,1281,575,360,517.34,31.887584787607192,-0.0041077506946749056,16.074996948242188,0.2,3590,0.0003,0.26363569498062134,0.059765625,-0.6381566213443876,0.004444924,,
128.4766,739328,1284,575,361,476.94,20.371697583794592,-0.0012648832867853343,16.32550048828125,0.2,3600,0.0003,0.3864877223968506,0.09306640625,-0.6674761334434152,0.009592859,,
,740000,,,,,36.877933490276334,-0.004711466911248863,14.359821319580078,0.2,3610,0.0003,0.2623775005340576,0.063330078125,-0.704443566314876,0.007095977,909.0,332.55999999999995
123.16380000000001,741376,1289,574,362,467.03,,,,,,,,,,,,
123.2482,743424,1292,575,363,467.82,29.684398332238196,-0.008774407900637016,14.018619537353516,0.2,3620,0.0003,0.18950283527374268,0.11337890625,-0.8233940925449132,0.013276409,,
122.87299999999998,745472,1295,575,364,466.54,22.272773411870002,-0.005549198943481315,4.909647464752197,0.2,3630,0.0003,0.10963529348373413,0.065966796875,-0.7804445527493954,0.006108772,,
124.49459999999998,747520,1298,575,365,470.63,40.45514481663704,-0.008718579007836524,27.981718063354492,0.2,3640,0.0003,0.23175889253616333,0.063427734375,-0.7264692675322294,0.0057930835,,
129.29619999999997,749568,1301,575,366,491.07,24.138815876841544,-0.008808341273106635,11.551854133605957,0.2,3650,0.0003,0.3141685724258423,0.083203125,-0.741804002225399,0.008116902,,
,750000,,,,,19.246448358893396,-0.005651676160050556,6.653106212615967,0.2,3660,0.0003,0.3564062714576721,0.0609375,-0.6541709879413247,0.0063347896,2276.8,211.016
130.1962,751616,1310,573,367,496.17,,,,,,,,,,,,
130.2932,753664,1313,573,368,501.34,21.912592639029025,-0.005829800697392784,14.705381393432617,0.2,3670,0.0003,0.2648083567619324,0.083349609375,-0.7679182039573789,0.00694672,,
133.44500000000002,755712,1316,574,369,504.07,37.79515355825424,-0.004473086231155321,21.088943481445312,0.2,3680,0.0003,0.25091660022735596,0.037939453125,-0.6614619581028819,0.0043236874,,
134.43439999999998,757760,1319,574,370,499.69,25.063656482100487,-0.00523519461567048,7.341545104980469,0.2,3690,0.0003,0.3300171494483948,0.079541015625,-0.6796232245862484,0.008232484,,
137.6378,759808,1322,574,371,509.86,28.800427401065825,-0.003795442626869772,22.441299438476562,0.2,3700,0.0003,0.2652563452720642,0.045751953125,-0.6576091856695712,0.006221926,,
,760000,,,,,16.226547610759734,-0.006694556910952087,5.8946146965026855,0.2,3710,0.0003,0.4081794023513794,0.082177734375,-0.6259467212483287,0.010251979,1024.2,218.032
137.36620000000002,761856,1327,573,372,508.41,,,,,,,,,,,,
137.0504,763904,1330,574,373,509.17,27.07085240185261,-0.0026282455306500196,8.180292129516602,0.2,3720,0.0003,0.30618202686309814,0.037451171875,-0.6470472528599203,0.0053743515,,
138.3266,765952,1333,574,374,505.48,28.5601824760437,-0.0036465469835093244,9.229358673095703,0.2,3730,0.0003,0.33431994915008545,0.057470703125,-0.658972461335361,0.00535423,,
139.02620000000002,768000,1336,574,375,505.57,32.481513702869414,-0.006204335988149979,12.80147647857666,0.2,3740,0.0003,0.35289472341537476,0.074951171875,-0.6129771978594363,0.010302877,,
,770000,,,,,28.455909913778306,-0.0021311569842509927,31.953943252563477,0.2,3750,0.0003,0.22277992963790894,0.045166015625,-0.6253325575962663,0.0039037792,1629.0,602.7280000000001
141.7456,770048,1344,572,376,514.89,,,,,,,,,,,,
145.8106,772096,1347,573,377,532.08,23.667799878120423,-0.004776497202692553,15.729663848876953,0.2,3760,0.0003,0.28532207012176514,0.084912109375,-0.6387168571352959,0.005358946,,
144.1774,774144,1349,573,378,523.56,23.777311518788338,-0.006165080046048388,8.889201164245605,0.2,3770,0.0003,0.2805015444755554,0.063623046875,-0.6143009861931205,0.005459466,,
143.245,776192,1352,573,379,530.1,22.50843878984451,-0.0030394363682717087,12.520730018615723,0.2,3780,0.0003,0.27369439601898193,0.06728515625,-0.6724205767735839,0.005506644,,
