time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/loss,train/clip_range,train/entropy_loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
486,21.27,4959,995328,497.54,200,-0.032974038273096085,0.2,-1.116496641933918,0.5612603425979614,1.3621811609715224,0.03540223,0.23369140625,0.0003,-0.03522263951890636,4850,,
487,21.966200000000004,4967,997376,507.98,200,0.03601086139678955,0.2,-1.1723028741776944,0.535405695438385,1.3030452153412626,0.02741929,0.21220703125,0.0003,-0.03231614969263319,4860,,
488,20.094099999999997,4976,999424,494.99,200,0.01552736759185791,0.2,-1.340474632754922,0.4686581492424011,1.083920572558418,0.026944559,0.239501953125,0.0003,-0.037113719849730845,4870,,
,,,1000000,,,0.08318419754505157,0.2,-1.1907557610422372,0.2694096565246582,2.208929158630781,0.020703502,0.192822265625,0.0003,-0.03409166353812907,4880,596.6,28.088
489,19.7348,4994,1001472,490.88,200,,,,,,,,,,,,
490,18.628999999999998,5003,1003520,481.34,200,0.24054792523384094,0.2,-1.2236037153750658,0.40797555446624756,1.6932990918168798,0.024447177,0.20615234375,0.0003,-0.03162290866021067,4890,,
491,18.9251,5012,1005568,481.8,200,-0.028890900313854218,0.2,-1.2245066083967686,0.22541797161102295,1.6273896215949208,0.030103799,0.24267578125,0.0003,-0.03740843666892033,4900,,
492,17.969700000000003,5020,1007616,477.24,200,0.1101418286561966,0.2,-1.13233328666538,0.35194796323776245,2.259021870722063,0.023572106,0.192578125,0.0003,-0.033504114908282645,4910,,
493,19.0688,5028,1009664,487.43,200,0.09941621869802475,0.2,-1.1059278516098856,0.2772522568702698,1.7717590174870566,0.026755402,0.194970703125,0.0003,-0.03640439516457263,4920,,
,,,1010000,,,0.10494476556777954,0.2,-1.2793193750083447,0.5068255662918091,1.0204098826274275,0.031456202,0.26748046875,0.0003,-0.0373711772452225,4930,459.6,21.45
494,19.506,5044,1011712,493.76,200,,,,,,,,,,,,
495,20.601399999999998,5052,1013760,504.34,200,0.049958065152168274,0.2,-1.1633137993514537,0.5934624075889587,1.3118869577534498,0.027217407,0.221044921875,0.0003,-0.03584286745754071,4940,,
496,18.9299,5060,1015808,491.31,200,0.06256163120269775,0.2,-1.1214555148035288,0.3374965786933899,1.5865536905825137,0.02456507,0.2087890625,0.0003,-0.0348846933702589,4950,,
497,20.2089,5070,1017856,503.55,200,0.004486560821533203,0.2,-1.114746911637485,0.44490480422973633,1.4757619092590175,0.026116177,0.214404296875,0.0003,-0.03585713476641104,4960,,
498,21.207900000000006,5078,1019904,513.76,200,0.0857040137052536,0.2,-1.0670097012072801,0.336050808429718,2.563555661216378,0.02385859,0.187353515625,0.0003,-0.03397696785104927,4970,,
,,,1020000,,,0.0011115223169326782,0.2,-1.130008620582521,0.29358410835266113,1.5485776970628649,0.027477104,0.235986328125,0.0003,-0.03839740139374044,4980,615.4,37.910000000000004
499,22.409000000000006,5096,1021952,523.78,200,,,,,,,,,,,,
500,23.3187,5105,1024000,532.93,200,0.03454682230949402,0.2,-1.1125319749116898,0.5121081471443176,1.1096792138181626,0.030517943,0.224365234375,0.0003,-0.03170890410838183,4990,,
501,23.4443,5114,1026048,530.36,200,0.06197237968444824,0.2,-1.0784980729222298,0.5090025663375854,1.5661522962152958,0.02734811,0.22958984375,0.0003,-0.03699643836298492,5000,,
502,22.4623,5122,1028096,518.45,200,0.043958425521850586,0.2,-0.9373864239081741,0.4481106400489807,1.522324373968877,0.026707033,0.19208984375,0.0003,-0.03557717777439393,5010,,
,,,1030000,,,0.06556608527898788,0.2,-1.2281004812568426,0.448164701461792,1.2676048282999546,0.031475406,0.241748046875,0.0003,-0.036215152801014484,5020,484.6,21.2
503,21.188200000000002,5138,1030144,505.72,200,,,,,,,,,,,,
504,22.1882,5146,1032192,515.83,200,0.15984460711479187,0.2,-1.1708129111677408,0.013627052307128906,1.6943196275969967,0.022783043,0.193798828125,0.0003,-0.03421310116827954,5030,,
505,22.158,5154,1034240,518.85,200,0.04688384756445885,0.2,-1.0994067914783954,0.12158149480819702,2.1703378728125244,0.02301955,0.19775390625,0.0003,-0.03279749141074717,5040,,
506,20.951900000000002,5162,1036288,509.33,200,0.06378298252820969,0.2,-1.1170164978131651,0.5925663113594055,1.2113411802332847,0.024113249,0.20849609375,0.0003,-0.037493716922472234,5050,,
507,20.403500000000005,5171,1038336,504.11,200,0.12485763430595398,0.2,-1.0822308206930757,0.3390173316001892,1.7500744381686673,0.022612032,0.193603515625,0.0003,-0.03508514483401086,5060,,
,,,1040000,,,0.16336224973201752,0.2,-0.9559162490069866,0.49154186248779297,1.848841331503354,0.026012657,0.194091796875,0.0003,-0.03381386163237039,5070,413.0,9.904
508,18.2594,5186,1040384,488.31,200,,,,,,,,,,,,
509,18.609799999999996,5194,1042432,493.27,200,0.7965231537818909,0.2,-1.0114403169602155,0.3350685238838196,2.207657405012287,0.01843423,0.162353515625,0.0003,-0.028037657772074454,5080,,
510,18.235599999999998,5203,1044480,490.65,200,-0.03156889230012894,0.2,-1.136969692260027,0.21351367235183716,1.2898793117143215,0.029260151,0.2318359375,0.0003,-0.03332747913955245,5090,,
511,18.690800000000003,5212,1046528,495.2,200,0.03969951346516609,0.2,-1.169681128114462,0.38026994466781616,1.4015859304461629,0.025379967,0.219091796875,0.0003,-0.03450310970802093,5100,,
512,18.8266,5221,1048576,491.63,200,0.01117115467786789,0.2,-1.119676210358739,0.4494573473930359,1.5006009314209223,0.024745155,0.22783203125,0.0003,-0.03413184247910976,5110,,
,,,1050000,,,0.05345427989959717,0.2,-0.9765851022675633,0.5024803280830383,1.246900249319151,0.02819474,0.2166015625,0.0003,-0.03792884286376648,5120,291.8,5.11
513,19.4851,5234,1050624,495.83,200,,,,,,,,,,,,
514,20.9589,5243,1052672,508.61,200,0.021164052188396454,0.2,-1.0612273879349232,0.5658360123634338,1.9738490079063922,0.022453606,0.194091796875,0.0003,-0.0365167495678179,5130,,
515,21.3369,5251,1054720,510.85,200,0.1658453345298767,0.2,-1.0226814493536949,0.6199976801872253,1.4486606647726148,0.029846884,0.229248046875,0.0003,-0.03203684213804081,5140,,
516,22.2297,5260,1056768,521.65,200,0.06439635157585144,0.2,-1.1424316011369229,0.6170227527618408,1.2712664797436446,0.025536355,0.222265625,0.0003,-0.03507543301966507,5150,,
517,22.128200000000003,5269,1058816,521.79,200,0.08314776420593262,0.2,-1.0878139477223159,0.35925209522247314,1.9346338695380836,0.025162118,0.20166015625,0.0003,-0.03432202957046684,5160,,
,,,1060000,,,0.07688646018505096,0.2,-1.1884846966713667,0.1735571026802063,1.8560050587635488,0.023862042,0.2134765625,0.0003,-0.035141449527873195,5170,415.2,21.89
518,23.5794,5286,1060864,536.83,200,,,,,,,,,,,,
519,23.3489,5294,1062912,529.87,200,0.046642713248729706,0.2,-1.1445816718041897,0.3539120554924011,1.5582164946012198,0.032131936,0.234228515625,0.0003,-0.034710262101725675,5180,,
520,22.276099999999996,5303,1064960,517.03,200,0.07062824070453644,0.2,-1.110909577831626,0.16217970848083496,2.719110018014908,0.024974726,0.2126953125,0.0003,-0.03468140737677459,5190,,
521,23.120099999999997,5312,1067008,522.72,200,0.5207043290138245,0.2,-1.0483603205531835,0.5655770301818848,1.962673142272979,0.023271695,0.185400390625,0.0003,-0.033011176355648784,5200,,
522,24.086600000000004,5321,1069056,526.17,200,-0.014315538108348846,0.2,-1.077631187066436,0.32461971044540405,1.2924663306912407,0.0345787,0.24501953125,0.0003,-0.04010075718688313,5210,,
,,,1070000,,,-0.011996939778327942,0.2,-1.0895680895075202,0.6803087592124939,1.1966952634160406,0.029396512,0.25029296875,0.0003,-0.038292642508167773,5220,459.6,19.448
523,23.616199999999996,5337,1071104,523.14,200,,,,,,,,,,,,
524,22.248500000000003,5346,1073152,509.74,200,-0.026905030012130737,0.2,-1.152408516407013,0.6066209077835083,1.1594838529126719,0.026521012,0.23056640625,0.0003,-0.03649265984713566,5230,,
525,21.335500000000003,5355,1075200,500.96,200,0.018045566976070404,0.2,-1.1048381268978118,0.3887593150138855,1.5409216675907373,0.027798664,0.21689453125,0.0003,-0.03705368670271127,5240,,
526,22.1465,5365,1077248,509.95,200,0.20781593024730682,0.2,-1.0391937285661696,0.21828454732894897,2.4685482437722386,0.022396032,0.18037109375,0.0003,-0.03239823377225548,5250,,
527,22.267000000000003,5374,1079296,507.91,200,0.057458847761154175,0.2,-1.1951744135469198,0.49509966373443604,1.16798942880705,0.032454107,0.241259765625,0.0003,-0.03763736120308749,5260,,
,,,1080000,,,0.22303539514541626,0.2,-1.1304212916642427,0.2637115716934204,2.1657043951563537,0.02096856,0.17998046875,0.0003,-0.02781599314766936,5270,434.0,21.706
528,24.330600000000004,5391,1081344,521.75,200,,,,,,,,,,,,
529,24.981800000000007,5400,1083392,526.7,200,1.2445780038833618,0.2,-1.0480625642463566,0.39458757638931274,2.1748429290018976,0.021488816,0.196240234375,0.0003,-0.031541887344792484,5280,,
530,26.253100000000003,5409,1085440,539.69,200,0.09712637960910797,0.2,-1.208215566724539,0.19526952505111694,2.0985195101937277,0.027042115,0.2056640625,0.0003,-0.03083761162997689,5290,,
531,26.178699999999996,5418,1087488,537.12,200,0.10194863379001617,0.2,-1.0971023390069603,0.4316611886024475,1.3569145773770288,0.027391227,0.208740234375,0.0003,-0.031257018595351835,5300,,
532,26.154299999999992,5427,1089536,539.56,200,0.027313217520713806,0.2,-1.1626581555232405,0.40022802352905273,1.7841026117326693,0.027180485,0.21513671875,0.0003,-0.035317667652270755,5310,,
,,,1090000,,,0.06328851729631424,0.2,-1.139929662272334,0.15163487195968628,1.5493007437791675,0.02817085,0.21318359375,0.0003,-0.03101927001553122,5320,592.4,32.134
533,26.903,5446,1091584,544.77,200,,,,,,,,,,,,
534,27.624000000000002,5455,1093632,552.75,200,0.15450963377952576,0.2,-1.2523656018078326,0.06363797187805176,1.9591946315951645,0.029093947,0.22236328125,0.0003,-0.03720554827596061,5330,,
535,28.465400000000002,5464,1095680,558.7,200,0.04089939221739769,0.2,-1.1268391421064734,0.6723580360412598,1.355803808872588,0.03242988,0.225146484375,0.0003,-0.039005922409705816,5340,,
536,28.839699999999997,5472,1097728,561.35,200,0.10705703496932983,0.2,-1.0813740069046616,0.47485530376434326,2.4070694753434507,0.022600967,0.19755859375,0.0003,-0.0342523351428099,5350,,
537,28.6408,5481,1099776,551.21,200,0.07247431576251984,0.2,-1.1093222487717866,0.34359341859817505,2.5559562210924924,0.02543205,0.2080078125,0.0003,-0.031906705608707855,5360,,
,,,1100000,,,0.03995151445269585,0.2,-1.1465309403836728,0.38141489028930664,1.7625835695303977,0.024022173,0.2029296875,0.0003,-0.032663697814859914,5370,497.0,19.074
538,28.588199999999997,5498,1101824,546.44,200,,,,,,,,,,,,
539,29.435200000000005,5507,1103872,551.83,200,0.11745168268680573,0.2,-1.0832273932173848,0.384774386882782,1.9329921059310435,0.025432032,0.204833984375,0.0003,-0.034186279959976675,5380,,
540,30.4808,5516,1105920,557.38,200,0.10296372324228287,0.2,-1.0946464588865639,0.4555276036262512,1.898960092989728,0.02556812,0.21640625,0.0003,-0.0360539722838439,5390,,
541,28.9077,5524,1107968,544.54,200,0.05989970266819,0.2,-1.1647154442965983,0.3382764458656311,1.9275822282768786,0.028755076,0.24072265625,0.0003,-0.03850025732535869,5400,,
,,,1110000,,,0.04632037878036499,0.2,-1.148033883050084,0.27687209844589233,1.9354415637906641,0.027454069,0.21455078125,0.0003,-0.033430904863053,5410,326.4,0.7600000000000009
542,29.2822,5537,1110016,547.13,200,,,,,,,,,,,,
543,30.177599999999998,5546,1112064,547.68,200,0.10152384638786316,0.2,-1.1170770110562445,0.6120641231536865,1.4105698172468693,0.028426258,0.25537109375,0.0003,-0.0431502182938857,5420,,
544,29.629900000000006,5555,1114112,542.39,200,0.03547469526529312,0.2,-1.14960235953331,0.07568711042404175,2.7990564093459396,0.028344093,0.18642578125,0.0003,-0.03787276772491168,5430,,
545,30.785000000000004,5563,1116160,546.98,200,0.05428094416856766,0.2,-1.132704183459282,0.17736923694610596,1.8495370013173669,0.03153442,0.223828125,0.0003,-0.0378752996068215,5440,,
546,31.7778,5571,1118208,557.81,200,0.00425700843334198,0.2,-1.1316200498491527,0.4377322196960449,1.2017924298765137,0.034555472,0.266748046875,0.0003,-0.04192586455901619,5450,,
,,,1120000,,,0.04261007905006409,0.2,-1.1555462639778853,0.5667216777801514,2.1368920056615024,0.027255086,0.215087890625,0.0003,-0.03923843699740246,5460,553.0,32.528
547,32.284,5589,1120256,567.25,200,,,,,,,,,,,,
548,31.208399999999997,5598,1122304,554.69,200,0.024074986577033997,0.2,-1.2103643260896206,0.5609776377677917,1.5837010452989488,0.028550452,0.223388671875,0.0003,-0.03517889672948513,5470,,
549,31.551199999999994,5606,1124352,550.42,200,0.0506538450717926,0.2,-1.1369476618245244,0.6661827564239502,2.0436261035269125,0.025886148,0.22822265625,0.0003,-0.038043359489529395,5480,,
550,31.933100000000003,5614,1126400,552.29,200,0.06543496996164322,0.2,-1.1413482557982206,0.3762086033821106,2.3884468825533984,0.028684536,0.202783203125,0.0003,-0.037306053869542666,5490,,
551,32.5258,5622,1128448,563.11,200,0.09694810211658478,0.2,-1.1210482181981205,0.7329428195953369,1.1872903950046747,0.02987503,0.2384765625,0.0003,-0.0372934493527282,5500,,
,,,1130000,,,0.041863106191158295,0.2,-1.1350074600428344,0.5579591989517212,1.8382624104619025,0.025568347,0.208447265625,0.0003,-0.035551530358497986,5510,501.8,15.018
552,32.255399999999995,5640,1130496,560.12,200,,,,,,,,,,,,
553,32.74080000000001,5649,1132544,561.63,200,0.02367071807384491,0.2,-1.1399962317198515,0.5922865867614746,2.3425785528495906,0.023762079,0.187060546875,0.0003,-0.033649594013695605,5520,,
554,31.467799999999993,5657,1134592,548.81,200,0.0583704337477684,0.2,-1.0707033019512893,0.2988097667694092,1.8983674948103726,0.028877847,0.217822265625,0.0003,-0.03985930998605909,5530,,
555,31.2674,5666,1136640,548.83,200,0.10745937377214432,0.2,-1.1159918125718833,0.445787250995636,1.6418035664595663,0.03510968,0.25244140625,0.0003,-0.03658346911543049,5540,,
556,30.73869999999999,5675,1138688,541.64,200,0.039671219885349274,0.2,-1.1822283864021301,0.4787334203720093,1.9777382517466322,0.031789243,0.259033203125,0.0003,-0.03740953280357644,5550,,
,,,1140000,,,0.04576025530695915,0.2,-1.1589099561795593,0.37404394149780273,1.6757670534309,0.026113551,0.2177734375,0.0003,-0.0334936890139943,5560,487.4,33.184
557,32.2117,5692,1140736,554.5,200,,,,,,,,,,,,
558,32.111399999999996,5701,1142784,554.52,200,0.04892584681510925,0.2,-1.121829141303897,0.6121411323547363,1.890739714493975,0.022451382,0.2044921875,0.0003,-0.03450076188019011,5570,,
559,32.88549999999999,5710,1144832,557.19,200,0.0796891450881958,0.2,-1.1615548480302096,0.42169779539108276,1.8774653053143993,0.025811348,0.19990234375,0.0003,-0.03698199004866183,5580,,
560,32.2592,5718,1146880,549.75,200,0.4201265871524811,0.2,-1.1330933317542076,0.3547821640968323,2.0430546446936204,0.026229888,0.21328125,0.0003,-0.03762596863962244,5590,,
561,31.523899999999994,5727,1148928,543.2,200,0.1255088597536087,0.2,-1.1159311434254051,0.15510523319244385,2.683087856695056,0.022628382,0.193212890625,0.0003,-0.03362410109839402,5600,,
,,,1150000,,,0.037786804139614105,0.2,-1.0660705961287023,0.07087856531143188,3.2300974851008504,0.031187972,0.218603515625,0.0003,-0.04002631424809806,5610,627.8,27.772000000000002
562,32.446299999999994,5747,1150976,551.04,200,,,,,,,,,,,,
563,33.1187,5756,1153024,553.85,200,0.036424025893211365,0.2,-1.0970759050920607,0.4298403859138489,1.3917476090136915,0.030355062,0.248291015625,0.0003,-0.04113040780794108,5620,,
564,32.98259999999999,5765,1155072,547.42,200,0.07171221077442169,0.2,-1.1123433286324143,0.4492979645729065,2.203356072236784,0.022999827,0.1978515625,0.0003,-0.026785995459067635,5630,,
565,31.266699999999997,5774,1157120,538.85,200,0.09721632301807404,0.2,-1.0298490572720767,0.44476211071014404,2.021726176538505,0.033006836,0.213427734375,0.0003,-0.035584192871465345,5640,,
566,32.953,5782,1159168,550.36,200,0.0435650572180748,0.2,-1.1117423970252276,0.444091796875,1.8538378159981221,0.030750941,0.22783203125,0.0003,-0.03773163211590145,5650,,
,,,1160000,,,0.0858798623085022,0.2,-1.1448688870295882,0.589118480682373,1.7918735640356318,0.031568382,0.229833984375,0.0003,-0.04393083938921336,5660,545.6,30.6
567,32.7689,5801,1161216,548.75,200,,,,,,,,,,,,
568,33.640299999999996,5810,1163264,561.71,200,0.04538329690694809,0.2,-1.0962205901741982,0.5231624245643616,1.8781102899927646,0.02500216,0.202685546875,0.0003,-0.032073178749124055,5670,,
569,34.6524,5820,1165312,570.61,200,0.0005347169935703278,0.2,-1.1245171027258039,0.6232303380966187,1.2625249971169978,0.035697583,0.255419921875,0.0003,-0.04041413340892177,5680,,
570,33.4253,5829,1167360,563.19,200,0.01695026457309723,0.2,-1.1551414135843516,0.4769899845123291,1.1117383248638362,0.027680192,0.23310546875,0.0003,-0.03601103148539551,5690,,
571,34.725,5838,1169408,573.38,200,0.05934169888496399,0.2,-1.1010348614305259,0.37885063886642456,2.4375458840979265,0.026939835,0.19560546875,0.0003,-0.03782023136736825,5700,,
,,,1170000,,,0.8945026397705078,0.2,-1.1792059060186149,0.3752515912055969,1.8475233485922218,0.03162732,0.257470703125,0.0003,-0.040933459167717956,5710,560.4,38.456
572,35.350699999999996,5858,1171456,580.86,199,,,,,,,,,,,,
573,33.521800000000006,5866,1173504,563.57,200,0.034787148237228394,0.2,-1.1395675983279943,0.35620176792144775,1.4156427063047885,0.029315796,0.242919921875,0.0003,-0.03542046670190757,5720,,
574,33.258700000000005,5874,1175552,559.85,200,0.0999385267496109,0.2,-1.2190386310219765,0.55979323387146,2.688831684086472,0.023548845,0.211962890625,0.0003,-0.032425686781061815,5730,,
575,31.2898,5883,1177600,546.49,200,0.07268473505973816,0.2,-1.1623660858720541,0.20303583145141602,2.193249963503331,0.024125949,0.215771484375,0.0003,-0.03787170818541199,5740,,
576,31.443100000000005,5891,1179648,551.2,200,0.06016010418534279,0.2,-1.108847957663238,0.46089935302734375,1.6421987086068839,0.027486622,0.230859375,0.0003,-0.03736355736036785,5750,,
,,,1180000,,,0.11646446585655212,0.2,-1.1332352494820952,0.38882601261138916,1.935540570318699,0.02822698,0.221533203125,0.0003,-0.0372380126878852,5760,471.8,21.327999999999996
577,32.053200000000004,5910,1181696,560.26,199,,,,,,,,,,,,
578,31.868700000000004,5919,1183744,558.69,199,0.09832441806793213,0.2,-1.145235488191247,0.17196649312973022,1.9788326074369251,0.03047491,0.22177734375,0.0003,-0.040210220066364856,5770,,
579,33.755500000000005,5927,1185792,570.19,200,0.07910257577896118,0.2,-1.150187741406262,0.49658238887786865,2.2792774321045726,0.027805772,0.2154296875,0.0003,-0.03609028577047866,5780,,
580,34.789,5936,1187840,576.95,200,0.1499600112438202,0.2,-1.1033589394763113,0.587041437625885,1.8527290757745505,0.030048463,0.229296875,0.0003,-0.037956263122032395,5790,,
581,34.78229999999999,5944,1189888,577.62,200,0.058908358216285706,0.2,-1.156733872741461,0.21898657083511353,2.1271586674498395,0.027398247,0.230029296875,0.0003,-0.03536108601692831,5800,,
,,,1190000,,,0.03236113861203194,0.2,-1.1443110551685094,0.41392284631729126,1.5692448796704412,0.031420298,0.25146484375,0.0003,-0.03663646111235721,5810,626.4,31.794
582,34.9743,5964,1191936,578.42,199,,,,,,,,,,,,
583,35.316900000000004,5974,1193984,584.2,199,0.02454914152622223,0.2,-0.9884092520922423,0.6587616205215454,1.4345453787362203,0.028659588,0.238916015625,0.0003,-0.03943634014576673,5820,,
584,36.8071,5982,1196032,595.34,199,0.025528982281684875,0.2,-1.0405321862548589,0.2771802544593811,2.225484005454928,0.03012725,0.21025390625,0.0003,-0.034824475762434304,5830,,
585,37.0883,5990,1198080,597.27,199,0.13706040382385254,0.2,-0.9810120629146695,0.46037381887435913,1.7251807296881452,0.024303209,0.194677734375,0.0003,-0.0356185805372661,5840,,
,,,1200000,,,0.09736280143260956,0.2,-1.0843899285420775,0.5350850820541382,1.3832184658618645,0.0377126,0.227099609375,0.0003,-0.038627265638206155,5850,811.4,65.97999999999999
586,37.0117,6013,1200128,594.9,199,,,,,,,,,,,,
587,36.9073,6023,1202176,595.33,199,0.026020996272563934,0.2,-1.0789920330047607,0.6455883979797363,1.5618885488482193,0.02847582,0.225537109375,0.0003,-0.03602958803530783,5860,,
588,36.061800000000005,6031,1204224,589.79,199,0.01906147599220276,0.2,-1.1033154580742122,0.3112104535102844,1.3698864348698407,0.030925151,0.256689453125,0.0003,-0.038862674236588644,5870,,
589,37.4837,6039,1206272,597.75,199,0.04979464411735535,0.2,-1.0796333285048605,0.3939506411552429,1.72580936930608,0.0307137,0.23046875,0.0003,-0.032192325251526197,5880,,
590,35.4112,6048,1208320,584.8,199,0.10919025540351868,0.2,-1.096737616509199,0.48700058460235596,2.5884851444046943,0.026938593,0.20302734375,0.0003,-0.031218139055999926,5890,,
,,,1210000,,,0.024203017354011536,0.2,-1.0290248978883028,0.11426806449890137,1.6963032386032864,0.026020959,0.19501953125,0.0003,-0.031790010744589384,5900,563.8,28.415999999999997
591,35.6489,6066,1210368,591.06,199,,,,,,,,,,,,
592,35.6383,6075,1212416,592.14,199,0.11279955506324768,0.2,-0.9869694221764803,0.20104199647903442,1.8811080848332495,0.024802882,0.186181640625,0.0003,-0.028470579424174504,5910,,
593,36.184200000000004,6084,1214464,597.63,199,0.034273337572813034,0.2,-0.9288767294958233,0.4056057333946228,1.9601593551458791,0.0256161,0.212060546875,0.0003,-0.03441956245806068,5920,,
594,37.0325,6092,1216512,602.89,199,0.10715027898550034,0.2,-1.0300929890945554,0.3736999034881592,1.6263925816398115,0.033312224,0.236962890625,0.0003,-0.040361765312263743,5930,,
595,34.2092,6101,1218560,584.96,199,0.07044344395399094,0.2,-0.99086062759161,0.24368935823440552,2.6003635701024903,0.025195718,0.190869140625,0.0003,-0.029853749988251365,5940,,
,,,1220000,,,0.201680988073349,0.2,-1.0756057823076843,0.16689449548721313,2.098478191206232,0.026479084,0.20859375,0.0003,-0.03391833043133374,5950,855.8,63.529999999999994
596,33.2199,6124,1220608,573.78,199,,,,,,,,,,,,
597,33.412400000000005,6133,1222656,574.55,199,0.020381614565849304,0.2,-1.0012941742315888,0.4148581027984619,1.7711667624069378,0.02728986,0.206982421875,0.0003,-0.030422135393018836,5960,,
598,33.6744,6142,1224704,578.38,199,0.07324180006980896,0.2,-1.056727851741016,0.30706602334976196,1.5877644250402227,0.03122241,0.2265625,0.0003,-0.03877786373777781,5970,,
599,31.086799999999997,6151,1226752,556.88,199,-0.017676766961812973,0.2,-1.0149829709902405,0.41699284315109253,1.1655538470484317,0.034154672,0.267919921875,0.0003,-0.039209716609911995,5980,,
600,30.086599999999997,6159,1228800,546.79,199,0.0387406088411808,0.2,-1.0635571068152785,0.42905551195144653,1.589791122963652,0.027969755,0.217529296875,0.0003,-0.035225763011840175,5990,,
,,,1230000,,,0.12458565831184387,0.2,-0.9067038966342806,0.348979115486145,2.389212797489017,0.02319941,0.176171875,0.0003,-0.03144689870532602,6000,561.0,34.446000000000005
601,30.371300000000005,6179,1230848,548.35,199,,,,,,,,,,,,
602,31.0878,6189,1232896,556.78,199,0.13823561370372772,0.2,-0.9743463046848774,0.40055549144744873,1.500728463800624,0.02861816,0.21015625,0.0003,-0.04236128258344252,6010,,
603,31.3764,6198,1234944,557.97,199,0.12025023996829987,0.2,-0.9811325594782829,0.23542779684066772,1.2179088747827336,0.02849049,0.2171875,0.0003,-0.034145367515156975,6020,,
604,30.662100000000006,6206,1236992,549.32,199,0.09560228884220123,0.2,-1.0256364842876793,0.430935800075531,2.283139435807243,0.023738906,0.2076171875,0.0003,-0.03258124463318381,6030,,
605,30.453599999999998,6215,1239040,550.17,199,0.056276582181453705,0.2,-0.8802806034684181,0.6361887454986572,1.2820336520904676,0.02708968,0.198291015625,0.0003,-0.03934066949150292,6040,,
,,,1240000,,,0.008945450186729431,0.2,-0.9969398487359286,0.32872772216796875,2.0843259330838917,0.025725733,0.20400390625,0.0003,-0.031107693558442406,6050,772.2,52.354
606,31.009000000000004,6240,1241088,554.67,198,,,,,,,,,,,,
607,29.3216,6249,1243136,543.23,198,0.02339969575405121,0.2,-0.992439617216587,0.4074551463127136,1.2899110058089718,0.03450059,0.238818359375,0.0003,-0.035328342937282285,6060,,
608,29.968699999999995,6258,1245184,548.57,198,0.08715458959341049,0.2,-1.0317156517878174,0.2633569836616516,1.6290203978307545,0.027770502,0.201416015625,0.0003,-0.030154264412703923,6070,,
609,30.586699999999997,6266,1247232,556.86,199,0.04394209012389183,0.2,-0.999117572978139,0.5028080940246582,1.4272014770191164,0.03234499,0.2080078125,0.0003,-0.036365443124668675,6080,,
610,29.145599999999998,6275,1249280,540.81,199,0.030639830976724625,0.2,-1.0279972752556206,0.21814751625061035,2.278630090178922,0.025203638,0.194970703125,0.0003,-0.03256853513303213,6090,,
,,,1250000,,,0.04975379258394241,0.2,-1.0870259748771787,0.28865861892700195,1.3441902533406391,0.031927623,0.245556640625,0.0003,-0.03730164162116125,6100,532.0,28.73
611,26.920800000000003,6293,1251328,523.03,198,,,,,,,,,,,,
612,25.7133,6301,1253376,513.65,198,0.3878473937511444,0.2,-1.0869717370718717,0.45741337537765503,1.9387473338050767,0.025960684,0.207861328125,0.0003,-0.036783892166567966,6110,,
613,26.659000000000002,6310,1255424,519.16,198,0.2058928906917572,0.2,-1.130850267969072,0.1642041802406311,1.94884296185337,0.024190145,0.2009765625,0.0003,-0.03178823096095584,6120,,
614,25.785400000000003,6319,1257472,516.43,198,0.0005339160561561584,0.2,-1.088944604061544,0.2929636240005493,1.1561643621651456,0.032362524,0.25224609375,0.0003,-0.03863327650469728,6130,,
615,26.554800000000004,6329,1259520,519.57,198,-0.008332714438438416,0.2,-1.127606094814837,0.3993625044822693,1.1035881298827008,0.029936,0.2484375,0.0003,-0.03858850940014236,6140,,
,,,1260000,,,-0.0017297565937042236,0.2,-1.0889518259093165,0.3646618723869324,1.1950114956591278,0.031926624,0.236181640625,0.0003,-0.03567669030453544,6150,412.4,13.914000000000001
616,27.292300000000004,6346,1261568,525.9,198,,,,,,,,,,,,
617,27.285299999999996,6356,1263616,526.6,198,0.07036293298006058,0.2,-1.0145403323695064,0.4060212969779968,1.687225855514407,0.0305583,0.212451171875,0.0003,-0.028237872358295134,6160,,
618,26.5455,6365,1265664,520.5,198,0.06878334283828735,0.2,-1.0560294901952147,0.16907435655593872,1.9799272425472736,0.029067867,0.22802734375,0.0003,-0.03316007129615173,6170,,
619,25.981200000000005,6375,1267712,516.85,198,0.0406472347676754,0.2,-1.051700927503407,0.6066091060638428,1.8979002671316265,0.02178872,0.198095703125,0.0003,-0.03067301169212442,6180,,
620,27.4734,6384,1269760,527.79,198,0.05250805616378784,0.2,-1.0000405894592403,0.4510156512260437,1.2540351145667956,0.029145993,0.227197265625,0.0003,-0.034133406696491876,6190,,
,,,1270000,,,0.12027483433485031,0.2,-1.0107759756967425,0.47677773237228394,1.5370009888894856,0.027451456,0.21396484375,0.0003,-0.03535660222696606,6200,432.4,17.718
621,28.112800000000004,6401,1271808,533.92,198,,,,,,,,,,,,
622,29.0363,6410,1273856,541.67,198,0.05667346715927124,0.2,-0.9950791526585817,0.45583540201187134,1.950385511177592,0.028063606,0.216943359375,0.0003,-0.032854268018854785,6210,,
