rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/loss,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_fraction,train/learning_rate,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
420.78,661,860,569344,278,9.6,2.2917897701263428,-0.09316939818672836,3.9931235652416945,-0.008089730309438891,2770,0.49041521549224854,0.0337890625,0.0003,0.2,0.010202402,,
,,,570000,,,4.113325595855713,-0.09199461368843913,5.154876697808504,-0.0011204085283679887,2780,0.43928682804107666,0.0142578125,0.0003,0.2,0.0012941709,-2.0,293.4
421.87,661,863,571392,279,9.7,,,,,,,,,,,,
421.6,661,866,573440,280,9.7,1.597662091255188,-0.11695712088840082,3.6466504925861956,0.0003259933553636074,2790,0.5004416704177856,0.038720703125,0.0003,0.2,0.006379906,,
425.42,662,869,575488,281,10.1,3.084690809249878,-0.09845467028208077,4.528442378155887,-0.0017582672502612696,2800,0.47598618268966675,0.027880859375,0.0003,0.2,0.0015174347,,
422.13,662,871,577536,282,9.8,1.834977149963379,-0.0863810078590177,2.3149729509837926,0.0014627741824369878,2810,0.6605175137519836,0.016015625,0.0003,0.2,0.0013084563,,
428.12,662,874,579584,283,10.4,1.4647226333618164,-0.09754868256859481,3.7598544243723153,0.0005127269687363878,2820,0.5338983535766602,0.008447265625,0.0003,0.2,0.001609728,,
,,,580000,,,2.4776315689086914,-0.08824120895005763,3.474072595499456,0.0015370331006124617,2830,0.582589864730835,0.01240234375,0.0003,0.2,0.0016222675,32.0,695.6
433.19,661,878,581632,284,10.9,,,,,,,,,,,,
445.85,662,881,583680,285,12.2,1.0241596698760986,-0.09413635943783447,3.178551131952554,0.00011937877279706299,2840,0.5832244157791138,0.0146484375,0.0003,0.2,0.0049927374,,
450.88,662,884,585728,286,12.6,1.8894541263580322,-0.10512695661745966,3.395766076352447,0.0009643391502322629,2850,0.5269342660903931,0.0146484375,0.0003,0.2,0.0033115624,,
455.37,662,886,587776,287,13.0,2.088562250137329,-0.08962593473261223,4.340897936373949,0.002482058564783074,2860,0.4270328879356384,0.02060546875,0.0003,0.2,0.0015774104,,
473.42,663,889,589824,288,14.6,0.7905485033988953,-0.121189697785303,2.265149930678308,0.0003533732466166839,2870,0.4791299104690552,0.034130859375,0.0003,0.2,0.0050830194,,
,,,590000,,,4.3977370262146,-0.11819877653615549,4.279279283620417,-0.0011198388267075643,2880,0.5071325302124023,0.023828125,0.0003,0.2,0.0019891262,46.0,857.2
480.26,661,894,591872,289,15.3,,,,,,,,,,,,
461.2,662,897,593920,290,14.0,0.43731603026390076,-0.08696984143462032,3.3739409603178503,-0.0007487725160899572,2890,0.5468287467956543,0.017529296875,0.0003,0.2,0.0021406515,,
475.73,662,899,595968,291,15.2,2.497015953063965,-0.09756408999674022,3.5423332756385206,0.0011953438239288515,2900,0.4043084383010864,0.023681640625,0.0003,0.2,0.0010919275,,
483.45,662,902,598016,292,16.0,1.6897592544555664,-0.07989600080181844,1.2424672679277138,-1.0713397932704538e-05,2910,0.7659556865692139,0.0234375,0.0003,0.2,0.00066869427,,
,,,600000,,,1.2768999338150024,-0.08276252539362758,2.387641240376979,-0.001334005975513719,2920,0.6195240020751953,0.024951171875,0.0003,0.2,0.0031081443,26.0,556.4
486.99,661,906,600064,293,16.3,,,,,,,,,,,,
504.2,662,909,602112,294,17.7,0.516728937625885,-0.07378536104224623,2.0614083401858805,-0.0012226639140862972,2930,0.7193272709846497,0.02265625,0.0003,0.2,0.0014699751,,
506.52,662,912,604160,295,17.9,1.1712039709091187,-0.07256129791494459,3.2067020202521235,0.0034855812089517714,2940,0.6458441019058228,0.01650390625,0.0003,0.2,0.0019661288,,
519.8,662,914,606208,296,19.0,0.39633262157440186,-0.08265386038692668,2.910148616041988,0.0012706297275144607,2950,0.6630551815032959,0.010400390625,0.0003,0.2,0.0007151519,,
519.93,663,917,608256,297,19.1,5.033881187438965,-0.11058163025882095,4.8153805144131185,-0.005928208032855764,2960,0.47220486402511597,0.0224609375,0.0003,0.2,0.0018149953,,
,,,610000,,,1.3379565477371216,-0.09672582418425009,5.3941878531128165,-0.00024868881446309387,2970,0.5023452043533325,0.020654296875,0.0003,0.2,0.0031392393,4.0,320.2
516.12,662,920,610304,298,18.8,,,,,,,,,,,,
520.9,663,923,612352,299,19.1,0.9124218821525574,-0.10102757030399516,4.65294466856867,0.0010130624315934256,2980,0.5720229148864746,0.018798828125,0.0003,0.2,0.001706153,,
526.92,663,926,614400,300,19.5,2.5787172317504883,-0.10807112978072837,2.881133134011179,-0.0002897997386753559,2990,0.6129992008209229,0.03291015625,0.0003,0.2,0.0032876492,,
543.32,663,928,616448,301,21.0,1.1145555973052979,-0.10579140069894492,3.0933709532022475,0.0014332401391584427,3000,0.6805957555770874,0.02958984375,0.0003,0.2,0.005658541,,
535.77,663,931,618496,302,20.4,0.7327016592025757,-0.09060003933263942,3.982593518309295,0.00035335510765435176,3010,0.5978198051452637,0.01640625,0.0003,0.2,0.0012683179,,
,,,620000,,,0.4323158860206604,-0.13591270491015167,2.8406380218453706,-0.0044441572681535035,3020,0.6328735947608948,0.07685546875,0.0003,0.2,0.03042866,-2.0,283.8
553.07,663,934,620544,303,21.5,,,,,,,,,,,,
533.14,664,937,622592,304,20.3,1.019152045249939,-0.1276531986775808,5.113840928673744,-0.013417845964431763,3030,0.1728203296661377,0.04931640625,0.0003,0.2,0.018125456,,
524.6,664,940,624640,305,19.7,0.33689358830451965,-0.11228113739052788,3.9081631317734717,-1.6228333697654308e-05,3040,-0.15655875205993652,0.011328125,0.0003,0.2,0.0010525789,,
523.16,664,942,626688,306,19.6,5.198681831359863,-0.09342787319328635,3.962565060891211,0.00019892672862624748,3050,0.4806726574897766,0.009912109375,0.0003,0.2,0.00061447814,,
518.29,665,945,628736,307,19.3,0.3855809271335602,-0.08992072201799602,2.665498872846365,0.0012122563639422879,3060,0.6291178464889526,0.013916015625,0.0003,0.2,0.0020601493,,
,,,630000,,,1.3987891674041748,-0.0773643758147955,2.2504564630798995,-3.3758135396055876e-05,3070,0.691414475440979,0.012841796875,0.0003,0.2,0.0020683964,18.0,528.2
532.7,664,949,630784,308,20.5,,,,,,,,,,,,
525.03,664,951,632832,309,19.9,1.5290350914001465,-0.07734265446197242,2.5138106262777002,-0.0004194664623355493,3080,0.7419712543487549,0.023828125,0.0003,0.2,0.0013725195,,
523.19,665,954,634880,310,19.8,1.4142091274261475,-0.11857768434565515,3.594990267790854,-0.0007533825759310275,3090,0.519927978515625,0.015771484375,0.0003,0.2,0.0016325584,,
519.03,665,957,636928,311,19.3,3.6406188011169434,-0.1009086868725717,3.6845763243734835,0.00024192047785618343,3100,0.6463053226470947,0.015380859375,0.0003,0.2,0.002914517,,
537.33,665,959,638976,312,21.0,1.3764047622680664,-0.126236940047238,4.800863905996084,-0.0032730487204389648,3110,0.5129802227020264,0.027001953125,0.0003,0.2,0.0071641947,,
,,,640000,,,0.3072637915611267,-0.07790608305367641,1.3340007866732777,0.0022016227230778895,3120,0.7404536008834839,0.020458984375,0.0003,0.2,0.0033757389,22.0,527.4
520.95,665,963,641024,313,19.9,,,,,,,,,,,,
512.86,665,966,643072,314,19.3,1.2268563508987427,-0.0943719356902875,3.307534923311323,-0.0012940881642862223,3130,0.5218836069107056,0.032080078125,0.0003,0.2,0.0021067932,,
521.13,665,969,645120,315,19.8,0.5842147469520569,-0.12697167645674198,4.040930051915348,0.0009793021163204685,3140,0.49876320362091064,0.02265625,0.0003,0.2,0.0015719365,,
510.22,665,971,647168,316,19.0,1.4509867429733276,-0.09801614222815261,3.2312313810922206,-0.0002543715410865843,3150,0.6319235563278198,0.0154296875,0.0003,0.2,0.0011938359,,
511.46,666,974,649216,317,19.1,1.602831482887268,-0.1058352277148515,3.702977264486253,0.00024321439850609748,3160,0.46148622035980225,0.0216796875,0.0003,0.2,0.001535238,,
,,,650000,,,0.5000326633453369,-0.07494780248962343,2.6565351275727154,0.0014243864119634964,3170,0.6535717248916626,0.015478515625,0.0003,0.2,0.0011033632,-10.0,45.0
501.55,666,977,651264,318,18.3,,,,,,,,,,,,
481.19,666,979,653312,319,16.7,1.090713620185852,-0.13522264533676207,3.9008081570267676,0.0014378313899214845,3180,0.541643500328064,0.019091796875,0.0003,0.2,0.0058462797,,
487.94,666,982,655360,320,17.3,3.0736403465270996,-0.08992276659701019,4.0772133061662315,-0.0008092430667602457,3190,0.4707876443862915,0.021435546875,0.0003,0.2,0.0018253594,,
495.71,667,985,657408,321,17.9,1.1613649129867554,-0.07689204262569546,3.068401620350778,-0.000435810093767941,3200,0.5815473794937134,0.0123046875,0.0003,0.2,0.0017018866,,
494.61,667,987,659456,322,17.7,1.1510109901428223,-0.17223702566698193,4.287503739260137,-0.0018158292237785644,3210,0.5080749988555908,0.07578125,0.0003,0.2,0.014816871,,
,,,660000,,,0.49498358368873596,-0.09601797834038735,2.898711362387985,-0.00041812414710875603,3220,0.4930398464202881,0.012451171875,0.0003,0.2,0.0012181217,4.0,290.4
452.58,667,991,661504,323,14.5,,,,,,,,,,,,
444.76,667,993,663552,324,14.0,1.1522002220153809,-0.13668834986165165,4.566408216580749,0.0005515016178833321,3230,0.4799068570137024,0.0142578125,0.0003,0.2,0.0007584014,,
453.59,668,996,665600,325,14.8,1.3356419801712036,-0.07175625372328795,2.6948914542794227,6.75759816658683e-05,3240,0.4989320635795593,0.022412109375,0.0003,0.2,0.0022505764,,
463.77,668,999,667648,326,15.8,0.2205861359834671,-0.10655465394956991,2.3885005535557866,0.0032162371673621236,3250,0.6644851565361023,0.030322265625,0.0003,0.2,0.006181567,,
475.66,668,1001,669696,327,16.8,0.8341114521026611,-0.1323073032312095,3.866589097213,-0.0006882360554300249,3260,0.5443912148475647,0.012109375,0.0003,0.2,0.0007127873,,
,,,670000,,,0.22473660111427307,-0.09873089022003115,2.4763242499902844,0.001101397538150195,3270,0.6838587522506714,0.013330078125,0.0003,0.2,0.0008461975,-8.0,223.2
494.75,668,1004,671744,328,18.3,,,,,,,,,,,,
496.18,668,1007,673792,329,18.5,0.31623753905296326,-0.08030694508343003,1.5074937818571925,0.0015886084947851487,3280,0.7967208623886108,0.013232421875,0.0003,0.2,0.0008864611,,
513.14,668,1010,675840,330,19.8,2.0580320358276367,-0.11883919916581362,3.504478261154145,-0.0011782589368522166,3290,0.614392876625061,0.0203125,0.0003,0.2,0.003165476,,
474.26,669,1012,677888,331,16.7,0.38627171516418457,-0.09229869862319902,4.501809311192483,-0.001467456392128952,3300,0.5442237257957458,0.02255859375,0.0003,0.2,0.0035489711,,
485.3,669,1015,679936,332,17.7,1.1938328742980957,-0.11683593047782778,4.082743493840098,0.0013000268052564933,3310,0.453499436378479,0.0177734375,0.0003,0.2,0.00041457085,,
,,,680000,,,1.7531269788742065,-0.11183335045352578,3.5101109916344284,-0.003081900207325816,3320,0.5497207641601562,0.02216796875,0.0003,0.2,0.0055365623,48.0,872.0
466.01,668,1020,681984,333,16.2,,,,,,,,,,,,
482.92,668,1023,684032,334,17.6,1.7678115367889404,-0.09715067079523579,3.7698099803179503,0.0012298603338422253,3330,0.650507390499115,0.02587890625,0.0003,0.2,0.0083683655,,
482.86,668,1025,686080,335,17.5,0.5077256560325623,-0.0906279556103982,2.552253477741033,0.0012177275377325714,3340,0.6983458399772644,0.0162109375,0.0003,0.2,0.0030763773,,
486.25,669,1028,688128,336,17.7,1.3261805772781372,-0.09514183443970978,2.791129471641034,-5.1609186630230394e-05,3350,0.7032032012939453,0.0169921875,0.0003,0.2,0.0015323889,,
,,,690000,,,1.333033561706543,-0.09395104596042074,3.1650361894629895,-0.0027126935456180945,3360,0.6740383505821228,0.02861328125,0.0003,0.2,0.0017927302,14.0,453.2
495.89,668,1032,690176,337,18.4,,,,,,,,,,,,
507.84,668,1034,692224,338,19.3,1.0486615896224976,-0.10662685619900003,2.5103883005678655,0.00013412408588919789,3370,0.624315619468689,0.02646484375,0.0003,0.2,0.0015343083,,
516.81,669,1037,694272,339,20.2,0.27546679973602295,-0.1286722960998304,2.8881133672315626,-0.007251420762622729,3380,0.685880184173584,0.0443359375,0.0003,0.2,0.020993736,,
507.98,669,1040,696320,340,19.2,0.7495814561843872,-0.10989120024023577,2.759548944234848,0.0035126785485772418,3390,0.6810265779495239,0.041552734375,0.0003,0.2,0.0047219004,,
495.35,669,1043,698368,341,17.8,2.9731931686401367,-0.1442793092690408,3.7769756808876993,0.00016576558991800993,3400,0.3128811717033386,0.018017578125,0.0003,0.2,0.002973299,,
,,,700000,,,4.443694591522217,-0.110452972992789,5.316749771125615,0.0010154278978006914,3410,0.3029555678367615,0.009033203125,0.0003,0.2,0.0039843163,102.0,1499.0
489.14,667,1049,700416,342,17.3,,,,,,,,,,,,
482.86,667,1052,702464,343,16.7,3.5995867252349854,-0.12900896770879627,4.942168578878045,0.0003255282383179292,3420,0.571457028388977,0.01162109375,0.0003,0.2,0.00083507184,,
470.61,667,1054,704512,344,15.6,3.6213245391845703,-0.13130357989575714,4.892644321918487,-0.00017899523809319362,3430,0.5863281488418579,0.036181640625,0.0003,0.2,0.0027195197,,
467.01,668,1057,706560,345,15.5,1.3817253112792969,-0.10765798635547981,3.978909923881292,0.001486804836895317,3440,0.6311824321746826,0.02099609375,0.0003,0.2,0.0022744471,,
473.62,668,1060,708608,346,16.0,2.9090840816497803,-0.11960717682959512,3.884079494141042,0.0009878517957986332,3450,0.4156563878059387,0.01875,0.0003,0.2,0.002222905,,
,,,710000,,,1.7602087259292603,-0.10370724368840456,3.3721093501895667,0.001771347389149014,3460,0.629199743270874,0.020166015625,0.0003,0.2,0.0020643482,26.0,618.6
476.11,667,1064,710656,347,16.1,,,,,,,,,,,,
461.39,667,1067,712704,348,15.0,0.6003597378730774,-0.1313946513691917,2.080249099433422,0.0007238259422592819,3470,0.7227910757064819,0.038134765625,0.0003,0.2,0.0037094783,,
463.82,668,1069,714752,349,15.4,3.691060781478882,-0.13794241596478968,3.8986281257122757,-0.0019852318393532185,3480,0.3193552494049072,0.031201171875,0.0003,0.2,0.005923106,,
440.64,668,1072,716800,350,13.7,0.9459516406059265,-0.13414048543199897,1.6153004007413982,0.0027858621630002744,3490,0.6853840351104736,0.026611328125,0.0003,0.2,0.0024329768,,
438.21,668,1075,718848,351,13.5,2.4711413383483887,-0.13655209231656046,2.5345219382084907,-0.0005801617488032206,3500,0.7324569225311279,0.028173828125,0.0003,0.2,0.0015625188,,
,,,720000,,,0.8708529472351074,-0.11311024804599583,2.004050940088928,0.0016766650805948302,3510,0.7517973780632019,0.027978515625,0.0003,0.2,0.002910911,232.0,3040.0
444.43,664,1085,720896,352,14.1,,,,,,,,,,,,
457.98,664,1088,722944,353,15.2,3.241102933883667,-0.1198498424841091,3.0749939733184872,-0.001969557153643109,3520,0.6306710839271545,0.025537109375,0.0003,0.2,0.004110798,,
468.57,664,1090,724992,354,15.7,0.4509333074092865,-0.10654078064253554,2.0885688106529416,0.0018852621695259586,3530,0.7591235637664795,0.023046875,0.0003,0.2,0.008526587,,
459.43,664,1093,727040,355,15.0,3.4078125953674316,-0.13167769708670676,5.239609106443822,-0.008000863298366311,3540,0.2637788653373718,0.0423828125,0.0003,0.2,0.022461433,,
469.49,665,1096,729088,356,15.7,0.8430707454681396,-0.11100794248050079,3.9095258684828877,0.0010680625156965107,3550,0.25120967626571655,0.01328125,0.0003,0.2,0.0013301601,,
,,,730000,,,2.169316053390503,-0.10492137633264065,2.969049230683595,0.0017691094952169805,3560,0.6968718767166138,0.01435546875,0.0003,0.2,0.0015022743,56.0,957.2
471.75,663,1101,731136,357,15.8,,,,,,,,,,,,
451.11,664,1104,733184,358,14.1,2.373234510421753,-0.11979003528831526,1.5318079213611782,0.0011879564975970426,3570,0.8010030388832092,0.02529296875,0.0003,0.2,0.010856828,,
424.28,664,1106,735232,359,11.9,1.539177656173706,-0.12214367694687098,3.9772253636270762,0.0015082689991686494,3580,0.5076236724853516,0.008447265625,0.0003,0.2,0.0014453797,,
433.95,664,1109,737280,360,12.7,0.16838259994983673,-0.16356136852409692,4.607822746783495,-0.007410228427033871,3590,-0.0376659631729126,0.040185546875,0.0003,0.2,0.026521483,,
446.06,664,1112,739328,361,13.6,0.9013476967811584,-0.12910777069628238,2.049172797286883,0.0009170944365905597,3600,0.045062899589538574,0.043212890625,0.0003,0.2,0.010487957,,
,,,740000,,,0.8342077732086182,-0.13900270427111536,2.1938952446915208,-0.0003674175648484379,3610,0.5657299757003784,0.041845703125,0.0003,0.2,0.00851172,78.0,1258.8
442.36,663,1118,741376,362,13.8,,,,,,,,,,,,
440.02,663,1120,743424,363,14.3,1.3633211851119995,-0.17217730884440244,3.5617376187816263,-0.0016528916254173963,3620,0.5297894477844238,0.029541015625,0.0003,0.2,0.004312782,,
450.66,663,1123,745472,364,15.4,1.2936681509017944,-0.15935983948875218,3.1928734079003336,-0.001972513788496144,3630,0.684927225112915,0.0380859375,0.0003,0.2,0.0034678653,,
429.04,663,1126,747520,365,14.3,0.21711206436157227,-0.15923078355845063,2.2956522236578167,-0.0009490222932072356,3640,0.751278281211853,0.0248046875,0.0003,0.2,0.0071413675,,
431.06,664,1128,749568,366,14.4,1.9564965963363647,-0.19916493366472424,4.246659284643829,-0.0014936325373128057,3650,0.5943222641944885,0.054931640625,0.0003,0.2,0.0047947722,,
,,,750000,,,1.2558040618896484,-0.146987855900079,3.456834722496569,-0.0031387808514409697,3660,0.7156897783279419,0.023486328125,0.0003,0.2,0.0017958551,-10.0,45.0
440.97,664,1131,751616,367,15.3,,,,,,,,,,,,
420.56,664,1134,753664,368,13.6,1.1464613676071167,-0.13264017964247615,1.8678629219532012,-0.0010074206889839842,3670,0.513942301273346,0.033056640625,0.0003,0.2,0.0028740033,,
430.51,664,1137,755712,369,14.4,3.945935010910034,-0.15131432940252126,4.912786010093987,-0.0017365932842949405,3680,0.37811481952667236,0.01875,0.0003,0.2,0.0020604876,,
433.83,664,1139,757760,370,14.7,0.5458551049232483,-0.12288779555819929,1.451465153414756,5.117256660014391e-06,3690,0.6886954307556152,0.0279296875,0.0003,0.2,0.0107054245,,
445.1,665,1142,759808,371,15.5,1.0855144262313843,-0.1533559607109055,2.8445142708718776,-0.0002817126136505976,3700,0.7602733373641968,0.02236328125,0.0003,0.2,0.00078358816,,
,,,760000,,,0.5473283529281616,-0.09832703967113048,2.6022354803979395,0.0003230298010748811,3710,0.6654250025749207,0.018359375,0.0003,0.2,0.0016166694,20.0,512.6
448.55,664,1146,761856,372,15.7,,,,,,,,,,,,
451.93,664,1148,763904,373,15.8,3.09152889251709,-0.11797563205473124,2.1057794467546045,0.0010298590568709187,3720,0.7306090593338013,0.01279296875,0.0003,0.2,0.0015050364,,
418.85,665,1151,765952,374,13.5,1.1627074480056763,-0.12347064360510558,3.2049859567545353,-0.0017689584230538458,3730,0.6740225553512573,0.0111328125,0.0003,0.2,0.0010362639,,
403.04,665,1154,768000,375,12.8,3.1954152584075928,-0.17528397764544934,4.527148784324527,-0.0009337558949482627,3740,0.6694716215133667,0.018359375,0.0003,0.2,0.001999012,,
,,,770000,,,1.8780378103256226,-0.1804606365505606,3.572349642589688,-0.0014220727709471249,3750,0.6530383825302124,0.02958984375,0.0003,0.2,0.0025280267,-10.0,45.0
381.34,665,1157,770048,376,11.3,,,,,,,,,,,,
382.22,665,1159,772096,377,11.5,0.29620254039764404,-0.13093269229866564,2.584007000923157,1.7077637312468142e-05,3760,0.6842880249023438,0.021728515625,0.0003,0.2,0.0020442803,,
393.93,665,1162,774144,378,12.3,1.3125554323196411,-0.1156322396825999,2.7820956342853607,-0.0006371707931975834,3770,0.6761093139648438,0.031982421875,0.0003,0.2,0.0021135681,,
364.54,666,1165,776192,379,9.9,0.7409142851829529,-0.14412887808866798,5.051517792791128,0.00010742649319581688,3780,0.5927110910415649,0.01572265625,0.0003,0.2,0.0016958369,,
384.81,666,1167,778240,380,11.5,0.6697744727134705,-0.11679559672484174,3.7289875648915767,0.0005196419471758418,3790,0.48517662286758423,0.00830078125,0.0003,0.2,0.0013118341,,
,,,780000,,,0.5257869362831116,-0.10799914897652343,2.7594705557450654,-0.0007505400499212556,3800,0.6736572980880737,0.020166015625,0.0003,0.2,0.0018229587,16.0,412.4
404.36,666,1171,780288,381,13.0,,,,,,,,,,,,
388.2,666,1174,782336,382,11.5,1.13833487033844,-0.09712318715755827,1.440796910924837,0.0034818009968148544,3810,0.7636489272117615,0.016650390625,0.0003,0.2,0.00096651376,,
386.56,666,1176,784384,383,11.3,2.613243341445923,-0.18140112629625946,4.68266212195158,-0.006240299483761191,3820,0.5670024752616882,0.03203125,0.0003,0.2,0.00688905,,
399.35,666,1179,786432,384,12.2,0.6451109051704407,-0.10072265126509591,2.5283917249180377,0.0019858710933476687,3830,0.5885084867477417,0.01767578125,0.0003,0.2,0.015379617,,
420.35,666,1182,788480,385,13.9,2.5523715019226074,-0.10741563620977104,3.3669871177524326,-0.0029519906413042916,3840,0.6232592463493347,0.02314453125,0.0003,0.2,0.0020251314,,
,,,790000,,,0.4492347538471222,-0.09058913368498907,1.8867677825968712,0.00030077463306952266,3850,0.7759752869606018,0.0109375,0.0003,0.2,0.0021850294,-10.0,45.0
437.64,667,1184,790528,386,15.3,,,,,,,,,,,,
450.8,667,1187,792576,387,16.3,0.20445677638053894,-0.07585399051895365,1.119036061456427,0.0005642166710458696,3860,0.8423048853874207,0.01875,0.0003,0.2,0.001300789,,
459.2,667,1190,794624,388,17.1,1.440889835357666,-0.11298439867096022,2.7813644213601947,-0.002448568250838434,3870,0.7066692113876343,0.028076171875,0.0003,0.2,0.0054148547,,
468.99,667,1193,796672,389,17.8,0.8422448039054871,-0.09394460305338725,2.0841041679959744,-0.0009060659591341391,3880,0.7485241889953613,0.01943359375,0.0003,0.2,0.005696928,,
463.29,667,1195,798720,390,17.1,2.037682056427002,-0.09643033596221358,4.225980209745467,0.003088669470162131,3890,0.5109418034553528,0.0078125,0.0003,0.2,0.0007662985,,
,,,800000,,,1.2385776042938232,-0.13487593368627132,4.623700880073011,-0.0025127936853095887,3900,0.548136830329895,0.0390625,0.0003,0.2,0.010321526,58.0,955.2
479.06,666,1200,800768,391,18.4,,,,,,,,,,,,
497.25,667,1203,802816,392,20.0,1.6148773431777954,-0.09987380661768838,3.5936356010846793,-0.000746955351496581,3910,0.6436586380004883,0.01904296875,0.0003,0.2,0.008961326,,
497.4,667,1206,804864,393,20.1,0.2808295786380768,-0.09601712169824168,0.87157462190371,5.239993479335681e-05,3920,0.862238883972168,0.039208984375,0.0003,0.2,0.0101317,,
491.17,667,1208,806912,394,19.3,1.5892608165740967,-0.09426631718524732,0.657236921787262,0.0014492974660242908,3930,0.9120704531669617,0.02265625,0.0003,0.2,0.004914229,,
455.78,667,1211,808960,395,16.2,1.4083975553512573,-0.16706003402359784,5.080773252435028,-0.015706485931877977,3940,0.2322027087211609,0.096337890625,0.0003,0.2,0.12875235,,
,,,810000,,,3.018819808959961,-0.1440825020428747,4.435540328733623,-0.0016915537271415815,3950,0.4017847180366516,0.008984375,0.0003,0.2,0.0014081143,-8.0,207.4
456.36,667,1214,811008,396,15.9,,,,,,,,,,,,
465.88,667,1217,813056,397,16.2,0.9613121747970581,-0.13137203066144137,3.918136796541512,0.001221621320291888,3960,0.4266687035560608,0.011474609375,0.0003,0.2,0.001630694,,
463.73,667,1220,815104,398,15.5,2.714031219482422,-0.10156247413833626,3.106594555452466,0.0001319631206570193,3970,0.6505803465843201,0.008544921875,0.0003,0.2,0.00147122,,
457.87,668,1222,817152,399,14.8,3.4206478595733643,-0.15336678815074264,5.020516218058765,0.0015681775636039673,3980,0.4266085624694824,0.0095703125,0.0003,0.2,0.001088613,,
450.21,668,1225,819200,400,14.2,4.1852827072143555,-0.11846243711188435,4.708436392247677,-0.0009344693913590163,3990,0.5316390991210938,0.01748046875,0.0003,0.2,0.0007134706,,
,,,820000,,,1.9850049018859863,-0.1292045689187944,3.6152470860630275,0.0007465194386895746,4000,0.6286660432815552,0.0138671875,0.0003,0.2,0.0018925755,162.0,2173.8
455.48,665,1233,821248,401,14.6,,,,,,,,,,,,
449.46,665,1236,823296,402,14.2,0.9052285552024841,-0.09222999607445673,2.2621517316438258,0.00021330691524781286,4010,0.693860650062561,0.01416015625,0.0003,0.2,0.0018207977,,
419.74,665,1239,825344,403,11.9,0.7652802467346191,-0.217154152947478,1.2557341567706317,-0.005419586885545868,4020,0.7928399443626404,0.073583984375,0.0003,0.2,0.028553307,,
340.29,666,1241,827392,404,6.0,2.629626512527466,-0.27707720422185955,7.150923028588295,-0.0015136476897168905,4030,0.03005802631378174,0.013916015625,0.0003,0.2,0.006494172,,
288.08,666,1244,829440,405,2.4,0.858975350856781,-0.26136700408533214,3.3593319226056337,-0.0034797833344782703,4040,0.535608172416687,0.02744140625,0.0003,0.2,0.0049500354,,
,,,830000,,,1.7448972463607788,-0.19441276718862355,2.897312320023775,-0.003231135752866976,4050,0.7291327714920044,0.0279296875,0.0003,0.2,0.004280222,-10.0,45.0
285.59,666,1247,831488,406,2.2,,,,,,,,,,,,
255.52,666,1250,833536,407,0.4,1.379348635673523,-0.1375820561312139,1.6081910321488977,6.054918048903346e-06,4060,0.7974283695220947,0.030615234375,0.0003,0.2,0.0018920404,,
257.76,666,1252,835584,408,0.9,0.9129678606987,-0.19409155980683862,3.2304285587742925,-0.0030938188705476933,4070,0.8431268930435181,0.027294921875,0.0003,0.2,0.0020014937,,
264.4,667,1255,837632,409,1.6,0.6092308163642883,-0.127572786482051,3.979097673110664,-0.0014319212714326568,4080,0.6915810704231262,0.027294921875,0.0003,0.2,0.0046684314,,
261.54,667,1258,839680,410,1.4,3.721168279647827,-0.12988362696487457,3.732202763669193,-0.005468336696503684,4090,0.6378073692321777,0.044384765625,0.0003,0.2,0.004570049,,
,,,840000,,,0.48646724224090576,-0.17666424605995418,3.4770708912052215,-0.0024989849742269145,4100,0.622888445854187,0.037890625,0.0003,0.2,0.0030175478,-10.0,45.0
277.52,667,1261,841728,411,2.9,,,,,,,,,,,,
278.88,667,1263,843776,412,3.1,2.3807566165924072,-0.12677814050111919,4.642864809371531,-0.0004964338877471164,4110,0.4375247359275818,0.036962890625,0.0003,0.2,0.0026327665,,
273.78,667,1266,845824,413,2.7,1.2754096984863281,-0.11986554099712521,3.0828218131326137,-0.00041653563239378854,4120,0.6250801086425781,0.009375,0.0003,0.2,0.0016503052,,
259.81,668,1269,847872,414,1.8,0.9173225164413452,-0.10886883286293596,3.393530645035207,-0.003261434964952059,4130,-0.11982154846191406,0.039990234375,0.0003,0.2,0.012969021,,
257.51,668,1271,849920,415,1.7,2.5870461463928223,-0.18487835393752902,3.8472817288711667,-0.005603638394677546,4140,0.035357773303985596,0.0740234375,0.0003,0.2,0.03281524,,
,,,850000,,,0.5744388103485107,-0.10933646623743698,2.2145751375705003,0.00249796400021296,4150,0.5994684100151062,0.01845703125,0.0003,0.2,0.0008711624,-10.0,45.0
267.04,668,1274,851968,416,2.2,,,,,,,,,,,,
278.42,668,1277,854016,417,3.1,2.5434672832489014,-0.18251955339219422,4.011698675900698,-0.010233917782898061,4160,0.5106668472290039,0.06640625,0.0003,0.2,0.016353779,,
286.49,668,1279,856064,418,3.6,0.9635725021362305,-0.11410009725950658,2.9226974211633205,-0.001103732394403778,4170,0.5485938191413879,0.014697265625,0.0003,0.2,0.0022130513,,
311.41,668,1282,858112,419,5.6,0.44790810346603394,-0.12665701902005821,2.1540352454874663,0.002756621432490647,4180,0.7133970856666565,0.015673828125,0.0003,0.2,0.00084430724,,
