time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/clip_fraction,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/clip_range,train/explained_variance,eval/mean_ep_length,eval/mean_reward
232,1576,337.64,7.7,179,366592,0.172412109375,1.5564236001111567,-1.0531747993081808,-0.007572981409612112,0.0003,1780,0.024173744,0.30209970474243164,0.2,0.2031978964805603,,
232,1583,341.28,7.6,180,368640,0.18564453125,1.2857513228897006,-1.0889303898438811,-0.010107732264441439,0.0003,1790,0.022172064,0.11298629641532898,0.2,0.13597744703292847,,
,,,,,370000,0.115673828125,1.2362654690630734,-0.971387006342411,-0.005228814901784062,0.0003,1800,0.0135165155,0.07092300057411194,0.2,0.39333391189575195,426.8,16.0
232,1596,327.0,5.6,181,370688,,,,,,,,,,,,
232,1604,326.16,5.1,182,372736,0.140625,1.2779023066861555,-1.0195992697030305,-0.004951386130414903,0.0003,1810,0.017384851,0.16096295416355133,0.2,-0.046653151512145996,,
232,1612,323.12,4.7,183,374784,0.17353515625,1.2116087693488224,-1.2813425607979299,-0.0057815160631434995,0.0003,1820,0.0148506975,0.03504354879260063,0.2,0.18425333499908447,,
232,1619,316.35,3.9,184,376832,0.15361328125,1.757921074843034,-1.3456464372575283,-0.007396861934103072,0.0003,1830,0.014245464,0.17411479353904724,0.2,0.08187079429626465,,
232,1626,318.38,4.0,185,378880,0.147705078125,1.5979777812259273,-1.118054417334497,-0.011027636169455946,0.0003,1840,0.013618408,0.0862792581319809,0.2,0.2857512831687927,,
,,,,,380000,0.160302734375,1.6396892522461712,-1.295723746344447,-0.008177712457836606,0.0003,1850,0.015732652,0.23422443866729736,0.2,0.41280341148376465,339.2,6.0
232,1639,297.3,2.0,186,380928,,,,,,,,,,,,
232,1647,293.58,1.9,187,382976,0.160400390625,1.274354081833735,-1.1398075200617312,-0.00943231451092288,0.0003,1860,0.015927082,0.09458812326192856,0.2,0.30755043029785156,,
232,1655,294.37,2.1,188,385024,0.18505859375,1.3715982899535448,-1.0787879545241594,-0.013542273190978449,0.0003,1870,0.0154484585,0.12591874599456787,0.2,0.31616508960723877,,
232,1663,292.67,1.9,189,387072,0.13525390625,1.630103643401526,-1.0634223626926542,-0.0064234983525238935,0.0003,1880,0.015618904,0.1816376894712448,0.2,0.17568129301071167,,
232,1671,303.55,2.9,190,389120,0.19521484375,1.3985607331618666,-1.0722749974578618,-0.009373121290991548,0.0003,1890,0.020950014,0.22155119478702545,0.2,0.22302985191345215,,
,,,,,390000,0.155810546875,1.2116805134573951,-1.0829795645549893,-0.00997793054266367,0.0003,1900,0.016445806,0.3178181052207947,0.2,0.4568830132484436,355.0,8.0
232,1684,303.22,2.9,191,391168,,,,,,,,,,,,
232,1692,308.1,3.6,192,393216,0.16396484375,1.4604813958285376,-1.0755106963217258,-0.007936025132221403,0.0003,1910,0.025676217,0.0933707058429718,0.2,0.3887723684310913,,
232,1700,313.51,4.8,193,395264,0.202783203125,1.497028042655438,-1.2733434170484543,-0.011386275192489848,0.0003,1920,0.02049022,0.12955081462860107,0.2,-0.029065608978271484,,
232,1708,319.85,5.0,194,397312,0.15615234375,1.6016961072105915,-1.0688384609296917,-0.009298721485538407,0.0003,1930,0.015262216,0.06778775900602341,0.2,0.3441597819328308,,
232,1716,331.98,5.9,195,399360,0.12705078125,1.9338358976179735,-1.0967183094471693,-0.004929233589791693,0.0003,1940,0.013921039,0.0606083981692791,0.2,0.25663745403289795,,
,,,,,400000,0.164306640625,1.471549818268977,-1.1132908634841443,-0.008794447491527534,0.0003,1950,0.016294278,0.41224899888038635,0.2,0.42260289192199707,284.0,6.0
232,1728,324.02,6.0,196,401408,,,,,,,,,,,,
232,1736,322.7,6.2,197,403456,0.162109375,2.552913289051503,-1.1936839532107115,-0.00965752012853045,0.0003,1960,0.024509273,0.0953441858291626,0.2,0.18913620710372925,,
232,1744,336.51,7.8,198,405504,0.197412109375,1.1203265036921948,-1.2796273980289699,-0.007042248111974914,0.0003,1970,0.020228459,0.06794057786464691,0.2,0.4737430214881897,,
232,1752,337.77,7.9,199,407552,0.203857421875,2.5272860128898174,-1.2137899581342935,-0.013448245608014987,0.0003,1980,0.021601044,0.040917180478572845,0.2,-0.0715106725692749,,
232,1761,333.48,7.0,200,409600,0.214794921875,1.2312913411995396,-1.044690248183906,-0.012420613550057169,0.0003,1990,0.022062814,0.019457533955574036,0.2,0.3444920778274536,,
,,,,,410000,0.154638671875,1.5453453973634168,-1.0840009365230798,-0.008735737219103612,0.0003,2000,0.014561839,0.09246072918176651,0.2,0.05466669797897339,224.4,0.0
232,1772,331.63,6.8,201,411648,,,,,,,,,,,,
232,1780,332.18,6.6,202,413696,0.176708984375,1.4986531563568861,-1.2412029206752777,-0.009226952082826756,0.0003,2010,0.01882249,0.2089807689189911,0.2,0.5861701369285583,,
232,1787,337.38,7.0,203,415744,0.12431640625,1.5237796088214963,-1.105961275845766,-0.006267547211609781,0.0003,2020,0.01329931,0.12996889650821686,0.2,0.4406312108039856,,
232,1795,328.28,5.5,204,417792,0.1599609375,1.1720870425226166,-1.14024044778198,-0.006077775335870683,0.0003,2030,0.015864972,0.03595796972513199,0.2,0.3751697540283203,,
232,1803,330.21,6.1,205,419840,0.184423828125,1.0689579577418045,-1.07256117798388,-0.00867232624150347,0.0003,2040,0.020927053,0.07672908902168274,0.2,0.4226028323173523,,
,,,,,420000,0.14609375,1.6400358709972351,-1.0893760610371828,-0.007795189332682639,0.0003,2050,0.015657235,0.10499941557645798,0.2,0.2137787938117981,412.0,14.0
232,1816,329.19,6.0,206,421888,,,,,,,,,,,,
232,1824,331.61,6.2,207,423936,0.1546875,1.4249736323952675,-1.0664291199296714,-0.006454528002359438,0.0003,2060,0.015060933,0.10121812671422958,0.2,0.3568270802497864,,
232,1832,338.42,7.0,208,425984,0.156396484375,1.1670403817202897,-1.1226960262283683,-0.009634979706606827,0.0003,2070,0.01581471,0.058575212955474854,0.2,0.106045663356781,,
232,1840,341.75,7.2,209,428032,0.134130859375,1.3978607444092632,-1.0456135895103216,-0.006673505963408388,0.0003,2080,0.015707912,0.06568212062120438,0.2,0.3116811513900757,,
,,,,,430000,0.18125,1.915567404218018,-1.1080183800309897,-0.012154994902084581,0.0003,2090,0.017676739,0.0972975343465805,0.2,0.138178288936615,271.0,-6.0
232,1851,337.98,7.1,210,430080,,,,,,,,,,,,
232,1859,330.41,6.9,211,432128,0.139208984375,1.1651394524378702,-1.049758158251643,-0.006276272566174157,0.0003,2100,0.012802832,0.0230100080370903,0.2,0.46045875549316406,,
232,1866,338.89,7.6,212,434176,0.136279296875,1.946063667209819,-0.9764464458450675,-0.007984892086824402,0.0003,2110,0.01895966,0.13585641980171204,0.2,0.016235172748565674,,
232,1874,343.6,7.6,213,436224,0.1158203125,1.367471452523023,-0.9134375251829624,-0.006102688830287662,0.0003,2120,0.01209558,0.09841695427894592,0.2,0.41486048698425293,,
232,1882,349.75,8.8,214,438272,0.1451171875,2.2581784469541164,-1.0746822871267796,-0.009019090971560218,0.0003,2130,0.019251049,0.20950615406036377,0.2,-0.06416833400726318,,
,,,,,440000,0.111279296875,2.0276237075217067,-1.0341324776411056,-0.005034618751960806,0.0003,2140,0.011013038,0.2786283791065216,0.2,0.18242603540420532,129.2,-10.0
232,1892,337.79,7.8,215,440320,,,,,,,,,,,,
232,1899,339.5,8.4,216,442368,0.132861328125,3.08928843671456,-1.0601151129230857,-0.009821232767717448,0.0003,2150,0.0136036435,1.5298246145248413,0.2,0.259682297706604,,
232,1907,346.44,9.4,217,444416,0.15625,2.489545840676874,-1.0575434470549225,-0.010331227895221673,0.0003,2160,0.017581822,0.19058571755886078,0.2,0.02340298891067505,,
233,1915,349.81,9.5,218,446464,0.1904296875,1.6099149817368015,-1.0927813105285167,-0.014223604981089011,0.0003,2170,0.034767646,0.182824045419693,0.2,0.38256555795669556,,
233,1922,348.97,9.2,219,448512,0.17255859375,1.6007439887383952,-1.1220112452283502,-0.011672927378094755,0.0003,2180,0.020749124,0.06085170432925224,0.2,0.4541376829147339,,
,,,,,450000,0.2076171875,1.4680937356781214,-1.2684557437896729,-0.009173918192391283,0.0003,2190,0.018162116,0.2249312698841095,0.2,0.13854444026947021,364.6,6.0
232,1935,345.9,8.9,220,450560,,,,,,,,,,,,
232,1942,345.8,9.1,221,452608,0.180322265625,1.5368403273867444,-1.1973094571381808,-0.01012630469922442,0.0003,2200,0.015718699,0.2999366819858551,0.2,0.5867811441421509,,
233,1951,351.38,9.5,222,454656,0.1623046875,2.1530548399779947,-1.2704888999462127,-0.013752968600601888,0.0003,2210,0.016588904,0.17441391944885254,0.2,0.10701054334640503,,
233,1959,350.11,9.6,223,456704,0.18017578125,1.6086750009795652,-1.0904427334666251,-0.0114037179708248,0.0003,2220,0.016972663,0.0868879109621048,0.2,0.20511043071746826,,
233,1966,354.22,10.3,224,458752,0.148486328125,2.3038661962840705,-1.071693568304181,-0.00574660524725914,0.0003,2230,0.015858851,0.2593582272529602,0.2,-0.12759864330291748,,
,,,,,460000,0.16064453125,2.0288193117361515,-1.1178820287808775,-0.009489129247958772,0.0003,2240,0.016515076,0.3005003035068512,0.2,0.2124764323234558,168.0,-6.0
233,1976,344.41,8.9,225,460800,,,,,,,,,,,,
233,1984,335.46,7.7,226,462848,0.15166015625,2.5379221693146974,-1.0766694514080881,-0.00853547713777516,0.0003,2250,0.018031951,0.0773378536105156,0.2,0.4157695174217224,,
233,1992,339.56,7.9,227,464896,0.149462890625,1.9933078445028514,-1.0928429706022142,-0.007807003476773389,0.0003,2260,0.015098815,0.12181217968463898,0.2,-0.058846116065979004,,
233,2000,343.42,8.6,228,466944,0.176025390625,1.5391115594888105,-1.0823083717375994,-0.007241087830334436,0.0003,2270,0.016779661,0.10591647028923035,0.2,0.39366036653518677,,
233,2007,336.91,7.7,229,468992,0.155517578125,2.297552540525794,-1.1116048265248537,-0.009619411462335848,0.0003,2280,0.02192013,0.11797486990690231,0.2,-0.014827370643615723,,
,,,,,470000,0.198193359375,1.6233021679101511,-1.110395587608218,-0.006451865826966241,0.0003,2290,0.018357096,0.06516288220882416,0.2,-0.05318105220794678,474.4,20.0
232,2021,336.2,7.0,230,471040,,,,,,,,,,,,
233,2029,346.96,8.1,231,473088,0.16103515625,1.4463570863706992,-0.9899159222841263,-0.005707999621517956,0.0003,2300,0.021049587,0.06626276671886444,0.2,0.1328425407409668,,
233,2037,354.08,8.6,232,475136,0.157861328125,1.0602682874770835,-1.1104776732623578,-0.008772686177690048,0.0003,2310,0.018643443,0.15991853177547455,0.2,0.6411747932434082,,
233,2045,353.83,8.7,233,477184,0.16884765625,1.80504299281165,-1.2647213205695151,-0.005856238352134824,0.0003,2320,0.020205982,0.14243446290493011,0.2,0.19458770751953125,,
233,2052,362.16,9.2,234,479232,0.161328125,1.7677143179345876,-1.1485261734575034,-0.014010613362188451,0.0003,2330,0.018944325,0.15974900126457214,0.2,0.22771227359771729,,
,,,,,480000,0.1703125,1.6480751298135146,-1.116551511362195,-0.011044942325679586,0.0003,2340,0.016692894,0.281305193901062,0.2,0.5052016973495483,429.4,14.0
232,2067,353.15,8.4,235,481280,,,,,,,,,,,,
232,2074,362.52,9.2,236,483328,0.148583984375,1.7747946648858488,-1.1521633945405483,-0.00737983379221987,0.0003,2350,0.018040739,0.1768144965171814,0.2,0.05037808418273926,,
233,2082,364.64,9.7,237,485376,0.1498046875,1.4764643334783614,-1.0381942950189114,-0.008085554055287502,0.0003,2360,0.017126516,0.07870917022228241,0.2,0.3622891902923584,,
233,2089,356.76,8.8,238,487424,0.175439453125,1.7186315186321734,-1.0885286731645465,-0.00919766764563974,0.0003,2370,0.018631704,0.06518079340457916,0.2,0.27425646781921387,,
233,2097,357.29,8.9,239,489472,0.15595703125,1.1717698675580324,-1.097402697429061,-0.008106797767686658,0.0003,2380,0.013818735,0.03316520154476166,0.2,0.2897367477416992,,
,,,,,490000,0.148583984375,2.1115702078677714,-1.126602343097329,-0.007112650919589214,0.0003,2390,0.01697998,0.06661230325698853,0.2,0.02324753999710083,272.0,2.0
233,2108,356.75,8.6,240,491520,,,,,,,,,,,,
233,2115,345.1,7.2,241,493568,0.1849609375,1.205628866655752,-1.1062438128516079,-0.007961416940088385,0.0003,2400,0.020558398,0.03843884915113449,0.2,0.39525413513183594,,
233,2123,356.06,8.6,242,495616,0.212939453125,1.4492675080895423,-1.1598322361707687,-0.012686658898019232,0.0003,2410,0.02162851,0.1126893162727356,0.2,0.5127116441726685,,
233,2130,358.13,8.7,243,497664,0.143701171875,3.0329865413717925,-1.106886902451515,-0.00875950443878537,0.0003,2420,0.013660081,0.4414210319519043,0.2,0.21119987964630127,,
233,2137,348.01,7.4,244,499712,0.184765625,1.476859758934006,-1.2380927320569755,-0.007860079770034644,0.0003,2430,0.022544947,0.07184888422489166,0.2,0.11618566513061523,,
,,,,,500000,0.170654296875,1.4367731702048332,-1.141482598334551,-0.008123893238371238,0.0003,2440,0.016982533,0.060251977294683456,0.2,0.19130146503448486,358.2,8.0
233,2149,349.72,7.2,245,501760,,,,,,,,,,,,
233,2157,361.6,8.4,246,503808,0.1771484375,1.991276881052181,-1.152603038214147,-0.011828227597288788,0.0003,2450,0.018262722,0.11765972524881363,0.2,-0.11371803283691406,,
233,2165,362.53,8.9,247,505856,0.181005859375,1.5901228649076073,-1.2636128943413496,-0.011389635615341832,0.0003,2460,0.016228558,0.10648958384990692,0.2,0.13996678590774536,,
233,2172,344.4,7.2,248,507904,0.194580078125,1.798227643617429,-1.253829101845622,-0.010060108909965493,0.0003,2470,0.024445068,0.5187181234359741,0.2,0.3630143404006958,,
233,2179,342.77,7.0,249,509952,0.169775390625,1.778141346340999,-1.2112616930156945,-0.01086548687890172,0.0003,2480,0.025448345,0.20888906717300415,0.2,0.38290804624557495,,
,,,,,510000,0.20498046875,1.5394662120379508,-1.193987961113453,-0.010241545108146965,0.0003,2490,0.019908026,0.15249355137348175,0.2,0.41915035247802734,337.6,2.0
233,2192,338.48,6.5,250,512000,,,,,,,,,,,,
233,2200,331.49,6.0,251,514048,0.181787109375,1.8514331741025671,-0.9677963575348258,-0.012469721504021435,0.0003,2500,0.021278951,0.20883461833000183,0.2,0.4343990087509155,,
233,2208,328.87,5.5,252,516096,0.14111328125,2.1353087167954072,-0.9981348780915141,-0.008948877520742827,0.0003,2510,0.011889743,0.17518870532512665,0.2,-0.1224830150604248,,
233,2216,330.09,5.4,253,518144,0.12919921875,2.1485291135497393,-1.0294870728626848,-0.008799816286773421,0.0003,2520,0.014656981,0.042602576315402985,0.2,-0.08913052082061768,,
,,,,,520000,0.19013671875,0.9499747557914816,-1.1163331672549248,-0.009390637597243767,0.0003,2530,0.01923094,0.03834669291973114,0.2,0.36224281787872314,350.0,8.0
233,2229,334.48,6.1,254,520192,,,,,,,,,,,,
233,2237,338.56,6.4,255,522240,0.133203125,2.4333527360111473,-1.2317072000354528,-0.007210771055542864,0.0003,2540,0.013889628,0.4324304461479187,0.2,0.36614298820495605,,
233,2244,337.29,6.2,256,524288,0.180224609375,1.3110446088947356,-1.073604592680931,-0.014421104450593702,0.0003,2550,0.01839358,0.13008815050125122,0.2,0.30007779598236084,,
233,2252,334.36,5.8,257,526336,0.1818359375,2.2107034313492475,-1.1844941098242998,-0.01321142457309179,0.0003,2560,0.01965268,0.9008195996284485,0.2,0.27422088384628296,,
233,2259,324.89,5.0,258,528384,0.1763671875,1.0592079049674794,-1.1430478923022747,-0.01075183461070992,0.0003,2570,0.021560686,0.12928517162799835,0.2,0.3440227508544922,,
,,,,,530000,0.172802734375,1.4662643135990947,-1.1164771240204572,-0.005986871535424143,0.0003,2580,0.017600723,0.10772906243801117,0.2,0.05688059329986572,283.6,6.0
233,2271,325.13,5.0,259,530432,,,,,,,,,,,,
233,2279,325.0,5.2,260,532480,0.1728515625,1.5202791223768144,-1.0792975632473827,-0.011958422695170157,0.0003,2590,0.019957054,0.05264062434434891,0.2,0.22134703397750854,,
233,2287,325.66,4.9,261,534528,0.145263671875,1.5841006261995063,-1.1174850802868606,-0.0113463590038009,0.0003,2600,0.023491627,0.1407075971364975,0.2,0.17117035388946533,,
233,2294,318.74,4.2,262,536576,0.212841796875,0.7597074921242892,-1.10346808899194,-0.010024120502930601,0.0003,2610,0.027130695,0.04750211909413338,0.2,0.5212491750717163,,
233,2302,320.75,4.3,263,538624,0.169384765625,1.593373108142987,-1.1932347536087036,-0.00847685978806112,0.0003,2620,0.017762493,0.0617128349840641,0.2,0.3268231749534607,,
,,,,,540000,0.19248046875,1.8834674551151693,-1.1601300429552794,-0.013599329217686317,0.0003,2630,0.020511005,0.1660693883895874,0.2,0.188495934009552,354.6,2.0
233,2315,326.69,5.2,264,540672,,,,,,,,,,,,
233,2323,325.93,5.3,265,542720,0.13349609375,1.76325090858154,-1.2330937508493662,-0.006948527478380128,0.0003,2640,0.012408217,0.06468863785266876,0.2,0.3472980856895447,,
233,2330,318.67,4.8,266,544768,0.1259765625,2.5068596860393884,-1.1066677851602436,-0.010627831732563209,0.0003,2650,0.013513879,0.06976518034934998,0.2,0.2898787260055542,,
233,2338,320.49,5.0,267,546816,0.12998046875,2.889282590756193,-1.1284259170293809,-0.009669433330418541,0.0003,2660,0.014663166,0.06553442031145096,0.2,0.14318186044692993,,
233,2346,310.6,4.5,268,548864,0.185302734375,1.8321971906814725,-1.1884913645684718,-0.009731125933467411,0.0003,2670,0.020370983,0.08645433187484741,0.2,0.009547710418701172,,
,,,,,550000,0.162255859375,2.0486205089837313,-1.1950557600706815,-0.010658159214654007,0.0003,2680,0.016687088,0.4706730246543884,0.2,0.1583217978477478,333.0,10.0
233,2359,311.99,4.9,269,550912,,,,,,,,,,,,
233,2368,305.46,4.6,270,552960,0.152099609375,1.8938692132476718,-1.0511683834716679,-0.011304095792002044,0.0003,2690,0.021552179,0.3769255578517914,0.2,0.05421477556228638,,
233,2376,308.31,4.9,271,555008,0.12998046875,2.0870997711550445,-1.1833447251468896,-0.008994885251740924,0.0003,2700,0.014365738,0.1892920434474945,0.2,0.34209543466567993,,
233,2384,310.83,5.5,272,557056,0.178759765625,1.6309812583727763,-1.189754094183445,-0.013938421629427466,0.0003,2710,0.02350736,0.09276970475912094,0.2,0.13928884267807007,,
233,2392,315.18,5.7,273,559104,0.179443359375,1.6767503717914223,-1.232803201302886,-0.008347668897476979,0.0003,2720,0.01450813,0.11309614777565002,0.2,0.204392671585083,,
,,,,,560000,0.203515625,1.0709839099901728,-1.1152188384905457,-0.01492987790843472,0.0003,2730,0.022866294,0.048099368810653687,0.2,0.34084731340408325,205.6,-2.0
233,2403,310.8,5.5,274,561152,,,,,,,,,,,,
233,2411,315.61,5.9,275,563200,0.175439453125,1.2372352625243366,-1.1459540832787751,-0.008436411662842147,0.0003,2740,0.016047832,-0.006254080682992935,0.2,0.292026162147522,,
233,2418,314.94,6.2,276,565248,0.17490234375,1.1314238904975356,-1.2205192990601064,-0.012743618269450963,0.0003,2750,0.026108103,0.06991106271743774,0.2,0.3189280033111572,,
233,2426,302.78,5.3,277,567296,0.191259765625,1.6525440937606617,-1.3218889750540257,-0.016548433480784296,0.0003,2760,0.02020008,0.05442187190055847,0.2,-0.053530216217041016,,
233,2435,299.41,5.0,278,569344,0.175732421875,1.873054297058843,-1.2071609273552895,-0.01229673667694442,0.0003,2770,0.014879698,0.03952919691801071,0.2,0.17713409662246704,,
,,,,,570000,0.1158203125,2.185331021971069,-1.2463631466031075,-0.010462980973534286,0.0003,2780,0.013847094,0.3627588748931885,0.2,0.15974140167236328,251.8,0.0
233,2448,290.04,4.0,279,571392,,,,,,,,,,,,
233,2456,293.01,4.3,280,573440,0.183056640625,1.3291798171587288,-1.1712237309664488,-0.012469807162415237,0.0003,2790,0.02030471,0.023096006363630295,0.2,0.35043275356292725,,
233,2465,291.92,4.4,281,575488,0.1572265625,1.9602438137633726,-1.2237655345350504,-0.006352546694688499,0.0003,2800,0.021809261,0.12356381863355637,0.2,0.011369168758392334,,
233,2473,292.83,4.7,282,577536,0.200048828125,1.1378738515777513,-1.2471383690834046,-0.010727494669845327,0.0003,2810,0.021735908,0.09330365806818008,0.2,0.3807826638221741,,
233,2482,302.67,5.9,283,579584,0.162548828125,1.9716307863825933,-1.3211724877357482,-0.010584033114719204,0.0003,2820,0.01736512,0.13920889794826508,0.2,0.20842880010604858,,
,,,,,580000,0.144384765625,1.815564049826935,-1.0460165923461318,-0.00957012570288498,0.0003,2830,0.022086844,0.10424000024795532,0.2,0.10580509901046753,183.8,-6.0
233,2494,301.35,5.4,284,581632,,,,,,,,,,,,
233,2503,307.42,5.6,285,583680,0.185888671875,1.2482124225702136,-1.3063342243432998,-0.01332231681153644,0.0003,2840,0.016873829,0.10353710502386093,0.2,0.522994875907898,,
233,2511,307.17,5.4,286,585728,0.18642578125,1.9621008494403214,-1.2149780042469502,-0.014825245304382405,0.0003,2850,0.019503094,0.10166682302951813,0.2,-0.10949599742889404,,
233,2520,315.4,6.4,287,587776,0.194873046875,1.1518683116417379,-1.1673989020287991,-0.008824802565504797,0.0003,2860,0.02826559,0.020956851541996002,0.2,0.3818267583847046,,
233,2528,318.35,6.8,288,589824,0.1744140625,2.1842248905450106,-1.1775146130472423,-0.011837292995187454,0.0003,2870,0.018450351,0.22710293531417847,0.2,0.00791698694229126,,
,,,,,590000,0.17958984375,1.626424193987623,-1.2724739179015159,-0.008560820590355433,0.0003,2880,0.020535203,0.19431252777576447,0.2,0.17032712697982788,250.2,2.0
232,2541,315.62,6.8,289,591872,,,,,,,,,,,,
232,2549,318.64,7.1,290,593920,0.23193359375,1.3376790180569516,-1.2905167069286108,-0.013698759893304668,0.0003,2890,0.033425517,0.032781556248664856,0.2,0.2367348074913025,,
233,2557,323.95,7.8,291,595968,0.120947265625,2.928388985618949,-1.1711067013442515,-0.006899088560021483,0.0003,2900,0.013332176,0.3719194531440735,0.2,0.13565927743911743,,
233,2564,311.53,6.0,292,598016,0.1470703125,2.15356029253453,-1.2039417836815118,-0.01039087101671612,0.0003,2910,0.015732598,0.15847459435462952,0.2,0.3359231948852539,,
,,,,,600000,0.16455078125,2.2541705382522195,-1.2296991854906083,-0.014868009765632451,0.0003,2920,0.022443678,0.18458715081214905,0.2,0.032598793506622314,271.6,0.0
232,2576,318.98,6.8,293,600064,,,,,,,,,,,,
232,2585,327.69,7.3,294,602112,0.199755859375,1.7109542485093698,-1.230544801801443,-0.014266685573966242,0.0003,2930,0.031621095,0.2463383972644806,0.2,0.008794724941253662,,
232,2593,323.61,6.6,295,604160,0.225830078125,1.2843089317437262,-1.2863785669207572,-0.014287036546738819,0.0003,2940,0.023179572,0.019083388149738312,0.2,-0.042119383811950684,,
232,2602,327.43,6.7,296,606208,0.19609375,1.2803243823116646,-1.217005442082882,-0.014979908289387823,0.0003,2950,0.02213271,0.06005564332008362,0.2,0.16435754299163818,,
233,2610,329.01,6.2,297,608256,0.165966796875,1.5118611628189682,-1.2371497739106416,-0.013339386699954048,0.0003,2960,0.016242417,0.09066927433013916,0.2,-0.014803290367126465,,
,,,,,610000,0.18603515625,1.0798214259324594,-1.186558985710144,-0.01524511565512512,0.0003,2970,0.022780558,0.11360430717468262,0.2,0.5984514951705933,346.6,8.0
232,2623,331.1,6.1,298,610304,,,,,,,,,,,,
232,2631,333.47,6.0,299,612352,0.140869140625,1.6556016584392637,-1.1201023863628508,-0.013794351616525091,0.0003,2980,0.01572727,0.08643193542957306,0.2,0.07694220542907715,,
232,2638,315.89,4.6,300,614400,0.135400390625,1.6939936452545226,-1.1539558943361043,-0.012532410479616373,0.0003,2990,0.01545078,0.06327413767576218,0.2,0.4940289258956909,,
232,2646,322.18,5.3,301,616448,0.1904296875,1.2844334822730161,-1.1729588218033313,-0.013722855315427296,0.0003,3000,0.021351308,0.08029260486364365,0.2,0.15899932384490967,,
232,2654,314.21,4.1,302,618496,0.1548828125,1.8150743155973033,-1.289717074111104,-0.01333813184464816,0.0003,3010,0.019546896,0.13051916658878326,0.2,-0.14965057373046875,,
,,,,,620000,0.178515625,0.9881370833842084,-1.1591924585402011,-0.013778037906740792,0.0003,3020,0.017812934,0.11447738111019135,0.2,0.5856447219848633,355.6,8.0
232,2668,313.07,4.2,303,620544,,,,,,,,,,,,
232,2676,324.94,5.2,304,622592,0.122265625,1.6849683684296906,-1.2554236855357885,-0.007306930713821202,0.0003,3030,0.014791734,0.10343735665082932,0.2,0.5803699493408203,,
232,2684,321.4,5.0,305,624640,0.1529296875,1.6806306491605938,-1.1481624085456132,-0.011462854621640872,0.0003,3040,0.015233016,0.04688049107789993,0.2,0.34321027994155884,,
232,2692,313.91,3.7,306,626688,0.13056640625,1.2118261516327038,-1.1829813815653325,-0.007622873006039299,0.0003,3050,0.012532993,0.038951944559812546,0.2,0.2459716796875,,
232,2700,321.16,4.7,307,628736,0.18115234375,1.5061564847361297,-1.121072313375771,-0.010113381894188932,0.0003,3060,0.017614964,0.3613138198852539,0.2,0.17389905452728271,,
,,,,,630000,0.1451171875,2.041601015534252,-1.1283549211919308,-0.010836780761019326,0.0003,3070,0.014701342,0.09595219790935516,0.2,0.01092982292175293,184.2,-4.0
232,2711,323.58,5.0,308,630784,,,,,,,,,,,,
232,2718,323.57,4.9,309,632832,0.17734375,1.6093864279566332,-1.1530445095151662,-0.009317774572991766,0.0003,3080,0.018616961,0.11262905597686768,0.2,0.4449825882911682,,
232,2726,315.54,4.8,310,634880,0.152392578125,2.8350037340540437,-1.1530424844473601,-0.012048948838491924,0.0003,3090,0.013670184,0.7487098574638367,0.2,0.22573977708816528,,
232,2734,326.63,5.5,311,636928,0.1919921875,2.5500822433736174,-1.0161389568820596,-0.01713178983191028,0.0003,3100,0.02876655,0.06167618930339813,0.2,-0.04969966411590576,,
233,2741,325.13,5.8,312,638976,0.112841796875,1.6919657030142843,-0.9406113671138883,-0.007710679076262749,0.0003,3110,0.012433622,0.07784433662891388,0.2,0.2959938645362854,,
,,,,,640000,0.149658203125,2.2420219741761684,-1.0095284460112453,-0.008445997509988956,0.0003,3120,0.017600868,0.08282171189785004,0.2,0.3536568880081177,332.2,6.0
232,2754,328.92,6.5,313,641024,,,,,,,,,,,,
232,2762,322.36,6.1,314,643072,0.12841796875,1.8951172904344276,-1.020380929298699,-0.008884714706800878,0.0003,3130,0.017023101,0.5368955135345459,0.2,0.19728654623031616,,
232,2770,323.78,6.2,315,645120,0.149951171875,1.8675845471443608,-1.054552372545004,-0.012547717265260872,0.0003,3140,0.0217915,0.22881107032299042,0.2,0.10128629207611084,,
232,2778,324.81,6.2,316,647168,0.21708984375,1.2115772920660675,-1.0250262184068561,-0.019408280169591306,0.0003,3150,0.029889118,0.05507746338844299,0.2,0.43756556510925293,,
232,2787,321.82,6.4,317,649216,0.179541015625,0.7756896904553287,-1.1514048997312785,-0.009851584874559194,0.0003,3160,0.01941498,0.0566357746720314,0.2,0.6189278364181519,,
,,,,,650000,0.1478515625,2.33614462306723,-1.1163897827267646,-0.013974675122881308,0.0003,3170,0.018720623,0.5899564623832703,0.2,0.2237262725830078,172.4,-6.0
232,2797,312.62,5.5,318,651264,,,,,,,,,,,,
232,2805,312.49,5.5,319,653312,0.15908203125,1.4878298192750663,-1.1656712029129266,-0.008555819487082773,0.0003,3180,0.019650953,0.09187676012516022,0.2,0.34160512685775757,,
232,2814,314.41,6.0,320,655360,0.19677734375,0.8675310980062931,-1.216331385821104,-0.016234635387081652,0.0003,3190,0.024854688,0.03468683362007141,0.2,0.6179693937301636,,
