rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/clip_fraction,train/entropy_loss,train/explained_variance,train/n_updates,train/value_loss,train/loss,eval/mean_reward,eval/mean_ep_length
32.2,186,554.28,287,587776,3152,-0.025812031744862907,0.025124785,0.0003,0.2,0.192236328125,-1.0490406500175595,0.5984309315681458,2860,0.8587717106333003,0.023994475603103638,,
32.1,186,550.83,288,589824,3161,-0.028338279941817746,0.019657075,0.0003,0.2,0.168994140625,-1.069294204749167,0.33776402473449707,2870,2.275788633385673,0.2418327033519745,,
,,,,590000,,-0.02265986016645911,0.019137755,0.0003,0.2,0.180126953125,-1.0476788306608795,0.45055919885635376,2880,1.4839082048041745,0.026861101388931274,66.0,918.0
32.3,185,554.62,289,591872,3190,,,,,,,,,,,,
33.7,185,565.43,290,593920,3198,-0.024228179885540158,0.025213521,0.0003,0.2,0.205419921875,-1.1417285535484551,0.5454869866371155,2890,1.0065899326466023,0.026890747249126434,,
36.4,185,582.02,291,595968,3208,-0.027982567422441207,0.02271818,0.0003,0.2,0.173193359375,-1.1066327985376119,0.5392175316810608,2900,1.9215829068794847,0.15637537837028503,,
35.4,185,570.1,292,598016,3217,-0.024031241959892213,0.02035598,0.0003,0.2,0.164990234375,-1.0870497561991215,0.49409687519073486,2910,1.6719887575134635,0.1060463935136795,,
,,,,600000,,-0.021438680350547655,0.020330673,0.0003,0.2,0.16474609375,-1.1075043810531497,0.4538418650627136,2920,1.9581937469774857,0.06649870425462723,44.0,628.8
37.0,185,582.11,293,600064,3237,,,,,,,,,,,,
37.9,185,591.84,294,602112,3246,-0.026521060269442388,0.015309989,0.0003,0.2,0.153125,-1.1140994975343346,0.4175953269004822,2930,2.4073917725589125,0.08274997770786285,,
35.4,185,569.07,295,604160,3254,-0.027893522864906116,0.022829674,0.0003,0.2,0.198193359375,-1.0829155942425133,0.5067055225372314,2940,1.3500187679193913,0.11853546649217606,,
37.2,185,583.96,296,606208,3264,-0.022276278484787325,0.016879395,0.0003,0.2,0.146533203125,-1.0932731665670872,0.365597128868103,2950,2.4462780454196036,0.1033313125371933,,
37.1,185,585.42,297,608256,3274,-0.024952680329442957,0.022431102,0.0003,0.2,0.182568359375,-1.0564105831086636,0.548407793045044,2960,1.531975883222185,0.1400158554315567,,
,,,,610000,,-0.027403188444441184,0.02210687,0.0003,0.2,0.19658203125,-1.047160504758358,0.659920871257782,2970,1.2423694388940931,0.020429760217666626,40.0,510.0
37.9,185,594.44,298,610304,3292,,,,,,,,,,,,
38.4,185,600.03,299,612352,3301,-0.03020978884305805,0.02461341,0.0003,0.2,0.189892578125,-1.0252819117158651,0.016061902046203613,2980,2.0375886731781065,0.10005676001310349,,
39.2,185,603.83,300,614400,3310,-0.0277102288644528,0.021907307,0.0003,0.2,0.17587890625,-1.0417881526052952,0.3170868158340454,2990,1.7358823906397447,0.049881599843502045,,
40.3,185,607.4,301,616448,3319,-0.027736542938509957,0.020554166,0.0003,0.2,0.184423828125,-0.9750832019373774,0.46343523263931274,3000,1.8791446133051068,0.45646145939826965,,
40.2,185,604.05,302,618496,3328,-0.02766880079288967,0.022830712,0.0003,0.2,0.17646484375,-0.9758015498518944,0.4694967269897461,3010,1.3840620193164797,0.021810945123434067,,
,,,,620000,,-0.024303984240395947,0.016064618,0.0003,0.2,0.14033203125,-0.9365077961236239,-0.06521737575531006,3020,2.8474037517327817,0.37203678488731384,68.0,816.6
40.9,185,605.3,303,620544,3352,,,,,,,,,,,,
41.2,185,606.95,304,622592,3360,-0.02788690823945217,0.023771983,0.0003,0.2,0.191552734375,-1.0245827665552496,0.147150456905365,3030,2.2449209855869414,0.5526350736618042,,
41.0,185,605.8,305,624640,3369,-0.026427528655040076,0.019481592,0.0003,0.2,0.183642578125,-1.0658905532211065,0.5243239402770996,3040,2.780795308155939,0.5694716572761536,,
42.3,185,613.14,306,626688,3378,-0.027836482223938218,0.02532408,0.0003,0.2,0.18955078125,-1.0568880826234817,0.5961548686027527,3050,1.2512426214991137,0.015520092099905014,,
43.3,185,620.38,307,628736,3387,-0.02694570134335663,0.022973083,0.0003,0.2,0.188720703125,-1.0004592260345817,0.556230366230011,3060,1.6806357544846833,0.04223322123289108,,
,,,,630000,,-0.020144326164154337,0.020507373,0.0003,0.2,0.157861328125,-1.0110035913065076,0.46436017751693726,3070,1.8432557981926947,0.24353677034378052,52.0,725.2
43.5,184,615.46,308,630784,3410,,,,,,,,,,,,
44.0,185,621.59,309,632832,3418,-0.020252736448310316,0.02162679,0.0003,0.2,0.204931640625,-1.000369518995285,0.5376657247543335,3080,1.1470444091130048,0.09760866314172745,,
44.6,185,624.59,310,634880,3428,-0.031207276025088503,0.019897465,0.0003,0.2,0.193017578125,-1.0108790187165142,0.5882511138916016,3090,1.1523137962445618,0.0340297669172287,,
43.3,185,608.7,311,636928,3437,-0.02544895781611558,0.01790452,0.0003,0.2,0.158935546875,-1.0293357230722904,0.4640992283821106,3100,1.921670556953177,0.1507842242717743,,
43.1,185,608.79,312,638976,3445,-0.026315141792292707,0.019201033,0.0003,0.2,0.15400390625,-0.8941663911566138,0.306998610496521,3110,2.290517103788443,0.14640286564826965,,
,,,,640000,,-0.02355749199341517,0.018729499,0.0003,0.2,0.1578125,-1.0314619997516274,0.4813283085823059,3120,1.9020727892871947,0.07985322177410126,24.0,448.0
44.2,185,617.15,313,641024,3461,,,,,,,,,,,,
41.9,185,600.96,314,643072,3470,-0.02390282576016034,0.023571137,0.0003,0.2,0.18896484375,-0.9761246014386415,0.2245783805847168,3130,1.6430573299061506,0.04789194464683533,,
38.5,185,576.28,315,645120,3479,-0.025710398197406902,0.022622924,0.0003,0.2,0.174365234375,-0.9897755075246095,0.24421381950378418,3140,2.289519018889405,0.06579893827438354,,
38.2,185,574.42,316,647168,3488,-0.028050600408460014,0.023855984,0.0003,0.2,0.1771484375,-0.9553073786199093,0.18861770629882812,3150,1.6783115183468909,0.03399837017059326,,
37.0,185,568.04,317,649216,3497,-0.01857189824368106,0.020246942,0.0003,0.2,0.1548828125,-0.8743477219715714,0.16802674531936646,3160,1.9063758878502994,0.07313855737447739,,
,,,,650000,,-0.022280569243594072,0.019994188,0.0003,0.2,0.1595703125,-0.9001124007627368,0.2658420205116272,3170,1.6635908801108599,0.08819612115621567,14.0,400.0
34.3,185,552.17,318,651264,3512,,,,,,,,,,,,
34.6,185,555.22,319,653312,3522,-0.02193157256406266,0.023067996,0.0003,0.2,0.19677734375,-1.1133352903649212,0.33044135570526123,3180,1.840663251071237,0.09777678549289703,,
32.4,185,534.49,320,655360,3531,-0.023303437646245585,0.023053315,0.0003,0.2,0.17412109375,-1.0512978076934814,0.36232322454452515,3190,1.5097467138897627,0.041719950735569,,
32.7,185,538.71,321,657408,3540,-0.03539073164283764,0.024620451,0.0003,0.2,0.210986328125,-1.0401838410645723,0.24133163690567017,3200,1.4694649452576414,0.06045906990766525,,
31.6,185,530.49,322,659456,3549,-0.025466826380579732,0.01967486,0.0003,0.2,0.165771484375,-0.9969456316903234,0.12162518501281738,3210,2.3769068975932894,0.09255211800336838,,
,,,,660000,,-0.02326126876287162,0.025219576,0.0003,0.2,0.17666015625,-0.9761342003941536,0.09449344873428345,3220,1.3265941011952236,0.023748107254505157,26.0,429.4
29.0,185,504.93,323,661504,3565,,,,,,,,,,,,
25.9,185,480.5,324,663552,3573,-0.026844352614716627,0.021871284,0.0003,0.2,0.18125,-1.0166022697463633,0.49530136585235596,3230,1.3880691549857147,0.03877783566713333,,
26.6,185,488.25,325,665600,3582,-0.022397161586559376,0.024266584,0.0003,0.2,0.175390625,-1.0363722126930952,0.08160519599914551,3240,2.628114175098017,0.2865654230117798,,
27.3,185,494.94,326,667648,3591,-0.0307182705932064,0.027998086,0.0003,0.2,0.220849609375,-1.1335150107741356,0.5428687334060669,3250,1.1015252460027114,0.043287184089422226,,
25.8,186,482.01,327,669696,3599,-0.02936058930645231,0.021117773,0.0003,0.2,0.201171875,-1.1284378034994007,0.5557072162628174,3260,1.0314193363999948,0.02490764483809471,,
,,,,670000,,-0.031081128731602802,0.02083838,0.0003,0.2,0.1958984375,-1.113258142583072,0.4465705156326294,3270,1.5419929553056135,0.05527656525373459,-2.0,277.8
25.4,185,482.71,328,671744,3612,,,,,,,,,,,,
23.5,186,470.03,329,673792,3620,-0.026303899829508738,0.01953989,0.0003,0.2,0.165234375,-1.0443958904594184,0.3521766662597656,3280,1.5941643323749304,0.09019126743078232,,
21.6,186,456.29,330,675840,3629,-0.031099187428480946,0.022982124,0.0003,0.2,0.18486328125,-1.0682025307789444,0.45552879571914673,3290,1.3041491607204079,0.0010035261511802673,,
20.6,186,449.26,331,677888,3637,-0.023396458994830026,0.022057626,0.0003,0.2,0.156982421875,-1.0008856469765306,0.36501675844192505,3300,2.1150749685708434,0.29008403420448303,,
21.0,186,453.39,332,679936,3646,-0.02331968228390906,0.02433841,0.0003,0.2,0.179638671875,-1.0055254224687815,0.38266652822494507,3310,1.1163633110234514,0.027595557272434235,,
,,,,680000,,-0.024646441338700243,0.022593651,0.0003,0.2,0.183935546875,-1.0068415286019445,0.4230189323425293,3320,1.614643625356257,0.04208778589963913,36.0,517.0
20.7,186,448.8,333,681984,3662,,,,,,,,,,,,
21.0,186,451.33,334,684032,3670,-0.02900817490153713,0.022879168,0.0003,0.2,0.189990234375,-1.1395822130143642,0.30274343490600586,3330,2.18932729922235,0.09642044454813004,,
18.6,186,436.61,335,686080,3680,-0.020904267439618707,0.019197017,0.0003,0.2,0.16298828125,-0.9746987164020539,0.30127984285354614,3340,2.2654653209727256,0.15161044895648956,,
19.9,186,445.53,336,688128,3688,-0.028593184537021442,0.023145434,0.0003,0.2,0.220703125,-1.0387255543842913,0.4270603060722351,3350,1.075267145386897,-0.0004511028528213501,,
,,,,690000,,-0.02816763941955287,0.023637794,0.0003,0.2,0.1837890625,-1.0287759693339467,0.25052857398986816,3360,1.9110249980818481,0.06997515261173248,62.0,812.0
20.7,185,447.26,337,690176,3711,,,,,,,,,,,,
21.0,186,449.05,338,692224,3720,-0.02150730287830811,0.019003294,0.0003,0.2,0.156982421875,-0.9462602268904448,0.2472490668296814,3370,2.134645504085347,0.08270813524723053,,
21.5,186,449.55,339,694272,3728,-0.026429213309893385,0.025950054,0.0003,0.2,0.18212890625,-1.0342339761555195,0.4012210965156555,3380,1.4701548687880859,0.14968183636665344,,
21.3,186,448.01,340,696320,3736,-0.02610907479247544,0.033112235,0.0003,0.2,0.226611328125,-1.0885881057009101,0.4332699775695801,3390,1.1679188028909266,-0.013340406119823456,,
23.1,186,460.83,341,698368,3746,-0.02593704052414978,0.02542934,0.0003,0.2,0.189306640625,-1.081990979425609,0.38474351167678833,3400,1.680512712849304,0.008388273417949677,,
,,,,700000,,-0.027765094599453734,0.022342168,0.0003,0.2,0.17119140625,-0.883443147316575,0.41505587100982666,3410,1.678061886737123,-0.012303657829761505,38.0,623.2
24.2,186,467.38,342,700416,3765,,,,,,,,,,,,
24.6,186,469.08,343,702464,3774,-0.029923346315626986,0.019811075,0.0003,0.2,0.1712890625,-0.9720738429576159,0.5811797380447388,3420,1.6874842597637325,0.5371941328048706,,
26.5,186,482.88,344,704512,3783,-0.026003371020487977,0.019178757,0.0003,0.2,0.159228515625,-0.9351779885590077,0.327908992767334,3430,2.124406496156007,0.09174568951129913,,
27.1,186,488.9,345,706560,3791,-0.029295656204340048,0.020984419,0.0003,0.2,0.1654296875,-1.0974426286295056,0.2938595414161682,3440,1.8177039317786694,0.038945429027080536,,
29.2,186,497.69,346,708608,3801,-0.029200722399400546,0.021617167,0.0003,0.2,0.18408203125,-1.0576491679996252,0.5475041270256042,3450,1.5344755790662021,0.15162834525108337,,
,,,,710000,,-0.03017007082817145,0.022267606,0.0003,0.2,0.19375,-1.0748989082872868,0.5810444355010986,3460,1.6372424333821982,0.03672421723604202,30.0,477.0
30.2,186,508.7,347,710656,3819,,,,,,,,,,,,
31.2,186,513.07,348,712704,3827,-0.02663180824602023,0.02527484,0.0003,0.2,0.1857421875,-1.0497401306405663,0.198300302028656,3470,2.6751279902644454,0.028981968760490417,,
31.7,186,519.15,349,714752,3836,-0.02689312048605643,0.024104906,0.0003,0.2,0.20546875,-1.0615235717967153,0.584216296672821,3480,1.1816384403267874,0.09615109860897064,,
32.1,186,520.99,350,716800,3845,-0.022552916783024558,0.020286899,0.0003,0.2,0.162548828125,-1.062742699868977,0.42789316177368164,3490,1.7199966988293454,0.23686888813972473,,
32.3,186,523.32,351,718848,3854,-0.024092051590560003,0.02137882,0.0003,0.2,0.19765625,-1.0682064326480032,0.31102973222732544,3500,2.884718672093004,0.24487419426441193,,
,,,,720000,,-0.03287471871299204,0.024382638,0.0003,0.2,0.19169921875,-0.9977456213906407,0.07069313526153564,3510,2.145948949083686,0.3021068274974823,30.0,550.0
32.5,186,527.07,352,720896,3874,,,,,,,,,,,,
33.5,186,537.04,353,722944,3883,-0.024945680840755814,0.023801275,0.0003,0.2,0.19443359375,-0.9704108232632279,0.3862350583076477,3520,1.5142288602655753,0.03441056236624718,,
33.8,186,536.56,354,724992,3892,-0.0315328332115314,0.026571237,0.0003,0.2,0.200830078125,-0.9502265041694045,0.6638847589492798,3530,0.7913243176415563,0.03163430839776993,,
35.1,186,546.97,355,727040,3900,-0.027764935718732887,0.018140271,0.0003,0.2,0.170458984375,-0.8824449814856052,0.29003721475601196,3540,1.787340669054538,0.02868194878101349,,
35.6,186,550.62,356,729088,3911,-0.029477568916627207,0.021311298,0.0003,0.2,0.190234375,-1.115463326498866,0.30608344078063965,3550,1.8634816914331167,0.13207294046878815,,
,,,,730000,,-0.03242369867512025,0.02429578,0.0003,0.2,0.212451171875,-1.0273028654977678,0.2515197992324829,3560,1.5630770557327196,0.16040797531604767,52.0,678.4
36.6,185,561.05,357,731136,3932,,,,,,,,,,,,
37.4,186,567.66,358,733184,3940,-0.025524138036416844,0.018734798,0.0003,0.2,0.162060546875,-1.046455412916839,0.4221763610839844,3570,2.1613020667340606,0.07455907016992569,,
38.1,186,570.7,359,735232,3950,-0.027524803177220745,0.019028053,0.0003,0.2,0.180810546875,-1.0127212427556516,0.5498803853988647,3580,1.647188191767782,0.07443439215421677,,
38.4,186,573.58,360,737280,3959,-0.025528824559296483,0.01882801,0.0003,0.2,0.146728515625,-1.0270032746717335,0.35380011796951294,3590,2.8178219857160003,0.15932777523994446,,
38.2,186,572.3,361,739328,3968,-0.030715239170240237,0.02416328,0.0003,0.2,0.206982421875,-1.0090217117220164,0.5090444087982178,3600,1.3641231617657468,0.02004256844520569,,
,,,,740000,,-0.030741245776880533,0.025552498,0.0003,0.2,0.194482421875,-1.0389270210638641,0.3602612614631653,3610,1.731263613793999,0.02998415380716324,12.0,339.8
37.9,186,570.42,362,741376,3982,,,,,,,,,,,,
39.1,186,575.92,363,743424,3991,-0.027522327181941364,0.023436029,0.0003,0.2,0.168115234375,-1.04402126185596,0.00913316011428833,3620,3.4077765833586455,0.153957337141037,,
39.0,186,574.3,364,745472,4000,-0.02922048029140569,0.026269458,0.0003,0.2,0.18271484375,-0.992144806869328,0.5447002649307251,3630,1.464751782407984,0.032472915947437286,,
37.4,186,562.24,365,747520,4009,-0.031516568234656005,0.025759928,0.0003,0.2,0.207666015625,-1.0165542203933,0.31871217489242554,3640,1.8799268600996584,0.4951867461204529,,
38.4,186,570.93,366,749568,4018,-0.026425488383392804,0.021923393,0.0003,0.2,0.1822265625,-1.0553059024736284,0.16656410694122314,3650,2.179149740701541,0.11301885545253754,,
,,,,750000,,-0.0327991792204557,0.026319018,0.0003,0.2,0.232470703125,-1.0755152625963091,0.4301303029060364,3660,1.183660677773878,0.016562625765800476,38.0,647.8
38.8,186,573.87,367,751616,4039,,,,,,,,,,,,
40.1,186,582.73,368,753664,4048,-0.021359700709581375,0.028285768,0.0003,0.2,0.1677734375,-0.9894676383584737,0.23058629035949707,3670,2.3377968265675007,0.16313284635543823,,
40.0,186,582.39,369,755712,4057,-0.028549415059387684,0.018776502,0.0003,0.2,0.165966796875,-1.025771169923246,0.26704585552215576,3680,2.1722017782740295,0.1587618738412857,,
40.3,186,587.95,370,757760,4066,-0.03217355032684281,0.028520478,0.0003,0.2,0.216357421875,-1.0801803702488542,0.6475112438201904,3690,1.1586931307567283,0.04885037988424301,,
39.5,186,583.61,371,759808,4075,-0.026197486788441894,0.026480801,0.0003,0.2,0.191552734375,-1.0452299926429987,0.5583871603012085,3700,1.5374273859895766,0.042525388300418854,,
,,,,760000,,-0.026798406470334157,0.020356126,0.0003,0.2,0.1900390625,-1.10865795686841,0.2965303063392639,3710,1.9257850669091567,0.054920095950365067,14.0,372.6
38.4,186,579.58,372,761856,4090,,,,,,,,,,,,
38.0,186,573.77,373,763904,4099,-0.031004900933476166,0.026497785,0.0003,0.2,0.20419921875,-1.0252847446128726,0.5780439376831055,3720,1.1881647017551586,0.0566401481628418,,
36.7,186,566.06,374,765952,4108,-0.028178688796469942,0.028022517,0.0003,0.2,0.197216796875,-0.9964985011145473,-0.13743650913238525,3730,1.6376582806697115,0.11195459216833115,,
36.2,186,561.72,375,768000,4117,-0.026166929191094822,0.018274426,0.0003,0.2,0.1595703125,-1.035577884875238,0.21795552968978882,3740,2.7107424541842193,0.2068518102169037,,
,,,,770000,,-0.031032918143318967,0.024006933,0.0003,0.2,0.19892578125,-1.0520135551691054,0.5049460530281067,3750,1.9055322015890852,0.04821115732192993,24.0,448.0
36.7,186,567.49,376,770048,4134,,,,,,,,,,,,
37.3,186,570.1,377,772096,4143,-0.030403446103446186,0.030024394,0.0003,0.2,0.2259765625,-1.109530158340931,0.4259430766105652,3760,1.239620184712112,0.0013861358165740967,,
37.1,186,566.33,378,774144,4152,-0.0308914074965287,0.02444772,0.0003,0.2,0.212158203125,-1.0596494799479843,0.28097277879714966,3770,1.6193652674090118,0.19396698474884033,,
35.0,186,548.32,379,776192,4161,-0.028867140965303406,0.026813217,0.0003,0.2,0.215673828125,-1.0757276920601726,0.5594321489334106,3780,1.3669373975601047,0.03707661107182503,,
34.6,186,544.5,380,778240,4169,-0.025237065929104574,0.022584401,0.0003,0.2,0.17080078125,-1.0663963770493865,0.11263442039489746,3790,2.1719240865670146,0.17748403549194336,,
,,,,780000,,-0.03011993078980595,0.022903752,0.0003,0.2,0.2015625,-1.09276617243886,0.38088130950927734,3800,1.5044240790884942,-0.001464739441871643,20.0,384.6
35.1,186,549.35,381,780288,4185,,,,,,,,,,,,
34.6,186,543.39,382,782336,4193,-0.023235168724204412,0.020332474,0.0003,0.2,0.176611328125,-1.1226117100566626,0.43734681606292725,3810,1.5270819590892644,0.04113361984491348,,
34.3,186,542.9,383,784384,4202,-0.02980503370927181,0.023403872,0.0003,0.2,0.19814453125,-1.0451626535505056,0.37227267026901245,3820,1.7029654250014574,0.10757912695407867,,
33.2,186,531.34,384,786432,4211,-0.03281473874812946,0.0269355,0.0003,0.2,0.214697265625,-1.0583528328686953,0.33190518617630005,3830,1.134425484878011,0.02529498189687729,,
32.3,186,525.69,385,788480,4219,-0.03280466581636574,0.02486835,0.0003,0.2,0.245947265625,-1.173109906539321,0.4572194218635559,3840,1.3534042591461912,0.03927367925643921,,
,,,,790000,,-0.029596552232396788,0.017901603,0.0003,0.2,0.16552734375,-1.0698993310332299,0.026422441005706787,3850,2.689015608513728,0.08432918787002563,4.0,287.2
32.2,186,525.35,386,790528,4233,,,,,,,,,,,,
32.6,186,529.14,387,792576,4242,-0.03278660859796219,0.027736273,0.0003,0.2,0.22490234375,-1.1171618353575468,0.4334496855735779,3860,0.9705262229545042,-0.009875312447547913,,
34.0,186,539.25,388,794624,4251,-0.030858471320243552,0.023767848,0.0003,0.2,0.205615234375,-1.0945137728005647,0.18773549795150757,3870,1.7041402289876715,0.03416244685649872,,
34.3,186,544.06,389,796672,4260,-0.030868798165465706,0.023444723,0.0003,0.2,0.19931640625,-1.0526797188445927,0.4971081018447876,3880,1.2772634787485004,0.07429198920726776,,
34.3,187,542.73,390,798720,4270,-0.03184584141126834,0.024480682,0.0003,0.2,0.231298828125,-1.1231264386326074,0.4771595001220703,3890,1.6031288814498112,0.03710836172103882,,
,,,,800000,,-0.026767862793349195,0.022126399,0.0003,0.2,0.160400390625,-1.0612010478973388,0.3487400412559509,3900,2.5465186066459866,0.14366033673286438,56.0,673.0
35.6,186,553.1,391,800768,4291,,,,,,,,,,,,
36.0,186,555.69,392,802816,4300,-0.030902061314554884,0.02179106,0.0003,0.2,0.19287109375,-1.1022105399519204,0.18432432413101196,3910,1.9683366466779262,0.11603084206581116,,
36.4,186,560.31,393,804864,4310,-0.028720731203793547,0.020028245,0.0003,0.2,0.156884765625,-1.051265607215464,0.4617155194282532,3920,1.3949663595296442,0.04025248438119888,,
35.2,186,552.0,394,806912,4319,-0.031056720923515968,0.023895357,0.0003,0.2,0.1955078125,-1.1137320432811975,0.32934707403182983,3930,1.6083976455731317,0.02777748927474022,,
35.3,186,555.72,395,808960,4329,-0.028205965491360986,0.023732435,0.0003,0.2,0.183447265625,-1.0793847132474184,0.212723970413208,3940,2.0465897742891683,0.03409318998456001,,
,,,,810000,,-0.033808470354415476,0.026611544,0.0003,0.2,0.20546875,-0.951399895735085,0.6393452882766724,3950,1.0436753352638335,0.0602586604654789,82.0,847.4
33.7,186,540.6,396,811008,4355,,,,,,,,,,,,
32.0,186,525.09,397,813056,4365,-0.025771264743525535,0.022333706,0.0003,0.2,0.177294921875,-1.0617651944980024,0.23800873756408691,3960,2.335308603802696,0.09357327222824097,,
30.2,186,512.38,398,815104,4374,-0.02788839466229547,0.021497652,0.0003,0.2,0.167236328125,-1.0410679468885065,-0.20907270908355713,3970,2.3824034937191754,0.06283268332481384,,
30.2,186,516.43,399,817152,4384,-0.025752709328662603,0.017673971,0.0003,0.2,0.146142578125,-1.0622413339093328,-0.11094605922698975,3980,2.5118263305630535,0.19016656279563904,,
29.6,186,516.22,400,819200,4393,-0.029185830475762488,0.02551506,0.0003,0.2,0.20068359375,-0.9962592955678702,0.37445884943008423,3990,1.2554050653241575,-0.00024386495351791382,,
,,,,820000,,-0.02841255548701156,0.023331568,0.0003,0.2,0.202587890625,-1.0961342364549638,0.10210615396499634,4000,1.8681143319467082,-0.010046340525150299,22.0,502.4
28.3,186,503.5,401,821248,4411,,,,,,,,,,,,
28.1,186,502.41,402,823296,4420,-0.027750248607480897,0.022417651,0.0003,0.2,0.1798828125,-1.0807526156306266,0.28413283824920654,4010,1.5958536200923845,0.13453277945518494,,
27.9,186,496.92,403,825344,4428,-0.023120823470526373,0.01950449,0.0003,0.2,0.1771484375,-1.0607359442859887,0.4126433730125427,4020,2.1801476349355653,0.1005651205778122,,
28.5,186,498.18,404,827392,4437,-0.031863904962665404,0.025309417,0.0003,0.2,0.213916015625,-1.0386607583612204,0.5057920217514038,4030,1.1354414460714906,0.045747704803943634,,
28.9,186,499.31,405,829440,4446,-0.03407519156753551,0.025362,0.0003,0.2,0.193212890625,-1.0345599625259638,0.36046159267425537,4040,1.539022402348928,-0.007135719060897827,,
,,,,830000,,-0.03344273051916389,0.023270972,0.0003,0.2,0.206787109375,-1.132601822912693,0.2215425968170166,4050,1.5744279634673148,0.06249671429395676,60.0,682.4
29.0,186,499.13,406,831488,4468,,,,,,,,,,,,
28.4,186,489.54,407,833536,4477,-0.030789597003604285,0.022218898,0.0003,0.2,0.179931640625,-1.0509943453595043,0.37807780504226685,4060,1.625732991565019,0.323593407869339,,
28.8,186,492.86,408,835584,4485,-0.03575622754724463,0.024454337,0.0003,0.2,0.210009765625,-1.1092379361391067,0.3967260718345642,4070,1.7185004849685357,0.06858539581298828,,
28.3,186,488.89,409,837632,4495,-0.028392771897779313,0.022341946,0.0003,0.2,0.21171875,-1.0989201042801142,0.47519922256469727,4080,1.2700480064144357,-0.0056605711579322815,,
28.2,186,485.84,410,839680,4503,-0.03218270755605772,0.03125435,0.0003,0.2,0.221826171875,-1.0853164346888662,0.2942224144935608,4090,1.7679445008747279,0.0027624964714050293,,
,,,,840000,,-0.030942337526357732,0.020664189,0.0003,0.2,0.19248046875,-1.153992922976613,0.42844146490097046,4100,1.8277136465301738,0.11319950222969055,38.0,547.4
29.3,186,492.28,411,841728,4523,,,,,,,,,,,,
26.9,186,472.5,412,843776,4532,-0.03314895126823103,0.02537115,0.0003,0.2,0.20751953125,-1.0996299223974346,0.45570242404937744,4110,1.3849961881060153,0.056996192783117294,,
26.3,186,470.28,413,845824,4542,-0.03479288088856265,0.025623297,0.0003,0.2,0.203369140625,-1.1142317526042462,0.1796114444732666,4120,2.353972405358218,0.03820403665304184,,
26.3,186,467.82,414,847872,4551,-0.03633912440855056,0.02537832,0.0003,0.2,0.223681640625,-1.1143943797796965,0.2827848792076111,4130,1.4845226417528465,0.00902199000120163,,
25.5,186,462.0,415,849920,4560,-0.036827399703906846,0.02945457,0.0003,0.2,0.2244140625,-1.123373124189675,0.4808617830276489,4140,1.0528492409037427,-0.003124173730611801,,
,,,,850000,,-0.03088221171637997,0.02027643,0.0003,0.2,0.177392578125,-1.058825791440904,0.39405667781829834,4150,2.300249398779124,0.034599386155605316,24.0,492.0
26.9,186,474.62,416,851968,4579,,,,,,,,,,,,
28.5,186,478.57,417,854016,4589,-0.03199180793890264,0.027191004,0.0003,0.2,0.21865234375,-1.0463265707716345,0.5676740407943726,4160,1.334940639557317,0.06016816571354866,,
28.5,186,481.83,418,856064,4597,-0.026629657275043427,0.023004651,0.0003,0.2,0.196923828125,-1.0526391120627523,0.5250741839408875,4170,1.8249918305315078,0.09219660609960556,,
28.7,186,481.85,419,858112,4607,-0.03188582822622266,0.023204982,0.0003,0.2,0.1958984375,-1.1190605713054538,0.6066690683364868,4180,1.3263699515722691,0.040237441658973694,,
,,,,860000,,-0.02720454260124825,0.020608585,0.0003,0.2,0.171337890625,-1.0811326619237662,0.3503885865211487,4190,1.7811619511106982,0.0827394500374794,20.0,384.2
29.4,186,487.18,420,860160,4623,,,,,,,,,,,,
30.9,186,498.49,421,862208,4632,-0.02567351289326325,0.023596369,0.0003,0.2,0.176708984375,-1.0351763162761927,0.4399675726890564,4200,1.967377648409456,0.1028003990650177,,
32.1,186,508.55,422,864256,4641,-0.02744846710411366,0.022587696,0.0003,0.2,0.197509765625,-1.058071430772543,0.5044326186180115,4210,2.0603332822211087,0.06428952515125275,,
33.8,186,519.01,423,866304,4650,-0.030514738557394595,0.025831994,0.0003,0.2,0.17216796875,-1.04512350410223,0.11664038896560669,4220,2.244341111462563,0.2532041668891907,,
33.7,186,515.28,424,868352,4658,-0.03324703359103296,0.022747356,0.0003,0.2,0.207421875,-1.077066178433597,0.35483622550964355,4230,1.8049829435534774,0.15793099999427795,,
,,,,870000,,-0.03282518563501071,0.023030302,0.0003,0.2,0.199658203125,-1.1438421960920095,0.5252183079719543,4240,1.9732544756960124,0.07862373441457748,26.0,547.4
34.2,186,516.4,425,870400,4676,,,,,,,,,,,,
36.5,186,529.99,426,872448,4685,-0.032356128640822136,0.023488702,0.0003,0.2,0.211865234375,-1.1492872763425113,0.40918517112731934,4250,1.743406123900786,0.025186792016029358,,
35.3,186,519.26,427,874496,4693,-0.03226222938974388,0.023836084,0.0003,0.2,0.2181640625,-1.06214847471565,0.37007981538772583,4260,1.7673637971747667,0.7142014503479004,,
35.9,186,526.3,428,876544,4702,-0.028296590427635236,0.022540886,0.0003,0.2,0.195068359375,-1.0765555914491416,0.3573504686355591,4270,1.8091691759414972,0.20886436104774475,,
37.9,186,544.64,429,878592,4711,-0.0305130917171482,0.0226768,0.0003,0.2,0.174462890625,-0.9960191894322634,0.36705172061920166,4280,1.8737089313333855,0.07019700855016708,,
