time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/n_updates,train/clip_range,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
288,350.43,228,589824,2576,4.4,1.3050494194030762,0.06142578125,-1.160203466564417,3.558715530205518,0.00794862,0.0003,0.32675158977508545,2870,0.2,-0.005189558764686808,,
,,,590000,,,1.19999361038208,0.09375,-1.0545844458043576,3.847292871028185,0.009381831,0.0003,0.12191110849380493,2880,0.2,-0.00793792588810902,8.0,346.8
289,360.66,228,591872,2591,5.1,,,,,,,,,,,,
290,368.8,228,593920,2599,5.6,0.4760449230670929,0.075634765625,-1.0130251806229353,2.497430901322514,0.008318916,0.0003,0.3794167637825012,2890,0.2,-0.007300079634296708,,
291,371.33,228,595968,2607,5.9,0.3881072998046875,0.092919921875,-1.0230057640001178,2.3556393906474113,0.009239664,0.0003,0.47403275966644287,2900,0.2,-0.009920284227700905,,
292,368.21,228,598016,2614,6.2,1.5947731733322144,0.054638671875,-1.0345568796619773,4.572623621672392,0.004917129,0.0003,0.15302371978759766,2910,0.2,-0.004286808174219914,,
,,,600000,,,3.244965076446533,0.073876953125,-1.0144889438524842,5.750913919135928,0.0073808096,0.0003,0.08429896831512451,2920,0.2,-0.008147001944598742,-2.0,263.8
293,357.48,228,600064,2625,5.1,,,,,,,,,,,,
294,360.84,228,602112,2634,5.1,2.6195852756500244,0.089453125,-1.0950620472431183,3.556455293111503,0.0095697455,0.0003,0.2452802062034607,2930,0.2,-0.008993034003651701,,
295,359.4,228,604160,2643,4.5,0.3578808903694153,0.093701171875,-1.0486345212906598,1.927539423201233,0.008928082,0.0003,0.270422101020813,2940,0.2,-0.009147325792582706,,
296,368.15,228,606208,2652,4.9,0.3059488534927368,0.114892578125,-1.1287393117323519,1.7798945505172015,0.011218891,0.0003,0.5030856132507324,2950,0.2,-0.01125288887124043,,
297,365.6,228,608256,2659,4.5,1.5039540529251099,0.105322265625,-0.9695715814828872,2.129542463645339,0.009417077,0.0003,0.5375295877456665,2960,0.2,-0.011367381512536667,,
,,,610000,,,1.7341912984848022,0.081396484375,-0.9003432366997004,3.1255429178476333,0.007858725,0.0003,0.040248870849609375,2970,0.2,-0.00889890881953761,-4.0,275.2
298,368.05,228,610304,2672,4.4,,,,,,,,,,,,
299,364.05,228,612352,2680,3.5,0.6985796093940735,0.091015625,-1.1184485241770745,2.473115858249366,0.010368966,0.0003,0.35969918966293335,2980,0.2,-0.010879783067503012,,
300,369.0,228,614400,2689,3.6,0.3530312180519104,0.107568359375,-1.0874149864539504,2.307925729919225,0.009508577,0.0003,0.25792545080184937,2990,0.2,-0.010262946502189152,,
301,359.93,228,616448,2696,2.7,0.23084980249404907,0.07431640625,-1.0200498878955842,2.484458018001169,0.008953208,0.0003,0.05073660612106323,3000,0.2,-0.007634624346974306,,
302,357.96,228,618496,2703,3.4,1.0156855583190918,0.096630859375,-1.0579371536150575,2.7727933017537,0.008530635,0.0003,0.22800856828689575,3010,0.2,-0.008821031104889698,,
,,,620000,,,3.412632703781128,0.037890625,-0.9717279639095068,5.552657995373011,0.005232044,0.0003,0.33305609226226807,3020,0.2,-0.004662136355182156,-6.0,256.4
303,351.41,228,620544,2714,3.5,,,,,,,,,,,,
304,340.61,228,622592,2722,3.4,1.1200170516967773,0.055029296875,-0.9582785485312343,3.8829166859388353,0.0063129296,0.0003,0.17160600423812866,3030,0.2,-0.004293506740941666,,
305,349.15,228,624640,2729,4.3,0.5739941000938416,0.09560546875,-1.0404910061508417,3.643110886774957,0.008299394,0.0003,0.1446247100830078,3040,0.2,-0.006201346805028152,,
306,345.6,228,626688,2738,4.1,0.9333030581474304,0.061181640625,-0.9951009806245565,4.097645592316985,0.006982607,0.0003,0.33224374055862427,3050,0.2,-0.004966918252466712,,
307,332.59,229,628736,2745,3.1,1.8457205295562744,0.09638671875,-1.0736919708549977,3.091036843042821,0.010239014,0.0003,0.1608765721321106,3060,0.2,-0.007307300443062559,,
,,,630000,,,0.62900310754776,0.08056640625,-1.0733824713155626,3.142176730372012,0.008704444,0.0003,0.3905373811721802,3070,0.2,-0.006848279680707492,-10.0,192.6
308,341.16,228,630784,2757,3.3,,,,,,,,,,,,
309,345.52,228,632832,2765,3.3,0.27229851484298706,0.099609375,-0.9457194764167071,1.244799543172121,0.010093797,0.0003,0.4153531789779663,3080,0.2,-0.0075239734054775905,,
310,342.04,228,634880,2774,2.6,0.6903303861618042,0.0646484375,-1.0455685483291746,2.061133558023721,0.007250378,0.0003,0.29565656185150146,3090,0.2,-0.004733484715688974,,
311,346.2,228,636928,2781,3.2,0.45756468176841736,0.073681640625,-0.9111257640644908,1.8883239863440395,0.005435751,0.0003,0.4409152865409851,3100,0.2,-0.008726008480880409,,
312,345.4,229,638976,2789,3.7,1.0441527366638184,0.063134765625,-0.9882093854248524,3.7181826999410985,0.00733904,0.0003,0.06939363479614258,3110,0.2,-0.008426799555309117,,
,,,640000,,,0.7551499009132385,0.083837890625,-1.0661074759438633,3.1098577901721,0.008713998,0.0003,0.18860065937042236,3120,0.2,-0.009602698389790021,-4.0,322.4
313,341.46,228,641024,2802,3.4,,,,,,,,,,,,
314,334.22,228,643072,2809,2.2,0.5521963238716125,0.091259765625,-1.0760167131200433,2.2516160355880857,0.007766373,0.0003,-0.011623740196228027,3130,0.2,-0.006709882061113603,,
315,333.95,228,645120,2817,2.5,0.26733240485191345,0.0912109375,-0.9676725266501307,1.4528465865645557,0.008575996,0.0003,0.5788148641586304,3140,0.2,-0.008956639442476443,,
316,328.76,229,647168,2824,2.6,0.7021484375,0.09375,-1.084674852155149,2.8074718402698635,0.008559556,0.0003,0.32294464111328125,3150,0.2,-0.008119939053722191,,
317,333.23,229,649216,2832,2.8,1.5050060749053955,0.0779296875,-0.989884190261364,2.73313454631716,0.024464015,0.0003,0.5360914468765259,3160,0.2,-0.009945958710159176,,
,,,650000,,,0.37498000264167786,0.07138671875,-0.9449633091688157,3.2342418272048237,0.007345177,0.0003,0.198963463306427,3170,0.2,-0.007967590508633294,-2.0,214.2
318,334.01,229,651264,2842,3.0,,,,,,,,,,,,
319,333.47,229,653312,2849,2.4,0.46656137704849243,0.05966796875,-0.9809615125879645,2.9174013774842025,0.005587022,0.0003,0.3794388771057129,3180,0.2,-0.006648311878961977,,
320,333.19,229,655360,2857,2.3,0.7896360158920288,0.082080078125,-1.0140294400975107,2.941535024344921,0.008724391,0.0003,0.15112197399139404,3190,0.2,-0.0051983035082230344,,
321,343.46,229,657408,2867,2.6,0.5109500885009766,0.10517578125,-0.976595819555223,2.6112948407419028,0.007926173,0.0003,0.3090231418609619,3200,0.2,-0.008033889220678247,,
322,331.0,229,659456,2876,1.6,0.47819042205810547,0.06982421875,-1.0127021722495555,2.3508174224756657,0.008433221,0.0003,0.16209113597869873,3210,0.2,-0.004384653407032602,,
,,,660000,,,0.9017942547798157,0.0734375,-0.9949205782264471,3.0161619458347557,0.00679746,0.0003,0.3696380853652954,3220,0.2,-0.00681273113732459,12.0,400.4
323,331.24,229,661504,2888,2.0,,,,,,,,,,,,
324,314.99,229,663552,2895,1.7,0.6426252126693726,0.081396484375,-0.8138312298804522,2.750678198598325,0.00926889,0.0003,0.3386896252632141,3230,0.2,-0.007999607737292535,,
325,316.62,229,665600,2903,1.6,0.3962344527244568,0.063427734375,-0.8406384950503707,2.82551902057603,0.007480695,0.0003,0.35902559757232666,3240,0.2,-0.006006704812170938,,
326,313.67,229,667648,2910,1.7,0.21335746347904205,0.1228515625,-1.0005504993721843,2.4610856395214795,0.012206135,0.0003,0.15924477577209473,3250,0.2,-0.013020213109848555,,
327,321.24,229,669696,2919,1.8,1.1582258939743042,0.0517578125,-0.8710660465061665,3.4352620895020665,0.0064468253,0.0003,0.325114905834198,3260,0.2,-0.0073194766708184035,,
,,,670000,,,2.1195197105407715,0.0884765625,-1.0030030695721508,3.7594226192682982,0.008103683,0.0003,0.06333565711975098,3270,0.2,-0.008035265837679616,2.0,354.0
328,312.24,229,671744,2932,1.3,,,,,,,,,,,,
329,309.12,229,673792,2940,1.3,0.5916033983230591,0.06396484375,-0.9533460427075624,3.4140124429017304,0.009270377,0.0003,0.09253770112991333,3280,0.2,-0.007908469886751845,,
330,319.44,229,675840,2948,3.0,1.2062948942184448,0.095166015625,-0.8978009231388568,3.751358406804502,0.011656138,0.0003,0.11084479093551636,3290,0.2,-0.008549631145433523,,
331,312.18,229,677888,2956,2.6,1.581703543663025,0.058642578125,-1.02451200094074,6.283175632730126,0.008363711,0.0003,0.09473931789398193,3300,0.2,-0.008207033238431905,,
332,315.59,229,679936,2964,2.7,1.5630742311477661,0.101708984375,-0.8936386024579406,3.5000910870730877,0.012819204,0.0003,0.23178154230117798,3310,0.2,-0.007333684878540225,,
,,,680000,,,0.6252927780151367,0.07216796875,-0.9086682146415115,4.917712003178894,0.0077151386,0.0003,0.17081862688064575,3320,0.2,-0.009332102681219112,-2.0,208.0
333,318.97,229,681984,2977,3.0,,,,,,,,,,,,
334,322.73,229,684032,2985,3.9,1.1945351362228394,0.085986328125,-1.1269319850951434,2.720180645398796,0.010141896,0.0003,0.26706570386886597,3330,0.2,-0.010839846162707546,,
335,324.97,229,686080,2994,4.2,0.5054214000701904,0.087548828125,-1.0044274548068644,3.0026906384155154,0.009292001,0.0003,0.11139893531799316,3340,0.2,-0.009791760542429983,,
336,329.81,229,688128,3002,4.8,1.507238745689392,0.090478515625,-0.8966310715302825,3.272927407361567,0.008556817,0.0003,0.2649592161178589,3350,0.2,-0.008593196282163262,,
,,,690000,,,0.9797126650810242,0.090087890625,-0.7818929748609662,3.5933370923623444,0.0054498697,0.0003,0.30336207151412964,3360,0.2,-0.008245826387428679,4.0,308.4
337,325.85,228,690176,3015,5.1,,,,,,,,,,,,
338,343.01,228,692224,3025,5.8,0.21763956546783447,0.0958984375,-0.9129944862797856,3.099344085343182,0.011576976,0.0003,0.4165117144584656,3370,0.2,-0.01080125778389629,,
339,338.53,228,694272,3033,5.1,0.8841444253921509,0.0912109375,-0.9018453355878592,3.780099458154291,0.008155432,0.0003,0.2253965139389038,3380,0.2,-0.010440193820977583,,
340,338.12,228,696320,3040,5.1,0.18062826991081238,0.119189453125,-0.9458543417975307,2.371028805989772,0.015003853,0.0003,-0.014413237571716309,3390,0.2,-0.010837468183308375,,
341,344.69,229,698368,3048,5.4,1.7210575342178345,0.06201171875,-0.8711706586182117,5.807230772823095,0.0055082464,0.0003,-0.043900132179260254,3400,0.2,-0.005732278975483496,,
,,,700000,,,1.2914239168167114,0.08505859375,-0.8322649961337447,4.105906548723579,0.009790823,0.0003,-0.10681712627410889,3410,0.2,-0.009803592250682414,0.0,258.0
342,352.28,228,700416,3061,5.6,,,,,,,,,,,,
343,347.02,228,702464,3069,5.1,0.34030604362487793,0.1005859375,-0.8918578878045083,2.4528585029765964,0.009947838,0.0003,0.2379704713821411,3420,0.2,-0.00938887156517012,,
344,341.86,228,704512,3077,4.6,0.31450724601745605,0.053564453125,-0.7341411607339978,2.7764448416419327,0.0056134975,0.0003,0.28574877977371216,3430,0.2,-0.005974088949733414,,
345,347.62,228,706560,3088,5.4,0.7420668601989746,0.0984375,-0.8985742880031466,1.983472363371402,0.011569267,0.0003,0.5503068566322327,3440,0.2,-0.010494885151274502,,
346,363.21,228,708608,3097,6.0,0.22620424628257751,0.06923828125,-0.8998260730877519,2.734078485611826,0.008159091,0.0003,0.3349054455757141,3450,0.2,-0.008248987761908211,,
,,,710000,,,0.3425351083278656,0.108203125,-0.7773007981479167,1.9633036707527936,0.0082486365,0.0003,0.6370127201080322,3460,0.2,-0.011569599973154255,22.0,655.0
347,378.26,227,710656,3118,7.2,,,,,,,,,,,,
348,382.71,227,712704,3126,7.0,0.13923867046833038,0.1029296875,-0.9292696192860603,1.9529586363583804,0.009905044,0.0003,0.42321276664733887,3470,0.2,-0.012663774403335992,,
349,383.43,227,714752,3135,6.7,0.8408479690551758,0.080419921875,-0.9576361823827029,4.155700211785733,0.008656466,0.0003,0.3127216100692749,3480,0.2,-0.009743269716273062,,
350,390.76,227,716800,3144,6.9,0.6532619595527649,0.09052734375,-1.1493419758975505,4.85053126309067,0.008730317,0.0003,-0.12555766105651855,3490,0.2,-0.010555508353718324,,
351,391.42,228,718848,3152,6.9,0.224874347448349,0.11318359375,-1.0031233195215463,2.0830397830344736,0.008748947,0.0003,0.40067386627197266,3500,0.2,-0.012323356518754736,,
,,,720000,,,0.9066033363342285,0.058349609375,-1.0479610163718462,3.396402068808675,0.0085046515,0.0003,0.26904386281967163,3510,0.2,-0.009033469099085778,8.0,421.8
352,395.15,227,720896,3169,6.7,,,,,,,,,,,,
353,404.3,227,722944,3178,7.0,0.6869210004806519,0.092236328125,-0.9576977198943496,2.1822180009447036,0.00782187,0.0003,0.3023056983947754,3520,0.2,-0.010783155416720546,,
354,405.17,227,724992,3186,7.2,1.2878049612045288,0.0861328125,-1.0510690776631235,4.151215196214617,0.009018888,0.0003,0.22957372665405273,3530,0.2,-0.011328738274460192,,
355,404.2,227,727040,3196,6.9,0.4364912807941437,0.08642578125,-0.9910649232566356,3.616020482033491,0.007408442,0.0003,0.06160956621170044,3540,0.2,-0.011954917755792849,,
356,411.8,227,729088,3206,7.0,1.0487569570541382,0.08955078125,-0.9755500558763742,3.25308843171224,0.009539822,0.0003,0.30807197093963623,3550,0.2,-0.012147847087180707,,
,,,730000,,,1.3666139841079712,0.060791015625,-0.9547998839989305,2.672280697338283,0.0064851707,0.0003,0.3467028737068176,3560,0.2,-0.008410785312298686,-4.0,350.8
357,414.08,226,731136,3221,6.9,,,,,,,,,,,,
358,401.96,226,733184,3230,6.3,1.3328423500061035,0.078076171875,-0.9642393499612808,3.598338909354061,0.01080222,0.0003,0.3476022481918335,3570,0.2,-0.00934574345301371,,
359,400.32,226,735232,3238,6.6,1.082716941833496,0.063134765625,-1.0817702924832702,4.451176507771015,0.008404188,0.0003,0.2741240859031677,3580,0.2,-0.008962026581866667,,
360,407.93,226,737280,3248,7.1,1.7197833061218262,0.117431640625,-1.0810477809980512,5.1121503710746765,0.01413565,0.0003,0.04779255390167236,3590,0.2,-0.011726719987927936,,
361,417.73,226,739328,3257,7.1,0.8332610130310059,0.074072265625,-0.9233600802719593,3.3740502702072264,0.0069035348,0.0003,0.003055393695831299,3600,0.2,-0.010114346904447302,,
,,,740000,,,0.11568833887577057,0.10576171875,-0.9250331612303853,1.3153311256319284,0.011211205,0.0003,0.27148890495300293,3610,0.2,-0.012136763145099394,4.0,334.2
362,420.22,226,741376,3272,7.8,,,,,,,,,,,,
363,410.6,226,743424,3280,7.7,1.0554016828536987,0.12138671875,-1.1173642294481396,3.328396697342396,0.009644293,0.0003,0.20267707109451294,3620,0.2,-0.013363675342407077,,
364,414.45,226,745472,3289,7.6,0.9354559183120728,0.09072265625,-1.0796732898801564,3.63787893531844,0.00745384,0.0003,0.024471521377563477,3630,0.2,-0.010282719833776354,,
365,418.61,226,747520,3297,8.1,0.3743496835231781,0.073486328125,-0.860658404044807,2.5659969456493856,0.012684765,0.0003,0.3155643343925476,3640,0.2,-0.010130635504901874,,
366,410.34,226,749568,3304,8.6,1.451080322265625,0.088818359375,-1.051760292239487,4.738494083285332,0.009916196,0.0003,-0.35333526134490967,3650,0.2,-0.010676881574909203,,
,,,750000,,,2.293342351913452,0.067333984375,-1.0826146388426423,4.12067603180185,0.008123696,0.0003,0.1585150957107544,3660,0.2,-0.007126877020346001,-8.0,212.2
367,397.54,226,751616,3317,7.1,,,,,,,,,,,,
368,394.93,226,753664,3325,7.3,0.23891504108905792,0.145361328125,-1.0304425792768597,1.6848866178654134,0.0128135625,0.0003,0.4983394742012024,3670,0.2,-0.014093640260398388,,
369,409.52,226,755712,3334,8.1,1.586998462677002,0.0482421875,-1.035971612110734,4.480828685499728,0.0067411885,0.0003,0.22623765468597412,3680,0.2,-0.005736856345902197,,
370,409.39,226,757760,3343,8.1,0.3905184268951416,0.106396484375,-1.042344099842012,2.7886416306719184,0.012132429,0.0003,0.504801869392395,3690,0.2,-0.010015598608879373,,
371,406.92,226,759808,3351,8.0,1.4891325235366821,0.052685546875,-1.0601318135857583,3.89104947661981,0.0064557586,0.0003,0.3192789554595947,3700,0.2,-0.005493284182739444,,
,,,760000,,,1.0694878101348877,0.058251953125,-1.0951039101928473,4.286587333679199,0.0067884848,0.0003,-0.03131711483001709,3710,0.2,-0.005767123133409768,-2.0,281.0
372,399.3,226,761856,3366,7.6,,,,,,,,,,,,
373,401.44,226,763904,3374,8.0,0.5067061185836792,0.06875,-1.0075622802600264,2.7611232542432846,0.008833622,0.0003,0.3143603205680847,3720,0.2,-0.01094036293507088,,
374,401.38,226,765952,3383,7.5,0.9029093384742737,0.05869140625,-1.0566381927579642,4.059326908737421,0.0062435335,0.0003,-0.08321964740753174,3730,0.2,-0.007680753979366272,,
375,411.49,226,768000,3392,8.3,0.5994353294372559,0.06982421875,-0.9617613362148404,2.9110106326639653,0.0076120906,0.0003,-0.3063662052154541,3740,0.2,-0.010127139187534339,,
,,,770000,,,0.7264392971992493,0.102587890625,-1.076428143121302,2.602591713052243,0.009945413,0.0003,0.4477100968360901,3750,0.2,-0.009287571614549961,2.0,318.6
376,396.74,226,770048,3404,7.5,,,,,,,,,,,,
377,396.91,226,772096,3412,7.6,1.6788030862808228,0.0947265625,-1.1078238267451526,5.659934299066663,0.010044235,0.0003,0.0390201210975647,3760,0.2,-0.007921103102853521,,
378,402.32,226,774144,3420,7.9,0.982960045337677,0.098583984375,-1.0677416242659092,4.934903296455741,0.009959543,0.0003,0.20134878158569336,3770,0.2,-0.010133685896289536,,
379,402.34,226,776192,3429,7.7,1.2345941066741943,0.08623046875,-1.1054390108212828,3.7944317603483797,0.011985156,0.0003,0.010545074939727783,3780,0.2,-0.011161716299830005,,
380,385.2,226,778240,3438,7.4,0.8070408701896667,0.071875,-1.033854977414012,3.2630238694138827,0.009687541,0.0003,-0.1423799991607666,3790,0.2,-0.009384926577331499,,
,,,780000,,,0.7194287180900574,0.12939453125,-1.0435920899733901,2.9133032759651543,0.011090672,0.0003,-0.27044034004211426,3800,0.2,-0.016680609727336558,16.0,496.0
381,375.83,225,780288,3452,6.5,,,,,,,,,,,,
382,387.92,225,782336,3462,7.2,0.9562655091285706,0.09453125,-1.133212088420987,3.7903983876109124,0.009118367,0.0003,-0.0014276504516601562,3810,0.2,-0.009959280997281893,,
383,399.53,225,784384,3471,8.0,0.37319138646125793,0.10673828125,-1.0978058107197284,2.4216712451539935,0.013072543,0.0003,0.41715753078460693,3820,0.2,-0.014074541498848703,,
384,403.53,225,786432,3481,8.5,0.9278042912483215,0.113134765625,-0.9731999693438411,2.206817912030965,0.010894836,0.0003,0.038525938987731934,3830,0.2,-0.015134758947533555,,
385,403.86,225,788480,3491,8.1,0.48501020669937134,0.082373046875,-1.06176193151623,3.37328083422035,0.008576748,0.0003,0.35807377099990845,3840,0.2,-0.011112455106922426,,
,,,790000,,,0.335805743932724,0.074267578125,-1.0007467580959202,3.144656861945987,0.009348217,0.0003,0.4007001519203186,3850,0.2,-0.010286847793031484,20.0,520.0
386,406.98,225,790528,3509,7.7,,,,,,,,,,,,
387,426.34,225,792576,3520,8.3,0.7550062537193298,0.117529296875,-1.046507011167705,3.038064650632441,0.012827017,0.0003,0.28650301694869995,3860,0.2,-0.013644894336175639,,
388,427.73,225,794624,3528,9.1,0.18178842961788177,0.091943359375,-1.0463741958141326,1.5601012079045176,0.008069148,0.0003,0.47924143075942993,3870,0.2,-0.009009877363860141,,
389,439.63,225,796672,3537,9.9,2.092924118041992,0.07900390625,-1.0811321372166276,5.987810045480728,0.009330738,0.0003,0.4168766140937805,3880,0.2,-0.011975137058470864,,
390,425.27,225,798720,3546,8.4,0.20798194408416748,0.07734375,-0.8999329539015889,1.6486358854919672,0.008011388,0.0003,0.7700214385986328,3890,0.2,-0.008128183893859386,,
,,,800000,,,0.6555646657943726,0.0626953125,-1.0332936327904463,3.5851062623783947,0.0068857823,0.0003,-0.05070233345031738,3900,0.2,-0.009095963105210103,2.0,321.4
391,425.57,224,800768,3560,8.9,,,,,,,,,,,,
392,426.64,224,802816,3569,9.2,1.135123610496521,0.068994140625,-1.1887371260672808,4.733817986771465,0.007900126,0.0003,0.4652109742164612,3910,0.2,-0.008072266676754225,,
393,424.4,224,804864,3577,8.5,1.9848856925964355,0.069189453125,-1.0965961860492826,5.01935177706182,0.008146225,0.0003,0.29233789443969727,3920,0.2,-0.010979820750071667,,
394,426.23,224,806912,3586,8.6,2.186919927597046,0.08603515625,-1.0355014296248555,3.7530736558139326,0.007938798,0.0003,0.20874041318893433,3930,0.2,-0.010498809919226915,,
395,429.84,225,808960,3595,9.2,2.0671145915985107,0.125341796875,-0.9972707247361541,4.57003431878984,0.023466248,0.0003,0.23810261487960815,3940,0.2,-0.01593873666715808,,
,,,810000,,,0.8361027836799622,0.08671875,-1.1010148989036679,4.569509257003665,0.008342462,0.0003,0.1465739607810974,3950,0.2,-0.011946072691353038,14.0,401.6
396,424.58,224,811008,3609,9.2,,,,,,,,,,,,
397,423.36,224,813056,3618,9.1,1.5256197452545166,0.065869140625,-1.1540944963693618,5.9162980180233715,0.0073237834,0.0003,0.32737284898757935,3960,0.2,-0.010863631943357177,,
398,424.21,224,815104,3626,8.9,0.44609856605529785,0.135791015625,-1.1468114821240305,2.845307180378586,0.010941005,0.0003,0.6365540027618408,3970,0.2,-0.012567446895991452,,
399,433.08,224,817152,3636,9.1,1.6060019731521606,0.088134765625,-1.144905538856983,6.845564896613359,0.009769831,0.0003,0.23874026536941528,3980,0.2,-0.009109562175581232,,
400,440.8,224,819200,3647,9.1,0.39429476857185364,0.0794921875,-0.9918246021494269,2.7556026143021883,0.008063326,0.0003,0.36254364252090454,3990,0.2,-0.007636633716174401,,
,,,820000,,,0.2749936282634735,0.07705078125,-0.8831253366544842,1.4305758545175196,0.008422231,0.0003,0.3426434397697449,4000,0.2,-0.007305068790446967,-6.0,184.6
401,446.17,224,821248,3658,9.2,,,,,,,,,,,,
402,449.08,224,823296,3667,10.0,1.6491315364837646,0.10693359375,-1.0610319346189498,3.6941481393761935,0.010153728,0.0003,0.480515718460083,4010,0.2,-0.012104083740268834,,
403,460.93,224,825344,3677,10.4,0.541763186454773,0.081787109375,-1.0730218812823296,3.3092755606397986,0.0092751235,0.0003,0.430126428604126,4020,0.2,-0.01144298967847135,,
404,470.9,224,827392,3685,11.3,0.7478680610656738,0.098974609375,-1.0148257007822394,2.7873311886563896,0.010855941,0.0003,0.5220349431037903,4030,0.2,-0.014248142397264019,,
405,455.46,224,829440,3692,10.6,0.6534798741340637,0.074365234375,-1.0636429276317358,4.074434243328869,0.008313708,0.0003,0.24906301498413086,4040,0.2,-0.01093286879477091,,
,,,830000,,,3.2060911655426025,0.054296875,-1.1067109517753124,5.917230448499322,0.0063871117,0.0003,0.1894139051437378,4050,0.2,-0.008887790361768566,0.0,294.8
406,462.18,224,831488,3707,11.1,,,,,,,,,,,,
407,460.68,224,833536,3717,9.6,0.22260111570358276,0.105078125,-1.0484196124598384,1.9293201467953622,0.011725821,0.0003,0.39873141050338745,4060,0.2,-0.010647902806522325,,
408,462.36,224,835584,3727,10.0,0.3620522916316986,0.126806640625,-1.0134746117517353,2.1096362742595374,0.014587577,0.0003,0.31782078742980957,4070,0.2,-0.012543723876297009,,
409,470.28,224,837632,3737,10.7,0.2069038301706314,0.078759765625,-0.9821815755218267,1.1595286618918181,0.007664755,0.0003,0.6684066653251648,4080,0.2,-0.008602358716598247,,
410,466.04,224,839680,3745,10.2,0.18874585628509521,0.094091796875,-0.9826599227264523,1.7757638345006854,0.010683694,0.0003,0.6670091152191162,4090,0.2,-0.014369700188399292,,
,,,840000,,,0.40680283308029175,0.115625,-1.0153033539652825,3.094742957688868,0.009023771,0.0003,0.4118220806121826,4100,0.2,-0.012446870788699016,14.0,428.2
411,466.92,223,841728,3761,10.0,,,,,,,,,,,,
412,468.92,223,843776,3770,10.4,0.39899522066116333,0.080126953125,-1.0705852121114732,2.554033677186817,0.009258652,0.0003,0.4303516149520874,4110,0.2,-0.009425582294352353,,
413,478.69,223,845824,3777,11.4,1.0221244096755981,0.075146484375,-1.0298032896593212,3.746350279916078,0.008715099,0.0003,0.29081296920776367,4120,0.2,-0.01049170916667208,,
414,477.33,223,847872,3785,11.7,1.5985301733016968,0.064990234375,-1.1543238129466773,4.934510521963238,0.0076392875,0.0003,0.3225085139274597,4130,0.2,-0.010885966375644785,,
415,480.26,223,849920,3794,12.4,3.9434731006622314,0.067529296875,-1.1215051110833882,6.011709610745311,0.006723568,0.0003,0.37791359424591064,4140,0.2,-0.008224900087225252,,
,,,850000,,,1.5673810243606567,0.078955078125,-1.123470237851143,5.455040785297752,0.007480948,0.0003,0.32897478342056274,4150,0.2,-0.009562423438183032,12.0,574.6
416,491.5,223,851968,3814,12.7,,,,,,,,,,,,
417,497.29,223,854016,3823,14.1,0.17374709248542786,0.09814453125,-0.9707018516957759,2.223676619119942,0.00812218,0.0003,0.6134328842163086,4160,0.2,-0.013512028542754706,,
418,501.06,223,856064,3831,14.5,1.571298599243164,0.072900390625,-1.000391054339707,4.737662092968821,0.008920206,0.0003,0.5601441264152527,4170,0.2,-0.011041453675716184,,
419,493.67,223,858112,3840,13.7,0.4284205138683319,0.092919921875,-1.1081440914422274,4.15399964004755,0.011548774,0.0003,0.19975495338439941,4180,0.2,-0.011396513276849873,,
,,,860000,,,0.5162845849990845,0.080322265625,-0.9961800195276738,4.975527735427022,0.007350546,0.0003,0.5015354752540588,4190,0.2,-0.01154408991278615,12.0,461.4
420,498.47,223,860160,3854,14.4,,,,,,,,,,,,
421,497.37,223,862208,3862,14.4,1.7056471109390259,0.075146484375,-0.9945467974990606,5.0243379477411505,0.009021168,0.0003,0.35469192266464233,4200,0.2,-0.009215758177742828,,
422,500.7,223,864256,3872,14.0,1.677545189857483,0.0552734375,-1.0621944347396493,5.844636132195592,0.006848907,0.0003,0.4104419946670532,4210,0.2,-0.008052659142413177,,
423,513.33,223,866304,3882,15.5,0.7204530835151672,0.1259765625,-0.9271302718669177,3.985072969272733,0.011931863,0.0003,0.3731648325920105,4220,0.2,-0.011990034847985952,,
424,524.8,223,868352,3892,16.6,0.4552876353263855,0.087255859375,-1.0917199054732918,2.783930629864335,0.008964761,0.0003,0.5304442644119263,4230,0.2,-0.012710213457467034,,
,,,870000,,,0.4522984027862549,0.075830078125,-0.8392725877463818,2.343956953845918,0.0074959956,0.0003,0.5796678066253662,4240,0.2,-0.01160407773568295,12.0,408.6
425,506.87,222,870400,3906,16.4,,,,,,,,,,,,
426,509.52,222,872448,3914,16.8,1.8352521657943726,0.083349609375,-0.946292158588767,5.814176834374666,0.008149505,0.0003,0.10746031999588013,4250,0.2,-0.01070258395629935,,
427,515.26,222,874496,3923,17.3,0.8762152791023254,0.0625,-0.9895835386589169,4.336747686564922,0.008114469,0.0003,0.30543047189712524,4260,0.2,-0.009081370875355788,,
428,517.46,222,876544,3931,17.7,0.4768652319908142,0.070654296875,-0.8862380864098668,3.672605911642313,0.008055342,0.0003,0.2631782293319702,4270,0.2,-0.01157167328055948,,
429,528.21,223,878592,3939,18.8,2.1544559001922607,0.08603515625,-0.9668839711695909,4.61130074672401,0.009336517,0.0003,0.32264840602874756,4280,0.2,-0.013156550939311274,,
,,,880000,,,0.3772215247154236,0.12314453125,-1.0108276713639497,3.1770481510087847,0.012135276,0.0003,0.5646891593933105,4290,0.2,-0.01184087043220643,8.0,461.8
430,533.18,222,880640,3959,18.4,,,,,,,,,,,,
