time/iterations,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_fraction,train/value_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/learning_rate,eval/mean_reward,eval/mean_ep_length
491,1672,1005568,601,586.96,200.27769999999998,0.098291015625,30.12833053469658,4900,0.2,-0.0068222496222006155,16.589202880859375,0.008137019,-0.5428280952386558,0.23611748218536377,0.0003,,
492,1675,1007616,601,575.13,196.2931,0.10517578125,30.72089418172836,4910,0.2,-0.009427165592205711,10.479632377624512,0.010839982,-0.5913837245665491,0.2012423276901245,0.0003,,
493,1678,1009664,601,561.26,192.09659999999997,0.08984375,64.29843309521675,4920,0.2,-0.009818327752873302,26.937047958374023,0.008051397,-0.5728861738927662,0.18751025199890137,0.0003,,
,,1010000,,,,0.098046875,45.25368982553482,4930,0.2,-0.011305968731176109,16.60560417175293,0.009995546,-0.5864330362528563,0.14396518468856812,0.0003,488.25699999999995,1030.8
494,1683,1011712,600,575.9,197.31874999999997,,,,,,,,,,,,
495,1686,1013760,601,585.34,199.45254999999997,0.1025390625,25.77774031162262,4940,0.2,-0.009664045213139617,9.475273132324219,0.010989504,-0.5299790928140282,0.2444431185722351,0.0003,,
496,1689,1015808,601,603.56,203.55134999999999,0.10078125,26.402991271018983,4950,0.2,-0.008854961601900867,11.588624000549316,0.009300534,-0.5831596105359494,0.2464693784713745,0.0003,,
497,1692,1017856,601,601.61,202.27254999999997,0.110009765625,24.13628104031086,4960,0.2,-0.008594354713568463,16.272275924682617,0.011327864,-0.6068984569050372,0.2580050230026245,0.0003,,
498,1694,1019904,601,609.71,205.77165000000002,0.07119140625,31.479675710201263,4970,0.2,-0.007303470859187655,17.361515045166016,0.006547616,-0.5803168453276157,0.2244352102279663,0.0003,,
,,1020000,,,,0.09228515625,32.414727970957756,4980,0.2,-0.009268727744347416,12.805373191833496,0.009941912,-0.5310248209163546,0.2097088098526001,0.0003,316.28499999999997,1394.0
499,1701,1021952,600,613.26,206.7013,,,,,,,,,,,,
500,1704,1024000,600,606.62,202.44449999999998,0.09755859375,23.442599150538445,4990,0.2,-0.006066398878465407,8.263306617736816,0.009493297,-0.5445480111986398,0.22681289911270142,0.0003,,
501,1707,1026048,601,621.83,208.01194999999998,0.1259765625,41.04964064955711,5000,0.2,-0.009453784581273795,19.653697967529297,0.010495169,-0.6077393320389092,0.21261024475097656,0.0003,,
502,1709,1028096,601,629.46,209.98569999999995,0.085009765625,31.271895027160646,5010,0.2,-0.00581552202347666,13.51356029510498,0.0076680235,-0.5274114984087646,0.24305689334869385,0.0003,,
,,1030000,,,,0.102001953125,28.322858044505118,5020,0.2,-0.008275829956983217,11.095698356628418,0.009595374,-0.5867296230047941,0.18692255020141602,0.0003,96.623,1562.8
503,1717,1030144,599,632.9,210.30765000000002,,,,,,,,,,,,
504,1719,1032192,600,644.85,212.96209999999996,0.09296875,35.0683497607708,5030,0.2,-0.009575416092411615,12.797883033752441,0.008610875,-0.5417410707101226,0.25762939453125,0.0003,,
505,1722,1034240,600,639.93,212.58554999999996,0.11591796875,34.09382161796093,5040,0.2,-0.011038079611898866,9.072278022766113,0.0108974455,-0.5929809306748212,0.13241249322891235,0.0003,,
506,1725,1036288,600,641.95,213.27880000000002,0.11689453125,31.82981308400631,5050,0.2,-0.008663319310289807,14.667779922485352,0.011239165,-0.6089483854360879,0.28717297315597534,0.0003,,
507,1728,1038336,600,653.49,217.57205,0.09384765625,30.492082414031028,5060,0.2,-0.008597746344457846,6.431572914123535,0.008639698,-0.5406537062488497,0.2664666771888733,0.0003,,
,,1040000,,,,0.115576171875,30.31082295179367,5070,0.2,-0.009269313141703605,10.765141487121582,0.008452965,-0.5585889493115246,0.20481270551681519,0.0003,174.773,1427.6
508,1734,1040384,599,650.95,218.2341,,,,,,,,,,,,
509,1737,1042432,599,650.89,219.7331,0.080029296875,39.31806157231331,5080,0.2,-0.010611287076608278,23.957138061523438,0.008803444,-0.5880053019151091,0.07388275861740112,0.0003,,
510,1740,1044480,600,661.43,223.65220000000002,0.11162109375,32.07905189990997,5090,0.2,-0.0078115701675415036,24.546001434326172,0.01003311,-0.5643750769086182,0.22980427742004395,0.0003,,
511,1743,1046528,600,650.57,220.08690000000007,0.118505859375,31.56716094017029,5100,0.2,-0.008582162467064336,10.747331619262695,0.011333109,-0.6049761606380344,0.2549588084220886,0.0003,,
512,1745,1048576,600,666.85,224.36350000000002,0.08818359375,33.626954939961436,5110,0.2,-0.008274990122299642,12.988601684570312,0.010119759,-0.525078216008842,0.14519208669662476,0.0003,,
,,1050000,,,,0.11640625,21.31418182849884,5120,0.2,-0.009276783811219502,9.980594635009766,0.011622992,-0.563219590112567,0.31680822372436523,0.0003,370.71,2198.2
513,1754,1050624,598,664.82,225.89735000000002,,,,,,,,,,,,
514,1757,1052672,598,649.88,219.41409999999996,0.100244140625,29.884728610515594,5130,0.2,-0.01110922776570078,28.927433013916016,0.0097280275,-0.5200778502970934,0.17543989419937134,0.0003,,
515,1760,1054720,599,652.62,220.19670000000002,0.079345703125,42.53594391942024,5140,0.2,-0.010220613553246948,20.404890060424805,0.0114117805,-0.5686521316878498,0.14071351289749146,0.0003,,
516,1763,1056768,599,649.65,219.59224999999998,0.108642578125,41.75210148692131,5150,0.2,-0.010357456415658817,21.70121192932129,0.009339746,-0.5161050075665117,0.09373509883880615,0.0003,,
517,1765,1058816,599,656.92,218.37735,0.074853515625,37.3298316180706,5160,0.2,-0.007420550225651823,7.335508346557617,0.008426081,-0.5428053131327033,0.23974281549453735,0.0003,,
,,1060000,,,,0.112646484375,28.91352026462555,5170,0.2,-0.01150106334243901,16.81717300415039,0.010546,-0.6070455214008689,0.23080945014953613,0.0003,381.63700000000006,2530.0
518,1775,1060864,597,653.57,215.88495000000003,,,,,,,,,,,,
519,1778,1062912,597,653.99,216.0059,0.100146484375,24.934824472665788,5180,0.2,-0.008351926872273907,9.940972328186035,0.009704654,-0.5322726308368146,0.2775963544845581,0.0003,,
520,1781,1064960,597,660.86,217.83335,0.10966796875,25.049661642313005,5190,0.2,-0.0075156797916861254,12.550664901733398,0.007907698,-0.5454809007234871,0.25439125299453735,0.0003,,
521,1783,1067008,598,650.85,216.83999999999997,0.074462890625,41.34865999817848,5200,0.2,-0.010560192906996235,30.27437973022461,0.007895706,-0.5185557438991963,0.28301119804382324,0.0003,,
522,1786,1069056,598,652.63,217.01225,0.08046875,38.97309340834617,5210,0.2,-0.00869103450095281,8.842073440551758,0.007747834,-0.5479314705356956,0.23461449146270752,0.0003,,
,,1070000,,,,0.10703125,28.221589231491087,5220,0.2,-0.01077156528190244,11.200889587402344,0.011382865,-0.529615729674697,0.2574102282524109,0.0003,199.26,1712.6
523,1793,1071104,597,652.71,218.0153,,,,,,,,,,,,
524,1796,1073152,597,665.0,222.4219,0.081396484375,30.998750931024553,5230,0.2,-0.006542989220179152,16.8870849609375,0.009292752,-0.5347959216684103,0.29049909114837646,0.0003,,
525,1799,1075200,597,676.0,224.5859,0.107080078125,22.97517047524452,5240,0.2,-0.006695776806736831,8.928410530090332,0.012269547,-0.5243118695914746,0.20856821537017822,0.0003,,
526,1802,1077248,597,683.32,228.44005,0.10283203125,38.844870042800906,5250,0.2,-0.008928107327665202,9.98840618133545,0.010282565,-0.5594873967580497,0.17628836631774902,0.0003,,
527,1805,1079296,597,698.69,234.56394999999998,0.1041015625,26.949768137931823,5260,0.2,-0.011510333366459236,14.06870174407959,0.008408526,-0.5053197481669486,0.24861758947372437,0.0003,,
,,1080000,,,,0.098095703125,37.608788922429085,5270,0.2,-0.01223873301059939,18.119369506835938,0.009147866,-0.4830580298788846,0.19587987661361694,0.0003,287.33,1514.4
528,1811,1081344,596,703.79,237.97699999999998,,,,,,,,,,,,
529,1814,1083392,597,706.55,240.18724999999995,0.119384765625,43.819695222377774,5280,0.2,-0.01173561834730208,10.627265930175781,0.010849573,-0.5083567447960377,0.14467763900756836,0.0003,,
530,1817,1085440,597,687.56,236.4875,0.097509765625,30.080683341622354,5290,0.2,-0.009313172721886077,11.667085647583008,0.013161739,-0.5554749688133598,0.20685654878616333,0.0003,,
531,1820,1087488,597,674.38,232.83475,0.111474609375,49.00125924050808,5300,0.2,-0.012385166710009799,17.761537551879883,0.009070326,-0.5230170589871704,0.105843186378479,0.0003,,
532,1822,1089536,597,665.89,231.7617,0.1126953125,38.24175966084003,5310,0.2,-0.009813024316099473,15.574847221374512,0.0105008185,-0.552628125809133,0.12492108345031738,0.0003,,
,,1090000,,,,0.12158203125,45.22431709766388,5320,0.2,-0.01303811356483493,12.376683235168457,0.011523605,-0.5463709622621536,0.11703157424926758,0.0003,165.245,740.2
533,1827,1091584,597,650.35,226.35395,,,,,,,,,,,,
534,1830,1093632,597,641.17,224.42094999999998,0.127490234375,51.665434300899506,5330,0.2,-0.01344355140463449,19.64569664001465,0.014102031,-0.5756143309175968,0.16486871242523193,0.0003,,
535,1833,1095680,597,631.46,220.72584999999998,0.11318359375,39.12649835050106,5340,0.2,-0.00852202445967123,13.804253578186035,0.0099408645,-0.5835518618114293,0.025505125522613525,0.0003,,
536,1835,1097728,597,626.76,220.64430000000002,0.104150390625,41.17803708314896,5350,0.2,-0.009687902507721446,30.59201431274414,0.010118047,-0.5975069580599666,0.17870676517486572,0.0003,,
537,1838,1099776,598,616.15,215.61405,0.110693359375,30.78161398768425,5360,0.2,-0.010637909889919684,16.02175521850586,0.0119747855,-0.5451520071364939,0.2566952705383301,0.0003,,
,,1100000,,,,0.099560546875,35.64468951523304,5370,0.2,-0.007892046787310392,11.862736701965332,0.01083912,-0.5166218246333301,0.16527724266052246,0.0003,177.099,1154.6
538,1844,1101824,597,613.71,217.14095000000006,,,,,,,,,,,,
539,1847,1103872,597,620.24,219.16925,0.120263671875,37.18867116868496,5380,0.2,-0.011694081927998923,7.321771144866943,0.011647754,-0.5335569548420608,0.21054238080978394,0.0003,,
540,1850,1105920,597,616.33,217.19385,0.080810546875,32.36403360068798,5390,0.2,-0.00918024908460211,17.860431671142578,0.00892348,-0.5236380114220083,0.29781442880630493,0.0003,,
541,1853,1107968,597,622.57,220.6212,0.097900390625,29.06091815531254,5400,0.2,-0.010907591554860119,10.077498435974121,0.0073496485,-0.5348143109120429,0.2371247410774231,0.0003,,
,,1110000,,,,0.09248046875,27.243348547816275,5410,0.2,-0.0051696271693799645,8.799267768859863,0.00797878,-0.5163478840142488,0.2622365951538086,0.0003,330.356,720.6
542,1858,1110016,597,612.83,217.43735,,,,,,,,,,,,
543,1860,1112064,597,601.97,212.85954999999998,0.1009765625,30.81848773062229,5420,0.2,-0.009549320541555061,10.082114219665527,0.008904649,-0.5310746863484382,0.1940922737121582,0.0003,,
544,1863,1114112,597,606.09,216.40949999999998,0.125390625,30.49780743718147,5430,0.2,-0.010250954164075666,6.975734710693359,0.015829902,-0.5298478417098522,0.24777424335479736,0.0003,,
545,1866,1116160,598,566.98,203.22099999999998,0.09716796875,43.40856546163559,5440,0.2,-0.01111031217587879,23.56683349609375,0.012941472,-0.5157942065037787,0.09318679571151733,0.0003,,
546,1868,1118208,598,528.33,189.50905,0.115234375,48.48243125081062,5450,0.2,-0.013354279726627283,21.925474166870117,0.008906096,-0.5557384787127375,0.13502728939056396,0.0003,,
,,1120000,,,,0.10927734375,43.55474137663841,5460,0.2,-0.013143045127799268,17.313125610351562,0.009603507,-0.549479984305799,0.1523970365524292,0.0003,415.85299999999995,945.0
547,1874,1120256,597,537.92,191.2649,,,,,,,,,,,,
548,1877,1122304,597,533.48,189.6223,0.104150390625,36.039428463578226,5470,0.2,-0.009895060036797076,12.75458812713623,0.010699219,-0.5466981213539839,0.18874883651733398,0.0003,,
549,1879,1124352,598,528.52,188.31050000000002,0.08935546875,27.244779777526855,5480,0.2,-0.009496034399489872,9.91400146484375,0.009070914,-0.5260899472050369,0.12865853309631348,0.0003,,
550,1882,1126400,598,537.81,190.34395,0.103564453125,19.43223754018545,5490,0.2,-0.007633145636646077,7.019703388214111,0.0084231915,-0.5101874985732138,0.2512260675430298,0.0003,,
551,1885,1128448,598,532.89,190.03234999999998,0.09384765625,21.226739391684532,5500,0.2,-0.005407972921966575,14.809554100036621,0.009422157,-0.5465298771858216,0.24725550413131714,0.0003,,
,,1130000,,,,0.08994140625,28.582778745889662,5510,0.2,-0.008973201730987057,15.994643211364746,0.010029197,-0.5239762007258832,0.3218711018562317,0.0003,190.922,699.0
552,1889,1130496,598,520.3,183.5894,,,,,,,,,,,,
553,1892,1132544,598,509.68,178.86630000000002,0.114404296875,41.64115881323814,5520,0.2,-0.012375183899712284,16.719629287719727,0.010267399,-0.5415295373648406,0.14576518535614014,0.0003,,
554,1895,1134592,598,503.8,174.84685000000002,0.085205078125,45.39705668091774,5530,0.2,-0.010058845748426392,29.308744430541992,0.008546211,-0.5199516075663269,0.13614743947982788,0.0003,,
555,1898,1136640,598,512.86,177.50875,0.103955078125,31.891817477345466,5540,0.2,-0.011818403829238378,18.519384384155273,0.009240499,-0.5912984045222401,0.07961171865463257,0.0003,,
556,1900,1138688,599,528.58,183.85104999999996,0.12509765625,19.4052293241024,5550,0.2,-0.012129237491171807,8.230535507202148,0.015431238,-0.5367380822077393,0.18169063329696655,0.0003,,
,,1140000,,,,0.105908203125,32.85973160266876,5560,0.2,-0.010569505709281658,11.792681694030762,0.010957291,-0.5384893181733788,0.14824193716049194,0.0003,199.63299999999998,985.8
557,1906,1140736,598,535.58,185.21169999999998,,,,,,,,,,,,
558,1909,1142784,598,525.62,181.9841,0.104833984375,30.48202813565731,5570,0.2,-0.011469952671905047,8.916512489318848,0.010715201,-0.5676324979402125,0.15045630931854248,0.0003,,
559,1911,1144832,598,540.39,188.03500000000003,0.0873046875,51.936043256521224,5580,0.2,-0.011295540907303803,21.69729995727539,0.008194944,-0.5484722340479493,0.10081362724304199,0.0003,,
560,1914,1146880,598,540.39,188.03500000000003,0.09873046875,27.04045825302601,5590,0.2,-0.008630334931513061,9.218256950378418,0.009506602,-0.5328183313831687,0.2327905297279358,0.0003,,
561,1917,1148928,599,555.74,189.0007,0.152197265625,14.699210774898528,5600,0.2,-0.013078621175372973,5.100285530090332,0.0124035375,-0.6104986472986639,0.2845299243927002,0.0003,,
,,1150000,,,,0.08583984375,28.103828886151312,5610,0.2,-0.008723323611775413,9.471538543701172,0.0095367925,-0.5505735277198255,0.234003484249115,0.0003,449.131,844.6
562,1922,1150976,598,568.21,194.4468,,,,,,,,,,,,
563,1925,1153024,598,573.81,197.84134999999998,0.10888671875,33.9082339912653,5620,0.2,-0.013552051951410248,13.931570053100586,0.010911166,-0.5218548034317791,0.2744753360748291,0.0003,,
564,1927,1155072,599,585.05,202.30715,0.099462890625,29.46128311753273,5630,0.2,-0.009063237652298994,18.634946823120117,0.011074973,-0.5427468590438366,0.15238380432128906,0.0003,,
565,1930,1157120,599,576.94,199.21130000000002,0.104150390625,27.577128687500952,5640,0.2,-0.011995263426797464,14.939336776733398,0.010247303,-0.5498688210733235,0.23051691055297852,0.0003,,
566,1933,1159168,599,579.89,197.60580000000002,0.086572265625,49.37886315584183,5650,0.2,-0.01100768273608992,21.411008834838867,0.00809936,-0.5538432654924691,0.1688557267189026,0.0003,,
,,1160000,,,,0.116796875,27.200085082650183,5660,0.2,-0.012162071466445924,19.63129425048828,0.014292916,-0.589054305292666,0.2782401442527771,0.0003,420.19899999999996,939.8
567,1938,1161216,598,590.94,200.0077,,,,,,,,,,,,
568,1941,1163264,599,577.58,193.77465000000004,0.107666015625,28.69766785502434,5670,0.2,-0.009510744790895842,7.792076587677002,0.0090434635,-0.5685493542812765,0.24812662601470947,0.0003,,
569,1944,1165312,599,553.46,183.79275,0.1244140625,49.193186247348784,5680,0.2,-0.012909651445806958,31.758647918701172,0.011216287,-0.590073630400002,0.18539589643478394,0.0003,,
570,1947,1167360,599,549.89,182.0168,0.109228515625,31.974905571341516,5690,0.2,-0.011628396887681447,7.0113749504089355,0.01242441,-0.5731495526619256,0.15778875350952148,0.0003,,
571,1949,1169408,599,569.35,189.1428,0.105810546875,25.291085529327393,5700,0.2,-0.008956784900510684,10.1763277053833,0.010697905,-0.5380446899682283,0.1605580449104309,0.0003,,
,,1170000,,,,0.10302734375,27.63156265616417,5710,0.2,-0.00926050370617304,11.637011528015137,0.009210543,-0.5510907082818448,0.3027040362358093,0.0003,320.746,1089.8
572,1955,1171456,599,579.54,190.72259999999994,,,,,,,,,,,,
573,1957,1173504,599,589.27,194.58969999999997,0.10576171875,31.620859077572824,5720,0.2,-0.009604138825670816,7.82523775100708,0.010568414,-0.5703192353248596,0.1729331612586975,0.0003,,
574,1960,1175552,599,604.03,201.76414999999997,0.1212890625,34.91920389831066,5730,0.2,-0.0108770847087726,15.096932411193848,0.009650795,-0.5213367665186525,0.14347440004348755,0.0003,,
575,1963,1177600,599,602.69,201.80885000000006,0.103125,26.794887512922287,5740,0.2,-0.009734894582652486,10.212812423706055,0.010425402,-0.4963342166505754,0.25938230752944946,0.0003,,
576,1966,1179648,599,614.18,205.89325,0.122998046875,27.811103776097298,5750,0.2,-0.010735103706247173,12.860098838806152,0.010666905,-0.5323755279183388,0.21043282747268677,0.0003,,
,,1180000,,,,0.113134765625,21.348504561185838,5760,0.2,-0.012530848957248963,7.347827434539795,0.0116911065,-0.5111141693778336,0.29372072219848633,0.0003,360.984,910.0
577,1971,1181696,599,637.95,214.90749999999997,,,,,,,,,,,,
578,1974,1183744,599,639.79,216.64909999999998,0.099853515625,28.0417141854763,5770,0.2,-0.012122872400505002,11.769686698913574,0.012001058,-0.48965016230940817,0.4060460329055786,0.0003,,
579,1977,1185792,599,618.77,210.0632,0.123095703125,35.57825891673565,5780,0.2,-0.012434790132101626,7.998770236968994,0.014048338,-0.5578227108344436,0.206523597240448,0.0003,,
580,1980,1187840,599,627.76,212.49635,0.10419921875,39.388728687167166,5790,0.2,-0.009532067166583147,20.357250213623047,0.00740316,-0.5433287686668337,0.21512937545776367,0.0003,,
581,1982,1189888,600,620.35,210.17835000000005,0.1076171875,24.86369883418083,5800,0.2,-0.009642730624182149,16.796463012695312,0.009191878,-0.5652481672354043,0.34545475244522095,0.0003,,
,,1190000,,,,0.128271484375,20.19322760999203,5810,0.2,-0.012025326266302728,4.348331928253174,0.012247983,-0.5214160458184779,0.2655094861984253,0.0003,231.90800000000004,1177.6
582,1988,1191936,599,628.55,212.10719999999998,,,,,,,,,,,,
583,1991,1193984,599,629.56,213.12964999999997,0.090771484375,40.026917073130605,5820,0.2,-0.010966280251159333,12.42944049835205,0.009391264,-0.5140300306491554,0.05543488264083862,0.0003,,
584,1994,1196032,599,639.45,216.55175,0.110546875,38.74422000348568,5830,0.2,-0.012650764855789021,20.7888240814209,0.008416184,-0.49939899556338785,0.24637103080749512,0.0003,,
585,1997,1198080,599,660.69,224.15399999999997,0.104345703125,18.386212864518164,5840,0.2,-0.010401068950886837,8.619993209838867,0.010750885,-0.4882322922348976,0.32640886306762695,0.0003,,
,,1200000,,,,0.09814453125,28.033300507068635,5850,0.2,-0.01013573049713159,18.260013580322266,0.010262229,-0.5089427758939564,0.11783277988433838,0.0003,271.608,1353.4
586,2004,1200128,598,663.17,223.40624999999997,,,,,,,,,,,,
587,2007,1202176,598,639.28,216.27044999999998,0.11796875,24.553888911008833,5860,0.2,-0.007766165226348676,8.289840698242188,0.010582669,-0.5606749799102545,0.25729262828826904,0.0003,,
588,2010,1204224,598,641.86,218.13835,0.11396484375,48.74242092370987,5870,0.2,-0.013912035166868009,25.786710739135742,0.0108292755,-0.5019243107177317,0.16604971885681152,0.0003,,
589,2013,1206272,599,655.22,222.75965,0.102685546875,32.28015884459019,5880,0.2,-0.01081908929918427,8.84266471862793,0.0102373045,-0.5320600958541035,0.0657842755317688,0.0003,,
590,2016,1208320,599,659.38,225.34404999999998,0.1017578125,29.65573006272316,5890,0.2,-0.009939299215329812,14.249346733093262,0.01042425,-0.5219625134021044,0.24340784549713135,0.0003,,
,,1210000,,,,0.10869140625,29.81273358166218,5900,0.2,-0.011714186283643357,11.301668167114258,0.011655176,-0.561325549799949,0.10749977827072144,0.0003,229.754,2456.8
591,2025,1210368,597,685.12,232.78875000000005,,,,,,,,,,,,
592,2028,1212416,597,680.9,230.39675,0.109130859375,33.335671067237854,5910,0.2,-0.010472056697471999,19.824726104736328,0.008937399,-0.5213834572583437,0.21441984176635742,0.0003,,
593,2031,1214464,597,663.85,226.26615,0.1083984375,31.015428885817528,5920,0.2,-0.010945413046283648,15.57055377960205,0.010410424,-0.511472100391984,0.2409626841545105,0.0003,,
594,2034,1216512,598,663.63,225.8621,0.093505859375,35.05243324041366,5930,0.2,-0.011582017873297445,13.805785179138184,0.010052808,-0.5736356125213206,0.2853779196739197,0.0003,,
595,2037,1218560,598,667.24,225.56189999999998,0.109765625,25.385977944731714,5940,0.2,-0.010988926133722998,14.093138694763184,0.011018082,-0.5363015066832304,0.29386335611343384,0.0003,,
,,1220000,,,,0.10244140625,33.99513970613479,5950,0.2,-0.010914128416334278,18.552465438842773,0.009197498,-0.5208840793929994,0.16533035039901733,0.0003,390.41700000000003,1630.2
596,2044,1220608,597,662.01,221.42714999999995,,,,,,,,,,,,
597,2047,1222656,597,662.5,221.65779999999995,0.12109375,25.584710627794266,5960,0.2,-0.010703938484220998,26.257644653320312,0.010081164,-0.5786807334050537,0.14270001649856567,0.0003,,
598,2049,1224704,597,680.59,226.51054999999997,0.084765625,26.731622126698493,5970,0.2,-0.009387709363363684,14.9586820602417,0.01004456,-0.516333694010973,0.29538071155548096,0.0003,,
599,2052,1226752,597,680.59,226.51054999999997,0.10732421875,29.437642201781273,5980,0.2,-0.01055934417527169,9.93809986114502,0.01243813,-0.5569576020352542,0.21303409337997437,0.0003,,
600,2055,1228800,597,671.3,220.01309999999995,0.137109375,18.821447896957398,5990,0.2,-0.011769750187522732,5.532089710235596,0.013826851,-0.605021134391427,0.26694607734680176,0.0003,,
,,1230000,,,,0.1203125,41.5672490298748,6000,0.2,-0.013228597608394921,33.4185905456543,0.0117307445,-0.5838063836097718,0.18958085775375366,0.0003,145.60999999999999,1173.6
601,2061,1230848,597,667.68,217.79125000000005,,,,,,,,,,,,
602,2064,1232896,597,638.22,207.76194999999998,0.1224609375,39.71653420925141,6010,0.2,-0.014105321861279663,12.866981506347656,0.010818349,-0.5613284583203495,0.2712342143058777,0.0003,,
603,2067,1234944,597,624.49,204.19095000000004,0.1076171875,37.06754443049431,6020,0.2,-0.012454397129477001,14.518890380859375,0.009230572,-0.5223253289237618,0.1818864345550537,0.0003,,
604,2070,1236992,597,604.69,196.08225000000002,0.11376953125,39.567351734638216,6030,0.2,-0.011392778321169316,18.728574752807617,0.011862986,-0.516559203621,0.16500884294509888,0.0003,,
605,2072,1239040,597,575.82,184.64145,0.13251953125,44.75073736310005,6040,0.2,-0.01593879500578623,9.743339538574219,0.015369153,-0.5426817778497934,0.11185753345489502,0.0003,,
,,1240000,,,,0.11318359375,32.19013054668903,6050,0.2,-0.010923498134070541,25.5445613861084,0.010048643,-0.5809120387770236,0.16219234466552734,0.0003,402.442,1117.8
606,2079,1241088,596,565.41,180.04039999999998,,,,,,,,,,,,
607,2082,1243136,597,549.17,174.94530000000003,0.1072265625,41.15216796994209,6060,0.2,-0.012552020799193996,21.529348373413086,0.009545991,-0.5554907097481191,0.17761659622192383,0.0003,,
608,2084,1245184,597,536.3,170.83675000000002,0.113623046875,34.68082318902016,6070,0.2,-0.012336602367577143,15.691539764404297,0.00879986,-0.5440373850986362,0.1464431881904602,0.0003,,
609,2087,1247232,597,555.18,178.03964999999997,0.1087890625,29.293629080057144,6080,0.2,-0.013379018806153909,14.644758224487305,0.009996586,-0.5071456423029304,0.2109929323196411,0.0003,,
610,2090,1249280,597,559.52,179.38055,0.1296875,23.43832685351372,6090,0.2,-0.011269958229968324,9.8299560546875,0.012660218,-0.5706327753141522,0.29779523611068726,0.0003,,
,,1250000,,,,0.1306640625,29.048789024353027,6100,0.2,-0.013095225053257309,10.705828666687012,0.011271227,-0.5754798579029738,0.2936120629310608,0.0003,456.808,1442.2
611,2097,1251328,596,535.35,169.08475,,,,,,,,,,,,
612,2100,1253376,596,534.46,169.43134999999998,0.115478515625,36.80493840873241,6110,0.2,-0.013459040989982896,15.351142883300781,0.013737535,-0.5557036975398659,0.1876930594444275,0.0003,,
613,2102,1255424,596,529.65,166.55110000000002,0.105078125,36.3424720197916,6120,0.2,-0.012222633496276104,10.752663612365723,0.011194895,-0.49145656153559686,0.26450616121292114,0.0003,,
614,2105,1257472,597,545.64,171.27329999999998,0.09345703125,37.256405621767044,6130,0.2,-0.00824717861833051,17.883724212646484,0.011575928,-0.5522435581311583,0.16724538803100586,0.0003,,
615,2108,1259520,597,560.89,176.1453,0.115380859375,24.12671531140804,6140,0.2,-0.010472821476287208,12.491576194763184,0.010177024,-0.5354262431152165,0.2722629904747009,0.0003,,
,,1260000,,,,0.09921875,23.426293683052062,6150,0.2,-0.008765938514261506,10.836520195007324,0.008816486,-0.49940685741603374,0.35052621364593506,0.0003,514.066,1043.6
616,2114,1261568,596,560.62,176.32574999999997,,,,,,,,,,,,
617,2116,1263616,596,566.2,178.842,0.0931640625,28.806840112805368,6160,0.2,-0.010369002039078623,19.577693939208984,0.00894103,-0.5193631858564913,0.28901970386505127,0.0003,,
618,2119,1265664,597,545.73,173.74095,0.09072265625,38.16687167584896,6170,0.2,-0.010477380000520498,22.387855529785156,0.010615311,-0.49651865996420386,0.2469438910484314,0.0003,,
619,2122,1267712,597,547.58,174.2989,0.091455078125,49.27692616581917,6180,0.2,-0.011142398620722815,20.29520606994629,0.009924108,-0.48846846260130405,0.21344566345214844,0.0003,,
620,2125,1269760,597,526.69,169.82025000000002,0.12548828125,25.04346762597561,6190,0.2,-0.012745139797334559,14.947281837463379,0.014545276,-0.5216166549362242,0.28759849071502686,0.0003,,
,,1270000,,,,0.104248046875,55.18310342431069,6200,0.2,-0.013187013429705985,29.582971572875977,0.010715356,-0.5163916151970624,0.11373019218444824,0.0003,444.296,1006.8
621,2130,1271808,596,533.15,174.35004999999998,,,,,,,,,,,,
622,2133,1273856,596,533.97,176.60799999999995,0.111669921875,30.555656698346137,6210,0.2,-0.012432420617551542,12.302213668823242,0.00953459,-0.4919961652718484,0.4155576825141907,0.0003,,
623,2136,1275904,597,512.68,169.74635,0.1314453125,27.670318987965583,6220,0.2,-0.01311657457263209,12.821972846984863,0.012736879,-0.525789245404303,0.2424863576889038,0.0003,,
624,2139,1277952,597,498.45,165.63459999999998,0.131787109375,36.5696298956871,6230,0.2,-0.010971279063960537,17.594581604003906,0.012011042,-0.5374609806574882,0.23843348026275635,0.0003,,
,,1280000,,,,0.118505859375,19.56255672723055,6240,0.2,-0.008747412085358518,6.432130813598633,0.011813683,-0.6236611956730485,0.24546301364898682,0.0003,275.11199999999997,580.4
625,2143,1280000,597,518.38,170.29205000000002,,,,,,,,,,,,
626,2146,1282048,597,528.07,175.7011,0.12890625,33.11425745785236,6250,0.2,-0.011176496694679372,12.90610408782959,0.011745455,-0.587423662096262,0.2926488518714905,0.0003,,
627,2149,1284096,597,533.11,178.03195,0.11533203125,37.453556299209595,6260,0.2,-0.010360549311735667,18.752111434936523,0.010030581,-0.5689604613929987,0.30956900119781494,0.0003,,
628,2152,1286144,597,546.2,181.94625000000005,0.09892578125,31.262446120381355,6270,0.2,-0.00810540422098711,15.76803207397461,0.008150423,-0.5882095593959094,0.2681501507759094,0.0003,,
629,2155,1288192,597,555.21,183.82805,0.12451171875,28.282493844628334,6280,0.2,-0.012241441881633364,13.472020149230957,0.011594189,-0.5942866045981645,0.2083907127380371,0.0003,,
