time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
183,5500,1007616,3.0236999999999994,492,310.12,0.2,0.035594332963228226,1.297475188365206,0.0003,0.174853515625,4910,0.022980483,0.38279128074645996,-1.027858373709023,-0.015379982194281184,,
183,5509,1009664,3.1878999999999995,493,313.72,0.2,0.18494100868701935,1.3923273708787747,0.0003,0.193310546875,4920,0.021520149,0.17868512868881226,-1.1501087818294764,-0.02526850002614083,,
,,1010000,,,,0.2,0.0421764962375164,0.7175819215597585,0.0003,0.188720703125,4930,0.021446358,0.5483156442642212,-1.0044868540018796,-0.01776040099794045,436.0,7.672
183,5526,1011712,3.7272999999999996,494,319.86,,,,,,,,,,,,
183,5535,1013760,4.637699999999999,495,328.9,0.2,0.017754845321178436,1.1978360152454115,0.0003,0.21357421875,4940,0.023793766,0.294994056224823,-1.2253417659550905,-0.018625814901315606,,
183,5544,1015808,3.8030999999999993,496,322.27,0.2,0.05562404543161392,1.1579928167397155,0.0003,0.207421875,4950,0.021555366,0.2818039655685425,-1.115113795734942,-0.024854248861083762,,
183,5554,1017856,3.485399999999999,497,324.01,0.2,0.11412376165390015,1.2059478219598532,0.0003,0.168505859375,4960,0.015942715,0.08863884210586548,-1.0133284064009787,-0.017911938851466403,,
183,5562,1019904,3.7472,498,327.88,0.2,-0.011126909404993057,0.7200923960306682,0.0003,0.20107421875,4970,0.02329379,0.4883301258087158,-1.053454379364848,-0.018658511075773276,,
,,1020000,,,,0.2,0.023307830095291138,1.8153926506871358,0.0003,0.1568359375,4980,0.017996285,-0.02014338970184326,-1.1567215599119662,-0.0183208665024722,254.2,-2.522
183,5576,1021952,3.9336999999999995,499,329.25,,,,,,,,,,,,
183,5584,1024000,2.9305000000000003,500,319.5,0.2,0.1039910838007927,1.6160487128421663,0.0003,0.1404296875,4990,0.015793752,0.067207932472229,-1.099270918034017,-0.015125545486807824,,
183,5594,1026048,3.4771000000000005,501,324.9,0.2,0.1554347276687622,1.4579661645926536,0.0003,0.178759765625,5000,0.020333625,-0.11741411685943604,-1.1244700964540244,-0.018655585203669035,,
183,5602,1028096,4.401,502,332.59,0.2,0.010379891842603683,0.8746187506709248,0.0003,0.21474609375,5010,0.033283986,0.34153538942337036,-1.0521905098110438,-0.025669675631797874,,
,,1030000,,,,0.2,0.023637577891349792,0.9884438068955206,0.0003,0.206005859375,5020,0.021198647,0.5461994409561157,-1.108329276368022,-0.021026212704600766,369.8,12.337999999999997
183,5618,1030144,4.745599999999999,503,338.19,,,,,,,,,,,,
183,5627,1032192,5.279700000000002,504,344.84,0.2,0.0527099072933197,1.5232464006636293,0.0003,0.169775390625,5030,0.020925844,0.1432453989982605,-1.1346015747636558,-0.025376671968842857,,
183,5637,1034240,6.140600000000001,505,358.87,0.2,0.06984001398086548,1.489454046706669,0.0003,0.216845703125,5040,0.023127403,0.1274922490119934,-1.1909376632422208,-0.020397185286856256,,
183,5646,1036288,6.611700000000001,506,361.81,0.2,0.9437824487686157,0.8234468420501798,0.0003,0.216796875,5050,0.0175586,0.6159694194793701,-1.196997483819723,-0.024367907812120393,,
183,5655,1038336,5.845699999999999,507,358.33,0.2,0.1038997694849968,0.8398703725892119,0.0003,0.194482421875,5060,0.02592263,0.5094033479690552,-1.1744936257600784,-0.019270516172400675,,
,,1040000,,,,0.2,0.12573106586933136,1.6362080645980313,0.0003,0.197021484375,5070,0.021993116,0.06293308734893799,-1.1858487751334905,-0.022010298770328517,245.4,-2.434
183,5668,1040384,4.8556,508,347.23,,,,,,,,,,,,
183,5675,1042432,5.5308,509,349.76,0.2,0.1357736885547638,2.556720384582877,0.0003,0.166796875,5080,0.017150564,0.34024155139923096,-1.110352049395442,-0.017845411942107602,,
183,5684,1044480,5.267799999999999,510,346.03,0.2,0.08553504943847656,1.661811423371546,0.0003,0.188037109375,5090,0.020232208,0.22611898183822632,-1.1695485144853592,-0.023097774139023385,,
183,5693,1046528,5.525399999999999,511,350.3,0.2,0.15702591836452484,1.0803163805161602,0.0003,0.17705078125,5100,0.023139324,0.42677921056747437,-1.1101327169686557,-0.01548456864838954,,
183,5701,1048576,4.961099999999999,512,346.69,0.2,0.004578541964292526,1.2195347293280066,0.0003,0.2037109375,5110,0.028061174,0.28266024589538574,-1.2646170739084481,-0.01755138419684954,,
,,1050000,,,,0.2,0.2030419409275055,1.373489430663176,0.0003,0.190478515625,5120,0.01859628,0.0957632064819336,-1.0934696974232794,-0.020276672902400605,331.4,10.716
183,5715,1050624,4.9436,513,348.44,,,,,,,,,,,,
183,5725,1052672,5.4510000000000005,514,357.76,0.2,0.11430361866950989,1.519880103552714,0.0003,0.191162109375,5130,0.021643952,-0.060936689376831055,-1.0749127516523003,-0.016295649902895094,,
183,5733,1054720,5.387099999999999,515,354.14,0.2,0.013998597860336304,1.2441163410432636,0.0003,0.165380859375,5140,0.019155141,0.32392609119415283,-1.0494143856689333,-0.015582712326431648,,
184,5742,1056768,5.421099999999999,516,350.72,0.2,0.07767423987388611,1.3262717118021101,0.0003,0.1859375,5150,0.018297447,0.3892595171928406,-1.126014731451869,-0.01709942593879532,,
184,5750,1058816,5.642500000000001,517,348.58,0.2,0.06181812286376953,1.271059511601925,0.0003,0.166162109375,5160,0.017221544,0.021561861038208008,-1.0741492161527275,-0.01889553041837644,,
,,1060000,,,,0.2,0.0034248419106006622,1.212984280451201,0.0003,0.1865234375,5170,0.020198856,0.5144694447517395,-1.0284669989719988,-0.015657237995765173,341.6,0.6079999999999999
184,5764,1060864,4.5876,518,333.95,,,,,,,,,,,,
184,5772,1062912,3.0998999999999994,519,322.58,0.2,0.04907945170998573,1.0012514653615654,0.0003,0.19580078125,5180,0.027818747,0.441182017326355,-1.1124599941074849,-0.0221704475407023,,
184,5781,1064960,3.6176999999999997,520,330.86,0.2,0.013528097420930862,0.8653273753589019,0.0003,0.193408203125,5190,0.02248441,0.39156484603881836,-1.1016073785722256,-0.022393427448696455,,
184,5789,1067008,2.4146,521,311.01,0.2,0.09305083751678467,1.8722906381823123,0.0003,0.167822265625,5200,0.01615384,0.29753392934799194,-1.2018384657800198,-0.021098081418313087,,
184,5798,1069056,3.071,522,315.42,0.2,0.22012494504451752,1.1184654202195816,0.0003,0.17255859375,5210,0.021460488,0.3000708818435669,-1.00608713850379,-0.020056185823341365,,
,,1070000,,,,0.2,0.06916835904121399,1.51368385378737,0.0003,0.18515625,5220,0.022148285,0.4884912967681885,-1.1745786234736442,-0.0185164127862663,327.8,2.748
184,5815,1071104,2.9008,523,312.42,,,,,,,,,,,,
184,5824,1073152,2.9370000000000003,524,318.81,0.2,0.023893406614661217,0.8450553585542366,0.0003,0.199853515625,5230,0.025577765,0.47488969564437866,-1.1145521683618427,-0.023334037407767027,,
184,5833,1075200,2.6529,525,317.19,0.2,0.03178070858120918,1.295953588769771,0.0003,0.181103515625,5240,0.022515003,0.31689774990081787,-1.180546472966671,-0.024209248682018368,,
184,5842,1077248,1.8914000000000002,526,303.23,0.2,0.00936610996723175,0.8942426609923132,0.0003,0.21044921875,5250,0.022656782,0.28821301460266113,-1.113620687276125,-0.02356811515928712,,
184,5851,1079296,2.5372000000000003,527,308.7,0.2,0.04347363859415054,0.8651809941977262,0.0003,0.198046875,5260,0.020502158,0.4426334500312805,-1.1481967575848102,-0.023046885838266463,,
,,1080000,,,,0.2,0.04595007374882698,1.2351589701604098,0.0003,0.168115234375,5270,0.017649926,0.1476830244064331,-1.106670038215816,-0.020281652244739233,335.2,6.678
184,5866,1081344,2.8298,528,309.45,,,,,,,,,,,,
184,5875,1083392,2.5754000000000006,529,304.86,0.2,0.024077612906694412,0.9563861653674394,0.0003,0.19716796875,5280,0.020703768,0.5411713123321533,-1.099861059524119,-0.022597353177843615,,
184,5885,1085440,2.6495000000000006,530,307.46,0.2,0.047993384301662445,1.2925092542078347,0.0003,0.230224609375,5290,0.023653504,0.3268492817878723,-1.2474746759980917,-0.025890912482282147,,
184,5894,1087488,3.5685000000000002,531,315.68,0.2,0.11916587501764297,1.9739833566593006,0.0003,0.163134765625,5300,0.016455157,0.12756121158599854,-1.1615644374862313,-0.01702842526428867,,
184,5903,1089536,3.4614999999999996,532,316.39,0.2,0.047750573605298996,1.9694809926208108,0.0003,0.14365234375,5310,0.015676484,0.05077546834945679,-1.112196171656251,-0.017498765760683453,,
,,1090000,,,,0.2,0.00046295300126075745,1.319722827267833,0.0003,0.18994140625,5320,0.021106623,0.25033193826675415,-1.2058598950505257,-0.022171314092702232,237.2,-6.356
184,5916,1091584,4.1842,533,324.18,,,,,,,,,,,,
184,5925,1093632,4.351699999999999,534,327.45,0.2,0.030231371521949768,1.4502878233324736,0.0003,0.14970703125,5330,0.022380576,0.1735994815826416,-0.9806114729493857,-0.014311901238397696,,
184,5935,1095680,4.973,535,335.39,0.2,0.023861825466156006,1.5836857797810808,0.0003,0.179541015625,5340,0.017481074,-0.13718140125274658,-1.1631073653697968,-0.018855377376894467,,
184,5944,1097728,6.2841,536,344.42,0.2,0.0393281914293766,0.9916538105113432,0.0003,0.202685546875,5350,0.019859916,0.17603880167007446,-1.212529395520687,-0.025791364366887136,,
184,5952,1099776,5.630400000000001,537,339.72,0.2,0.08423630893230438,1.8863235109020025,0.0003,0.1732421875,5360,0.019946415,0.2514216899871826,-1.0731533952057362,-0.018172491883160547,,
,,1100000,,,,0.2,0.05719347298145294,1.1450948245823382,0.0003,0.190380859375,5370,0.02323224,0.27610355615615845,-1.0615522237494588,-0.02183693639235571,197.8,-3.96
184,5965,1101824,5.8806,538,344.73,,,,,,,,,,,,
184,5974,1103872,5.499200000000001,539,342.83,0.2,0.07510535418987274,0.9310122948605567,0.0003,0.1841796875,5380,0.025096472,0.443336546421051,-1.1652324570342898,-0.018946854371461087,,
184,5982,1105920,5.700400000000001,540,342.73,0.2,0.05435336008667946,0.6491128942812793,0.0003,0.206591796875,5390,0.021851629,0.513386607170105,-1.111525515280664,-0.023600580653874204,,
184,5992,1107968,6.0729,541,345.5,0.2,0.1685032844543457,0.8256531232851557,0.0003,0.1943359375,5400,0.022548253,0.5146082639694214,-1.1811657130718232,-0.026924778771353887,,
,,1110000,,,,0.2,0.06514221429824829,0.6572784377611243,0.0003,0.19150390625,5410,0.029867109,0.6069903373718262,-1.049058685079217,-0.022520657986751756,284.8,7.178
184,6006,1110016,6.229400000000001,542,349.89,,,,,,,,,,,,
184,6014,1112064,6.318800000000001,543,350.98,0.2,0.051038432866334915,1.595082371798344,0.0003,0.158447265625,5420,0.019564886,-0.12652122974395752,-1.0359230507165194,-0.01880226151261013,,
184,6023,1114112,5.2593000000000005,544,336.83,0.2,0.13663196563720703,2.287370436452329,0.0003,0.1294921875,5430,0.015007315,0.11371701955795288,-0.9586050301790238,-0.014619393504108302,,
185,6031,1116160,5.501300000000001,545,332.65,0.2,0.06806587427854538,1.210456923604943,0.0003,0.205419921875,5440,0.021489318,0.19860905408859253,-1.2097902689129114,-0.02032348256034311,,
185,6040,1118208,5.328100000000001,546,329.93,0.2,0.03979099914431572,1.4727703628130258,0.0003,0.181982421875,5450,0.021608569,0.19965779781341553,-1.0545921547338366,-0.02070799948705826,,
,,1120000,,,,0.2,0.15631288290023804,1.4385019657900557,0.0003,0.156982421875,5460,0.017006757,0.38556426763534546,-1.1166359851136805,-0.017780343067715875,281.8,-2.7980000000000005
184,6055,1120256,3.977100000000001,547,324.87,,,,,,,,,,,,
185,6064,1122304,4.818099999999999,548,330.84,0.2,0.04318354278802872,0.5715245540486649,0.0003,0.2412109375,5470,0.02705092,0.34199243783950806,-1.1726242642849685,-0.025634682868258096,,
185,6074,1124352,4.347700000000001,549,327.85,0.2,0.0707779973745346,1.53852534070611,0.0003,0.131640625,5480,0.016681688,0.05933022499084473,-0.9292837115004658,-0.01825476373778656,,
185,6082,1126400,4.5299000000000005,550,329.65,0.2,0.031059622764587402,0.9305708870990201,0.0003,0.2033203125,5490,0.022919675,0.2991628050804138,-1.119205219298601,-0.02262348037183983,,
185,6090,1128448,4.3574,551,326.88,0.2,0.09950387477874756,1.430279718642123,0.0003,0.171923828125,5500,0.016763661,0.392425000667572,-1.0786875819787383,-0.019319106233888307,,
,,1130000,,,,0.2,0.021951906383037567,1.7451879064785316,0.0003,0.201513671875,5510,0.021270566,0.23205620050430298,-1.0604398109018802,-0.025933708981028758,292.4,-0.9020000000000004
185,6105,1130496,3.427800000000001,552,319.72,,,,,,,,,,,,
185,6114,1132544,3.1743,553,315.04,0.2,0.029011748731136322,1.294589056330733,0.0003,0.198291015625,5520,0.023211112,0.35478734970092773,-1.039104201644659,-0.022546127237728798,,
185,6123,1134592,3.5405000000000006,554,318.48,0.2,0.06769828498363495,1.020201821217779,0.0003,0.206298828125,5530,0.022726875,0.2749728560447693,-1.1651496440172195,-0.0225105770456139,,
185,6132,1136640,3.9156999999999993,555,321.0,0.2,0.05808039754629135,1.272145890793763,0.0003,0.180078125,5540,0.01809428,0.22848063707351685,-1.059481660835445,-0.019019088376080618,,
185,6142,1138688,3.880900000000001,556,314.47,0.2,0.18101102113723755,1.0769031304400414,0.0003,0.233740234375,5550,0.023082849,0.34910112619400024,-1.1997696666046977,-0.027267553744604812,,
,,1140000,,,,0.2,0.06351921707391739,1.21448704469949,0.0003,0.190625,5560,0.018681291,0.4744422435760498,-1.1882984556257725,-0.020130792968848253,292.4,-2.904000000000001
185,6155,1140736,3.1489000000000003,557,307.59,,,,,,,,,,,,
185,6165,1142784,3.7639,558,316.16,0.2,0.0846460610628128,0.9294287948985585,0.0003,0.183837890625,5570,0.025628272,0.411557674407959,-1.0585562182590365,-0.02517180259746965,,
185,6173,1144832,4.3208,559,320.53,0.2,0.032675065100193024,1.2519393360707909,0.0003,0.19755859375,5580,0.025038911,0.4466049075126648,-1.1760684784501791,-0.02139958833286073,,
185,6182,1146880,5.626799999999999,560,330.05,0.2,0.0997617170214653,1.5682063252897933,0.0003,0.177294921875,5590,0.019427888,0.31452441215515137,-1.1982419312000274,-0.019329346116865053,,
185,6190,1148928,6.0084,561,331.93,0.2,0.0341283343732357,1.5203344475710765,0.0003,0.1943359375,5600,0.025738895,0.20006293058395386,-1.1586904615163802,-0.02098715602478478,,
,,1150000,,,,0.2,0.11439981311559677,2.276273939828388,0.0003,0.17158203125,5610,0.019375086,0.10520797967910767,-1.1489452052861453,-0.018354948505293577,352.6,2.4999999999999996
185,6205,1150976,5.578199999999999,562,334.95,,,,,,,,,,,,
185,6214,1153024,5.5657000000000005,563,326.19,0.2,0.0746283084154129,2.024919638875872,0.0003,0.17607421875,5620,0.020736344,0.33043527603149414,-1.1286058282479643,-0.020316375844413415,,
185,6224,1155072,4.325900000000001,564,320.06,0.2,0.026142489165067673,1.264550205715932,0.0003,0.219384765625,5630,0.027168319,0.2501015067100525,-1.1578954223543405,-0.025564530867268332,,
185,6233,1157120,3.8678,565,315.82,0.2,0.03247370570898056,1.1131000425550155,0.0003,0.175,5640,0.024877701,0.5087928771972656,-1.0271242033690213,-0.021462059376062825,,
185,6243,1159168,3.7083000000000004,566,311.73,0.2,0.05307379364967346,1.1574466187274084,0.0003,0.19453125,5650,0.022245232,0.3149544596672058,-1.1182049501687288,-0.022257395813358016,,
,,1160000,,,,0.2,0.024867236614227295,0.9669059115229175,0.0003,0.1900390625,5660,0.02030775,0.36166059970855713,-1.0746441099792718,-0.0239877389423782,236.6,-4.348000000000001
185,6255,1161216,3.4185000000000003,567,310.7,,,,,,,,,,,,
185,6264,1163264,4.7438,568,318.31,0.2,0.11267609894275665,1.023634410975501,0.0003,0.1857421875,5670,0.021544501,0.4327375888824463,-1.066101186349988,-0.028388915583491325,,
185,6273,1165312,5.054499999999999,569,317.25,0.2,0.04685460031032562,1.2703115075593814,0.0003,0.1765625,5680,0.018935231,0.2756432890892029,-1.2288655683398246,-0.022092860232805833,,
185,6282,1167360,4.140800000000001,570,308.52,0.2,0.07916590571403503,1.304723258712329,0.0003,0.191552734375,5690,0.019996425,0.2766261696815491,-1.2537371035665275,-0.021929283090867103,,
185,6290,1169408,3.398899999999999,571,302.61,0.2,0.22961482405662537,1.0104923288570717,0.0003,0.223095703125,5700,0.023572562,0.22134411334991455,-1.1246840346604585,-0.023819177607947495,,
,,1170000,,,,0.2,0.06775517016649246,0.9036606837529689,0.0003,0.204443359375,5710,0.02813182,0.4541592597961426,-1.1451959479600191,-0.021363147065858356,363.2,6.398
185,6306,1171456,3.284699999999999,572,304.04,,,,,,,,,,,,
185,6316,1173504,3.0328,573,299.2,0.2,0.05229872837662697,1.0104670609114692,0.0003,0.199755859375,5720,0.02333134,0.5461920499801636,-1.1728769451379777,-0.02377525190531742,,
185,6326,1175552,2.5140000000000002,574,301.03,0.2,0.04283691570162773,1.4802802694961428,0.0003,0.17802734375,5730,0.019241024,0.08483713865280151,-1.1733969930559396,-0.01999991493357811,,
185,6335,1177600,2.8577,575,306.72,0.2,0.006230272352695465,0.8589656619937159,0.0003,0.179736328125,5740,0.018426549,0.38972926139831543,-0.9767369594424963,-0.020454376109410078,,
185,6344,1179648,2.0213,576,300.27,0.2,0.02068270370364189,0.9244307972723618,0.0003,0.186328125,5750,0.019998793,0.2810054421424866,-1.0356176670640707,-0.01892398007330485,,
,,1180000,,,,0.2,0.025508500635623932,1.0186291207442992,0.0003,0.207861328125,5760,0.025331039,0.5017781853675842,-1.1409132245928049,-0.025122955869301224,295.4,-0.932
185,6359,1181696,2.1316,577,299.25,,,,,,,,,,,,
185,6369,1183744,1.5587,578,296.5,0.2,0.002977553755044937,1.3203790040221066,0.0003,0.178759765625,5770,0.020770477,-0.06187570095062256,-1.0046071220189332,-0.02382679533911869,,
185,6378,1185792,1.8335000000000001,579,299.05,0.2,-0.009742885828018188,0.9508780372329056,0.0003,0.211279296875,5780,0.024370447,-0.08846557140350342,-1.1493491817265749,-0.026660778014047537,,
185,6388,1187840,2.24,580,308.45,0.2,-0.005999784916639328,1.0413359594298526,0.0003,0.2060546875,5790,0.02617499,0.3349912166595459,-1.1412289312109352,-0.021938048538868316,,
185,6397,1189888,2.449700000000001,581,307.5,0.2,0.12128481268882751,0.9869674463523552,0.0003,0.220068359375,5800,0.02293041,0.22572648525238037,-1.1998941037803887,-0.022708576201694086,,
,,1190000,,,,0.2,0.02216654270887375,1.0969478423940018,0.0003,0.16474609375,5810,0.0186923,0.4219467043876648,-1.0570247195661069,-0.020592908401158638,328.0,10.75
185,6411,1191936,2.3256,582,309.92,,,,,,,,,,,,
185,6420,1193984,1.0962,583,302.75,0.2,0.01602942869067192,0.7393457203288563,0.0003,0.23251953125,5820,0.022892833,0.5728195905685425,-1.2239422626793384,-0.027672792723751626,,
185,6430,1196032,1.3051000000000001,584,311.91,0.2,0.05469847097992897,1.2182858158601448,0.0003,0.161181640625,5830,0.01821181,0.18216782808303833,-1.169184478186071,-0.019641247572144492,,
186,6439,1198080,1.3912,585,313.31,0.2,0.0030677244067192078,0.8082993314834311,0.0003,0.20205078125,5840,0.022273602,0.5213489532470703,-1.206331842020154,-0.025549365786719135,,
,,1200000,,,,0.2,0.12802045047283173,1.0026305449195205,0.0003,0.188671875,5850,0.020978328,0.5574057698249817,-1.1360140414908528,-0.020325794897507875,355.4,-1.5319999999999996
185,6455,1200128,1.9731000000000003,586,315.18,,,,,,,,,,,,
185,6464,1202176,2.9841999999999995,587,324.2,0.2,-0.008079804480075836,1.3137016222346574,0.0003,0.18349609375,5860,0.02042623,0.16822105646133423,-1.0594354512169957,-0.022451337148959284,,
186,6473,1204224,2.5223,588,320.32,0.2,-0.012516003102064133,0.9668116407701746,0.0003,0.1810546875,5870,0.021632005,0.3769128918647766,-1.1151847353205084,-0.020809736513183453,,
186,6481,1206272,2.2567000000000004,589,316.85,0.2,0.006197232753038406,0.9577844196348451,0.0003,0.1970703125,5880,0.024067005,0.31856459379196167,-1.1904724169522525,-0.020336298170150258,,
186,6490,1208320,0.9839,590,303.99,0.2,0.11413726955652237,1.2022049201186746,0.0003,0.185498046875,5890,0.019124659,0.1316065788269043,-1.177062912285328,-0.021472511831962037,,
,,1210000,,,,0.2,-0.026921741664409637,0.6928965748171322,0.0003,0.185107421875,5900,0.021538952,0.3280450105667114,-0.9377022692933679,-0.02508497511735186,411.0,9.92
186,6507,1210368,0.8684000000000001,591,305.53,,,,,,,,,,,,
186,6516,1212416,0.5431000000000002,592,308.03,0.2,0.0015281178057193756,0.6459272898093331,0.0003,0.211474609375,5910,0.021575741,0.35675525665283203,-1.2674605708569289,-0.023138377963914537,,
186,6525,1214464,0.9885000000000003,593,313.54,0.2,-0.005153991281986237,0.7509702232084237,0.0003,0.21845703125,5920,0.023995237,0.5672619342803955,-1.1163389353081583,-0.025988412811420857,,
186,6534,1216512,0.11029999999999998,594,291.25,0.2,0.135407492518425,1.0076309885596857,0.0003,0.173583984375,5930,0.017751649,0.3734469413757324,-1.2304589942097663,-0.021773220412433146,,
186,6544,1218560,1.0154,595,300.84,0.2,0.059102803468704224,1.0134270264650695,0.0003,0.1978515625,5940,0.022127435,0.14777398109436035,-1.0908670717850328,-0.024438776943134143,,
,,1220000,,,,0.2,0.07532668858766556,0.9457229873514734,0.0003,0.18408203125,5950,0.019727498,0.3823883533477783,-1.114931900985539,-0.021426457012421452,266.0,1.364
186,6558,1220608,0.7558999999999998,596,296.76,,,,,,,,,,,,
186,6568,1222656,0.9728000000000001,597,305.1,0.2,0.1209418922662735,1.1508825233206152,0.0003,0.164208984375,5960,0.020559896,0.4051291346549988,-1.1311715256422759,-0.023050626125768758,,
186,6579,1224704,1.1613,598,316.28,0.2,-0.014029428362846375,0.9781100375461392,0.0003,0.211474609375,5970,0.025510952,0.4024522304534912,-0.9941154303029179,-0.023785341055190656,,
186,6588,1226752,1.0234,599,310.05,0.2,0.07876844704151154,1.3180821996880696,0.0003,0.164306640625,5980,0.018181507,0.15942662954330444,-1.064745109155774,-0.027548792885500006,,
186,6598,1228800,0.7249,600,309.87,0.2,0.010663196444511414,0.758866398234386,0.0003,0.1796875,5990,0.02211031,0.4863402843475342,-1.100425060838461,-0.0222019965731306,,
,,1230000,,,,0.2,0.007625957950949669,0.9735273535130545,0.0003,0.195458984375,6000,0.02190892,0.35113394260406494,-0.9841730086132884,-0.024368889402830975,330.8,2.714
186,6613,1230848,0.5070999999999999,601,311.63,,,,,,,,,,,,
186,6622,1232896,0.24160000000000015,602,308.13,0.2,2.2768454551696777,1.7976418808568269,0.0003,0.187158203125,6010,0.022290966,0.23100584745407104,-1.2294053871184587,-0.022155635585659184,,
186,6632,1234944,0.4410000000000002,603,318.24,0.2,-0.007431365549564362,0.4979105876642279,0.0003,0.22958984375,6020,0.024595672,0.6388266682624817,-1.1094672664999963,-0.020336496704840102,,
186,6641,1236992,0.655,604,316.86,0.2,0.40226656198501587,0.8195730383391492,0.0003,0.183251953125,6030,0.023261104,0.4817708134651184,-0.9909311410039663,-0.02247266957128886,,
186,6651,1239040,1.3826000000000003,605,324.16,0.2,0.1258610635995865,1.7421163182705641,0.0003,0.1623046875,6040,0.02071075,-0.0828404426574707,-1.073568883910775,-0.021807184047065675,,
,,1240000,,,,0.2,0.03780585527420044,1.087187729740981,0.0003,0.22138671875,6050,0.022733722,0.25657016038894653,-1.2793133020401002,-0.023982254206202924,282.8,5.199999999999999
186,6665,1241088,2.0499,606,327.5,,,,,,,,,,,,
186,6675,1243136,2.9166000000000003,607,330.92,0.2,0.014590226113796234,1.5883968980284409,0.0003,0.1853515625,6060,0.02018622,0.27759480476379395,-1.1807191733270883,-0.02481061923026573,,
186,6685,1245184,3.1186000000000007,608,330.74,0.2,0.0971495509147644,1.354612675216049,0.0003,0.16611328125,6070,0.021921014,0.284110963344574,-1.03043577298522,-0.026050658666645177,,
186,6696,1247232,4.5443999999999996,609,348.32,0.2,-0.016046859323978424,0.8755142304347828,0.0003,0.22294921875,6080,0.022665858,0.5559768676757812,-1.2853203739970922,-0.02662994270795025,,
186,6704,1249280,5.458000000000001,610,357.02,0.2,0.08123404532670975,1.1509966886835172,0.0003,0.198486328125,6090,0.02330453,0.369459867477417,-1.1234542790800333,-0.02516691150085535,,
,,1250000,,,,0.2,0.01291230320930481,1.2011473796213976,0.0003,0.21875,6100,0.020810936,0.2756143808364868,-1.326871547475457,-0.02663071627903264,433.4,19.706
186,6721,1251328,5.7479000000000005,611,358.06,,,,,,,,,,,,
186,6730,1253376,6.114999999999998,612,361.37,0.2,0.07315609604120255,2.142116568447091,0.0003,0.1716796875,6110,0.019473527,0.23631930351257324,-1.2560967925935984,-0.017849740781821312,,
186,6739,1255424,5.611800000000001,613,351.61,0.2,-0.001461576670408249,1.5661656466312706,0.0003,0.209912109375,6120,0.025479743,0.09419149160385132,-1.2270205475389957,-0.02538670706853736,,
186,6749,1257472,5.19,614,343.74,0.2,0.05145056173205376,1.496497127832845,0.0003,0.218212890625,6130,0.024149269,0.4298287034034729,-1.2501935366541148,-0.023396954115014523,,
186,6758,1259520,5.3428,615,338.47,0.2,-0.008340995758771896,0.8629509794176556,0.0003,0.200390625,6140,0.020899719,0.4429461359977722,-1.1386431269347668,-0.024518265540245922,,
,,1260000,,,,0.2,0.26759690046310425,1.6449544404400513,0.0003,0.187451171875,6150,0.01993943,0.16552913188934326,-1.1783509444445373,-0.022028613759903237,253.2,-2.5119999999999996
186,6771,1261568,5.658800000000001,616,336.9,,,,,,,,,,,,
186,6779,1263616,5.963700000000001,617,336.42,0.2,0.06412007659673691,1.113238153513521,0.0003,0.194677734375,6160,0.02561114,0.3947017192840576,-1.259938544034958,-0.022563784287194723,,
186,6789,1265664,6.473599999999999,618,335.46,0.2,0.033135563135147095,1.4340264790691435,0.0003,0.206640625,6170,0.02530291,0.2139464020729065,-1.2805811639875173,-0.022476908906537574,,
186,6799,1267712,6.5248,619,340.37,0.2,0.05351100489497185,0.7058755226549692,0.0003,0.234033203125,6180,0.022944093,0.6676392555236816,-1.2103563535958528,-0.02745199018972926,,
186,6808,1269760,5.715699999999999,620,331.19,0.2,0.058265361934900284,0.9431443452718667,0.0003,0.20751953125,6190,0.023238372,0.567642092704773,-1.144091285765171,-0.032311539666261525,,
,,1270000,,,,0.2,0.030163783580064774,1.3922425786266104,0.0003,0.19970703125,6200,0.020459365,0.3525950312614441,-1.2291127640753985,-0.02499546291655861,431.6,15.724
186,6826,1271808,5.831900000000002,621,329.58,,,,,,,,,,,,
186,6836,1273856,5.811599999999999,622,331.61,0.2,0.051809657365083694,1.8302509299013763,0.0003,0.154443359375,6210,0.018436447,-0.0850982666015625,-1.165750623308122,-0.017730180954094975,,
186,6845,1275904,5.7699,623,335.78,0.2,0.18672062456607819,0.8988627925748005,0.0003,0.209912109375,6220,0.022571439,0.3600230813026428,-1.1883452862501145,-0.01709109927614918,,
186,6854,1277952,3.9594,624,316.61,0.2,-0.0018317122012376785,0.9210869829985313,0.0003,0.17724609375,6230,0.021572478,0.4854635000228882,-1.051947603560984,-0.017378001866745763,,
,,1280000,,,,0.2,0.019562169909477234,1.5252983937039972,0.0003,0.16103515625,6240,0.01652023,0.1629009246826172,-1.1427455469965935,-0.021394683196558618,277.2,1.2519999999999993
186,6869,1280000,3.325,625,310.0,,,,,,,,,,,,
186,6878,1282048,2.7867,626,303.77,0.2,-0.0069181472063064575,1.0254625272005797,0.0003,0.187890625,6250,0.023174383,0.4154120087623596,-1.1243564242497086,-0.024388593665207736,,
186,6887,1284096,3.0727,627,305.22,0.2,0.05831152945756912,1.75196202066727,0.0003,0.186572265625,6260,0.01761989,0.16492724418640137,-1.15503453835845,-0.026317594520514832,,
