rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/learning_rate,train/loss,eval/mean_ep_length,eval/mean_reward
166.58200000000005,594,1026048,1725,902.32,501,5000,0.003558557,-0.10593220994342119,0.2,0.035400390625,-0.0018230844914796762,0.3334087133407593,7.632075818628072,0.0003,1.7097707986831665,,
160.883,594,1028096,1728,894.77,502,5010,0.0026102425,-0.08520930749364197,0.2,0.019970703125,-0.0016339602298103273,0.4164770841598511,18.118220075964928,0.0003,6.208384990692139,,
,,1030000,,,,5020,0.003446818,-0.09192099909996614,0.2,0.0396484375,-0.003256376669742167,0.33623963594436646,16.475112882256507,0.0003,8.300814628601074,1840.8,196.04000000000002
164.615,593,1030144,1736,903.83,503,,,,,,,,,,,,
164.791,593,1032192,1739,902.55,504,5030,0.0023161182,-0.0735616446356289,0.2,0.017626953125,-0.0013561523737735115,0.2501486539840698,23.30703187286854,0.0003,8.134256362915039,,
165.14500000000004,593,1034240,1742,886.95,505,5040,0.003208575,-0.08417618524981663,0.2,0.0251953125,-0.0022094422674854286,0.21620064973831177,14.97406688630581,0.0003,7.221193313598633,,
167.47600000000003,593,1036288,1745,898.33,506,5050,0.002050449,-0.07900378801859916,0.2,0.02392578125,-0.0005019172313041054,0.3245335817337036,12.579836237430573,0.0003,7.3291096687316895,,
170.69099999999997,593,1038336,1748,911.66,507,5060,0.0025362638,-0.0852987535414286,0.2,0.0263671875,-0.0007456480758264661,0.39294368028640747,16.01207301616669,0.0003,9.218293190002441,,
,,1040000,,,,5070,0.001363927,-0.0703347397968173,0.2,0.012646484375,8.766055980231613e-05,0.22289586067199707,20.86207781434059,0.0003,5.6509246826171875,2233.8,269.32
176.623,591,1040384,1758,919.05,508,,,,,,,,,,,,
172.72200000000004,591,1042432,1761,899.27,509,5080,0.0024043706,-0.07306394399493002,0.2,0.021923828125,-0.001163885387359187,0.43117958307266235,18.068235388398172,0.0003,7.773880958557129,,
175.83500000000004,592,1044480,1764,906.21,510,5090,0.0020865798,-0.06552648071956355,0.2,0.01982421875,-0.00047246082685887815,0.42085784673690796,21.514462661743163,0.0003,11.696088790893555,,
176.29000000000005,592,1046528,1767,918.33,511,5100,0.0022357905,-0.0742813645862043,0.2,0.017626953125,-0.0008001761685591191,0.34653592109680176,16.792383989691736,0.0003,6.030702114105225,,
174.662,592,1048576,1770,883.55,512,5110,0.0027301793,-0.06875420858268626,0.2,0.01806640625,3.571570850908756e-05,0.296678364276886,22.465652039647104,0.0003,12.620893478393555,,
,,1050000,,,,5120,0.0019538233,-0.06277204798534512,0.2,0.01845703125,-0.001312939982744865,0.2958066463470459,21.61971452832222,0.0003,9.971785545349121,872.8,192.4
172.90099999999998,591,1050624,1776,889.58,513,,,,,,,,,,,,
174.175,591,1052672,1779,886.99,514,5130,0.00985563,-0.09596172739984468,0.2,0.03720703125,-0.00036988300416851416,0.2854558229446411,9.196766036003828,0.0003,4.652369976043701,,
177.351,591,1054720,1782,882.34,515,5140,0.0038240533,-0.08194725352223031,0.2,0.02822265625,-0.0018090093435603194,0.37941277027130127,22.894264030456544,0.0003,7.822745323181152,,
177.248,592,1056768,1784,884.28,516,5150,0.0022411826,-0.07228781246813014,0.2,0.01923828125,-0.00012468132190406321,0.33860135078430176,20.368549728393553,0.0003,6.145556449890137,,
173.25,592,1058816,1787,878.79,517,5160,0.014625148,-0.1004531770478934,0.2,0.03056640625,-0.0020080405287444592,0.47986429929733276,13.41427860558033,0.0003,5.61616325378418,,
,,1060000,,,,5170,0.002645469,-0.11055394530994818,0.2,0.031494140625,0.0003360778733622283,0.38969582319259644,20.32976793050766,0.0003,10.360252380371094,1890.8,278.91999999999996
173.25,590,1060864,1796,878.79,518,,,,,,,,,,,,
178.868,590,1062912,1799,900.89,519,5180,0.0062120613,-0.1218545172130689,0.2,0.041845703125,-0.0002055694450973533,0.3032776117324829,12.331007984280586,0.0003,6.271220684051514,,
184.21599999999998,590,1064960,1802,912.01,520,5190,0.0016603672,-0.09517223242437467,0.2,0.021630859375,-0.001108577886770945,0.2257988452911377,22.09278022348881,0.0003,6.981173038482666,,
187.549,591,1067008,1805,909.83,521,5200,0.0027849576,-0.0956055202987045,0.2,0.034912109375,-0.0028873218281660227,0.440642774105072,14.999838761985302,0.0003,7.133540153503418,,
188.605,591,1069056,1808,909.42,522,5210,0.0029444802,-0.08462604129454121,0.2,0.02607421875,-0.0010066295915748924,0.3644586205482483,21.45120122730732,0.0003,8.252330780029297,,
,,1070000,,,,5220,0.004207879,-0.09970615851925686,0.2,0.030419921875,-0.0013979376235511154,0.3065195083618164,16.790939503908156,0.0003,13.673409461975098,1601.2,103.94000000000001
192.856,589,1071104,1815,921.11,523,,,,,,,,,,,,
194.07499999999996,589,1073152,1818,926.48,524,5230,0.0040566395,-0.08469050923595205,0.2,0.027685546875,-0.002272393647581339,0.10902798175811768,23.16791352927685,0.0003,19.428756713867188,,
193.452,590,1075200,1821,894.65,525,5240,0.010503926,-0.08376714703044855,0.2,0.02314453125,-0.002045625972095877,0.2783847451210022,18.340962921082973,0.0003,7.1810102462768555,,
198.604,590,1077248,1824,917.87,526,5250,0.0030352445,-0.07949949206085875,0.2,0.0265625,-0.0009615662522264757,0.19904053211212158,20.258431240916252,0.0003,10.885698318481445,,
201.21399999999997,590,1079296,1827,932.23,527,5260,0.0019469308,-0.07746983111137525,0.2,0.02373046875,-0.001443326500884723,0.3324766755104065,21.895446184277535,0.0003,13.342514991760254,,
,,1080000,,,,5270,0.0032888134,-0.0832727725734003,0.2,0.02431640625,-0.0005681284237653017,0.3165625333786011,29.079629093408585,0.0003,8.735833168029785,1771.4,227.82000000000002
203.342,588,1081344,1836,931.24,528,,,,,,,,,,,,
205.944,589,1083392,1839,933.78,529,5280,0.0028497034,-0.08045426324242726,0.2,0.021240234375,-0.0008642090688226745,0.23353594541549683,20.017269796133043,0.0003,5.856757164001465,,
204.16400000000002,589,1085440,1842,944.18,530,5290,0.0015877595,-0.07998626000480727,0.2,0.018359375,-0.001337699369469192,0.34588801860809326,19.742994582653047,0.0003,5.933187007904053,,
203.03900000000002,589,1087488,1845,935.59,531,5300,0.0037457484,-0.10834213177440688,0.2,0.044384765625,-0.0006980142294196412,0.2924755811691284,11.550382709503173,0.0003,3.020324468612671,,
205.267,589,1089536,1848,941.01,532,5310,0.0039250785,-0.10062906029634178,0.2,0.031640625,-0.0012296090921154247,0.42403000593185425,21.14213421046734,0.0003,5.770432949066162,,
,,1090000,,,,5320,0.0017426611,-0.09359955576946959,0.2,0.023095703125,-0.0015200322814052925,0.2784268260002136,36.50534309148789,0.0003,19.904781341552734,949.2,90.84
203.525,588,1091584,1854,932.79,533,,,,,,,,,,,,
201.18099999999998,588,1093632,1857,929.12,534,5330,0.003232848,-0.0981537154992111,0.2,0.031005859375,-0.0009452029829844832,0.2700703740119934,15.608504708856344,0.0003,9.085165977478027,,
198.02800000000002,589,1095680,1860,924.18,535,5340,0.0011261372,-0.08483259448548779,0.2,0.017626953125,7.554607000201941e-05,0.2959515452384949,21.59957926273346,0.0003,7.496894359588623,,
201.13600000000002,589,1097728,1863,932.02,536,5350,0.036285006,-0.12047941121272743,0.2,0.061669921875,-0.004820154573826585,0.07063746452331543,6.836806740239263,0.0003,0.8262839317321777,,
201.799,589,1099776,1866,937.44,537,5360,0.0027212412,-0.10515464547788725,0.2,0.021240234375,-0.0008628792624222114,0.25566303730010986,28.87512647807598,0.0003,21.87424087524414,,
,,1100000,,,,5370,0.0017121542,-0.10169466634979471,0.2,0.013720703125,0.0002906582085415721,0.404167115688324,15.778730285167693,0.0003,7.578300476074219,1173.0,72.53999999999999
202.836,588,1101824,1872,945.38,538,,,,,,,,,,,,
197.28299999999996,588,1103872,1875,931.14,539,5380,0.010653254,-0.11840083886636421,0.2,0.038330078125,0.00038084641710156575,0.3122245669364929,9.364937468618155,0.0003,3.3491029739379883,,
199.48899999999998,588,1105920,1878,947.26,540,5390,0.0027085077,-0.11346922548254952,0.2,0.03857421875,-0.0019669067522045227,0.4041248559951782,17.65064931809902,0.0003,7.283842086791992,,
202.90200000000002,588,1107968,1881,956.78,541,5400,0.0026724553,-0.0949324706569314,0.2,0.029150390625,-0.001559428370092064,0.44712626934051514,18.49953102469444,0.0003,8.032787322998047,,
,,1110000,,,,5410,0.0025585773,-0.0825467221206054,0.2,0.022705078125,-0.0027838571084430443,0.2225637435913086,26.452928757667543,0.0003,13.926977157592773,851.6,110.99999999999997
202.90200000000002,588,1110016,1887,956.78,542,,,,,,,,,,,,
202.90200000000002,588,1112064,1890,956.78,543,5420,0.003047009,-0.09592445021262393,0.2,0.034912109375,-2.9000884387642147e-05,0.3926801085472107,12.657628762722016,0.0003,7.019140243530273,,
206.372,588,1114112,1893,1006.15,544,5430,0.007583243,-0.11171208040323108,0.2,0.060107421875,0.0024208232993260027,-0.56730055809021,0.5421086169080809,0.0003,0.07553470879793167,,
205.49099999999999,588,1116160,1896,1009.36,545,5440,0.0015356276,-0.10375485896365717,0.2,0.028466796875,-0.0011825545283500106,0.42063188552856445,12.429106345772743,0.0003,3.8689608573913574,,
205.632,588,1118208,1899,1012.3,546,5450,0.0017860533,-0.0884622618323192,0.2,0.02177734375,-0.0024798379075946287,0.1595516800880432,23.43394478261471,0.0003,10.831730842590332,,
,,1120000,,,,5460,0.0024674856,-0.11935469423187897,0.2,0.027587890625,-0.000513931701425463,0.3260146975517273,8.223676835000514,0.0003,2.7408623695373535,811.2,226.68
193.255,588,1120256,1904,943.32,547,,,,,,,,,,,,
187.77300000000002,588,1122304,1907,921.14,548,5470,0.0013728242,-0.0933599739568308,0.2,0.01953125,-0.002264976839069277,0.17833983898162842,27.69928371012211,0.0003,10.844944953918457,,
180.243,588,1124352,1910,873.47,549,5480,0.0010966851,-0.08819172435905784,0.2,0.011767578125,-0.00021040200954303145,0.3760950565338135,25.11547852754593,0.0003,11.670037269592285,,
166.825,588,1126400,1913,831.4,550,5490,0.0029800031,-0.08461120764259249,0.2,0.018701171875,-0.002000303825479932,0.2573651671409607,21.124326950311662,0.0003,6.899237632751465,,
161.04999999999998,588,1128448,1916,796.91,551,5500,0.0018081402,-0.09257142588030547,0.2,0.018310546875,-0.001996122488344554,0.3212816119194031,29.153071412444113,0.0003,13.272722244262695,,
,,1130000,,,,5510,0.0025564772,-0.09731640454847365,0.2,0.017333984375,-0.0022560249752132224,0.35290175676345825,23.526192101836205,0.0003,9.50600528717041,1203.4,129.1
159.028,587,1130496,1922,782.81,552,,,,,,,,,,,,
154.009,588,1132544,1925,754.32,553,5520,0.0017819832,-0.10534622244304045,0.2,0.033837890625,-0.0016415751655586065,0.3416494131088257,21.567358580231666,0.0003,11.560760498046875,,
144.245,588,1134592,1928,712.0,554,5530,0.001206791,-0.1030587001820095,0.2,0.020166015625,-0.0007572102127596736,0.31155550479888916,28.639996546506882,0.0003,8.905959129333496,,
138.293,588,1136640,1931,686.37,555,5540,0.0027773313,-0.09057182213291526,0.2,0.020556640625,-0.0025544370379066094,0.2940219044685364,28.22916597723961,0.0003,11.227801322937012,,
137.608,588,1138688,1934,686.42,556,5550,0.0032174191,-0.1033588799298741,0.2,0.028955078125,-0.0018130015407223255,0.2942467927932739,25.224722641706467,0.0003,16.094219207763672,,
,,1140000,,,,5560,0.0016739109,-0.10184133127331733,0.2,0.025390625,-0.0012457563920179383,0.2543523907661438,17.96335367411375,0.0003,12.987956047058105,861.8,61.25999999999999
120.917,587,1140736,1940,639.99,557,,,,,,,,,,,,
117.28799999999997,588,1142784,1943,643.46,558,5570,0.0035090505,-0.08480131085962057,0.2,0.022314453125,-0.0021599003477604127,0.22078430652618408,27.682387298345567,0.0003,6.107050895690918,,
121.806,588,1144832,1945,653.85,559,5580,0.005236113,-0.10424167737364769,0.2,0.0337890625,-0.0006085349537897855,0.12577468156814575,13.806126357614994,0.0003,3.0196733474731445,,
121.806,588,1146880,1949,653.85,560,5590,0.006683088,-0.08057661746861414,0.2,0.031689453125,-0.002354929952707607,0.3251652121543884,25.863983049988747,0.0003,8.173194885253906,,
121.806,588,1148928,1952,653.85,561,5600,0.00385759,-0.09560233001830057,0.2,0.032666015625,-0.0007534209202276543,0.3826947808265686,14.5019711881876,0.0003,8.49088191986084,,
,,1150000,,,,5610,0.020327587,-0.10957040879875421,0.2,0.0640625,0.0013060513854725286,-0.3367164134979248,0.6757112848339603,0.0003,0.07305750995874405,1708.0,166.45999999999998
124.697,587,1150976,1960,701.26,562,,,,,,,,,,,,
124.956,587,1153024,1963,707.14,563,5620,0.0058110594,-0.13307343955384568,0.2,0.05078125,-0.00335922215890605,0.5005545616149902,6.0152673289179805,0.0003,2.328772783279419,,
127.10099999999998,587,1155072,1966,722.16,564,5630,0.001095492,-0.09498337695840746,0.2,0.0146484375,-0.0018208682391559704,0.22218865156173706,17.946999621391296,0.0003,7.834547519683838,,
129.592,587,1157120,1969,713.78,565,5640,0.0018417784,-0.10671586653916165,0.2,0.02421875,-0.0011842534790048377,0.4097939729690552,12.985632002353668,0.0003,5.596567153930664,,
133.28000000000003,587,1159168,1972,715.79,566,5650,0.0026239976,-0.1079969406244345,0.2,0.0251953125,-0.0013158421628759243,0.2447466254234314,18.391086016595363,0.0003,5.945105075836182,,
,,1160000,,,,5660,0.0033387411,-0.0932507218210958,0.2,0.02998046875,-0.0035929282050346954,0.3665711283683777,21.261009791493414,0.0003,10.783449172973633,921.4,198.11999999999998
137.444,587,1161216,1977,725.57,567,,,,,,,,,,,,
141.48999999999998,587,1163264,1980,735.4,568,5670,0.0023648087,-0.09538261492270976,0.2,0.023193359375,-0.0015972624853020534,0.3731902241706848,22.213851928710938,0.0003,9.59992790222168,,
143.624,587,1165312,1983,730.17,569,5680,0.0034340643,-0.08098580117803067,0.2,0.02275390625,-0.0021025042267865503,0.33314138650894165,23.933087268471716,0.0003,14.11893081665039,,
144.754,587,1167360,1986,730.49,570,5690,0.0015684456,-0.08332784125814215,0.2,0.017822265625,-0.0011626066334429197,0.36728930473327637,21.77565601170063,0.0003,9.243865013122559,,
145.767,587,1169408,1989,737.85,571,5700,0.0027151238,-0.09964142781682313,0.2,0.030419921875,-0.0015766133059514687,0.3985295295715332,14.607864962518216,0.0003,5.501110076904297,,
,,1170000,,,,5710,0.0025869946,-0.10910911415703595,0.2,0.03193359375,-0.0005007718937122263,0.4148733615875244,12.389711944013834,0.0003,5.369128704071045,1169.2,132.82
146.12699999999998,586,1171456,1996,740.08,572,,,,,,,,,,,,
143.79899999999998,586,1173504,1999,748.39,573,5720,0.0037189529,-0.10594978514127433,0.2,0.03330078125,0.0005484424909809604,0.37954145669937134,13.837500972300768,0.0003,4.761655807495117,,
145.144,587,1175552,2002,748.38,574,5730,0.0021737106,-0.09692223025485873,0.2,0.018701171875,-0.0012659577885642647,0.23606789112091064,33.67899863421917,0.0003,14.867064476013184,,
150.579,587,1177600,2005,727.83,575,5740,0.002749503,-0.08909882489824668,0.2,0.0169921875,-0.00010721652652136981,0.22884762287139893,18.131387129426003,0.0003,12.360182762145996,,
150.799,587,1179648,2008,730.67,576,5750,0.0016492474,-0.0883838239707984,0.2,0.01982421875,-0.00039913026557769626,0.2326498031616211,31.052372267842294,0.0003,14.130402565002441,,
,,1180000,,,,5760,0.006108949,-0.08061009838129393,0.2,0.02509765625,-0.002100074104964733,0.28654903173446655,17.7662673830986,0.0003,5.226934909820557,1068.0,174.74
146.678,586,1181696,2014,681.23,577,,,,,,,,,,,,
146.445,586,1183744,2017,675.46,578,5770,0.002666017,-0.08133221979951485,0.2,0.023193359375,-0.0019606105983257295,0.26156365871429443,27.391530445218088,0.0003,6.297895431518555,,
148.366,587,1185792,2020,659.58,579,5780,0.0013106901,-0.08096815795870498,0.2,0.026220703125,-0.0026563142775557934,0.3364816904067993,24.599078965187072,0.0003,11.350977897644043,,
150.13199999999998,587,1187840,2023,676.41,580,5790,0.0049489187,-0.08803510051220656,0.2,0.0353515625,-0.0036341473110951482,0.25627386569976807,26.959287253022193,0.0003,10.505141258239746,,
150.13199999999998,587,1189888,2026,676.41,581,5800,0.0029615557,-0.09249595943838358,0.2,0.020654296875,-0.0005307016035658307,0.2999672293663025,21.49830021262169,0.0003,6.471095085144043,,
,,1190000,,,,5810,0.0038660134,-0.09399165581562556,0.2,0.03408203125,0.0024415955354925244,0.5064765214920044,6.585889010131359,0.0003,3.426276206970215,1254.6,143.1
151.607,586,1191936,2032,702.77,582,,,,,,,,,,,,
157.06699999999998,586,1193984,2035,719.28,583,5820,0.0037558565,-0.08331416578730569,0.2,0.022802734375,-0.00010219763644272461,0.3738318681716919,23.457628247141837,0.0003,12.704507827758789,,
154.31699999999998,586,1196032,2038,722.11,584,5830,0.0023542475,-0.09203348114388063,0.2,0.021337890625,-0.0020477658355957827,0.3214128017425537,25.19793570637703,0.0003,9.508040428161621,,
153.936,586,1198080,2041,734.37,585,5840,0.007675981,-0.09319933406077326,0.2,0.041552734375,-0.0012537707698356826,0.2570156455039978,18.899157643318176,0.0003,10.141908645629883,,
,,1200000,,,,5850,0.0051654507,-0.11948645714437589,0.2,0.031005859375,0.0007472623896319419,0.24046438932418823,10.2242156624794,0.0003,4.718943119049072,1011.0,108.64000000000001
156.947,586,1200128,2047,745.79,586,,,,,,,,,,,,
158.55299999999997,586,1202176,2050,756.6,587,5860,0.0032311021,-0.09351060423068702,0.2,0.024951171875,-0.0024636306159663947,0.2408914566040039,24.802800631523134,0.0003,8.188055038452148,,
161.831,586,1204224,2053,764.37,588,5870,0.0038706558,-0.09082910107099451,0.2,0.024365234375,-0.0012714020180283115,0.3770316243171692,19.75769793987274,0.0003,12.024506568908691,,
165.197,586,1206272,2056,783.95,589,5880,0.0027436453,-0.09095870899036526,0.2,0.026220703125,-0.0018989396572578698,0.22950148582458496,20.352842557430268,0.0003,15.504950523376465,,
161.66099999999997,586,1208320,2059,770.21,590,5890,0.002678019,-0.08984883582452312,0.2,0.02705078125,-0.0017060931131709367,0.4276156425476074,12.787823219597339,0.0003,8.017308235168457,,
,,1210000,,,,5900,0.0020914841,-0.0831658213515766,0.2,0.02333984375,-0.001895472792966757,0.28700393438339233,27.57844673991203,0.0003,22.881181716918945,648.0,124.09999999999998
164.518,586,1210368,2064,776.78,591,,,,,,,,,,,,
