rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/value_loss,train/loss,train/explained_variance,train/approx_kl,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
186.95,743,966,-10.0,351,718848,8.251232922873442e-05,-0.0140644246712327,0.9999968409538269,0.0037375349,3500,0.0003,-0.12466786818113178,0.02587890625,0.2,0.002449632813659264,,
,,,,,720000,0.00023201054916626162,-0.0007093660533428192,0.9999967813491821,0.001284971,3510,0.0003,-0.10538362537045032,0.023095703125,0.2,0.0019645145803224295,-10.0,187.0
187.0,743,969,-10.0,352,720896,,,,,,,,,,,,
187.0,743,972,-10.0,353,722944,2.1947110064957086e-05,-0.0008129235939122736,0.9999962449073792,0.00078242226,3520,0.0003,-0.11997624442446977,0.010888671875,0.2,0.0010236893547698855,,
187.0,743,974,-10.0,354,724992,2.2956193136280943e-05,-0.00027368569863028824,0.9999967217445374,0.00070457923,3530,0.0003,-0.09913383011007681,0.0158203125,0.2,-0.0006006016017636284,,
187.0,743,977,-10.0,355,727040,2.5345802460208233e-05,-0.002578149316832423,0.9999974966049194,0.0013060875,3540,0.0003,-0.10200580698437989,0.017236328125,0.2,0.0011263197142397986,,
187.0,743,980,-10.0,356,729088,0.00018146572213453282,0.00036578698200173676,0.999997079372406,0.0021072817,3550,0.0003,-0.10090995309874415,0.0203125,0.2,0.0011674499794025906,,
,,,,,730000,3.592870439490525e-05,0.003661011578515172,0.9999976754188538,0.0005712113,3560,0.0003,-0.11050852036569267,0.016943359375,0.2,0.0010317690888768994,-10.0,187.0
187.0,743,983,-10.0,357,731136,,,,,,,,,,,,
187.0,743,986,-10.0,358,733184,1.9705289906823965e-05,-0.003273974871262908,0.9999973773956299,0.0041188127,3570,0.0003,-0.11516635222360491,0.02431640625,0.2,0.0004971435817424207,,
187.0,743,988,-10.0,359,735232,1.9677307678023225e-05,-0.0008015562198124826,0.9999976754188538,0.0027810317,3580,0.0003,-0.09474586944561451,0.025390625,0.2,0.0007758259409456514,,
187.0,743,991,-10.0,360,737280,0.0001647273273320593,0.01425508689135313,0.9999979138374329,0.0019596634,3590,0.0003,-0.10068041085032746,0.021826171875,0.2,0.001275064083165489,,
187.0,743,994,-10.0,361,739328,2.0074186276985984e-05,-0.0017415438778698444,0.9999971985816956,0.0037963735,3600,0.0003,-0.09005221157567575,0.01953125,0.2,0.0012184214021544904,,
,,,,,740000,6.843161024505662e-05,-0.0004707957850769162,0.9999977350234985,0.0013549564,3610,0.0003,-0.0910169375827536,0.018359375,0.2,1.974586630240083e-05,-10.0,187.0
187.0,743,997,-10.0,362,741376,,,,,,,,,,,,
187.0,743,1000,-10.0,363,743424,2.0062894259353924e-05,0.0255291685461998,0.9999974966049194,0.0050496897,3620,0.0003,-0.08982182383770124,0.027099609375,0.2,0.0022532408591359855,,
187.0,743,1002,-10.0,364,745472,0.0008439284720424212,-0.0013752466766163707,0.9999980926513672,0.0032164096,3630,0.0003,-0.09169064523885026,0.022802734375,0.2,0.0016420423708041199,,
187.0,743,1005,-10.0,365,747520,2.18725639058448e-05,-0.001643044059164822,0.9999975562095642,0.0021106522,3640,0.0003,-0.0935930451261811,0.0201171875,0.2,0.0009396929439390078,,
187.0,743,1007,-10.0,366,749568,2.890591012345567e-05,0.002271557692438364,0.9999975562095642,0.0016235916,3650,0.0003,-0.09751052027568222,0.02119140625,0.2,0.0015747559853480197,,
,,,,,750000,4.839392168918266e-05,-0.006971675902605057,0.999998152256012,0.0019685968,3660,0.0003,-0.0839032876305282,0.023974609375,0.2,0.0016464087428175844,-10.0,187.0
187.0,743,1011,-10.0,367,751616,,,,,,,,,,,,
187.0,743,1013,-10.0,368,753664,1.948195451433321e-05,-0.004031502176076174,0.999984622001648,0.003831124,3670,0.0003,-0.08928917541634292,0.026220703125,0.2,0.0011809700226876885,,
187.0,743,1016,-10.0,369,755712,2.206381830092141e-05,-0.01680123060941696,0.999993622303009,0.015740266,3680,0.0003,-0.10317775992443785,0.061962890625,0.2,0.0004157782270340249,,
187.0,743,1019,-10.0,370,757760,4.608003501544999e-05,-0.003552509006112814,0.999995231628418,0.004455477,3690,0.0003,-0.11165429151151329,0.0345703125,0.2,0.000996226232382469,,
187.0,743,1021,-10.0,371,759808,7.676357202655027e-05,-0.0006997925229370594,0.9999967217445374,0.0008940493,3700,0.0003,-0.10582038251450285,0.0212890625,0.2,0.0003944339827285148,,
,,,,,760000,6.456681682891486e-05,0.0011640028096735477,0.9999969005584717,0.001315271,3710,0.0003,-0.10450373558560386,0.01552734375,0.2,0.00047892371658235787,-10.0,187.0
187.0,743,1024,-10.0,372,761856,,,,,,,,,,,,
187.0,743,1027,-10.0,373,763904,4.4744990000822325e-05,-0.0030120881274342537,0.9999954104423523,0.0052346927,3720,0.0003,-0.10129618404898792,0.020703125,0.2,0.0007441600784659386,,
187.0,743,1030,-10.0,374,765952,0.00018885349471418068,0.0003742004919331521,0.9999969601631165,0.012106666,3730,0.0003,-0.11373794866958634,0.048486328125,0.2,0.0012644390168134122,,
187.0,743,1032,-10.0,375,768000,1.6626328994107097e-05,-0.005792558658868074,0.999997079372406,0.0062715365,3740,0.0003,-0.09737853921251372,0.022216796875,0.2,0.0008989095716970041,,
,,,,,770000,1.6801778508579444e-05,-0.0001662764698266983,0.9999978542327881,0.0018215451,3750,0.0003,-0.10148639045655727,0.02119140625,0.2,0.0017230186218512244,-10.0,187.0
187.0,743,1035,-10.0,376,770048,,,,,,,,,,,,
187.0,743,1038,-10.0,377,772096,6.818913409034622e-05,-0.00037404982140287757,0.9999978542327881,0.0014029465,3760,0.0003,-0.10938710886985063,0.012841796875,0.2,0.0008982329367427155,,
187.0,743,1041,-10.0,378,774144,1.8781967240499854e-05,0.007907813414931297,0.9999980330467224,0.0027984648,3770,0.0003,-0.09342710904311388,0.023974609375,0.2,0.0010761227968032472,,
187.0,743,1043,-10.0,379,776192,9.298703598972224e-05,0.011886505410075188,0.9999979734420776,0.0028474084,3780,0.0003,-0.09233954756055027,0.022705078125,0.2,0.001335684971854789,,
187.0,743,1046,-10.0,380,778240,4.142038009717908e-05,0.01605115830898285,0.9999935030937195,0.002982227,3790,0.0003,-0.08152109077200294,0.01552734375,0.2,0.0003737899227417074,,
,,,,,780000,1.757968225035711e-05,-0.0022585547994822264,0.999996542930603,0.0019719102,3800,0.0003,-0.08492525712354108,0.01796875,0.2,2.94444034807384e-06,-10.0,187.0
187.0,743,1049,-10.0,381,780288,,,,,,,,,,,,
187.0,743,1052,-10.0,382,782336,0.00013836152941451018,0.002594602992758155,0.9999972581863403,0.0010705453,3810,0.0003,-0.09034522714791819,0.01630859375,0.2,0.00106672769470606,,
187.0,743,1054,-10.0,383,784384,3.215363310715702e-05,-0.01430443674325943,0.9999973177909851,0.0038713887,3820,0.0003,-0.10655597847653553,0.036181640625,0.2,0.0008099736529402435,,
187.0,743,1057,-10.0,384,786432,8.684830582978975e-05,0.004826046526432037,0.9999974966049194,0.002261072,3830,0.0003,-0.09436434913659468,0.0259765625,0.2,0.002030391988228075,,
187.0,743,1060,-10.0,385,788480,2.6039244127673554e-05,0.005728385876864195,0.9999982118606567,0.0012143349,3840,0.0003,-0.0934163608471863,0.024169921875,0.2,0.001355058347689919,,
,,,,,790000,0.0003905759264355879,-0.0010698578553274274,0.9999980926513672,0.0013345203,3850,0.0003,-0.08887121408479288,0.026953125,0.2,0.0014092008888837882,-10.0,187.0
187.0,743,1063,-10.0,386,790528,,,,,,,,,,,,
187.0,743,1065,-10.0,387,792576,2.2362041045198565e-05,0.00455807289108634,0.9999971389770508,0.0014883825,3860,0.0003,-0.08937649618601426,0.024609375,0.2,0.0016658915657899343,,
187.0,743,1068,-10.0,388,794624,2.518599241057018e-05,-0.02648191712796688,0.9999974370002747,0.0026035807,3870,0.0003,-0.09304516351548955,0.01767578125,0.2,0.0015723368007456884,,
187.0,743,1071,-10.0,389,796672,0.0004411297129024661,0.014076827093958855,0.9999978542327881,0.00487264,3880,0.0003,-0.10438427699264138,0.0494140625,0.2,-5.0219941476825626e-05,,
187.0,743,1073,-10.0,390,798720,1.2372660182791152e-05,-0.0009295014897361398,0.9999982118606567,0.0019795308,3890,0.0003,-0.09590801409212872,0.024267578125,0.2,0.0017959035598323681,,
,,,,,800000,2.6466836206395784e-05,0.001662921393290162,0.999997615814209,0.0023034464,3900,0.0003,-0.08901744419708849,0.020947265625,0.2,0.002351660393469501,-10.0,187.0
187.0,743,1076,-10.0,391,800768,,,,,,,,,,,,
187.0,743,1079,-10.0,392,802816,1.7093313584837232e-05,0.0002825699339155108,0.9999980926513672,0.0030333912,3910,0.0003,-0.08699404802173376,0.0228515625,0.2,0.0015652876609237865,,
187.0,743,1082,-10.0,393,804864,0.00013798877958492994,0.0013587214052677155,0.9999975562095642,0.004483954,3920,0.0003,-0.0945007348433137,0.03095703125,0.2,0.0012470314715756104,,
187.0,743,1084,-10.0,394,806912,3.020578064365509e-05,0.00022460265608970076,0.9999978542327881,0.0030747545,3930,0.0003,-0.08346684667631052,0.0263671875,0.2,-0.0003656991175375879,,
187.0,743,1087,-10.0,395,808960,5.138578254388903e-05,-0.006547838449478149,0.9999979138374329,0.0022954019,3940,0.0003,-0.07929982392233796,0.017236328125,0.2,-0.00010423410858493299,,
,,,,,810000,0.00015216946237757157,0.0014916061190888286,0.999998152256012,0.0030551245,3950,0.0003,-0.07581575062358752,0.0171875,0.2,0.0011734110783436335,-10.0,187.0
187.0,743,1090,-10.0,396,811008,,,,,,,,,,,,
187.0,743,1093,-10.0,397,813056,3.1003373275950705e-05,0.014188675209879875,0.9999973773956299,0.006334855,3960,0.0003,-0.07441404054989106,0.02392578125,0.2,0.0017647820568527095,,
187.0,743,1095,-10.0,398,815104,0.00010855147488655347,0.007546026725322008,0.999997079372406,0.0018620617,3970,0.0003,-0.07409169462625868,0.019384765625,0.2,0.0018700811648159287,,
187.0,743,1098,-10.0,399,817152,3.177118644543952e-05,-0.0025068882387131453,0.9999964833259583,0.0044415537,3980,0.0003,-0.09025590815581382,0.0318359375,0.2,0.00016849753737915307,,
187.0,744,1101,-10.0,400,819200,4.514564012083611e-05,0.0007396959699690342,0.9999977946281433,0.0010741343,3990,0.0003,-0.08054516842239537,0.0203125,0.2,0.0012142938488977962,,
,,,,,820000,0.00010123473156795627,-0.0005226731300354004,0.9999973177909851,0.0019403928,4000,0.0003,-0.0799353790760506,0.0212890625,0.2,0.0015146333782467992,-10.0,187.0
187.0,743,1104,-10.0,401,821248,,,,,,,,,,,,
187.0,743,1106,-10.0,402,823296,0.0002440870720860744,0.002610261319205165,0.9999967813491821,0.0035883656,4010,0.0003,-0.07681775520904921,0.025927734375,0.2,0.002954509177652653,,
187.0,743,1109,-10.0,403,825344,3.793096549031816e-05,0.0039298804476857185,0.9999978542327881,0.0055183545,4020,0.0003,-0.0777065651898738,0.0197265625,0.2,0.0011483519381727092,,
187.0,743,1112,-10.0,404,827392,2.7507684040273263e-05,0.014822609722614288,0.9999982118606567,0.00094006176,4030,0.0003,-0.06777052498655393,0.021923828125,0.2,0.0015453638101462276,,
187.0,743,1114,-10.0,405,829440,2.8889952129418362e-05,-0.005577720236033201,0.9999982714653015,0.0010568553,4040,0.0003,-0.06957693016156555,0.0154296875,0.2,0.000616638314386364,,
,,,,,830000,0.0003389453053273428,0.0034100953489542007,0.9999979138374329,0.0009021128,4050,0.0003,-0.07251199597958476,0.0150390625,0.2,0.0009395876288181171,-10.0,187.0
187.0,743,1118,-10.0,406,831488,,,,,,,,,,,,
187.0,743,1120,-10.0,407,833536,1.1769396662941744e-05,-0.0028736083768308163,0.9999979138374329,0.0024384612,4060,0.0003,-0.07054746219073423,0.018017578125,0.2,0.0008697140699950978,,
187.0,743,1123,-10.0,408,835584,0.0003564558762292336,0.0019982443191111088,0.9999983906745911,0.001638278,4070,0.0003,-0.07113106314791366,0.0234375,0.2,0.0015417076589073985,,
187.0,744,1125,-10.0,409,837632,1.741731278741554e-05,-0.000875233206897974,0.9999973773956299,0.0018292726,4080,0.0003,-0.06678972056834027,0.019873046875,0.2,0.00234024764795322,,
187.0,744,1128,-10.0,410,839680,1.1918455163595354e-05,0.029124364256858826,0.9999982714653015,0.0015517805,4090,0.0003,-0.06680685259634629,0.028515625,0.2,0.0028418816538760437,,
,,,,,840000,0.00013921918625072748,-0.0028292941860854626,0.9999983310699463,0.0034463361,4100,0.0003,-0.06730259188334457,0.026123046875,0.2,0.00162287131533958,-10.0,187.0
187.0,743,1131,-10.0,411,841728,,,,,,,,,,,,
187.0,743,1134,-10.0,412,843776,5.1773457293791125e-05,-0.010730205103754997,0.9999983310699463,0.0036589531,4110,0.0003,-0.06992063007201069,0.02353515625,0.2,0.001504707959247753,,
187.0,743,1137,-10.0,413,845824,0.00018816774657324232,-0.0017331730341538787,0.9999983310699463,0.0022375134,4120,0.0003,-0.07153919912525453,0.0232421875,0.2,0.002323336692643352,,
187.0,743,1139,-10.0,414,847872,1.6554697577220168e-05,0.000434563378803432,0.9999985098838806,0.0017931743,4130,0.0003,-0.07014969896408729,0.026904296875,0.2,0.004379169640014879,,
187.0,744,1142,-10.0,415,849920,0.00024174332267534737,0.002050096867606044,0.9999985098838806,0.0031247775,4140,0.0003,-0.06306800285819918,0.0283203125,0.2,0.0010559307964285835,,
,,,,,850000,0.00016351006745480846,0.010650844313204288,0.9999862313270569,0.0021241768,4150,0.0003,-0.0677100466331467,0.032275390625,0.2,0.0033122514505521394,-10.0,187.0
187.0,743,1145,-10.0,416,851968,,,,,,,,,,,,
187.0,743,1148,-10.0,417,854016,1.4652968580719516e-05,-0.0007971089798957109,0.9999954700469971,0.0026531923,4160,0.0003,-0.06267345853848383,0.018212890625,0.2,0.0016961331071797757,,
187.0,743,1150,-10.0,418,856064,1.9547710859058044e-05,-0.0032368418760597706,0.9999961853027344,0.0041106325,4170,0.0003,-0.06927573184366338,0.019873046875,0.2,0.0017953302842215635,,
187.0,743,1153,-10.0,419,858112,4.109877544635765e-05,-0.0036743315868079662,0.9999966621398926,0.0053153783,4180,0.0003,-0.0717318638577126,0.02587890625,0.2,0.001434445197810419,,
,,,,,860000,0.00023688384858218116,0.003149428404867649,0.9999974966049194,0.0050586,4190,0.0003,-0.07442621874506586,0.0291015625,0.2,0.00022338126582326366,-10.0,187.0
187.0,743,1156,-10.0,420,860160,,,,,,,,,,,,
187.0,743,1159,-10.0,421,862208,1.714777597783268e-05,-0.007911235094070435,0.9999978542327881,0.0050454875,4200,0.0003,-0.06554797134012916,0.01865234375,0.2,0.0008780215663136915,,
187.0,743,1161,-10.0,422,864256,2.4777388735230942e-05,-0.004941720515489578,0.9999983310699463,0.002988432,4210,0.0003,-0.06906881286849967,0.02529296875,0.2,0.0017200951348058879,,
187.0,744,1164,-10.0,423,866304,7.478915705974031e-05,0.002214378910139203,0.9999983310699463,0.00049776456,4220,0.0003,-0.06600181119865738,0.020361328125,0.2,0.0016241508245002478,,
187.0,744,1167,-10.0,424,868352,1.0404842236511058e-05,0.0006074922857806087,0.999998152256012,0.0014289826,4230,0.0003,-0.0692895702610258,0.026904296875,0.2,0.003785252445959486,,
,,,,,870000,0.0002402279331008117,0.009942343458533287,0.9999980926513672,0.0028661806,4240,0.0003,-0.06153169817407615,0.018505859375,0.2,0.0015566366928396747,-10.0,187.0
187.0,743,1170,-10.0,425,870400,,,,,,,,,,,,
187.0,743,1172,-10.0,426,872448,0.00016733333757770196,0.0018338201334699988,0.9999908804893494,0.0014835645,4250,0.0003,-0.06469867780688218,0.01875,0.2,0.0005038984585553407,,
187.0,743,1175,-10.0,427,874496,4.239796712965926e-05,-0.0005051392945460975,0.9999977946281433,0.002653913,4260,0.0003,-0.06859220222686417,0.020361328125,0.2,0.0014588055535568855,,
187.0,744,1178,-10.0,428,876544,0.00013203451321714966,0.0008027481380850077,0.9999973773956299,0.0012927577,4270,0.0003,-0.0653631957975449,0.02548828125,0.2,0.001410495219170116,,
187.0,744,1180,-10.0,429,878592,5.299619438901004e-05,-0.0003784381551668048,0.9999980330467224,0.0026125696,4280,0.0003,-0.06622522355173714,0.0212890625,0.2,-6.266648706514389e-05,,
,,,,,880000,0.00019628013250496678,0.0029966679867357016,0.9999980926513672,0.002713347,4290,0.0003,-0.06070441281772219,0.021728515625,0.2,0.0017405449936632067,-10.0,187.0
187.0,743,1183,-10.0,430,880640,,,,,,,,,,,,
187.0,743,1186,-10.0,431,882688,0.00041117411372511016,-0.012591268867254257,0.9999982714653015,0.0010994035,4300,0.0003,-0.06242145321884891,0.02412109375,0.2,0.0025356050187838263,,
187.0,743,1189,-10.0,432,884736,1.1488986952201686e-05,0.010065688751637936,0.9999982714653015,0.0022579394,4310,0.0003,-0.06157824580732267,0.022021484375,0.2,0.0012291295381146484,,
187.0,743,1191,-10.0,433,886784,2.1723448189447935e-05,-0.004387313034385443,0.9999983310699463,0.0054658083,4320,0.0003,-0.05912699368491303,0.03203125,0.2,0.002928567584604025,,
187.0,744,1194,-10.0,434,888832,2.7025524504153962e-05,0.0031324492301791906,0.9999926090240479,0.0034783885,4330,0.0003,-0.06385036384453997,0.030712890625,0.2,0.004378604868543334,,
,,,,,890000,4.186236651406716e-05,0.0029723572079092264,0.9999907612800598,0.0011184004,4340,0.0003,-0.05966835311264731,0.028857421875,0.2,0.0032092503301100806,-10.0,187.0
187.0,743,1197,-10.0,435,890880,,,,,,,,,,,,
187.0,743,1200,-10.0,436,892928,0.00035483349635825336,0.028692789375782013,0.9999951124191284,0.005064112,4350,0.0003,-0.05953943119966425,0.02880859375,0.2,0.003058451594552025,,
187.0,743,1203,-10.0,437,894976,6.15991554710149e-05,-0.0012091874377802014,0.9999969601631165,0.0068247635,4360,0.0003,-0.05838538622483611,0.026513671875,0.2,0.004304633673746139,,
187.0,743,1205,-10.0,438,897024,1.6865592314729838e-05,0.007442898117005825,0.9999814033508301,0.0057730386,4370,0.0003,-0.060164680931484325,0.033544921875,0.2,-0.0003013511857716367,,
187.0,743,1208,-10.0,439,899072,1.7938533383698994e-05,0.007132628466933966,0.9999940395355225,0.003938864,4380,0.0003,-0.061047165904892606,0.02275390625,0.2,0.0007241967687150463,,
,,,,,900000,0.00022559321985724524,-0.02647755667567253,0.9999951124191284,0.059534155,4390,0.0003,-0.06493309871875681,0.05625,0.2,0.006655577846686356,-10.0,187.0
187.0,743,1211,-10.0,440,901120,,,,,,,,,,,,
187.0,743,1214,-10.0,441,903168,1.0392189325614254e-05,0.00820629671216011,0.999996542930603,0.004141816,4400,0.0003,-0.06751570576743689,0.030859375,0.2,0.003139659104635939,,
187.0,743,1217,-10.0,442,905216,3.03064793968133e-05,0.001982423709705472,0.9999978542327881,0.0010263295,4410,0.0003,-0.07033769599511289,0.02001953125,0.2,0.00014675844868179412,,
187.0,743,1219,-10.0,443,907264,8.476266278734102e-06,0.0031845364719629288,0.9999982714653015,0.004304819,4420,0.0003,-0.06763220936409198,0.028125,0.2,0.0009167496289592236,,
187.0,743,1222,-10.0,444,909312,3.270572931839411e-05,0.001623880467377603,0.9999986886978149,0.0018714947,4430,0.0003,-0.06257372417167062,0.02060546875,0.2,0.0017412263026926667,,
,,,,,910000,8.186239367233839e-05,-0.00830480083823204,0.9999983906745911,0.00152434,4440,0.0003,-0.0630586836632574,0.02099609375,0.2,0.0007214365730760619,-10.0,187.0
187.0,743,1225,-10.0,445,911360,,,,,,,,,,,,
187.0,743,1228,-10.0,446,913408,0.00013432631148120323,-0.01182074286043644,0.9999988675117493,0.0028657303,4450,0.0003,-0.06709677159087732,0.028515625,0.2,0.0003898437862517312,,
187.0,743,1230,-10.0,447,915456,4.1257037752018276e-05,0.002279173117130995,0.9999945163726807,0.0070108045,4460,0.0003,-0.0699221941002179,0.037939453125,0.2,0.00400358168699313,,
187.0,743,1233,-10.0,448,917504,6.261048463684915e-05,-0.0009985518408939242,0.9999982118606567,0.0016703452,4470,0.0003,-0.0659697956754826,0.027978515625,0.2,0.0015363314334535972,,
187.0,743,1236,-10.0,449,919552,2.495115944469717e-05,-0.009055333212018013,0.9999820590019226,0.0053489488,4480,0.0003,-0.06569971484132112,0.0380859375,0.2,0.001104354127892293,,
,,,,,920000,0.000788254040624281,0.006667632143944502,0.9999942183494568,0.009193147,4490,0.0003,-0.06366311211895663,0.030224609375,0.2,0.004039470266434364,-10.0,187.0
187.0,743,1239,-10.0,450,921600,,,,,,,,,,,,
187.0,743,1242,-10.0,451,923648,5.1678934971732816e-05,-0.00506532471626997,0.9999967813491821,0.001990373,4500,0.0003,-0.0729707816557493,0.01953125,0.2,0.00143048714089673,,
187.0,743,1244,-10.0,452,925696,1.6723987796041227e-05,0.0005011620814912021,0.9999983310699463,0.0022151126,4510,0.0003,-0.07138022506260314,0.024755859375,0.2,0.0008840471098665148,,
187.0,743,1247,-10.0,453,927744,3.4626376100987956e-05,0.014874688349664211,0.9999985098838806,0.001058627,4520,0.0003,-0.0661329373717308,0.0228515625,0.2,0.001959704389446415,,
187.0,743,1250,-10.0,454,929792,1.2511060383246786e-05,-0.0037924719508737326,0.9999985098838806,0.0010554292,4530,0.0003,-0.06792328654555604,0.027734375,0.2,0.002602183692215476,,
,,,,,930000,2.9726959646581008e-05,0.008215957321226597,0.9999983906745911,0.0016878478,4540,0.0003,-0.06489950306131505,0.02578125,0.2,0.0018258433832670563,-10.0,187.0
187.0,743,1253,-10.0,455,931840,,,,,,,,,,,,
187.0,743,1255,-10.0,456,933888,0.00018643042235524376,-0.006580238230526447,0.9999986886978149,0.005765902,4550,0.0003,-0.06850534652476199,0.037744140625,0.2,0.0026159157656366005,,
187.0,743,1258,-10.0,457,935936,9.607020342130567e-05,0.009845220483839512,0.9999956488609314,0.0019490337,4560,0.0003,-0.058871073636692015,0.02041015625,0.2,0.0003944205935113132,,
187.0,743,1261,-10.0,458,937984,2.6561776916622648e-05,-0.002192170824855566,0.9999982714653015,0.0009085031,4570,0.0003,-0.06560879192838912,0.0162109375,0.2,0.001570778840687126,,
,,,,,940000,0.00012647495598017144,0.009413224644958973,0.9999985694885254,0.0071310885,4580,0.0003,-0.06682397498225327,0.023681640625,0.2,0.0012979622013517655,-10.0,187.0
187.0,743,1264,-10.0,459,940032,,,,,,,,,,,,
187.0,743,1267,-10.0,460,942080,1.0965460535317107e-05,-0.004054983612149954,0.9999973177909851,0.002126721,4590,0.0003,-0.06150104073749389,0.015771484375,0.2,0.00038435573951574044,,
187.0,743,1269,-10.0,461,944128,3.7131912911547715e-05,0.001637970912270248,0.9999974966049194,0.002465459,4600,0.0003,-0.07361616821726784,0.026025390625,0.2,0.0012295966735109687,,
187.0,743,1272,-10.0,462,946176,0.0001629138933822105,0.006391127593815327,0.9999988079071045,0.0044393786,4610,0.0003,-0.060936659399885684,0.02734375,0.2,0.0026003700884757565,,
187.0,743,1275,-10.0,463,948224,1.0652619613438219e-05,0.00015493908722419292,0.9999974966049194,0.0009859692,4620,0.0003,-0.06383460386423394,0.02900390625,0.2,0.002426106727216393,,
,,,,,950000,2.597507019004297e-05,-0.0002635719138197601,0.9999985098838806,0.009286801,4630,0.0003,-0.05737890239397529,0.025048828125,0.2,0.001311326411087066,-10.0,187.0
187.0,743,1278,-10.0,464,950272,,,,,,,,,,,,
187.0,743,1280,-10.0,465,952320,0.0011620133526747622,-0.0043703531846404076,0.9999986886978149,0.0016129661,4640,0.0003,-0.06412663277587853,0.02607421875,0.2,0.0030810134368948637,,
187.0,743,1283,-10.0,466,954368,9.964646432791823e-06,0.0008579949499107897,0.9999985694885254,0.0047844388,4650,0.0003,-0.06488972054794431,0.0279296875,0.2,0.0030836502846796066,,
187.0,743,1286,-10.0,467,956416,4.358309368015512e-05,0.004378421697765589,0.9999988079071045,0.001187419,4660,0.0003,-0.06017094783310313,0.023974609375,0.2,0.0020619508533854967,,
187.0,743,1288,-10.0,468,958464,1.5456557686377437e-05,-0.001198863028548658,0.999997615814209,0.0014877398,4670,0.0003,-0.05302576386311557,0.018310546875,0.2,0.0002757575071882457,,
,,,,,960000,0.000301435292156782,-0.009162683971226215,0.9999986886978149,0.0039004583,4680,0.0003,-0.05547442134120502,0.02138671875,0.2,0.002017856010934338,-10.0,187.0
187.0,743,1292,-10.0,469,960512,,,,,,,,,,,,
187.0,743,1294,-10.0,470,962560,5.412215914049057e-05,0.007623013108968735,0.9999986290931702,0.0017982407,4690,0.0003,-0.0567155922530219,0.023583984375,0.2,0.0025161711499094965,,
187.0,743,1297,-10.0,471,964608,4.8490173273307843e-05,0.0026241366285830736,0.9999986290931702,0.0032086591,4700,0.0003,-0.056752983620390295,0.0244140625,0.2,0.0008661436761030928,,
187.0,743,1300,-10.0,472,966656,0.0001633728892592501,-0.0037271264009177685,0.9999988079071045,0.003789298,4710,0.0003,-0.061140642373356965,0.02685546875,0.2,0.002512204558297526,,
187.0,743,1302,-10.0,473,968704,8.465554441627887e-05,0.011061127297580242,0.9999988675117493,0.0043785525,4720,0.0003,-0.057135072798701,0.027392578125,0.2,0.0021198941860347984,,
,,,,,970000,1.1241301150732852e-05,0.006543480791151524,0.9999969601631165,0.004291688,4730,0.0003,-0.05802077500557061,0.0279296875,0.2,0.001245984571869485,-10.0,187.0
187.0,743,1305,-10.0,474,970752,,,,,,,,,,,,
187.0,743,1308,-10.0,475,972800,2.0783956474446087e-05,0.00148249592166394,0.9999986290931702,0.0010901301,4740,0.0003,-0.05588947537180502,0.016357421875,0.2,0.0011552322292118333,,
187.0,743,1310,-10.0,476,974848,0.00012357527339617035,0.0013124434044584632,0.9999985694885254,0.001132779,4750,0.0003,-0.059333794174017386,0.0220703125,0.2,0.0024576012292527594,,
187.0,743,1313,-10.0,477,976896,7.352003515848083e-06,0.0008065685397014022,0.9999976754188538,0.0065376656,4760,0.0003,-0.06038224290969083,0.02685546875,0.2,0.0019548076670616865,,
187.0,743,1316,-10.0,478,978944,9.847114723271489e-06,0.0017183604650199413,0.9999987483024597,0.004073145,4770,0.0003,-0.055793185773654844,0.0166015625,0.2,0.0008738531672861427,,
,,,,,980000,0.0003334621736144072,0.002900238148868084,0.9999979138374329,0.0025533552,4780,0.0003,-0.054321800643811,0.023095703125,0.2,0.0018345397867960856,-10.0,187.0
187.0,743,1319,-10.0,479,980992,,,,,,,,,,,,
187.0,743,1322,-10.0,480,983040,8.376278948105665e-05,0.002096171025186777,0.9999988079071045,0.0015042103,4790,0.0003,-0.05528657640097663,0.019384765625,0.2,0.0010215359041467309,,
187.0,743,1324,-10.0,481,985088,0.00037065827018594176,0.0022373462561517954,0.9999960064888,0.0042212643,4800,0.0003,-0.05363064074190334,0.019287109375,0.2,0.0015329334637499414,,
187.0,743,1327,-10.0,482,987136,4.6188164775173844e-05,-0.06263948231935501,0.999992311000824,0.4233004,4810,0.0003,-0.07109307960199658,0.081787109375,0.2,0.0029432090814225376,,
186.98,743,1330,-10.0,483,989184,2.78031098112308e-05,0.001677777268923819,0.9999964833259583,0.002793218,4820,0.0003,-0.0635274340340402,0.028759765625,0.2,0.005188083788380027,,
,,,,,990000,0.0004870213341746421,-0.004841893911361694,0.9999701380729675,0.0048345984,4830,0.0003,-0.07119484068243764,0.0353515625,0.2,0.0024164323695003986,-10.0,187.0
186.74,743,1333,-10.0,484,991232,,,,,,,,,,,,
186.34,743,1335,-10.0,485,993280,0.005892348100769595,0.001219333615154028,0.9987131953239441,0.0033170683,4840,0.0003,-0.0725694507418666,0.03271484375,0.2,0.0019034670738619752,,
186.3,743,1338,-10.0,486,995328,0.004740327384934062,-0.029185736551880836,0.998609721660614,0.007427882,4850,0.0003,-0.07603725506924093,0.040185546875,0.2,-0.0012824730933061802,,
